#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.874247352896e-01  -2.578868343874e-01   1.016161518455e-04  -4.043294124587e-05  -5.668738878142e-22  -2.716102489809e-05   4.589343595834e-08   4.589343595834e-08   1.723480800000e+07   1.723480800000e+07
  1.452095610920e+00   1.617803421800e+00   4.621384152342e-01   5.414775337661e-05  -1.895000133674e-05   1.431786757220e-21   1.468556256220e-05   1.102276237384e-08   1.102276237384e-08   7.175458400000e+07   7.175458400000e+07
  2.955824775231e+00   3.256414707568e+00   1.162881354327e+00   5.586731089515e-05  -8.018936056299e-06  -8.045104266801e-21  -7.867027800589e-06   2.768774733993e-09   2.768774733993e-09   2.750750620000e+08   2.750750620000e+08
  6.016752640915e+00   6.647103046325e+00   1.875162624283e+00   3.638259240388e-05   4.184993797230e-06   1.634767208301e-20   1.576810408447e-06   6.978029837657e-10   6.978029837657e-10   1.133403702000e+09   1.133403702000e+09
  1.224744871392e+01   1.340192507263e+01   2.577657370071e+00   2.040638099309e-05   1.211998268749e-05   4.303989992189e-17  -2.200683022008e-06   1.762951045490e-10   1.762951045490e-10   4.319911560000e+09   4.319911560000e+09
  2.493039168338e+01   2.736170083973e+01   3.290178828366e+00   9.902709623773e-06   5.462302024728e-06   2.342107211701e-11   1.331897329535e-06   4.387918393631e-11   4.387918393631e-11   1.802252618500e+10   1.802252618500e+10
  5.074725716388e+01   5.615168504568e+01   4.009011941049e+00   4.817584535944e-06   2.841093841474e-06  -8.197119863651e-12  -7.916532137635e-07   1.095125522559e-11   1.095125522559e-11   7.220491416700e+10   7.220491416700e+10
  1.032989831192e+02   1.127250374871e+02   4.706994830459e+00   2.148614871883e-06   2.326769436028e-06   6.432148940775e-13  -2.227998886407e-07   2.961727640777e-12   2.961727640777e-12   2.570818798100e+11   2.570818798100e+11
  2.102710670453e+02   2.278459515225e+02   5.409080469574e+00   8.638721848055e-07   1.076703111600e-06  -1.407193337465e-14   2.000665232949e-07   9.015574920497e-13   9.015574920497e-13   8.777940317420e+11   8.777940317420e+11
