#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip              npairs               weight          npairs_weighted   
  7.133649061081e-01   7.846495092743e-01  -2.597492256426e-01   1.566983826058e-05   2.841442724398e-05   8.498906264464e-07  -4.390111610438e-05   3.495216829524e-05   1.208965400000e+07   1.516418613788e+09   8.547209002712e+06
  1.452095610920e+00   1.598226858366e+00   4.518439389415e-01   2.337950530784e-05   1.491288013343e-05   4.840112519193e-06  -9.012752846447e-06   2.446011771260e-05   6.941367977375e+07   1.246278865437e+10   6.974942999692e+07
  2.955824775231e+00   3.253568735650e+00   1.162617163596e+00   2.009602012795e-05   4.024322690350e-06   1.282550409069e-06  -3.929336664841e-06   1.235167284734e-05   2.728822132663e+08   4.888040909188e+10   2.738279922782e+08
  6.016752640915e+00   6.624477551359e+00   1.873559598634e+00   9.833050856186e-06   2.363289370782e-06  -3.795061967658e-07   1.397005041695e-06   6.260029457382e-06   1.063411628952e+09   1.903143044616e+11   1.066676055103e+09
  1.224744871392e+01   1.349861632565e+01   2.585393465662e+00   3.944352957976e-06   5.503154216938e-06  -2.831594593149e-07  -2.580981145283e-06   3.140492032166e-06   4.227355984182e+09   7.561580140756e+11   4.239540647645e+09
  2.493039168338e+01   2.743909951341e+01   3.294640155992e+00   3.235031186724e-06   1.754307032518e-06  -4.337541517487e-07   1.038645111210e-06   1.584141728822e-06   1.664752227524e+10   2.972434371059e+12   1.667905248108e+10
  5.074725716388e+01   5.573704374566e+01   4.003127969985e+00   1.936235812360e-06   8.744337207263e-07  -6.145734806908e-07  -8.247080011150e-08   8.157850823464e-07   6.300942930097e+10   1.121915905758e+13   6.303324193902e+10
  1.032989831192e+02   1.130356755925e+02   4.710070005523e+00   8.765977753380e-07   3.228944489249e-07   6.240465167124e-08   1.256152397519e-07   4.304527962058e-07   2.273882339490e+11   4.043020136916e+13   2.271718204278e+11
  2.102710670453e+02   2.264496865645e+02   5.404358479864e+00   1.844223623323e-07   3.031487350709e-07   1.073511170481e-07   6.629369191336e-08   2.515361163624e-07   6.837465392786e+11   1.206110416902e+14   6.776715335158e+11
