#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip              npairs               weight          npairs_weighted   
  7.133649061081e-01   7.859153125697e-01  -2.582699416783e-01   4.687234731963e-05   1.179080890046e-04   1.897246754144e-05  -1.488950039912e-04   6.857764207755e-05   3.791535000000e+06   3.973746125082e+08   2.555016188497e+06
  1.452095610920e+00   1.599574369361e+00   4.527391891483e-01   2.361147560838e-05  -1.443378510425e-05   3.663260306576e-06  -8.237572017809e-06   4.520031891151e-05   2.492101740969e+07   3.745729652658e+09   2.377186892129e+07
  2.955824775231e+00   3.255329984929e+00   1.163290827504e+00   4.463858050519e-06   3.411837152129e-06   1.313221114800e-06   6.957907735958e-06   2.264755039328e-05   9.956483357793e+07   1.493030864662e+10   9.484669459944e+07
  6.016752640915e+00   6.627342597861e+00   1.874084053362e+00   1.043516672403e-05   1.619855469402e-06  -9.353898333926e-06   6.941832280352e-07   1.141660889901e-05   3.927512479457e+08   5.879043087488e+10   3.737913938823e+08
  1.224744871392e+01   1.350233326082e+01   2.585734019987e+00   6.233691186897e-06   3.008654175514e-06   1.829351491003e-06   5.537294934424e-07   5.710808320837e-06   1.571591241327e+09   2.350130173846e+11   1.495211741231e+09
  2.493039168338e+01   2.744821364552e+01   3.295029973062e+00   7.433416613176e-07  -1.466483208615e-06   1.578923037525e-06   3.413144204622e-08   2.873433139598e-06   6.228227873088e+09   9.290795403953e+11   5.917620119509e+09
  5.074725716388e+01   5.575262542888e+01   4.003456859498e+00   1.739652597012e-07   7.273401953119e-07  -1.194564613845e-07   5.426176181760e-08   1.476282517777e-06   2.376453060932e+10   3.529052382827e+12   2.252008214999e+10
  1.032989831192e+02   1.130744931832e+02   4.710442669213e+00   4.560752900276e-07  -2.221050021132e-07  -5.489572723622e-09   1.181328010522e-06   7.782112118467e-07   8.648494071919e+10   1.280116263865e+13   8.170162700482e+10
  2.102710670453e+02   2.265894457743e+02   5.404992547988e+00   2.968468465894e-08   7.903617956384e-07   1.860267997278e-07   2.658789689352e-07   4.561677729487e-07   2.640767881331e+11   3.853145918879e+13   2.459427793150e+11
