#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip              npairs               weight          npairs_weighted   
  7.133649061081e-01   7.825963672637e-01  -2.624996276411e-01   9.873557368957e-05   3.307591309226e-05   3.963871705466e-20   2.499111900544e-05   3.752286586554e-05   8.695806000000e+06   1.227536362435e+09   6.592369892894e+06
  1.452095610920e+00   1.595010099120e+00   4.497201429278e-01   5.135242682676e-05   1.270614528496e-05  -1.801918756133e-20   1.752189261502e-05   2.717747101194e-05   4.679815720515e+07   9.351882459973e+09   5.017427672952e+07
  2.955824775231e+00   3.248423364115e+00   1.160960275330e+00   4.579584862588e-05   1.462556629711e-06   5.430213402788e-20   1.340216086533e-05   1.396292492656e-05   1.785360979060e+08   3.543100561741e+10   1.906775673547e+08
  6.016752640915e+00   6.617658510895e+00   1.872478953790e+00   1.511207197662e-05  -1.384954164206e-06   4.849203012475e-20  -4.441821056748e-06   7.162945848995e-06   6.811894750076e+08   1.346366181343e+11   7.259126848488e+08
  1.224744871392e+01   1.349052011149e+01   2.584775591602e+00   6.844336816486e-06   2.537673353475e-06   9.735191558914e-20  -2.007470575682e-06   3.619605170422e-06   2.674266795582e+09   5.272508817415e+11   2.846258702755e+09
  2.493039168338e+01   2.742854402284e+01   3.294242834910e+00   4.096639262316e-06   2.574049632006e-06   1.252300784668e-19  -1.200459462240e-07   1.833492108244e-06   1.045704522294e+10   2.055057466100e+12   1.111097032500e+10
  5.074725716388e+01   5.572309026194e+01   4.002868825360e+00   9.925410453817e-07   1.317626565726e-06  -7.362051276223e-21  -2.820038860522e-08   9.464551983970e-07   3.940037328508e+10   7.715537013048e+12   4.179042228271e+10
  1.032989831192e+02   1.130147432793e+02   4.709876178521e+00   3.227867658829e-07  -8.295249687119e-08   3.732838514223e-21   7.245382645286e-07   5.001407059241e-07   1.415481734179e+11   2.768351399589e+13   1.500070809882e+11
  2.102710670453e+02   2.264073437707e+02   5.404172620160e+00   1.113468125943e-07   3.595937567486e-08  -2.146054768213e-21   4.866862831650e-08   2.921483449671e-07   4.239246214879e+11   8.232708227031e+13   4.462624410699e+11
