#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip              npairs               weight          npairs_weighted   
  7.133649061081e-01   7.850829522657e-01  -2.592804675795e-01   1.295139824636e-04   3.293782017876e-05   5.044551494922e-05   3.933431974871e-06   3.549810346156e-05   1.391637300000e+07   1.293996731820e+09   8.514214405751e+06
  1.452095610920e+00   1.598991712120e+00   4.522168476006e-01   6.928853787782e-05   2.145772076422e-05   5.358588402356e-06  -8.278692100493e-06   2.398087938643e-05   8.640797078168e+07   1.161486988226e+10   7.528020420414e+07
  2.955824775231e+00   3.254545954095e+00   1.162811754445e+00   3.186880441474e-05   2.216694700859e-05   1.305844114094e-05   8.392280864018e-06   1.207779236685e-05   3.417309224320e+08   4.580650969398e+10   2.972674932628e+08
  6.016752640915e+00   6.625230723591e+00   1.873605241226e+00   2.018923449976e-05   7.393547951546e-06  -7.180734523914e-06   1.154599160132e-06   6.113459090706e-06   1.336447181132e+09   1.788377051308e+11   1.161641997737e+09
  1.224744871392e+01   1.349714949460e+01   2.585250764528e+00   1.222039893626e-05   5.908234665027e-06  -2.785667983315e-06  -4.006120151439e-06   3.068051443134e-06   5.312208870968e+09   7.099961107780e+11   4.615484424477e+09
  2.493039168338e+01   2.743302521459e+01   3.294399349775e+00   3.695806600752e-06   2.176119897088e-06  -1.546216869325e-07   2.904483158475e-07   1.550557244008e-06   2.086988876733e+10   2.780970562124e+12   1.810232672444e+10
  5.074725716388e+01   5.572652543154e+01   4.002917758506e+00   2.025308268097e-06   1.759412392033e-06  -2.499101402494e-07   5.680633175064e-07   8.011540487009e-07   7.869493130941e+10   1.043773601214e+13   6.806953195527e+10
  1.032989831192e+02   1.130452248573e+02   4.710157225228e+00   8.899306538733e-07   4.937045571474e-07   1.016033846223e-07  -2.065119283772e-07   4.231172788124e-07   2.847265893490e+11   3.766238273761e+13   2.456500031136e+11
  2.102710670453e+02   2.265126791354e+02   5.404630956676e+00   6.017139457913e-07   3.829189124417e-07   1.621848162482e-07   8.320076048782e-08   2.481736937424e-07   8.614956279225e+11   1.126225312689e+14   7.344978780288e+11
