#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.875540507754e-01  -2.577113173540e-01   3.081760362226e-05   2.398658896493e-05  -1.623082072492e-05  -3.269847418268e-05   5.554446543404e-08   5.554446543404e-08   1.767325100000e+07   1.767325100000e+07
  1.452095610920e+00   1.617903554287e+00   4.622077689757e-01   5.076686182460e-05   2.913769460253e-06   5.845264955001e-07  -3.306215375278e-06   1.333407586594e-08   1.333407586594e-08   7.361737000000e+07   7.361737000000e+07
  2.955824775231e+00   3.256569861722e+00   1.162931711205e+00   3.957624577833e-05   3.860130676802e-06   4.274048686932e-06  -5.865655131795e-06   3.343583125981e-09   3.343583125981e-09   2.827017730000e+08   2.827017730000e+08
  6.016752640915e+00   6.647604210934e+00   1.875241739451e+00   2.629260457953e-05   1.497074829757e-06  -2.373061225574e-06   3.627036937839e-06   8.411430068025e-10   8.411430068025e-10   1.166925400000e+09   1.166925400000e+09
  1.224744871392e+01   1.340278429931e+01   2.577724858668e+00   1.480474336049e-05   7.334293091077e-06   1.732859462372e-06  -1.026983116214e-07   2.122279077228e-10   2.122279077228e-10   4.453557912000e+09   4.453557912000e+09
  2.493039168338e+01   2.736240407290e+01   3.290206731987e+00   8.267697253801e-06   3.949730892081e-06   8.234873534266e-07  -3.587378134227e-08   5.277787307747e-11   5.277787307747e-11   1.859550230100e+10   1.859550230100e+10
  5.074725716388e+01   5.615092435780e+01   4.008999373222e+00   3.923579433516e-06   1.987169710912e-06   8.048862861217e-09   2.459352554314e-07   1.316723852812e-11   1.316723852812e-11   7.452413333400e+10   7.452413333400e+10
  1.032989831192e+02   1.127260436155e+02   4.707002424684e+00   1.431424916220e-06   1.403688111593e-06   2.474757423226e-07  -1.477635237754e-07   3.561717583137e-12   3.561717583137e-12   2.652589355010e+11   2.652589355010e+11
  2.102710670453e+02   2.278463847919e+02   5.409084423178e+00   4.795141199225e-07   9.269686145172e-07   1.867663871979e-07  -9.087913757595e-08   1.083453557672e-12   1.083453557672e-12   9.060810675370e+11   9.060810675370e+11
