#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip              npairs               weight          npairs_weighted   
  7.133649061081e-01   7.839311515788e-01  -2.607773772067e-01   1.887849821654e-05   4.106386520887e-05  -3.410226018454e-20   2.571560024140e-05   2.977186360136e-05   1.949447000000e+07   2.240249019728e+09   1.305871254983e+07
  1.452095610920e+00   1.597607495048e+00   4.513142697224e-01   4.049019815305e-05   6.700049894553e-06   1.888227663389e-20  -1.729929391502e-05   2.067074880538e-05   1.146796048923e+08   1.888490308751e+10   1.091145932946e+08
  2.955824775231e+00   3.252584376429e+00   1.162195173524e+00   1.343220265386e-05   5.855355517412e-06  -5.221966574866e-20   3.453315444483e-07   1.048944366761e-05   4.478352871951e+08   7.335099398755e+10   4.247986307268e+08
  6.016752640915e+00   6.622863297939e+00   1.873259773902e+00   1.738479758703e-05  -7.614223089705e-07  -3.966044827851e-20  -7.764393411892e-06   5.331721418878e-06   1.738549889606e+09   2.839502835860e+11   1.646873767525e+09
  1.224744871392e+01   1.349556650588e+01   2.585131614188e+00   7.671383690077e-06   2.485649814631e-06  -5.318963521416e-20   1.002410834014e-06   2.681426836109e-06   6.885102247986e+09   1.122535141824e+12   6.517005597650e+09
  2.493039168338e+01   2.743249453719e+01   3.294374229778e+00   2.391640230741e-06   1.503718076846e-06  -2.572023883268e-20  -9.623293745818e-07   1.356174310064e-06   2.699581903234e+10   4.389640452861e+12   2.551585126224e+10
  5.074725716388e+01   5.573089079928e+01   4.003000446409e+00   1.519275819270e-06   4.697309438677e-07  -2.661332136639e-20   7.328924159185e-07   7.001316482745e-07   1.017568550204e+11   1.649324463242e+13   9.600831312119e+10
  1.032989831192e+02   1.130234770305e+02   4.709958130307e+00   9.786314036850e-07   2.901536350642e-07  -1.778177974379e-20  -2.596558455718e-07   3.699139403626e-07   3.670744241284e+11   5.934910069829e+13   3.455892739296e+11
  2.102710670453e+02   2.264847876527e+02   5.404517600694e+00  -6.214690614721e-08   2.508525864000e-07  -7.442550239577e-22   5.472184983657e-08   2.165319914225e-07   1.105520459976e+12   1.770921119890e+14   1.031029832852e+12
