#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.874653024772e-01  -2.578318721921e-01   2.296863682009e-05   2.910867650957e-05  -2.301501963840e-05  -9.367055746927e-06   7.675426514791e-08   7.675426514791e-08   1.580406800000e+07   1.580406800000e+07
  1.452095610920e+00   1.618078796164e+00   4.623229433460e-01   3.607823967106e-05  -3.255803854814e-05   1.468034024786e-05  -2.349696516888e-06   1.839450607818e-08   1.839450607818e-08   6.594475700000e+07   6.594475700000e+07
  2.955824775231e+00   3.257058502195e+00   1.163086996748e+00   1.079492477994e-05   2.112003009341e-06   7.029219750992e-06  -1.154998262300e-05   4.602246351253e-09   4.602246351253e-09   2.538033140000e+08   2.538033140000e+08
  6.016752640915e+00   6.648653068001e+00   1.875409841387e+00   2.213482486025e-05   4.289590524372e-06  -2.285806304950e-06   4.052465432884e-06   1.153970505370e-09   1.153970505370e-09   1.051115920000e+09   1.051115920000e+09
  1.224744871392e+01   1.340404871540e+01   2.577825126861e+00   7.133696487938e-06   4.182291850224e-06   1.243115080129e-06   1.340811504308e-06   2.905511516557e-10   2.905511516557e-10   4.019977984000e+09   4.019977984000e+09
  2.493039168338e+01   2.736366773939e+01   3.290256013418e+00   3.321934938015e-06   3.062761882234e-06   5.487657691574e-07   8.482320073723e-09   7.215799670695e-11   7.215799670695e-11   1.680785131000e+10   1.680785131000e+10
  5.074725716388e+01   5.615195698353e+01   4.009018923926e+00   1.053176289041e-06   9.277760357261e-07  -1.983910117780e-07   2.508748687052e-07   1.799410822845e-11   1.799410822845e-11   6.739109328700e+10   6.739109328700e+10
  1.032989831192e+02   1.127276509289e+02   4.707017392324e+00   3.153864087107e-07   4.658322010605e-07  -2.998488907038e-07   1.470481346471e-07   4.866140805714e-12   4.866140805714e-12   2.399424794010e+11   2.399424794010e+11
  2.102710670453e+02   2.278817165618e+02   5.409243625586e+00   3.830636599032e-07   2.992563700525e-07   4.730975724193e-08   2.088979940042e-07   1.478450376982e-12   1.478450376982e-12   8.206831238800e+11   8.206831238800e+11
