#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip              npairs               weight          npairs_weighted   
  7.133649061081e-01   7.843967587948e-01  -2.601808167075e-01   2.507887565137e-06  -2.550677728500e-04   2.632600925803e-20  -2.120697166896e-04   8.167191425365e-05   1.767806000000e+06   3.368369757592e+08   1.590228635563e+06
  1.452095610920e+00   1.596684043818e+00   4.510522143670e-01   1.572495507205e-05   6.753825745715e-05   2.727243684720e-21   4.420472312025e-05   5.738043835750e-05   1.016523984910e+07   2.744867298934e+09   1.293070609646e+07
  2.955824775231e+00   3.250168672335e+00   1.161788213630e+00   4.681997791909e-05   1.710197397788e-05   1.195911565895e-20   3.494788723889e-05   2.911363015668e-05   3.955993557529e+07   1.066326740236e+10   5.028370704007e+07
  6.016752640915e+00   6.618423529851e+00   1.872775118541e+00   2.591532815782e-06  -1.035253974888e-05  -8.031268700467e-20  -2.201964511401e-05   1.486813305940e-05   1.518913437187e+08   4.089086500478e+10   1.929103905436e+08
  1.224744871392e+01   1.349077359390e+01   2.584926983535e+00   1.942478882947e-06   2.641525787404e-06   4.050421078534e-20  -4.710328559280e-06   7.502833151985e-06   5.966765546877e+08   1.605877699519e+11   7.577816463010e+08
  2.493039168338e+01   2.743888374381e+01   3.294723560831e+00  -4.540759252478e-06  -5.721431291773e-06   6.735823497279e-20  -1.439161750055e-06   3.791109594674e-06   2.340038976446e+09   6.290826066947e+11   2.970327515896e+09
  5.074725716388e+01   5.573751399939e+01   4.003227116022e+00  -8.143751636441e-07   1.599233141165e-06  -5.914381524475e-20  -2.142664639775e-06   1.948981832358e-06   8.877646145177e+09   2.381930711530e+12   1.125809497711e+10
  1.032989831192e+02   1.130075946526e+02   4.709864438390e+00  -7.148353533970e-07   1.137614074149e-07  -2.086767727775e-11  -6.314557551725e-08   1.029654987592e-06   3.192358139854e+10   8.556405207365e+12   4.044219226159e+10
  2.102710670453e+02   2.265596159510e+02   5.404896842572e+00  -3.098348626953e-07  -4.572357801271e-07   6.974523962184e-12   4.663492670504e-07   6.001240624444e-07   9.639193276951e+10   2.561181151129e+13   1.210979251902e+11
