#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.875047292168e-01  -2.577793907009e-01   4.968308119642e-05  -1.850179200468e-05  -1.527351752739e-05   2.006276278817e-05   5.541714774971e-08   5.541714774971e-08   1.776249500000e+07   1.776249500000e+07
  1.452095610920e+00   1.618061547781e+00   4.623100623508e-01   3.747522093347e-05  -4.569355068607e-06   6.527109202655e-08  -8.571471011606e-06   1.329009856975e-08   1.329009856975e-08   7.406297800000e+07   7.406297800000e+07
  2.955824775231e+00   3.257078218880e+00   1.163095133607e+00   3.959488417049e-05  -1.291458759624e-06  -5.958451626348e-06   8.538195462826e-07   3.324552789945e-09   3.324552789945e-09   2.851015490000e+08   2.851015490000e+08
  6.016752640915e+00   6.648626829143e+00   1.875406640309e+00   2.187504582418e-05   1.889607579850e-06  -1.743577760801e-06  -6.302692371825e-07   8.336137308947e-10   8.336137308947e-10   1.180711548000e+09   1.180711548000e+09
  1.224744871392e+01   1.340399133798e+01   2.577820235072e+00   1.115644809855e-05   7.740938560688e-06  -6.787239904882e-07   2.941250415503e-07   2.098985346748e-10   2.098985346748e-10   4.515418426000e+09   4.515418426000e+09
  2.493039168338e+01   2.736373551023e+01   3.290258352244e+00   6.511223059966e-06   4.189375035297e-06  -3.371669268576e-07  -1.848400040096e-06   5.213601613140e-11   5.213601613140e-11   1.887632706000e+10   1.887632706000e+10
  5.074725716388e+01   5.615158974873e+01   4.009011274345e+00   3.606372214888e-06   1.682122258283e-06  -9.710370778202e-08   2.587721764562e-07   1.300274300781e-11   1.300274300781e-11   7.567505725100e+10   7.567505725100e+10
  1.032989831192e+02   1.127285537492e+02   4.707025697236e+00   1.347256128446e-06   1.417464724771e-06   4.528655478302e-07   1.184942754176e-07   3.516458878565e-12   3.516458878565e-12   2.694208535470e+11   2.694208535470e+11
  2.102710670453e+02   2.278751130480e+02   5.409212997221e+00   4.975656407814e-07   6.048944360434e-07   1.119769971378e-07   1.282500585613e-07   1.068504665563e-12   1.068504665563e-12   9.213575160870e+11   9.213575160870e+11
