#obs	n1		n2		s1	s2	tomoi	tomoj	tomok	tomol	cov			covg sva	covg mix	covg sn		covng		covssc
xipxip	7.13e-01	7.13e-01	1	1	1		1		1		1		1.2142e-13	0.0000e+00	0.0000e+00	0.0000e+00	1.2142e-13	0.0000e+00
xipxip	7.13e-01	1.45e+00	1	1	1		1		1		1		1.1373e-13	0.0000e+00	0.0000e+00	0.0000e+00	1.1373e-13	0.0000e+00
xipxip	7.13e-01	2.96e+00	1	1	1		1		1		1		9.9530e-14	0.0000e+00	0.0000e+00	0.0000e+00	9.9530e-14	0.0000e+00
xipxip	7.13e-01	6.02e+00	1	1	1		1		1		1		7.8107e-14	0.0000e+00	0.0000e+00	0.0000e+00	7.8107e-14	0.0000e+00
xipxip	7.13e-01	1.22e+01	1	1	1		1		1		1		5.2767e-14	0.0000e+00	0.0000e+00	0.0000e+00	5.2767e-14	0.0000e+00
xipxip	7.13e-01	2.49e+01	1	1	1		1		1		1		3.0117e-14	0.0000e+00	0.0000e+00	0.0000e+00	3.0117e-14	0.0000e+00
xipxip	7.13e-01	5.07e+01	1	1	1		1		1		1		1.5770e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.5770e-14	0.0000e+00
xipxip	7.13e-01	1.03e+02	1	1	1		1		1		1		8.4781e-15	0.0000e+00	0.0000e+00	0.0000e+00	8.4781e-15	0.0000e+00
xipxip	7.13e-01	2.10e+02	1	1	1		1		1		1		4.3692e-15	0.0000e+00	0.0000e+00	0.0000e+00	4.3692e-15	0.0000e+00
xipxip	1.45e+00	7.13e-01	1	1	1		1		1		1		1.1373e-13	0.0000e+00	0.0000e+00	0.0000e+00	1.1373e-13	0.0000e+00
xipxip	1.45e+00	1.45e+00	1	1	1		1		1		1		1.0686e-13	0.0000e+00	0.0000e+00	0.0000e+00	1.0686e-13	0.0000e+00
xipxip	1.45e+00	2.96e+00	1	1	1		1		1		1		9.3960e-14	0.0000e+00	0.0000e+00	0.0000e+00	9.3960e-14	0.0000e+00
xipxip	1.45e+00	6.02e+00	1	1	1		1		1		1		7.4208e-14	0.0000e+00	0.0000e+00	0.0000e+00	7.4208e-14	0.0000e+00
xipxip	1.45e+00	1.22e+01	1	1	1		1		1		1		5.0503e-14	0.0000e+00	0.0000e+00	0.0000e+00	5.0503e-14	0.0000e+00
xipxip	1.45e+00	2.49e+01	1	1	1		1		1		1		2.8985e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.8985e-14	0.0000e+00
xipxip	1.45e+00	5.07e+01	1	1	1		1		1		1		1.5176e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.5176e-14	0.0000e+00
xipxip	1.45e+00	1.03e+02	1	1	1		1		1		1		8.1493e-15	0.0000e+00	0.0000e+00	0.0000e+00	8.1493e-15	0.0000e+00
xipxip	1.45e+00	2.10e+02	1	1	1		1		1		1		4.2136e-15	0.0000e+00	0.0000e+00	0.0000e+00	4.2136e-15	0.0000e+00
xipxip	2.96e+00	7.13e-01	1	1	1		1		1		1		9.9530e-14	0.0000e+00	0.0000e+00	0.0000e+00	9.9530e-14	0.0000e+00
xipxip	2.96e+00	1.45e+00	1	1	1		1		1		1		9.3960e-14	0.0000e+00	0.0000e+00	0.0000e+00	9.3960e-14	0.0000e+00
xipxip	2.96e+00	2.96e+00	1	1	1		1		1		1		8.3265e-14	0.0000e+00	0.0000e+00	0.0000e+00	8.3265e-14	0.0000e+00
xipxip	2.96e+00	6.02e+00	1	1	1		1		1		1		6.6500e-14	0.0000e+00	0.0000e+00	0.0000e+00	6.6500e-14	0.0000e+00
xipxip	2.96e+00	1.22e+01	1	1	1		1		1		1		4.5889e-14	0.0000e+00	0.0000e+00	0.0000e+00	4.5889e-14	0.0000e+00
xipxip	2.96e+00	2.49e+01	1	1	1		1		1		1		2.6665e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.6665e-14	0.0000e+00
xipxip	2.96e+00	5.07e+01	1	1	1		1		1		1		1.3991e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.3991e-14	0.0000e+00
xipxip	2.96e+00	1.03e+02	1	1	1		1		1		1		7.4986e-15	0.0000e+00	0.0000e+00	0.0000e+00	7.4986e-15	0.0000e+00
xipxip	2.96e+00	2.10e+02	1	1	1		1		1		1		3.8995e-15	0.0000e+00	0.0000e+00	0.0000e+00	3.8995e-15	0.0000e+00
xipxip	6.02e+00	7.13e-01	1	1	1		1		1		1		7.8107e-14	0.0000e+00	0.0000e+00	0.0000e+00	7.8107e-14	0.0000e+00
xipxip	6.02e+00	1.45e+00	1	1	1		1		1		1		7.4208e-14	0.0000e+00	0.0000e+00	0.0000e+00	7.4208e-14	0.0000e+00
xipxip	6.02e+00	2.96e+00	1	1	1		1		1		1		6.6500e-14	0.0000e+00	0.0000e+00	0.0000e+00	6.6500e-14	0.0000e+00
xipxip	6.02e+00	6.02e+00	1	1	1		1		1		1		5.4025e-14	0.0000e+00	0.0000e+00	0.0000e+00	5.4025e-14	0.0000e+00
xipxip	6.02e+00	1.22e+01	1	1	1		1		1		1		3.8134e-14	0.0000e+00	0.0000e+00	0.0000e+00	3.8134e-14	0.0000e+00
xipxip	6.02e+00	2.49e+01	1	1	1		1		1		1		2.2672e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.2672e-14	0.0000e+00
xipxip	6.02e+00	5.07e+01	1	1	1		1		1		1		1.1995e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.1995e-14	0.0000e+00
xipxip	6.02e+00	1.03e+02	1	1	1		1		1		1		6.4137e-15	0.0000e+00	0.0000e+00	0.0000e+00	6.4137e-15	0.0000e+00
xipxip	6.02e+00	2.10e+02	1	1	1		1		1		1		3.3624e-15	0.0000e+00	0.0000e+00	0.0000e+00	3.3624e-15	0.0000e+00
xipxip	1.22e+01	7.13e-01	1	1	1		1		1		1		5.2767e-14	0.0000e+00	0.0000e+00	0.0000e+00	5.2767e-14	0.0000e+00
xipxip	1.22e+01	1.45e+00	1	1	1		1		1		1		5.0503e-14	0.0000e+00	0.0000e+00	0.0000e+00	5.0503e-14	0.0000e+00
xipxip	1.22e+01	2.96e+00	1	1	1		1		1		1		4.5889e-14	0.0000e+00	0.0000e+00	0.0000e+00	4.5889e-14	0.0000e+00
xipxip	1.22e+01	6.02e+00	1	1	1		1		1		1		3.8134e-14	0.0000e+00	0.0000e+00	0.0000e+00	3.8134e-14	0.0000e+00
xipxip	1.22e+01	1.22e+01	1	1	1		1		1		1		2.7827e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.7827e-14	0.0000e+00
xipxip	1.22e+01	2.49e+01	1	1	1		1		1		1		1.7182e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.7182e-14	0.0000e+00
xipxip	1.22e+01	5.07e+01	1	1	1		1		1		1		9.2729e-15	0.0000e+00	0.0000e+00	0.0000e+00	9.2729e-15	0.0000e+00
xipxip	1.22e+01	1.03e+02	1	1	1		1		1		1		4.9520e-15	0.0000e+00	0.0000e+00	0.0000e+00	4.9520e-15	0.0000e+00
xipxip	1.22e+01	2.10e+02	1	1	1		1		1		1		2.6176e-15	0.0000e+00	0.0000e+00	0.0000e+00	2.6176e-15	0.0000e+00
xipxip	2.49e+01	7.13e-01	1	1	1		1		1		1		3.0117e-14	0.0000e+00	0.0000e+00	0.0000e+00	3.0117e-14	0.0000e+00
xipxip	2.49e+01	1.45e+00	1	1	1		1		1		1		2.8985e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.8985e-14	0.0000e+00
xipxip	2.49e+01	2.96e+00	1	1	1		1		1		1		2.6665e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.6665e-14	0.0000e+00
xipxip	2.49e+01	6.02e+00	1	1	1		1		1		1		2.2672e-14	0.0000e+00	0.0000e+00	0.0000e+00	2.2672e-14	0.0000e+00
xipxip	2.49e+01	1.22e+01	1	1	1		1		1		1		1.7182e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.7182e-14	0.0000e+00
xipxip	2.49e+01	2.49e+01	1	1	1		1		1		1		1.1237e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.1237e-14	0.0000e+00
xipxip	2.49e+01	5.07e+01	1	1	1		1		1		1		6.3289e-15	0.0000e+00	0.0000e+00	0.0000e+00	6.3289e-15	0.0000e+00
xipxip	2.49e+01	1.03e+02	1	1	1		1		1		1		3.3866e-15	0.0000e+00	0.0000e+00	0.0000e+00	3.3866e-15	0.0000e+00
xipxip	2.49e+01	2.10e+02	1	1	1		1		1		1		1.7935e-15	0.0000e+00	0.0000e+00	0.0000e+00	1.7935e-15	0.0000e+00
xipxip	5.07e+01	7.13e-01	1	1	1		1		1		1		1.5770e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.5770e-14	0.0000e+00
xipxip	5.07e+01	1.45e+00	1	1	1		1		1		1		1.5176e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.5176e-14	0.0000e+00
xipxip	5.07e+01	2.96e+00	1	1	1		1		1		1		1.3991e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.3991e-14	0.0000e+00
xipxip	5.07e+01	6.02e+00	1	1	1		1		1		1		1.1995e-14	0.0000e+00	0.0000e+00	0.0000e+00	1.1995e-14	0.0000e+00
xipxip	5.07e+01	1.22e+01	1	1	1		1		1		1		9.2729e-15	0.0000e+00	0.0000e+00	0.0000e+00	9.2729e-15	0.0000e+00
xipxip	5.07e+01	2.49e+01	1	1	1		1		1		1		6.3289e-15	0.0000e+00	0.0000e+00	0.0000e+00	6.3289e-15	0.0000e+00
xipxip	5.07e+01	5.07e+01	1	1	1		1		1		1		3.8366e-15	0.0000e+00	0.0000e+00	0.0000e+00	3.8366e-15	0.0000e+00
xipxip	5.07e+01	1.03e+02	1	1	1		1		1		1		2.0955e-15	0.0000e+00	0.0000e+00	0.0000e+00	2.0955e-15	0.0000e+00
xipxip	5.07e+01	2.10e+02	1	1	1		1		1		1		1.0888e-15	0.0000e+00	0.0000e+00	0.0000e+00	1.0888e-15	0.0000e+00
