# dimensionless COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      T_-(theta)
5.162524786294441226e-01 6.829601353790144458e+01
5.165828604068160024e-01 6.784357435800022529e+01
5.169134536158490612e-01 6.739275570899307866e+01
5.172442583918502867e-01 6.694355708816863171e+01
5.175752748702153738e-01 6.649597071086478195e+01
5.179065031864249491e-01 6.604998822736561692e+01
5.182379434760479020e-01 6.560560444201821895e+01
5.185695958747380541e-01 6.516281736243246314e+01
5.189014605182381557e-01 6.472162660409843227e+01
5.192335375423756672e-01 6.428202441996609195e+01
5.195658270830673109e-01 6.384400258970592290e+01
5.198983292763141861e-01 6.340755594648704374e+01
5.202310442582069872e-01 6.297268252487959472e+01
5.205639721649211182e-01 6.253938200585346863e+01
5.208971131327214676e-01 6.210764678434849628e+01
5.212304672979577447e-01 6.167746862848821365e+01
5.215640347970693647e-01 6.124884246073390415e+01
5.218978157665807860e-01 6.082176638113730860e+01
5.222318103431056180e-01 6.039624008889924767e+01
5.225660186633432902e-01 5.997225609892966247e+01
5.229004408640828272e-01 5.954980626922008469e+01
5.232350770821981856e-01 5.912888551088300915e+01
5.235699274546530280e-01 5.870949198306375649e+01
5.239049921184982805e-01 5.829162549355198308e+01
5.242402712108712448e-01 5.787527862034721693e+01
5.245757648689988173e-01 5.746044330433063152e+01
5.249114732301941588e-01 5.704711449899900799e+01
5.252473964318596922e-01 5.663529038161755835e+01
5.255835346114843265e-01 5.622497079059731107e+01
5.259198879066464549e-01 5.581614847857719042e+01
5.262564564550108459e-01 5.540881538679156648e+01
5.265932403943324180e-01 5.500296658517173398e+01
5.269302398624520212e-01 5.459860024141849522e+01
5.272674549973008773e-01 5.419571625445831842e+01
5.276048859368962507e-01 5.379430742209195415e+01
5.279425328193461109e-01 5.339436583266373759e+01
5.282803957828444696e-01 5.299588657984749318e+01
5.286184749656760440e-01 5.259886784287703421e+01
5.289567705062115932e-01 5.220330959640632784e+01
5.292952825429131369e-01 5.180920477609583230e+01
5.296340112143286261e-01 5.141654537947832182e+01
5.299729566590971608e-01 5.102532676879763329e+01
5.303121190159442166e-01 5.063554704475409807e+01
5.306514984236863075e-01 5.024720617226590491e+01
5.309910950212265446e-01 4.986029732375477863e+01
5.313309089475594105e-01 4.947481255814501822e+01
5.316709403417655411e-01 4.909074706211216466e+01
5.320111893430167216e-01 4.870809917176585913e+01
5.323516560905736661e-01 4.832686898820378474e+01
5.326923407237846853e-01 4.794704959820540324e+01
5.330332433820891280e-01 4.756863295616162901e+01
5.333743642050136069e-01 4.719161464314257870e+01
5.337157033321763278e-01 4.681599280985135891e+01
5.340572609032825380e-01 4.644176771443465412e+01
5.343990370581289673e-01 4.606893251194594541e+01
5.347410319365997200e-01 4.569747958144143496e+01
5.350832456786707159e-01 4.532740394943659368e+01
5.354256784244051381e-01 4.495870411587102922e+01
5.357683303139579856e-01 4.459138022228377451e+01
5.361112014875718534e-01 4.422542563855780173e+01
5.364542920855811525e-01 4.386083264705608542e+01
5.367976022484080012e-01 4.349759657335644647e+01
5.371411321165666664e-01 4.313571580420531859e+01
5.374848818306587894e-01 4.277519058364467952e+01
5.378288515313787155e-01 4.241601431898227759e+01
5.381730413595081641e-01 4.205817939404271755e+01
5.385174514559212255e-01 4.170168119010926233e+01
5.388620819615803637e-01 4.134651808649484650e+01
5.392069330175399688e-01 4.099269037889460776e+01
5.395520047649425832e-01 4.064019158351828054e+01
5.398972973450230084e-01 4.028901414471524589e+01
5.402428108991059741e-01 3.993915346705056635e+01
5.405885455686055829e-01 3.959060798934232395e+01
5.409345014950280861e-01 3.924337813809433584e+01
5.412806788199684416e-01 3.889745723967171642e+01
5.416270776851141999e-01 3.855283814489049377e+01
5.419736982322415075e-01 3.820951596797456773e+01
5.423205406032194364e-01 3.786748945715029180e+01
5.426676049400057655e-01 3.752675884916433802e+01
5.430148913846510883e-01 3.718731791684052723e+01
5.433624000792948161e-01 3.684915914260319880e+01
5.437101311661695080e-01 3.651227804925084541e+01
5.440580847875965409e-01 3.617667317353880918e+01
5.444062610859906615e-01 3.584234486061799174e+01
5.447546602038555452e-01 3.550928699258912502e+01
5.451032822837880154e-01 3.517749211938614451e+01
5.454521274684741572e-01 3.484695575752235186e+01
5.458011959006937586e-01 3.451767651104766799e+01
5.461504877233154254e-01 3.418965477340952219e+01
5.465000030793014663e-01 3.386288450449343657e+01
5.468497421117037849e-01 3.353735832346200851e+01
5.471997049636675436e-01 3.321307177002820055e+01
5.475498917784277220e-01 3.289002346661160914e+01
5.479003026993124470e-01 3.256821388903041026e+01
5.482509378697416613e-01 3.224763706972365185e+01
5.486017974332252356e-01 3.192828567229128822e+01
5.489528815333672984e-01 3.161015530117185790e+01
5.493041903138616844e-01 3.129324455966451524e+01
5.496557239184960419e-01 3.097755400595194430e+01
5.500074824911481697e-01 3.066307777995656636e+01
5.503594661757903461e-01 3.034980854891074387e+01
5.507116751164841117e-01 3.003774200486394363e+01
5.510641094573861531e-01 2.972687675449138567e+01
5.514167693427425299e-01 2.941721334818872435e+01
5.517696549168943365e-01 2.910874610190132472e+01
5.521227663242725958e-01 2.880146771900742664e+01
5.524761037094029215e-01 2.849537388979936026e+01
5.528296672169015213e-01 2.819046326628361498e+01
5.531834569914789723e-01 2.788673642874771019e+01
5.535374731779364454e-01 2.758418777823766277e+01
5.538917159211699248e-01 2.728281018950815451e+01
5.542461853661660998e-01 2.698259926094126371e+01
5.546008816580062506e-01 2.668355373646696194e+01
5.549558049418628070e-01 2.638567415880702782e+01
5.553109553630029005e-01 2.608895505852559893e+01
5.556663330667847012e-01 2.579338928361116245e+01
5.560219381986613030e-01 2.549897262167947076e+01
5.563777709041769493e-01 2.520570375448205169e+01
5.567338313289705853e-01 2.491358334147604126e+01
5.570901196187743043e-01 2.462260587855440974e+01
5.574466359194121257e-01 2.433276437573350393e+01
5.578033803768028820e-01 2.404405455421905913e+01
5.581603531369574434e-01 2.375647518936131775e+01
5.585175543459817149e-01 2.347002698198022586e+01
5.588749841500733062e-01 2.318470456982947070e+01
5.592326426955251950e-01 2.290050081303384388e+01
5.595905301287219524e-01 2.261741170685588997e+01
5.599486465961441839e-01 2.233543590419469638e+01
5.603069922443637552e-01 2.205457418631374367e+01
5.606655672200488993e-01 2.177482124690779841e+01
5.610243716699591099e-01 2.149617006429254218e+01
5.613834057409502476e-01 2.121861661808182475e+01
5.617426695799698777e-01 2.094215965042994299e+01
5.621021633340618218e-01 2.066679987435869492e+01
5.624618871503618278e-01 2.039253210952258399e+01
5.628218411761020112e-01 2.011934953191865105e+01
5.631820255586065249e-01 1.984724781489351386e+01
5.635424404452957781e-01 1.957622595879360006e+01
5.639030859836825504e-01 1.930628476725935627e+01
5.642639623213763223e-01 1.903741916243154009e+01
5.646250696060786112e-01 1.876962203210593572e+01
5.649864079855870802e-01 1.850288957746129626e+01
5.653479776077942054e-01 1.823722038719485283e+01
5.657097786206853884e-01 1.797261557341541049e+01
5.660718111723429535e-01 1.770906994323897266e+01
5.664340754109413734e-01 1.744657672686373928e+01
5.667965714847528202e-01 1.718513179499818477e+01
5.671592995421417260e-01 1.692473423964395352e+01
5.675222597315697781e-01 1.666538482690832268e+01
5.678854522015915895e-01 1.640707848826602344e+01
5.682488771008588069e-01 1.614980795768370569e+01
5.686125345781160023e-01 1.589357018039601144e+01
5.689764247822054477e-01 1.563836345554054219e+01
5.693405478620623406e-01 1.538418911757555918e+01
5.697049039667193560e-01 1.513104228482421831e+01
5.700694932453019836e-01 1.487891582075285157e+01
5.704343158470340791e-01 1.462780591787559104e+01
5.707993719212320904e-01 1.437771158435535312e+01
5.711646616173108315e-01 1.412863346536380504e+01
5.715301850847780418e-01 1.388056724000637132e+01
5.718959424732396046e-01 1.363350593843345848e+01
5.722619339323949950e-01 1.338744575686874327e+01
5.726281596120413875e-01 1.314238526375241634e+01
5.729946196620697707e-01 1.289832606647419766e+01
5.733613142324696099e-01 1.265526299100783092e+01
5.737282434733235181e-01 1.241318947964549579e+01
5.740954075348121410e-01 1.217210167988027081e+01
5.744628065672126027e-01 1.193199855565211465e+01
5.748304407208956190e-01 1.169288104910754100e+01
5.751983101463312709e-01 1.145474465175216494e+01
5.755664149940833418e-01 1.121758264096882840e+01
5.759347554148140924e-01 1.098139124897710417e+01
5.763033315592800410e-01 1.074616939332791787e+01
5.766721435783365157e-01 1.051191812478958809e+01
5.770411916229331029e-01 1.027863295629330764e+01
5.774104758441180874e-01 1.004630712740487297e+01
5.777799963930344562e-01 9.814937187745059077e+00
5.781497534209238953e-01 9.584521845702937526e+00
5.785197470791229035e-01 9.355062236513759899e+00
5.788899775190666785e-01 9.126553778883746304e+00
5.792604448922855642e-01 8.898990172883188166e+00
5.796311493504087142e-01 8.672367492262623045e+00
5.800020910451604284e-01 8.446684786284265556e+00
5.803732701283639273e-01 8.221943142971454677e+00
5.807446867519377998e-01 7.998138216071595252e+00
5.811163410678998886e-01 7.775263494183036528e+00
5.814882332283628497e-01 7.553315241211365105e+00
5.818603633855394808e-01 7.332292455319134206e+00
5.822327316917371709e-01 7.112196179086353709e+00
5.826053382993628960e-01 6.893021814688268023e+00
5.829781833609207764e-01 6.674764452922374858e+00
5.833512670290111890e-01 6.457418640523570730e+00
5.837245894563343196e-01 6.240984129698503580e+00
5.840981507956857222e-01 6.025461839593290847e+00
5.844719511999612038e-01 5.810847719702209702e+00
5.848459908221517178e-01 5.597135266316072943e+00
5.852202698153489147e-01 5.384320869199740400e+00
5.855947883327399239e-01 5.172403651922564904e+00
5.859695465276119064e-01 4.961384778786765537e+00
5.863445445533485012e-01 4.751259948241980169e+00
5.867197825634331565e-01 4.542023003659181768e+00
5.870952607114455768e-01 4.333670084637674336e+00
5.874709791510659418e-01 4.126200614941964773e+00
5.878469380360705765e-01 3.919615268029787103e+00
5.882231375203363921e-01 3.713910468232370476e+00
5.885995777578364452e-01 3.509079667394757962e+00
5.889762589026449335e-01 3.305119314108992512e+00
5.893531811089318673e-01 3.102028492023578110e+00
5.897303445309687309e-01 2.899808383143451351e+00
5.901077493231230431e-01 2.698455100164366627e+00
5.904853956398637971e-01 2.497962269056969831e+00
5.908632836357560203e-01 2.298326341916393289e+00
5.912414134654658815e-01 2.099546458403565907e+00
5.916197852837581372e-01 1.901623777915474989e+00
5.919983992454952437e-01 1.704554532019059820e+00
5.923772555056406874e-01 1.508332372826970413e+00
5.927563542192550994e-01 1.312953759492202721e+00
5.931356955415004739e-01 1.118417858874195758e+00
5.935152796276360609e-01 9.247259077472591571e-01
5.938951066330223627e-01 7.318741426998798261e-01
5.942751767131173590e-01 5.398562850000985236e-01
5.946554900234807262e-01 3.486688201322323266e-01
5.950360467197691738e-01 1.583109324889733216e-01
5.954168469577416634e-01 -3.121612583868227375e-02
5.957978908932543005e-01 -2.199160299157227882e-01
5.961791786822653316e-01 -4.077950202601812180e-01
5.965607104808304806e-01 -5.948565975591293409e-01
5.969424864451076118e-01 -7.811015405526546829e-01
5.973245067313524004e-01 -9.665286050626491487e-01
5.977067714959225508e-01 -1.151141363153868724e+00
5.980892808952735784e-01 -1.334946013648661278e+00
5.984720350859638049e-01 -1.517946036135739973e+00
5.988550342246489189e-01 -1.700142227628418823e+00
5.992382784680874153e-01 -1.881533233097286484e+00
5.996217679731357109e-01 -2.062122684168016917e+00
6.000055028967532511e-01 -2.241916665849245760e+00
6.003894833959970700e-01 -2.420918573052659895e+00
6.007737096280267863e-01 -2.599129277675643834e+00
6.011581817501026048e-01 -2.776547379450335029e+00
6.015428999195835402e-01 -2.953176396441563156e+00
6.019278642939316359e-01 -3.129022403891909221e+00
6.023130750307073011e-01 -3.304088780653742674e+00
6.026985322875744178e-01 -3.478376371944619905e+00
6.030842362222950115e-01 -3.651883872942832454e+00
6.034701869927346918e-01 -3.824614478468092216e+00
6.038563847568577669e-01 -3.996574398154251639e+00
6.042428296727317960e-01 -4.167766976399434498e+00
6.046295218985231479e-01 -4.338193025843381179e+00
6.050164615925019973e-01 -4.507851115215302684e+00
6.054036489130372178e-01 -4.676744524342183240e+00
6.057910840186015999e-01 -4.844879387091964418e+00
6.061787670677668549e-01 -5.012258979141435589e+00
6.065666982192084999e-01 -5.178884115005530475e+00
6.069548776317011951e-01 -5.344753365763168063e+00
6.073433054641238504e-01 -5.509869940368332664e+00
6.077319818754544078e-01 -5.674239884125228173e+00
6.081209070247750592e-01 -5.837866492426840637e+00
6.085100810712673614e-01 -6.000750537941200946e+00
6.088995041742171210e-01 -6.162890591154152276e+00
6.092891764930098430e-01 -6.324289808766465626e+00
6.096790981871350601e-01 -6.484954130265805361e+00
6.100692694161824470e-01 -6.644886928947300930e+00
6.104596903398452623e-01 -6.804088825477407454e+00
6.108503611179191273e-01 -6.962558548053067398e+00
6.112412819103001382e-01 -7.120299028752256731e+00
6.116324528769888635e-01 -7.277316235262745181e+00
6.120238741780861247e-01 -7.433613474619008343e+00
6.124155459737977703e-01 -7.589191498072295872e+00
6.128074684244293469e-01 -7.744048867670528580e+00
6.131996416903915392e-01 -7.898188528016049759e+00
6.135920659321953963e-01 -8.051616243919170302e+00
6.139847413104571050e-01 -8.204335413818967027e+00
6.143776679858929946e-01 -8.356346785705213165e+00
6.147708461193248652e-01 -8.507648938961011709e+00
6.151642758716749926e-01 -8.658244689148617113e+00
6.155579574039712343e-01 -8.808139948583743717e+00
6.159518908773417012e-01 -8.957337870379419087e+00
6.163460764530201974e-01 -9.105839228812527608e+00
6.167405142923413353e-01 -9.253642537537430712e+00
6.171352045567454203e-01 -9.400750648923150266e+00
6.175301474077735664e-01 -9.547169413899155188e+00
6.179253430070728026e-01 -9.692901963872827764e+00
6.183207915163909663e-01 -9.837949086359557782e+00
6.187164930975822541e-01 -9.982309113781411725e+00
6.191124479126014490e-01 -1.012598504900989838e+01
6.195086561235091382e-01 -1.026898256820975064e+01
6.199051178924697147e-01 -1.041130483318940492e+01
6.203018333817493790e-01 -1.055295259776814021e+01
6.206988027537204688e-01 -1.069392433002947485e+01
6.210960261708571295e-01 -1.083422271074272203e+01
6.214935037957395325e-01 -1.097385353263399566e+01
6.218912357910497679e-01 -1.111281991826433568e+01
6.222892223195765071e-01 -1.125112254021658487e+01
6.226874635442097849e-01 -1.138875993178432111e+01
6.230859596279466617e-01 -1.152573465342867109e+01
6.234847107338860051e-01 -1.166205252403266002e+01
6.238837170252333753e-01 -1.179771657611452440e+01
6.242829786652964730e-01 -1.193272753551839571e+01
6.246824958174898024e-01 -1.206708391205576447e+01
6.250822686453302302e-01 -1.220078813420613528e+01
6.254822973124416485e-01 -1.233384601893247634e+01
6.258825819825499792e-01 -1.246626063370098336e+01
6.262831228194886135e-01 -1.259803257306437274e+01
6.266839199871931942e-01 -1.272916042259680580e+01
6.270849736497069449e-01 -1.285964654768331172e+01
6.274862839711752294e-01 -1.298949668263138335e+01
6.278878511158515474e-01 -1.311871390237404000e+01
6.282896752480913172e-01 -1.324729884221270027e+01
6.286917565323574264e-01 -1.337524994358001607e+01
6.290940951332180120e-01 -1.350256966376487355e+01
6.294966912153445726e-01 -1.362926365773985538e+01
6.298995449435164096e-01 -1.375533486011003959e+01
6.303026564826158529e-01 -1.388078398012748949e+01
6.307060259976333683e-01 -1.400560944131927954e+01
6.311096536536622281e-01 -1.412981360382471507e+01
6.315135396159041736e-01 -1.425340210667867780e+01
6.319176840496638636e-01 -1.437637802301387069e+01
6.323220871203545368e-01 -1.449874182332726491e+01
6.327267489934926825e-01 -1.462049196403660289e+01
6.331316698347031480e-01 -1.474163089803316495e+01
6.335368498097141421e-01 -1.486216405575611077e+01
6.339422890843627867e-01 -1.498209455891971231e+01
6.343479878245895653e-01 -1.510142267192540544e+01
6.347539461964439855e-01 -1.522014737003931373e+01
6.351601643660785834e-01 -1.533827029702192135e+01
6.355666424997556962e-01 -1.545579746968859070e+01
6.359733807638409120e-01 -1.557273173254304766e+01
6.363803793248088425e-01 -1.568907355144276039e+01
6.367876383492383496e-01 -1.580482141812174746e+01
6.371951580038174301e-01 -1.591997749018429431e+01
6.376029384553379975e-01 -1.603454732743834654e+01
6.380109798707006563e-01 -1.614853385892890003e+01
6.384192824169130365e-01 -1.626193753678326459e+01
6.388278462610874620e-01 -1.637475716463184483e+01
6.392366715704460578e-01 -1.648699428940174982e+01
6.396457585123149769e-01 -1.659865473136648006e+01
6.400551072541303954e-01 -1.670974138444951507e+01
6.404647179634329612e-01 -1.682025479414019742e+01
6.408745908078731235e-01 -1.693019346942224956e+01
6.412847259552059143e-01 -1.703955926452476888e+01
6.416951235732966108e-01 -1.714835764370047855e+01
6.421057838301149623e-01 -1.725659167547829043e+01
6.425167068937409631e-01 -1.736426173290243469e+01
6.429278929323596348e-01 -1.747136633897065394e+01
6.433393421142662438e-01 -1.757790757213894040e+01
6.437510546078610840e-01 -1.768389064336614069e+01
6.441630305816546942e-01 -1.778931844344737101e+01
6.445752702042630844e-01 -1.789419128332320952e+01
6.449877736444128429e-01 -1.799850801671239253e+01
6.454005410709354740e-01 -1.810227029251262820e+01
6.458135726527736153e-01 -1.820548437877076253e+01
6.462268685589751538e-01 -1.830815200192103021e+01
6.466404289586988874e-01 -1.841027428797004006e+01
6.470542540212091964e-01 -1.851184913012112077e+01
6.474683439158814835e-01 -1.861287852497611084e+01
6.478826988121967334e-01 -1.871336782651657415e+01
6.482973188797466202e-01 -1.881332023977452650e+01
6.487122042882310646e-01 -1.891273601487903022e+01
6.491273552074570130e-01 -1.901161371177481385e+01
6.495427718073421008e-01 -1.910995485069473432e+01
6.499584542579107671e-01 -1.920776483059738382e+01
6.503744027292983620e-01 -1.930504645635532768e+01
6.507906173917468173e-01 -1.940180028740603291e+01
6.512070984156095310e-01 -1.949802551257310768e+01
6.516238459713461495e-01 -1.959372264313400080e+01
6.520408602295281186e-01 -1.968889716553796632e+01
6.524581413608336877e-01 -1.978355232939543384e+01
6.528756895360525725e-01 -1.987768837682722278e+01
6.532935049260812921e-01 -1.997130392229013296e+01
6.537115877019284982e-01 -2.006440042544653579e+01
6.541299380347093129e-01 -2.015698314266940372e+01
6.545485560956516569e-01 -2.024905482427155334e+01
6.549674420560893662e-01 -2.034061626187583727e+01
6.553865960874697416e-01 -2.043166565342011154e+01
6.558060183613462213e-01 -2.052220437122784347e+01
6.562257090493851530e-01 -2.061223822064486910e+01
6.566456683233600211e-01 -2.070176917294298846e+01
6.570658963551566645e-01 -2.079079825625966294e+01
6.574863933167686136e-01 -2.087932381455192399e+01
6.579071593803018647e-01 -2.096734737873973131e+01
6.583281947179701055e-01 -2.105487401436438688e+01
6.587494995020990451e-01 -2.114190660710414704e+01
6.591710739051246382e-01 -2.122844549657085622e+01
6.595929180995915297e-01 -2.131448930177137413e+01
6.600150322581570528e-01 -2.140003917485067575e+01
6.604374165535866759e-01 -2.148510041613762667e+01
6.608600711587587773e-01 -2.156967586655680691e+01
6.612829962466599820e-01 -2.165376586097121958e+01
6.617061919903903799e-01 -2.173736904063387954e+01
6.621296585631575304e-01 -2.182048644853982466e+01
6.625533961382833459e-01 -2.190312340752592490e+01
6.629774048891974303e-01 -2.198528258664762802e+01
6.634016849894434076e-01 -2.206696456575046739e+01
6.638262366126728153e-01 -2.214816761625870356e+01
6.642510599326515441e-01 -2.222889302209387097e+01
6.646761551232536203e-01 -2.230914617274436296e+01
6.651015223584670899e-01 -2.238892929894997508e+01
6.655271618123889121e-01 -2.246824346050566135e+01
6.659530736592297329e-01 -2.254708661506285239e+01
6.663792580733093329e-01 -2.262546001939116991e+01
6.668057152290617351e-01 -2.270336911379936851e+01
6.672324453010296530e-01 -2.278081615757464817e+01
6.676594484638703753e-01 -2.285780209199910473e+01
6.680867248923502144e-01 -2.293432448977813465e+01
6.685142747613495029e-01 -2.301038523279984815e+01
6.689420982458601506e-01 -2.308598972522152337e+01
6.693701955209844234e-01 -2.316113979717903248e+01
6.697985667619390515e-01 -2.323583635684313720e+01
6.702272121440502328e-01 -2.331007754776467777e+01
6.706561318427592955e-01 -2.338386460856091276e+01
6.710853260336170356e-01 -2.345720266764445228e+01
6.715147948922889354e-01 -2.353009431240934646e+01
6.719445385945509441e-01 -2.360254013126447603e+01
6.723745573162933642e-01 -2.367453828279720085e+01
6.728048512335168541e-01 -2.374608991127487911e+01
6.732354205223374244e-01 -2.381720005021644226e+01
6.736662653589811089e-01 -2.388787140681510834e+01
6.740973859197888496e-01 -2.395810426752207434e+01
6.745287823812126105e-01 -2.402789718358303617e+01
6.749604549198193748e-01 -2.409725097437494412e+01
6.753924037122865931e-01 -2.416617085263280273e+01
6.758246289354075120e-01 -2.423465930775988397e+01
6.762571307660857345e-01 -2.430271680282916691e+01
6.766899093813409927e-01 -2.437034173695761297e+01
6.771229649583032639e-01 -2.443753497494209626e+01
6.775562976742188770e-01 -2.450430161512619520e+01
6.779899077064446278e-01 -2.457064419748500939e+01
6.784237952324532195e-01 -2.463656325795976443e+01
6.788579604298305981e-01 -2.470205705836228560e+01
6.792924034762742869e-01 -2.476712606934529504e+01
6.797271245495986047e-01 -2.483177614660782240e+01
6.801621238277285597e-01 -2.489600910726312577e+01
6.805974014887060664e-01 -2.495982578003096819e+01
6.810329577106839505e-01 -2.502322450584456703e+01
6.814687926719320554e-01 -2.508620579877981527e+01
6.819049065508313578e-01 -2.514877508251747429e+01
6.823412995258799629e-01 -2.521093466416353124e+01
6.827779717756871092e-01 -2.527268509575087307e+01
6.832149234789794967e-01 -2.533402440292846336e+01
6.836521548145950700e-01 -2.539495358217503451e+01
6.840896659614893460e-01 -2.545547785557729981e+01
6.845274570987293083e-01 -2.551559923661982054e+01
6.849655284054995130e-01 -2.557531846190367730e+01
6.854038800610962046e-01 -2.563463374764742753e+01
6.858425122449333111e-01 -2.569354581994114994e+01
6.862814251365368934e-01 -2.575205975399867953e+01
6.867206189155503626e-01 -2.581017802851064857e+01
6.871600937617295957e-01 -2.586790091115453549e+01
6.875998498549480420e-01 -2.592522693366150577e+01
6.880398873751917277e-01 -2.598215584933261368e+01
6.884802065025638074e-01 -2.603869442739983242e+01
6.889208074172827878e-01 -2.609484387078654777e+01
6.893616902996804185e-01 -2.615060467460223492e+01
6.898028553302065768e-01 -2.620597542835946570e+01
6.902443026894236056e-01 -2.626095652923520163e+01
6.906860325580126414e-01 -2.631555294810111434e+01
6.911280451167675087e-01 -2.636976740034269540e+01
6.915703405466002707e-01 -2.642359999359815959e+01
6.920129190285362331e-01 -2.647704929466726753e+01
6.924557807437193846e-01 -2.653011548803996789e+01
6.928989258734066237e-01 -2.658280380707671497e+01
6.933423545989737535e-01 -2.663511667202604372e+01
6.937860671019099312e-01 -2.668705420587468780e+01
6.942300635638231077e-01 -2.673861516848923259e+01
6.946743441664346985e-01 -2.678979965519583573e+01
6.951189090915854685e-01 -2.684061282054749142e+01
6.955637585212294249e-01 -2.689105699873756805e+01
6.960088926374397023e-01 -2.694113251076305460e+01
6.964543116224036767e-01 -2.699083783507271050e+01
6.969000156584277406e-01 -2.704017325262577742e+01
6.973460049279320838e-01 -2.708914375710708100e+01
6.977922796134568006e-01 -2.713775170892162691e+01
6.982388398976555610e-01 -2.718599748992832588e+01
6.986856859633014949e-01 -2.723387950507560618e+01
6.991328179932843057e-01 -2.728139794972244658e+01
6.995802361706097150e-01 -2.732855800197874885e+01
7.000279406784000180e-01 -2.737536164957913343e+01
7.004759316998966368e-01 -2.742180954236152957e+01
7.009242094184580107e-01 -2.746790002795069086e+01
7.013727740175578207e-01 -2.751363325285024786e+01
7.018216256807900955e-01 -2.755901423961083907e+01
7.022707645918633279e-01 -2.760404526636141753e+01
7.027201909346066921e-01 -2.764872668556152746e+01
7.031699048929637152e-01 -2.769305697865343774e+01
7.036199066509991606e-01 -2.773703622330073415e+01
7.040701963928920337e-01 -2.778066937825490612e+01
7.045207743029426872e-01 -2.782395874515075462e+01
7.049716405655659379e-01 -2.786690464875485418e+01
7.054227953652980609e-01 -2.790950565150141927e+01
7.058742388867901285e-01 -2.795176167929048461e+01
7.063259713148144492e-01 -2.799367768772668796e+01
7.067779928342587947e-01 -2.803525602310016751e+01
7.072303036301318402e-01 -2.807649699840855106e+01
7.076829038875580569e-01 -2.811739904119469458e+01
7.081357937917832635e-01 -2.815796214512813123e+01
7.085889735281687418e-01 -2.819819129739843078e+01
7.090424432821974543e-01 -2.823808876137339041e+01
7.094962032394679374e-01 -2.827765486933613914e+01
7.099502535857008523e-01 -2.831688798898573367e+01
7.104045945067324341e-01 -2.835578810323850973e+01
7.108592261885200436e-01 -2.839436018885141522e+01
7.113141488171402793e-01 -2.843260652001987410e+01
7.117693625787863132e-01 -2.847052741633910955e+01
7.122248676597736639e-01 -2.850812114604509162e+01
7.126806642465342012e-01 -2.854538698307754174e+01
7.131367525256216977e-01 -2.858233240813142118e+01
7.135931326837067212e-01 -2.861895655302022590e+01
7.140498049075819642e-01 -2.865526118342938844e+01
7.145067693841571366e-01 -2.869124474329495911e+01
7.149640263004638507e-01 -2.872690697501231938e+01
7.154215758436509587e-01 -2.876225265251678564e+01
7.158794182009901030e-01 -2.879728400111368813e+01
7.163375535598694999e-01 -2.883200141966372598e+01
