# dimensionless COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      T_-(theta)
5.350832456786707159e-01 1.043526627718214073e+01
5.354256784244051381e-01 1.036047375572615969e+01
5.357683303139579856e-01 1.028594163755920121e+01
5.361112014875718534e-01 1.021166823660805889e+01
5.364542920855811525e-01 1.013765157882587076e+01
5.367976022484080012e-01 1.006389072103173987e+01
5.371411321165666664e-01 9.990385801589111381e+00
5.374848818306587894e-01 9.917137563854542037e+00
5.378288515313787155e-01 9.844144322163451477e+00
5.381730413595081641e-01 9.771404130873436955e+00
5.385174514559212255e-01 9.698916043486978111e+00
5.388620819615803637e-01 9.626680193042213673e+00
5.392069330175399688e-01 9.554697348497525056e+00
5.395520047649425832e-01 9.482965838674065395e+00
5.398972973450230084e-01 9.411483722269560204e+00
5.402428108991059741e-01 9.340250067772666753e+00
5.405885455686055829e-01 9.269265004007372966e+00
5.409345014950280861e-01 9.198529315224723391e+00
5.412806788199684416e-01 9.128041355149578706e+00
5.416270776851141999e-01 9.057799182972271268e+00
5.419736982322415075e-01 8.987801865991849937e+00
5.423205406032194364e-01 8.918049557175480757e+00
5.426676049400057655e-01 8.848543031242554591e+00
5.430148913846510883e-01 8.779280684764611209e+00
5.433624000792948161e-01 8.710260557324648545e+00
5.437101311661695080e-01 8.641481737344063774e+00
5.440580847875965409e-01 8.572944385092856834e+00
5.444062610859906615e-01 8.504649276354609100e+00
5.447546602038555452e-01 8.436594831321219345e+00
5.451032822837880154e-01 8.368779101548152966e+00
5.454521274684741572e-01 8.301201189249788115e+00
5.458011959006937586e-01 8.233861225262028682e+00
5.461504877233154254e-01 8.166760029515243602e+00
5.465000030793014663e-01 8.099896028348046784e+00
5.468497421117037849e-01 8.033267289095979535e+00
5.471997049636675436e-01 7.966872900413987324e+00
5.475498917784277220e-01 7.900713010742911990e+00
5.479003026993124470e-01 7.834788455166536991e+00
5.482509378697416613e-01 7.769097676134794739e+00
5.486017974332252356e-01 7.703638754576036973e+00
5.489528815333672984e-01 7.638410753160275846e+00
5.493041903138616844e-01 7.573413861449862949e+00
5.496557239184960419e-01 7.508648903105040517e+00
5.500074824911481697e-01 7.444114351271315044e+00
5.503594661757903461e-01 7.379808281264038428e+00
5.507116751164841117e-01 7.315729785794086837e+00
5.510641094573861531e-01 7.251879037728411248e+00
5.514167693427425299e-01 7.188256863595098523e+00
5.517696549168943365e-01 7.124861778826801384e+00
5.521227663242725958e-01 7.061691849493424655e+00
5.524761037094029215e-01 6.998746169840021736e+00
5.528296672169015213e-01 6.936024933249438362e+00
5.531834569914789723e-01 6.873528961534738357e+00
5.535374731779364454e-01 6.811256804166712087e+00
5.538917159211699248e-01 6.749206527734667560e+00
5.542461853661660998e-01 6.687377236482427989e+00
5.546008816580062506e-01 6.625769104132702481e+00
5.549558049418628070e-01 6.564382986526366537e+00
5.553109553630029005e-01 6.503217436958967923e+00
5.556663330667847012e-01 6.442270534718325337e+00
5.560219381986613030e-01 6.381541404028920894e+00
5.563777709041769493e-01 6.321030187596100802e+00
5.567338313289705853e-01 6.260737780175867684e+00
5.570901196187743043e-01 6.200662747637103678e+00
5.574466359194121257e-01 6.140803175311500439e+00
5.578033803768028820e-01 6.081158181554750186e+00
5.581603531369574434e-01 6.021727935855428981e+00
5.585175543459817149e-01 5.962513319608794049e+00
5.588749841500733062e-01 5.903512928217995892e+00
5.592326426955251950e-01 5.844724851537941746e+00
5.595905301287219524e-01 5.786148212292614446e+00
5.599486465961441839e-01 5.727783180082772319e+00
5.603069922443637552e-01 5.669630654607825448e+00
5.606655672200488993e-01 5.611689240689436531e+00
5.610243716699591099e-01 5.553957041539623773e+00
5.613834057409502476e-01 5.496433178239943373e+00
5.617426695799698777e-01 5.439117832270543573e+00
5.621021633340618218e-01 5.382011899897962692e+00
5.624618871503618278e-01 5.325114016322912036e+00
5.628218411761020112e-01 5.268422287178498920e+00
5.631820255586065249e-01 5.211935838836367907e+00
5.635424404452957781e-01 5.155654851015086138e+00
5.639030859836825504e-01 5.099580231567397703e+00
5.642639623213763223e-01 5.043710642236554520e+00
5.646250696060786112e-01 4.988044183080269534e+00
5.649864079855870802e-01 4.932579987137776456e+00
5.653479776077942054e-01 4.877318241070749849e+00
5.657097786206853884e-01 4.822259858711600344e+00
5.660718111723429535e-01 4.767403524046047281e+00
5.664340754109413734e-01 4.712747342988464538e+00
5.667965714847528202e-01 4.658290450587401210e+00
5.671592995421417260e-01 4.604033035184116329e+00
5.675222597315697781e-01 4.549976048637326187e+00
5.678854522015915895e-01 4.496118108928895296e+00
5.682488771008588069e-01 4.442457416104272028e+00
5.686125345781160023e-01 4.388993075011120126e+00
5.689764247822054477e-01 4.335725282182297136e+00
5.693405478620623406e-01 4.282654915077197089e+00
5.697049039667193560e-01 4.229780845566789793e+00
5.700694932453019836e-01 4.177101047716705651e+00
5.704343158470340791e-01 4.124614709136807278e+00
5.707993719212320904e-01 4.072322029428928403e+00
5.711646616173108315e-01 4.020223931779456805e+00
5.715301850847780418e-01 3.968319186527686782e+00
5.718959424732396046e-01 3.916605894542456667e+00
5.722619339323949950e-01 3.865083206888574097e+00
5.726281596120413875e-01 3.813751323445522701e+00
5.729946196620697707e-01 3.762611177669786144e+00
5.733613142324696099e-01 3.711661558514361303e+00
5.737282434733235181e-01 3.660900578522685578e+00
5.740954075348121410e-01 3.610327382291345089e+00
5.744628065672126027e-01 3.559942175279653398e+00
5.748304407208956190e-01 3.509745900621210168e+00
5.751983101463312709e-01 3.459737368500025667e+00
5.755664149940833418e-01 3.409914692254874424e+00
5.759347554148140924e-01 3.360277023957790377e+00
5.763033315592800410e-01 3.310824566708676642e+00
5.766721435783365157e-01 3.261558271593303360e+00
5.770411916229331029e-01 3.212476967912543557e+00
5.774104758441180874e-01 3.163578785454625120e+00
5.777799963930344562e-01 3.114862867228309184e+00
5.781497534209238953e-01 3.066329421624082840e+00
5.785197470791229035e-01 3.017979414646468683e+00
5.788899775190666785e-01 2.969811680311039481e+00
5.792604448922855642e-01 2.921824358998925675e+00
5.796311493504087142e-01 2.874016606924509887e+00
5.800020910451604284e-01 2.826388616273185050e+00
5.803732701283639273e-01 2.778941375804702574e+00
5.807446867519377998e-01 2.731673733756235123e+00
5.811163410678998886e-01 2.684583836237830923e+00
5.814882332283628497e-01 2.637670841617730133e+00
5.818603633855394808e-01 2.590934941867068630e+00
5.822327316917371709e-01 2.544377136440999720e+00
5.826053382993628960e-01 2.497996295174989001e+00
5.829781833609207764e-01 2.451790559220167864e+00
5.833512670290111890e-01 2.405759099599759310e+00
5.837245894563343196e-01 2.359902107453045517e+00
5.840981507956857222e-01 2.314220638836967936e+00
5.844719511999612038e-01 2.268713479618376994e+00
5.848459908221517178e-01 2.223378780541892752e+00
5.852202698153489147e-01 2.178215803327812949e+00
5.855947883327399239e-01 2.133224759195819331e+00
5.859695465276119064e-01 2.088406515366131089e+00
5.863445445533485012e-01 2.043760113608193763e+00
5.867197825634331565e-01 1.999283646372759904e+00
5.870952607114455768e-01 1.954976336594718589e+00
5.874709791510659418e-01 1.910838290288474184e+00
5.878469380360705765e-01 1.866870598772194967e+00
5.882231375203363921e-01 1.823072189774087803e+00
5.885995777578364452e-01 1.779441184139159304e+00
5.889762589026449335e-01 1.735976781183943274e+00
5.893531811089318673e-01 1.692679182518787684e+00
5.897303445309687309e-01 1.649549389226613982e+00
5.901077493231230431e-01 1.606586385928096661e+00
5.904853956398637971e-01 1.563788294414617752e+00
5.908632836357560203e-01 1.521154310246842556e+00
5.912414134654658815e-01 1.478684646230703947e+00
5.916197852837581372e-01 1.436380304255028051e+00
5.919983992454952437e-01 1.394240291515089325e+00
5.923772555056406874e-01 1.352262735497216539e+00
5.927563542192550994e-01 1.310446823032595631e+00
5.931356955415004739e-01 1.268792780479927274e+00
5.935152796276360609e-01 1.227301611172656237e+00
5.938951066330223627e-01 1.185972343965921993e+00
5.942751767131173590e-01 1.144803109265744467e+00
5.946554900234807262e-01 1.103793095085279674e+00
5.950360467197691738e-01 1.062942528889458060e+00
5.954168469577416634e-01 1.022252423638022378e+00
5.957978908932543005e-01 9.817218228310160555e-01
5.961791786822653316e-01 9.413488705582402361e-01
5.965607104808304806e-01 9.011327434328997299e-01
5.969424864451076118e-01 8.610736687743738571e-01
5.973245067313524004e-01 8.211726813381190482e-01
5.977067714959225508e-01 7.814288342904376350e-01
5.980892808952735784e-01 7.418402804836077280e-01
5.984720350859638049e-01 7.024061901881459846e-01
5.988550342246489189e-01 6.631267994983822689e-01
5.992382784680874153e-01 6.240031487710986369e-01
5.996217679731357109e-01 5.850343046963928373e-01
6.000055028967532511e-01 5.462184299353758377e-01
6.003894833959970700e-01 5.075546952755871644e-01
6.007737096280267863e-01 4.690433331248122784e-01
6.011581817501026048e-01 4.306853944734427841e-01
6.015428999195835402e-01 3.924799664335871796e-01
6.019278642939316359e-01 3.544252107986558542e-01
6.023130750307073011e-01 3.165203060944250524e-01
6.026985322875744178e-01 2.787654879887355719e-01
6.030842362222950115e-01 2.411617843942153172e-01
6.034701869927346918e-01 2.037083459024202625e-01
6.038563847568577669e-01 1.664033130031725705e-01
6.042428296727317960e-01 1.292458695122462586e-01
6.046295218985231479e-01 9.223624872711511102e-02
6.050164615925019973e-01 5.537549356004589640e-02
6.054036489130372178e-01 1.866276116912146676e-02
6.057910840186015999e-01 -1.790380045488504379e-02
6.061787670677668549e-01 -5.432499703023907500e-02
6.065666982192084999e-01 -9.060059912872375776e-02
6.069548776317011951e-01 -1.267295645489241451e-01
6.073433054641238504e-01 -1.627127024029846325e-01
6.077319818754544078e-01 -1.985518745535408414e-01
6.081209070247750592e-01 -2.342478824294289552e-01
6.085100810712673614e-01 -2.698004960611797287e-01
6.088995041742171210e-01 -3.052086718955742128e-01
6.092891764930098430e-01 -3.404731843575810046e-01
6.096790981871350601e-01 -3.755959148441441187e-01
6.100692694161824470e-01 -4.105776422902920331e-01
6.104596903398452623e-01 -4.454181476307574883e-01
6.108503611179191273e-01 -4.801163687369367494e-01
6.112412819103001382e-01 -5.146730887170924973e-01
6.116324528769888635e-01 -5.490901495857727355e-01
6.120238741780861247e-01 -5.833683597667480569e-01
6.124155459737977703e-01 -6.175074936000370940e-01
6.128074684244293469e-01 -6.515064679210595955e-01
6.131996416903915392e-01 -6.853660510269428130e-01
6.135920659321953963e-01 -7.190880982599594518e-01
6.139847413104571050e-01 -7.526733884181346923e-01
6.143776679858929946e-01 -7.861217072865613886e-01
6.147708461193248652e-01 -8.194319894247854563e-01
6.151642758716749926e-01 -8.526049688478849475e-01
6.155579574039712343e-01 -8.856424890374725578e-01
6.159518908773417012e-01 -9.185453370844030019e-01
6.163460764530201974e-01 -9.513132956402543527e-01
6.167405142923413353e-01 -9.839453006007268243e-01
6.171352045567454203e-01 -1.016442047907759161e+00
6.175301474077735664e-01 -1.048805389945819400e+00
6.179253430070728026e-01 -1.081036120147089719e+00
6.183207915163909663e-01 -1.113134007834034378e+00
6.187164930975822541e-01 -1.145097980414590211e+00
6.191124479126014490e-01 -1.176928737639023836e+00
6.195086561235091382e-01 -1.208628121128693778e+00
6.199051178924697147e-01 -1.240196904252119481e+00
6.203018333817493790e-01 -1.271634881223409508e+00
6.206988027537204688e-01 -1.302940960050424479e+00
6.210960261708571295e-01 -1.334115820077325765e+00
6.214935037957395325e-01 -1.365161299644718440e+00
6.218912357910497679e-01 -1.396078180271327795e+00
6.222892223195765071e-01 -1.426866251980566602e+00
6.226874635442097849e-01 -1.457524417433699426e+00
6.230859596279466617e-01 -1.488053337129638720e+00
6.234847107338860051e-01 -1.518454851329561706e+00
6.238837170252333753e-01 -1.548729732888546096e+00
6.242829786652964730e-01 -1.578877772279447811e+00
6.246824958174898024e-01 -1.608897874982368137e+00
6.250822686453302302e-01 -1.638790677339777346e+00
6.254822973124416485e-01 -1.668558018722539060e+00
6.258825819825499792e-01 -1.698200664332958354e+00
6.262831228194886135e-01 -1.727718403962111182e+00
6.266839199871931942e-01 -1.757110166252644490e+00
6.270849736497069449e-01 -1.786376529096990851e+00
6.274862839711752294e-01 -1.815519351524670810e+00
6.278878511158515474e-01 -1.844539393294734708e+00
6.282896752480913172e-01 -1.873436464398412937e+00
6.286917565323574264e-01 -1.902209442489880331e+00
6.290940951332180120e-01 -1.930858923709333652e+00
6.294966912153445726e-01 -1.959386753609972942e+00
6.298995449435164096e-01 -1.987793706850670361e+00
6.303026564826158529e-01 -2.016079547072639144e+00
6.307060259976333683e-01 -2.044243195732381224e+00
6.311096536536622281e-01 -2.072285217165443783e+00
6.315135396159041736e-01 -2.100207458159484730e+00
6.319176840496638636e-01 -2.128010661121184199e+00
6.323220871203545368e-01 -2.155694644177934549e+00
6.327267489934926825e-01 -2.183258286160999262e+00
6.331316698347031480e-01 -2.210702133600317865e+00
6.335368498097141421e-01 -2.238028035666527416e+00
6.339422890843627867e-01 -2.265236752770540818e+00
6.343479878245895653e-01 -2.292328070024677089e+00
6.347539461964439855e-01 -2.319300892058127062e+00
6.351601643660785834e-01 -2.346155722776366304e+00
6.355666424997556962e-01 -2.372894435806404800e+00
6.359733807638409120e-01 -2.399517769812362644e+00
6.363803793248088425e-01 -2.426025535137650735e+00
6.367876383492383496e-01 -2.452416579668163621e+00
6.371951580038174301e-01 -2.478691445515192271e+00
6.376029384553379975e-01 -2.504851964652726082e+00
6.380109798707006563e-01 -2.530898902090786606e+00
6.384192824169130365e-01 -2.556832039877079410e+00
6.388278462610874620e-01 -2.582650281435469708e+00
6.392366715704460578e-01 -2.608354083050013372e+00
6.396457585123149769e-01 -2.633945303178755637e+00
6.400551072541303954e-01 -2.659424704097926195e+00
6.404647179634329612e-01 -2.684792069082526211e+00
6.408745908078731235e-01 -2.710046295059317600e+00
6.412847259552059143e-01 -2.735187825462681133e+00
6.416951235732966108e-01 -2.760218512972755889e+00
6.421057838301149623e-01 -2.785139117725869085e+00
6.425167068937409631e-01 -2.809949424814568886e+00
6.429278929323596348e-01 -2.834648333732012304e+00
6.433393421142662438e-01 -2.859236252830886116e+00
6.437510546078610840e-01 -2.883715032731931416e+00
6.441630305816546942e-01 -2.908085459772209447e+00
6.445752702042630844e-01 -2.932347301668816186e+00
6.449877736444128429e-01 -2.956499399162026975e+00
6.454005410709354740e-01 -2.980542342640969622e+00
6.458135726527736153e-01 -3.004477766358991886e+00
6.462268685589751538e-01 -3.028306518770133238e+00
6.466404289586988874e-01 -3.052028373482610135e+00
6.470542540212091964e-01 -3.075642264042834029e+00
6.474683439158814835e-01 -3.099148488856485528e+00
6.478826988121967334e-01 -3.122548952584114801e+00
6.482973188797466202e-01 -3.145844404570702579e+00
6.487122042882310646e-01 -3.169034598117146828e+00
6.491273552074570130e-01 -3.192118472950909336e+00
6.495427718073421008e-01 -3.215096406674792462e+00
6.499584542579107671e-01 -3.237970224437138000e+00
6.503744027292983620e-01 -3.260740624252786546e+00
6.507906173917468173e-01 -3.283407485196160991e+00
6.512070984156095310e-01 -3.305969614168635218e+00
6.516238459713461495e-01 -3.328427402867692564e+00
6.520408602295281186e-01 -3.350782692357945791e+00
6.524581413608336877e-01 -3.373036235340073574e+00
6.528756895360525725e-01 -3.395187814556852146e+00
6.532935049260812921e-01 -3.417236332212862493e+00
6.537115877019284982e-01 -3.439182077194800513e+00
6.541299380347093129e-01 -3.461026927090316008e+00
6.545485560956516569e-01 -3.482771626923227615e+00
6.549674420560893662e-01 -3.504415963288593616e+00
6.553865960874697416e-01 -3.525958837964420667e+00
6.558060183613462213e-01 -3.547400514074702471e+00
6.562257090493851530e-01 -3.568742870145612756e+00
6.566456683233600211e-01 -3.589986655602363186e+00
6.570658963551566645e-01 -3.611131654571714478e+00
6.574863933167686136e-01 -3.632176762841829998e+00
6.579071593803018647e-01 -3.653122234633023879e+00
6.583281947179701055e-01 -3.673969936197206465e+00
6.587494995020990451e-01 -3.694720619003451390e+00
6.591710739051246382e-01 -3.715374076519875501e+00
6.595929180995915297e-01 -3.735929196449706780e+00
6.600150322581570528e-01 -3.756386209524738007e+00
6.604374165535866759e-01 -3.776746989271011046e+00
6.608600711587587773e-01 -3.797012280254023153e+00
6.612829962466599820e-01 -3.817181878927915051e+00
6.617061919903903799e-01 -3.837254674479353866e+00
6.621296585631575304e-01 -3.857230869938781836e+00
6.625533961382833459e-01 -3.877112347518416158e+00
6.629774048891974303e-01 -3.896899849576428210e+00
6.634016849894434076e-01 -3.916593170290003201e+00
6.638262366126728153e-01 -3.936191199301696031e+00
6.642510599326515441e-01 -3.955694122744620955e+00
6.646761551232536203e-01 -3.975103806362792369e+00
6.651015223584670899e-01 -3.994421014699799599e+00
6.655271618123889121e-01 -4.013645532047373621e+00
6.659530736592297329e-01 -4.032776247271129932e+00
6.663792580733093329e-01 -4.051813329946202913e+00
6.668057152290617351e-01 -4.070758640646566562e+00
6.672324453010296530e-01 -4.089612938913802509e+00
6.676594484638703753e-01 -4.108376026344309651e+00
6.680867248923502144e-01 -4.127046773721733786e+00
6.685142747613495029e-01 -4.145625321779416339e+00
6.689420982458601506e-01 -4.164113580192651654e+00
6.693701955209844234e-01 -4.182512259674599164e+00
6.697985667619390515e-01 -4.200821172809000359e+00
6.702272121440502328e-01 -4.219039207567107042e+00
6.706561318427592955e-01 -4.237166471769928222e+00
6.710853260336170356e-01 -4.255204867397292645e+00
6.715147948922889354e-01 -4.273155106592554375e+00
6.719445385945509441e-01 -4.291017023604258185e+00
6.723745573162933642e-01 -4.308789486815772563e+00
6.728048512335168541e-01 -4.326472593146526435e+00
6.732354205223374244e-01 -4.344068227588575581e+00
6.736662653589811089e-01 -4.361577129659188756e+00
6.740973859197888496e-01 -4.378999103585027086e+00
6.745287823812126105e-01 -4.396333035655185739e+00
6.749604549198193748e-01 -4.413579002105219473e+00
6.753924037122865931e-01 -4.430738893817949275e+00
6.758246289354075120e-01 -4.447813435181764419e+00
6.762571307660857345e-01 -4.464802440151768081e+00
6.766899093813409927e-01 -4.481704794448273077e+00
6.771229649583032639e-01 -4.498520550638474447e+00
6.775562976742188770e-01 -4.515251603588502860e+00
6.779899077064446278e-01 -4.531898674511637637e+00
6.784237952324532195e-01 -4.548461602971833884e+00
6.788579604298305981e-01 -4.564939206261360738e+00
6.792924034762742869e-01 -4.581331582664759594e+00
6.797271245495986047e-01 -4.597640608751255797e+00
6.801621238277285597e-01 -4.613867001905759935e+00
6.805974014887060664e-01 -4.630010579324697062e+00
6.810329577106839505e-01 -4.646070233576288899e+00
6.814687926719320554e-01 -4.662045965766669298e+00
6.819049065508313578e-01 -4.677939650827532603e+00
6.823412995258799629e-01 -4.693752067839589870e+00
6.827779717756871092e-01 -4.709482999349109633e+00
6.832149234789794967e-01 -4.725131380247617585e+00
6.836521548145950700e-01 -4.740697105876730433e+00
6.840896659614893460e-01 -4.756182100885688158e+00
6.845274570987293083e-01 -4.771587178123862572e+00
6.849655284054995130e-01 -4.786912012958808305e+00
6.854038800610962046e-01 -4.802155604567726499e+00
6.858425122449333111e-01 -4.817317924895213821e+00
6.862814251365368934e-01 -4.832400750422536362e+00
6.867206189155503626e-01 -4.847404980219927495e+00
6.871600937617295957e-01 -4.862330228250169029e+00
6.875998498549480420e-01 -4.877175582945643129e+00
6.880398873751917277e-01 -4.891940832395373917e+00
6.884802065025638074e-01 -4.906627984020030198e+00
6.889208074172827878e-01 -4.921237746146399417e+00
6.893616902996804185e-01 -4.935769857338392796e+00
6.898028553302065768e-01 -4.950223300164712015e+00
6.902443026894236056e-01 -4.964597949188451764e+00
6.906860325580126414e-01 -4.978895742359899401e+00
6.911280451167675087e-01 -4.993117366039026450e+00
6.915703405466002707e-01 -5.007262641153570115e+00
6.920129190285362331e-01 -5.021330491239481830e+00
6.924557807437193846e-01 -5.035320784411997153e+00
6.928989258734066237e-01 -5.049235448316036212e+00
6.933423545989737535e-01 -5.063075203019973713e+00
6.937860671019099312e-01 -5.076839848683729173e+00
6.942300635638231077e-01 -5.090528312732082838e+00
6.946743441664346985e-01 -5.104140440645601018e+00
6.951189090915854685e-01 -5.117678166205589463e+00
6.955637585212294249e-01 -5.131142199961850281e+00
6.960088926374397023e-01 -5.144532351615243471e+00
6.964543116224036767e-01 -5.157847548530586579e+00
6.969000156584277406e-01 -5.171087608796877788e+00
6.973460049279320838e-01 -5.184254479443133334e+00
6.977922796134568006e-01 -5.197348865378696559e+00
6.982388398976555610e-01 -5.210370572630449004e+00
6.986856859633014949e-01 -5.223318534423359694e+00
6.991328179932843057e-01 -5.236192547078076132e+00
6.995802361706097150e-01 -5.248994561598813391e+00
7.000279406784000180e-01 -5.261725272480308746e+00
7.004759316998966368e-01 -5.274384506008789941e+00
7.009242094184580107e-01 -5.286971180908171419e+00
7.013727740175578207e-01 -5.299485077634034980e+00
7.018216256807900955e-01 -5.311928146511444737e+00
7.022707645918633279e-01 -5.324301087359117446e+00
7.027201909346066921e-01 -5.336603723796990550e+00
7.031699048929637152e-01 -5.348834975646180823e+00
7.036199066509991606e-01 -5.360994605257960899e+00
7.040701963928920337e-01 -5.373084561502935230e+00
7.045207743029426872e-01 -5.385105544492226670e+00
7.049716405655659379e-01 -5.397057381585511848e+00
7.054227953652980609e-01 -5.408938990419382975e+00
7.058742388867901285e-01 -5.420750118185335253e+00
7.063259713148144492e-01 -5.432492709462984237e+00
7.067779928342587947e-01 -5.444167468801659027e+00
7.072303036301318402e-01 -5.455774223016355506e+00
7.076829038875580569e-01 -5.467311889474412823e+00
7.081357937917832635e-01 -5.478780197291470699e+00
7.085889735281687418e-01 -5.490181093198252427e+00
7.090424432821974543e-01 -5.501515279886231014e+00
7.094962032394679374e-01 -5.512782585760767518e+00
7.099502535857008523e-01 -5.523981930197095380e+00
7.104045945067324341e-01 -5.535113022554774886e+00
7.108592261885200436e-01 -5.546177806326316073e+00
7.113141488171402793e-01 -5.557176994539677395e+00
7.117693625787863132e-01 -5.568110410498473328e+00
7.122248676597736639e-01 -5.578976973207200984e+00
7.126806642465342012e-01 -5.589776359706171149e+00
7.131367525256216977e-01 -5.600510562346897814e+00
7.135931326837067212e-01 -5.611180236426115187e+00
7.140498049075819642e-01 -5.621785233767564449e+00
7.145067693841571366e-01 -5.632324478502589216e+00
7.149640263004638507e-01 -5.642797638311137121e+00
7.154215758436509587e-01 -5.653206643389079744e+00
7.158794182009901030e-01 -5.663552236164765219e+00
7.163375535598694999e-01 -5.673834213661233861e+00
7.167959821078002669e-01 -5.684051527643152468e+00
