# dimensionless COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.0001454441043328608
# number of COSEBI modes = 6
# theta[arcmin]      T_+(theta)
5.169134536158490612e-01 1.391953659918557662e+02
5.172442583918502867e-01 1.389567725445719475e+02
5.175752748702153738e-01 1.387184446590096059e+02
5.179065031864249491e-01 1.384803821286440098e+02
5.182379434760479020e-01 1.382425847470594533e+02
5.185695958747380541e-01 1.380050523079518427e+02
5.189014605182381557e-01 1.377677846051256836e+02
5.192335375423756672e-01 1.375307814324971503e+02
5.195658270830673109e-01 1.372940425840909029e+02
5.198983292763141861e-01 1.370575678540434978e+02
5.202310442582069872e-01 1.368213570365996645e+02
5.205639721649211182e-01 1.365854099261158581e+02
5.208971131327214676e-01 1.363497263170568203e+02
5.212304672979577447e-01 1.361143060039988200e+02
5.215640347970693647e-01 1.358791487816264123e+02
5.218978157665807860e-01 1.356442544447354805e+02
5.222318103431056180e-01 1.354096227882305072e+02
5.225660186633432902e-01 1.351752536071268480e+02
5.229004408640828272e-01 1.349411466965481736e+02
5.232350770821981856e-01 1.347073018517295679e+02
5.235699274546530280e-01 1.344737188680143731e+02
5.239049921184982805e-01 1.342403975408558381e+02
5.242402712108712448e-01 1.340073376658176585e+02
5.245757648689988173e-01 1.337745390385718167e+02
5.249114732301941588e-01 1.335420014549009693e+02
5.252473964318596922e-01 1.333097247106961447e+02
5.255835346114843265e-01 1.330777086019589319e+02
5.259198879066464549e-01 1.328459529247992350e+02
5.262564564550108459e-01 1.326144574754374901e+02
5.265932403943324180e-01 1.323832220502019936e+02
5.269302398624520212e-01 1.321522464455319721e+02
5.272674549973008773e-01 1.319215304579743133e+02
5.276048859368962507e-01 1.316910738841866930e+02
5.279425328193461109e-01 1.314608765209343915e+02
5.282803957828444696e-01 1.312309381650933346e+02
5.286184749656760440e-01 1.310012586136471100e+02
5.289567705062115932e-01 1.307718376636899507e+02
5.292952825429131369e-01 1.305426751124233533e+02
5.296340112143286261e-01 1.303137707571596025e+02
5.299729566590971608e-01 1.300851243953182745e+02
5.303121190159442166e-01 1.298567358244294496e+02
5.306514984236863075e-01 1.296286048421305850e+02
5.309910950212265446e-01 1.294007312461694426e+02
5.313309089475594105e-01 1.291731148344010194e+02
5.316709403417655411e-01 1.289457554047909298e+02
5.320111893430167216e-01 1.287186527554120516e+02
5.323516560905736661e-01 1.284918066844460895e+02
5.326923407237846853e-01 1.282652169901844843e+02
5.330332433820891280e-01 1.280388834710259971e+02
5.333743642050136069e-01 1.278128059254793385e+02
5.337157033321763278e-01 1.275869841521602410e+02
5.340572609032825380e-01 1.273614179497944576e+02
5.343990370581289673e-01 1.271361071172149053e+02
5.347410319365997200e-01 1.269110514533642942e+02
5.350832456786707159e-01 1.266862507572922709e+02
5.354256784244051381e-01 1.264617048281583180e+02
5.357683303139579856e-01 1.262374134652288973e+02
5.361112014875718534e-01 1.260133764678800929e+02
5.364542920855811525e-01 1.257895936355949402e+02
5.367976022484080012e-01 1.255660647679660826e+02
5.371411321165666664e-01 1.253427896646928161e+02
5.374848818306587894e-01 1.251197681255843150e+02
5.378288515313787155e-01 1.248969999505560651e+02
5.381730413595081641e-01 1.246744849396333734e+02
5.385174514559212255e-01 1.244522228929481571e+02
5.388620819615803637e-01 1.242302136107414157e+02
5.392069330175399688e-01 1.240084568933610996e+02
5.395520047649425832e-01 1.237869525412644123e+02
5.398972973450230084e-01 1.235657003550152382e+02
5.402428108991059741e-01 1.233447001352856205e+02
5.405885455686055829e-01 1.231239516828560880e+02
5.409345014950280861e-01 1.229034547986139501e+02
5.412806788199684416e-01 1.226832092835554278e+02
5.416270776851141999e-01 1.224632149387832101e+02
5.419736982322415075e-01 1.222434715655089832e+02
5.423205406032194364e-01 1.220239789650507163e+02
5.426676049400057655e-01 1.218047369388352621e+02
5.430148913846510883e-01 1.215857452883958558e+02
5.433624000792948161e-01 1.213670038153745452e+02
5.437101311661695080e-01 1.211485123215195330e+02
5.440580847875965409e-01 1.209302706086878629e+02
5.444062610859906615e-01 1.207122784788425633e+02
5.447546602038555452e-01 1.204945357340554608e+02
5.451032822837880154e-01 1.202770421765045228e+02
5.454521274684741572e-01 1.200597976084762308e+02
5.458011959006937586e-01 1.198428018323629090e+02
5.461504877233154254e-01 1.196260546506657221e+02
5.465000030793014663e-01 1.194095558659916065e+02
5.468497421117037849e-01 1.191933052810558706e+02
5.471997049636675436e-01 1.189773026986798783e+02
5.475498917784277220e-01 1.187615479217932091e+02
5.479003026993124470e-01 1.185460407534316261e+02
5.482509378697416613e-01 1.183307809967378290e+02
5.486017974332252356e-01 1.181157684549626623e+02
5.489528815333672984e-01 1.179010029314624433e+02
5.493041903138616844e-01 1.176864842297017617e+02
5.496557239184960419e-01 1.174722121532509362e+02
5.500074824911481697e-01 1.172581865057883164e+02
5.503594661757903461e-01 1.170444070910975540e+02
5.507116751164841117e-01 1.168308737130708295e+02
5.510641094573861531e-01 1.166175861757053127e+02
5.514167693427425299e-01 1.164045442831065742e+02
5.517696549168943365e-01 1.161917478394852310e+02
5.521227663242725958e-01 1.159791966491600022e+02
5.524761037094029215e-01 1.157668905165548949e+02
5.528296672169015213e-01 1.155548292462016207e+02
5.531834569914789723e-01 1.153430126427373068e+02
5.535374731779364454e-01 1.151314405109067849e+02
5.538917159211699248e-01 1.149201126555600609e+02
5.542461853661660998e-01 1.147090288816547599e+02
5.546008816580062506e-01 1.144981889942537805e+02
5.549558049418628070e-01 1.142875927985274132e+02
5.553109553630029005e-01 1.140772400997511369e+02
5.556663330667847012e-01 1.138671307033079074e+02
5.560219381986613030e-01 1.136572644146857272e+02
5.563777709041769493e-01 1.134476410394799615e+02
5.567338313289705853e-01 1.132382603833912214e+02
5.570901196187743043e-01 1.130291222522262871e+02
5.574466359194121257e-01 1.128202264518987761e+02
5.578033803768028820e-01 1.126115727884274946e+02
5.581603531369574434e-01 1.124031610679380861e+02
5.585175543459817149e-01 1.121949910966611981e+02
5.588749841500733062e-01 1.119870626809344856e+02
5.592326426955251950e-01 1.117793756272004657e+02
5.595905301287219524e-01 1.115719297420087059e+02
5.599486465961441839e-01 1.113647248320132377e+02
5.603069922443637552e-01 1.111577607039753275e+02
5.606655672200488993e-01 1.109510371647605069e+02
5.610243716699591099e-01 1.107445540213415711e+02
5.613834057409502476e-01 1.105383110807955802e+02
5.617426695799698777e-01 1.103323081503065310e+02
5.621021633340618218e-01 1.101265450371627992e+02
5.624618871503618278e-01 1.099210215487595974e+02
5.628218411761020112e-01 1.097157374925964035e+02
5.631820255586065249e-01 1.095106926762794330e+02
5.635424404452957781e-01 1.093058869075192945e+02
5.639030859836825504e-01 1.091013199941331493e+02
5.642639623213763223e-01 1.088969917440422108e+02
5.646250696060786112e-01 1.086929019652745012e+02
5.649864079855870802e-01 1.084890504659624071e+02
5.653479776077942054e-01 1.082854370543434754e+02
5.657097786206853884e-01 1.080820615387615362e+02
5.660718111723429535e-01 1.078789237276643433e+02
5.664340754109413734e-01 1.076760234296063174e+02
5.667965714847528202e-01 1.074733604532454336e+02
5.671592995421417260e-01 1.072709346073462342e+02
5.675222597315697781e-01 1.070687457007770718e+02
5.678854522015915895e-01 1.068667935425124682e+02
5.682488771008588069e-01 1.066650779416308836e+02
5.686125345781160023e-01 1.064635987073169900e+02
5.689764247822054477e-01 1.062623556488589855e+02
5.693405478620623406e-01 1.060613485756512233e+02
5.697049039667193560e-01 1.058605772971917958e+02
5.700694932453019836e-01 1.056600416230849362e+02
5.704343158470340791e-01 1.054597413630381624e+02
5.707993719212320904e-01 1.052596763268652467e+02
5.711646616173108315e-01 1.050598463244832317e+02
5.715301850847780418e-01 1.048602511659152299e+02
5.718959424732396046e-01 1.046608906612876950e+02
5.722619339323949950e-01 1.044617646208328949e+02
5.726281596120413875e-01 1.042628728548865809e+02
5.729946196620697707e-01 1.040642151738901902e+02
5.733613142324696099e-01 1.038657913883882742e+02
5.737282434733235181e-01 1.036676013090313972e+02
5.740954075348121410e-01 1.034696447465734792e+02
5.744628065672126027e-01 1.032719215118726055e+02
5.748304407208956190e-01 1.030744314158926613e+02
5.751983101463312709e-01 1.028771742697001343e+02
5.755664149940833418e-01 1.026801498844672125e+02
5.759347554148140924e-01 1.024833580714691834e+02
5.763033315592800410e-01 1.022867986420867226e+02
5.766721435783365157e-01 1.020904714078034345e+02
5.770411916229331029e-01 1.018943761802082690e+02
5.774104758441180874e-01 1.016985127709932044e+02
5.777799963930344562e-01 1.015028809919553225e+02
5.781497534209238953e-01 1.013074806549946629e+02
5.785197470791229035e-01 1.011123115721163401e+02
5.788899775190666785e-01 1.009173735554284832e+02
5.792604448922855642e-01 1.007226664171440262e+02
5.796311493504087142e-01 1.005281899695788894e+02
5.800020910451604284e-01 1.003339440251537980e+02
5.803732701283639273e-01 1.001399283963923779e+02
5.807446867519377998e-01 9.994614289592293233e+01
5.811163410678998886e-01 9.975258733647652321e+01
5.814882332283628497e-01 9.955926153088915953e+01
5.818603633855394808e-01 9.936616529209911164e+01
5.822327316917371709e-01 9.917329843314972493e+01
5.826053382993628960e-01 9.898066076718687611e+01
5.829781833609207764e-01 9.878825210746022378e+01
5.833512670290111890e-01 9.859607226732363472e+01
5.837245894563343196e-01 9.840412106023339334e+01
5.840981507956857222e-01 9.821239829975043278e+01
5.844719511999612038e-01 9.802090379953787647e+01
5.848459908221517178e-01 9.782963737336358179e+01
5.852202698153489147e-01 9.763859883509739745e+01
5.855947883327399239e-01 9.744778799871372144e+01
5.859695465276119064e-01 9.725720467828924143e+01
5.863445445533485012e-01 9.706684868800471122e+01
5.867197825634331565e-01 9.687671984214325960e+01
5.870952607114455768e-01 9.668681795509219512e+01
5.874709791510659418e-01 9.649714284134088871e+01
5.878469380360705765e-01 9.630769431548290527e+01
5.882231375203363921e-01 9.611847219221377259e+01
5.885995777578364452e-01 9.592947628633325508e+01
5.889762589026449335e-01 9.574070641274279581e+01
5.893531811089318673e-01 9.555216238644823079e+01
5.897303445309687309e-01 9.536384402255687576e+01
5.901077493231230431e-01 9.517575113628031147e+01
5.904853956398637971e-01 9.498788354293162683e+01
5.908632836357560203e-01 9.480024105792816158e+01
5.912414134654658815e-01 9.461282349678890569e+01
5.916197852837581372e-01 9.442563067513582098e+01
5.919983992454952437e-01 9.423866240869423905e+01
5.923772555056406874e-01 9.405191851329124120e+01
5.927563542192550994e-01 9.386539880485750587e+01
5.931356955415004739e-01 9.367910309942533331e+01
5.935152796276360609e-01 9.349303121313056408e+01
5.938951066330223627e-01 9.330718296221063213e+01
5.942751767131173590e-01 9.312155816300648326e+01
5.946554900234807262e-01 9.293615663196041510e+01
5.950360467197691738e-01 9.275097818561837926e+01
5.954168469577416634e-01 9.256602264062746599e+01
5.957978908932543005e-01 9.238128981373833426e+01
5.961791786822653316e-01 9.219677952180281011e+01
5.965607104808304806e-01 9.201249158177617460e+01
5.969424864451076118e-01 9.182842581071480481e+01
5.973245067313524004e-01 9.164458202577836232e+01
5.977067714959225508e-01 9.146096004422770420e+01
5.980892808952735784e-01 9.127755968342690096e+01
5.984720350859638049e-01 9.109438076084089175e+01
5.988550342246489189e-01 9.091142309403798549e+01
5.992382784680874153e-01 9.072868650068737395e+01
5.996217679731357109e-01 9.054617079856134865e+01
6.000055028967532511e-01 9.036387580553295606e+01
6.003894833959970700e-01 9.018180133957848454e+01
6.007737096280267863e-01 8.999994721877519055e+01
6.011581817501026048e-01 8.981831326130215132e+01
6.015428999195835402e-01 8.963689928544116015e+01
6.019278642939316359e-01 8.945570510957469423e+01
6.023130750307073011e-01 8.927473055218814579e+01
6.026985322875744178e-01 8.909397543186733515e+01
6.030842362222950115e-01 8.891343956730111131e+01
6.034701869927346918e-01 8.873312277727873720e+01
6.038563847568577669e-01 8.855302488069217759e+01
6.042428296727317960e-01 8.837314569653395324e+01
6.046295218985231479e-01 8.819348504389924415e+01
6.050164615925019973e-01 8.801404274198353050e+01
6.054036489130372178e-01 8.783481861008496594e+01
6.057910840186015999e-01 8.765581246760197587e+01
6.061787670677668549e-01 8.747702413403550281e+01
6.065666982192084999e-01 8.729845342898680371e+01
6.069548776317011951e-01 8.712010017215959579e+01
6.073433054641238504e-01 8.694196418335765486e+01
6.077319818754544078e-01 8.676404528248724546e+01
6.081209070247750592e-01 8.658634328955469073e+01
6.085100810712673614e-01 8.640885802466866039e+01
6.088995041742171210e-01 8.623158930803784017e+01
6.092891764930098430e-01 8.605453695997310604e+01
6.096790981871350601e-01 8.587770080088546365e+01
6.100692694161824470e-01 8.570108065128786734e+01
6.104596903398452623e-01 8.552467633179361428e+01
6.108503611179191273e-01 8.534848766311689872e+01
6.112412819103001382e-01 8.517251446607370724e+01
6.116324528769888635e-01 8.499675656157990034e+01
6.120238741780861247e-01 8.482121377065325873e+01
6.124155459737977703e-01 8.464588591441116705e+01
6.128074684244293469e-01 8.447077281407314331e+01
6.131996416903915392e-01 8.429587429095828099e+01
6.135920659321953963e-01 8.412119016648748016e+01
6.139847413104571050e-01 8.394672026218123051e+01
6.143776679858929946e-01 8.377246439966187097e+01
6.147708461193248652e-01 8.359842240065121644e+01
6.151642758716749926e-01 8.342459408697270362e+01
6.155579574039712343e-01 8.325097928054924523e+01
6.159518908773417012e-01 8.307757780340547527e+01
6.163460764530201974e-01 8.290438947766537581e+01
6.167405142923413353e-01 8.273141412555445129e+01
6.171352045567454203e-01 8.255865156939751159e+01
6.175301474077735664e-01 8.238610163162086053e+01
6.179253430070728026e-01 8.221376413475006473e+01
6.183207915163909663e-01 8.204163890141209947e+01
6.187164930975822541e-01 8.186972575433303234e+01
6.191124479126014490e-01 8.169802451634042484e+01
6.195086561235091382e-01 8.152653501036114392e+01
6.199051178924697147e-01 8.135525705942215779e+01
6.203018333817493790e-01 8.118419048665141702e+01
6.206988027537204688e-01 8.101333511527602127e+01
6.210960261708571295e-01 8.084269076862399572e+01
6.214935037957395325e-01 8.067225727012254310e+01
6.218912357910497679e-01 8.050203444329974900e+01
6.222892223195765071e-01 8.033202211178263497e+01
6.226874635442097849e-01 8.016222009929930437e+01
6.230859596279466617e-01 7.999262822967659758e+01
6.234847107338860051e-01 7.982324632684222365e+01
6.238837170252333753e-01 7.965407421482281336e+01
6.242829786652964730e-01 7.948511171774568140e+01
6.246824958174898024e-01 7.931635865983695055e+01
6.250822686453302302e-01 7.914781486542335642e+01
6.254822973124416485e-01 7.897948015893038587e+01
6.258825819825499792e-01 7.881135436488420964e+01
6.262831228194886135e-01 7.864343730790955078e+01
6.266839199871931942e-01 7.847572881273173095e+01
6.270849736497069449e-01 7.830822870417453885e+01
6.274862839711752294e-01 7.814093680716240442e+01
6.278878511158515474e-01 7.797385294671798306e+01
6.282896752480913172e-01 7.780697694796468511e+01
6.286917565323574264e-01 7.764030863612433109e+01
6.290940951332180120e-01 7.747384783651816065e+01
6.294966912153445726e-01 7.730759437456748628e+01
6.298995449435164096e-01 7.714154807579195960e+01
6.303026564826158529e-01 7.697570876581147559e+01
6.307060259976333683e-01 7.681007627034406937e+01
6.311096536536622281e-01 7.664465041520811894e+01
6.315135396159041736e-01 7.647943102631997192e+01
6.319176840496638636e-01 7.631441792969626192e+01
6.323220871203545368e-01 7.614961095145157799e+01
6.327267489934926825e-01 7.598500991780056779e+01
6.331316698347031480e-01 7.582061465505597653e+01
6.335368498097141421e-01 7.565642498963052276e+01
6.339422890843627867e-01 7.549244074803473836e+01
6.343479878245895653e-01 7.532866175687919963e+01
6.347539461964439855e-01 7.516508784287219669e+01
6.351601643660785834e-01 7.500171883282216356e+01
6.355666424997556962e-01 7.483855455363492126e+01
6.359733807638409120e-01 7.467559483231636364e+01
6.363803793248088425e-01 7.451283949597005574e+01
6.367876383492383496e-01 7.435028837179919492e+01
6.371951580038174301e-01 7.418794128710462132e+01
6.376029384553379975e-01 7.402579806928690687e+01
6.380109798707006563e-01 7.386385854584443678e+01
6.384192824169130365e-01 7.370212254437406330e+01
6.388278462610874620e-01 7.354058989257204360e+01
6.392366715704460578e-01 7.337926041823197920e+01
6.396457585123149769e-01 7.321813394924711815e+01
6.400551072541303954e-01 7.305721031360793916e+01
6.404647179634329612e-01 7.289648933940438269e+01
6.408745908078731235e-01 7.273597085482373359e+01
6.412847259552059143e-01 7.257565468815262477e+01
6.416951235732966108e-01 7.241554066777484877e+01
6.421057838301149623e-01 7.225562862217360305e+01
6.425167068937409631e-01 7.209591837992918784e+01
6.429278929323596348e-01 7.193640976972113776e+01
6.433393421142662438e-01 7.177710262032603339e+01
6.437510546078610840e-01 7.161799676061964703e+01
6.441630305816546942e-01 7.145909201957485379e+01
6.445752702042630844e-01 7.130038822626343631e+01
6.449877736444128429e-01 7.114188520985422315e+01
6.454005410709354740e-01 7.098358279961512096e+01
6.458135726527736153e-01 7.082548082491081232e+01
6.462268685589751538e-01 7.066757911520495838e+01
6.466404289586988874e-01 7.050987750005808152e+01
6.470542540212091964e-01 7.035237580912948374e+01
6.474683439158814835e-01 7.019507387217527139e+01
6.478826988121967334e-01 7.003797151905037310e+01
6.482973188797466202e-01 6.988106857970657870e+01
6.487122042882310646e-01 6.972436488419349132e+01
6.491273552074570130e-01 6.956786026265896794e+01
6.495427718073421008e-01 6.941155454534766989e+01
6.499584542579107671e-01 6.925544756260266865e+01
6.503744027292983620e-01 6.909953914486366955e+01
6.507906173917468173e-01 6.894382912266884489e+01
6.512070984156095310e-01 6.878831732665288712e+01
6.516238459713461495e-01 6.863300358754895569e+01
6.520408602295281186e-01 6.847788773618658809e+01
6.524581413608336877e-01 6.832296960349361825e+01
6.528756895360525725e-01 6.816824902049432922e+01
6.532935049260812921e-01 6.801372581831131470e+01
6.537115877019284982e-01 6.785939982816333327e+01
6.541299380347093129e-01 6.770527088136752525e+01
6.545485560956516569e-01 6.755133880933701107e+01
6.549674420560893662e-01 6.739760344358342081e+01
6.553865960874697416e-01 6.724406461571410887e+01
6.558060183613462213e-01 6.709072215743482559e+01
6.562257090493851530e-01 6.693757590054730144e+01
6.566456683233600211e-01 6.678462567695122232e+01
6.570658963551566645e-01 6.663187131864242474e+01
6.574863933167686136e-01 6.647931265771450171e+01
6.579071593803018647e-01 6.632694952635715424e+01
6.583281947179701055e-01 6.617478175685781139e+01
6.587494995020990451e-01 6.602280918160013812e+01
6.591710739051246382e-01 6.587103163306461795e+01
6.595929180995915297e-01 6.571944894382909297e+01
6.600150322581570528e-01 6.556806094656741379e+01
6.604374165535866759e-01 6.541686747405088909e+01
6.608600711587587773e-01 6.526586835914676499e+01
6.612829962466599820e-01 6.511506343481974568e+01
6.617061919903903799e-01 6.496445253413016019e+01
6.621296585631575304e-01 6.481403549023610822e+01
6.625533961382833459e-01 6.466381213639095904e+01
6.629774048891974303e-01 6.451378230594578156e+01
6.634016849894434076e-01 6.436394583234699951e+01
6.638262366126728153e-01 6.421430254913860836e+01
6.642510599326515441e-01 6.406485228995988734e+01
6.646761551232536203e-01 6.391559488854753823e+01
6.651015223584670899e-01 6.376653017873365314e+01
6.655271618123889121e-01 6.361765799444746250e+01
6.659530736592297329e-01 6.346897816971370787e+01
6.663792580733093329e-01 6.332049053865411281e+01
6.668057152290617351e-01 6.317219493548574860e+01
6.672324453010296530e-01 6.302409119452279640e+01
6.676594484638703753e-01 6.287617915017463588e+01
6.680867248923502144e-01 6.272845863694762869e+01
6.685142747613495029e-01 6.258092948944349843e+01
6.689420982458601506e-01 6.243359154236007669e+01
6.693701955209844234e-01 6.228644463049177205e+01
6.697985667619390515e-01 6.213948858872811343e+01
6.702272121440502328e-01 6.199272325205545542e+01
6.706561318427592955e-01 6.184614845555505269e+01
6.710853260336170356e-01 6.169976403440497137e+01
6.715147948922889354e-01 6.155356982387827713e+01
6.719445385945509441e-01 6.140756565934453448e+01
6.723745573162933642e-01 6.126175137626835721e+01
6.728048512335168541e-01 6.111612681021088633e+01
6.732354205223374244e-01 6.097069179682797824e+01
6.736662653589811089e-01 6.082544617187205205e+01
6.740973859197888496e-01 6.068038977119046251e+01
6.745287823812126105e-01 6.053552243072668659e+01
6.749604549198193748e-01 6.039084398651911556e+01
6.753924037122865931e-01 6.024635427470242632e+01
6.758246289354075120e-01 6.010205313150591877e+01
6.762571307660857345e-01 5.995794039325522817e+01
6.766899093813409927e-01 5.981401589637042093e+01
6.771229649583032639e-01 5.967027947736796989e+01
6.775562976742188770e-01 5.952673097285867954e+01
6.779899077064446278e-01 5.938337021954962580e+01
6.784237952324532195e-01 5.924019705424237969e+01
6.788579604298305981e-01 5.909721131383383153e+01
6.792924034762742869e-01 5.895441283531679488e+01
6.797271245495986047e-01 5.881180145577819474e+01
6.801621238277285597e-01 5.866937701240112091e+01
6.805974014887060664e-01 5.852713934246278171e+01
6.810329577106839505e-01 5.838508828333640821e+01
6.814687926719320554e-01 5.824322367248930732e+01
6.819049065508313578e-01 5.810154534748472344e+01
6.823412995258799629e-01 5.796005314597988445e+01
6.827779717756871092e-01 5.781874690572798414e+01
6.832149234789794967e-01 5.767762646457605769e+01
6.836521548145950700e-01 5.753669166046701378e+01
6.840896659614893460e-01 5.739594233143756696e+01
6.845274570987293083e-01 5.725537831562024849e+01
6.849655284054995130e-01 5.711499945124134570e+01
6.854038800610962046e-01 5.697480557662281342e+01
6.858425122449333111e-01 5.683479653018038391e+01
6.862814251365368934e-01 5.669497215042529348e+01
6.867206189155503626e-01 5.655533227596258428e+01
6.871600937617295957e-01 5.641587674549271725e+01
6.875998498549480420e-01 5.627660539780985971e+01
6.880398873751917277e-01 5.613751807180351250e+01
6.884802065025638074e-01 5.599861460645703914e+01
6.889208074172827878e-01 5.585989484084822010e+01
6.893616902996804185e-01 5.572135861414993485e+01
6.898028553302065768e-01 5.558300576562852058e+01
6.902443026894236056e-01 5.544483613464566218e+01
6.906860325580126414e-01 5.530684956065630331e+01
6.911280451167675087e-01 5.516904588321062164e+01
6.915703405466002707e-01 5.503142494195219570e+01
6.920129190285362331e-01 5.489398657661963199e+01
6.924557807437193846e-01 5.475673062704482419e+01
6.928989258734066237e-01 5.461965693315473658e+01
6.933423545989737535e-01 5.448276533496953533e+01
6.937860671019099312e-01 5.434605567260429382e+01
6.942300635638231077e-01 5.420952778626730151e+01
6.946743441664346985e-01 5.407318151626173375e+01
6.951189090915854685e-01 5.393701670298374040e+01
6.955637585212294249e-01 5.380103318692442116e+01
6.960088926374397023e-01 5.366523080866790707e+01
6.964543116224036767e-01 5.352960940889292374e+01
6.969000156584277406e-01 5.339416882837124945e+01
6.973460049279320838e-01 5.325890890796937782e+01
6.977922796134568006e-01 5.312382948864658516e+01
6.982388398976555610e-01 5.298893041145684890e+01
6.986856859633014949e-01 5.285421151754708546e+01
6.991328179932843057e-01 5.271967264815799581e+01
6.995802361706097150e-01 5.258531364462417201e+01
7.000279406784000180e-01 5.245113434837401201e+01
7.004759316998966368e-01 5.231713460092887402e+01
7.009242094184580107e-01 5.218331424390370898e+01
7.013727740175578207e-01 5.204967311900759341e+01
7.018216256807900955e-01 5.191621106804217334e+01
7.022707645918633279e-01 5.178292793290344775e+01
7.027201909346066921e-01 5.164982355557986438e+01
7.031699048929637152e-01 5.151689777815416704e+01
7.036199066509991606e-01 5.138415044280144883e+01
7.040701963928920337e-01 5.125158139179106342e+01
7.045207743029426872e-01 5.111919046748465689e+01
7.049716405655659379e-01 5.098697751233806486e+01
7.054227953652980609e-01 5.085494236889934427e+01
7.058742388867901285e-01 5.072308487981062797e+01
7.063259713148144492e-01 5.059140488780627720e+01
7.067779928342587947e-01 5.045990223571458699e+01
7.072303036301318402e-01 5.032857676645610212e+01
7.076829038875580569e-01 5.019742832304516611e+01
7.081357937917832635e-01 5.006645674858824435e+01
7.085889735281687418e-01 4.993566188628565783e+01
7.090424432821974543e-01 4.980504357942976412e+01
7.094962032394679374e-01 4.967460167140669824e+01
7.099502535857008523e-01 4.954433600569446838e+01
7.104045945067324341e-01 4.941424642586483174e+01
7.108592261885200436e-01 4.928433277558171710e+01
7.113141488171402793e-01 4.915459489860170095e+01
7.117693625787863132e-01 4.902503263877481032e+01
7.122248676597736639e-01 4.889564584004280334e+01
7.126806642465342012e-01 4.876643434644094555e+01
7.131367525256216977e-01 4.863739800209635433e+01
7.135931326837067212e-01 4.850853665122943426e+01
7.140498049075819642e-01 4.837985013815239910e+01
7.145067693841571366e-01 4.825133830727068585e+01
7.149640263004638507e-01 4.812300100308154782e+01
7.154215758436509587e-01 4.799483807017534787e+01
7.158794182009901030e-01 4.786684935323404488e+01
7.163375535598694999e-01 4.773903469703287072e+01
7.167959821078002669e-01 4.761139394643854672e+01
7.172547040324107614e-01 4.748392694641086820e+01
7.177137195214523535e-01 4.735663354200109865e+01
7.181730287627934306e-01 4.722951357835360398e+01
7.186326319444256150e-01 4.710256690070409746e+01
7.190925292544581016e-01 4.697579335438124559e+01
7.195527208811232089e-01 4.684919278480506932e+01
7.200132070127707173e-01 4.672276503748852861e+01
7.204739878378741968e-01 4.659650995803576023e+01
7.209350635450243461e-01 4.647042739214386842e+01
7.213964343229354315e-01 4.634451718560118394e+01
7.218581003604419566e-01 4.621877918428813814e+01
