# dimensionless COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.0001454441043328608
# number of COSEBI modes = 6
# theta[arcmin]      T_+(theta)
5.781497534209238953e-01 -4.905916448585135470e+01
5.785197470791229035e-01 -4.903798701064881271e+01
5.788899775190666785e-01 -4.901681535204432549e+01
5.792604448922855642e-01 -4.899564950926577467e+01
5.796311493504087142e-01 -4.897448948154092818e+01
5.800020910451604284e-01 -4.895333526809766767e+01
5.803732701283639273e-01 -4.893218686816376106e+01
5.807446867519377998e-01 -4.891104428096709711e+01
5.811163410678998886e-01 -4.888990750573542954e+01
5.814882332283628497e-01 -4.886877654169666130e+01
5.818603633855394808e-01 -4.884765138807853901e+01
5.822327316917371709e-01 -4.882653204410895853e+01
5.826053382993628960e-01 -4.880541850901571621e+01
5.829781833609207764e-01 -4.878431078202660132e+01
5.833512670290111890e-01 -4.876320886236950969e+01
5.837245894563343196e-01 -4.874211274927220217e+01
5.840981507956857222e-01 -4.872102244196255327e+01
5.844719511999612038e-01 -4.869993793966833806e+01
5.848459908221517178e-01 -4.867885924161744526e+01
5.852202698153489147e-01 -4.865778634703763572e+01
5.855947883327399239e-01 -4.863671925515679106e+01
5.859695465276119064e-01 -4.861565796520268634e+01
5.863445445533485012e-01 -4.859460247640320318e+01
5.867197825634331565e-01 -4.857355278798609532e+01
5.870952607114455768e-01 -4.855250889917926571e+01
5.874709791510659418e-01 -4.853147080921046808e+01
5.878469380360705765e-01 -4.851043851730759116e+01
5.882231375203363921e-01 -4.848941202269840289e+01
5.885995777578364452e-01 -4.846839132461079203e+01
5.889762589026449335e-01 -4.844737642227250518e+01
5.893531811089318673e-01 -4.842636731491145952e+01
5.897303445309687309e-01 -4.840536400175538745e+01
5.901077493231230431e-01 -4.838436648203220614e+01
5.904853956398637971e-01 -4.836337475496964089e+01
5.908632836357560203e-01 -4.834238881979561597e+01
5.912414134654658815e-01 -4.832140867573790644e+01
5.916197852837581372e-01 -4.830043432202431575e+01
5.919983992454952437e-01 -4.827946575788271844e+01
5.923772555056406874e-01 -4.825850298254089665e+01
5.927563542192550994e-01 -4.823754599522672493e+01
5.931356955415004739e-01 -4.821659479516796409e+01
5.935152796276360609e-01 -4.819564938159251000e+01
5.938951066330223627e-01 -4.817470975372812347e+01
5.942751767131173590e-01 -4.815377591080269326e+01
5.946554900234807262e-01 -4.813284785204397309e+01
5.950360467197691738e-01 -4.811192557667985881e+01
5.954168469577416634e-01 -4.809100908393811835e+01
5.957978908932543005e-01 -4.807009837304663336e+01
5.961791786822653316e-01 -4.804919344323316466e+01
5.965607104808304806e-01 -4.802829429372560099e+01
5.969424864451076118e-01 -4.800740092375171031e+01
5.973245067313524004e-01 -4.798651333253937423e+01
5.977067714959225508e-01 -4.796563151931636071e+01
5.980892808952735784e-01 -4.794475548331056558e+01
5.984720350859638049e-01 -4.792388522374972837e+01
5.988550342246489189e-01 -4.790302073986175202e+01
5.992382784680874153e-01 -4.788216203087440448e+01
5.996217679731357109e-01 -4.786130909601556738e+01
6.000055028967532511e-01 -4.784046193451299445e+01
6.003894833959970700e-01 -4.781962054559458153e+01
6.007737096280267863e-01 -4.779878492848813210e+01
6.011581817501026048e-01 -4.777795508242142830e+01
6.015428999195835402e-01 -4.775713100662235888e+01
6.019278642939316359e-01 -4.773631270031869178e+01
6.023130750307073011e-01 -4.771550016273831574e+01
6.026985322875744178e-01 -4.769469339310898448e+01
6.030842362222950115e-01 -4.767389239065860096e+01
6.034701869927346918e-01 -4.765309715461491180e+01
6.038563847568577669e-01 -4.763230768420581285e+01
6.042428296727317960e-01 -4.761152397865906494e+01
6.046295218985231479e-01 -4.759074603720255681e+01
6.050164615925019973e-01 -4.756997385906405640e+01
6.054036489130372178e-01 -4.754920744347145245e+01
6.057910840186015999e-01 -4.752844678965249159e+01
6.061787670677668549e-01 -4.750769189683507676e+01
6.065666982192084999e-01 -4.748694276424696170e+01
6.069548776317011951e-01 -4.746619939111604936e+01
6.073433054641238504e-01 -4.744546177667008635e+01
6.077319818754544078e-01 -4.742472992013696853e+01
6.081209070247750592e-01 -4.740400382074444963e+01
6.085100810712673614e-01 -4.738328347772043259e+01
6.088995041742171210e-01 -4.736256889029267114e+01
6.092891764930098430e-01 -4.734186005768905403e+01
6.096790981871350601e-01 -4.732115697913734920e+01
6.100692694161824470e-01 -4.730045965386543827e+01
6.104596903398452623e-01 -4.727976808110111762e+01
6.108503611179191273e-01 -4.725908226007217650e+01
6.112412819103001382e-01 -4.723840219000651075e+01
6.116324528769888635e-01 -4.721772787013188122e+01
6.120238741780861247e-01 -4.719705929967617664e+01
6.124155459737977703e-01 -4.717639647786715074e+01
6.128074684244293469e-01 -4.715573940393269936e+01
6.131996416903915392e-01 -4.713508807710059045e+01
6.135920659321953963e-01 -4.711444249659869854e+01
6.139847413104571050e-01 -4.709380266165479867e+01
6.143776679858929946e-01 -4.707316857149677247e+01
6.147708461193248652e-01 -4.705254022535238789e+01
6.151642758716749926e-01 -4.703191762244953367e+01
6.155579574039712343e-01 -4.701130076201595642e+01
6.159518908773417012e-01 -4.699068964327955911e+01
6.163460764530201974e-01 -4.697008426546810256e+01
6.167405142923413353e-01 -4.694948462780948262e+01
6.171352045567454203e-01 -4.692889072953144591e+01
6.175301474077735664e-01 -4.690830256986188829e+01
6.179253430070728026e-01 -4.688772014802857058e+01
6.183207915163909663e-01 -4.686714346325938152e+01
6.187164930975822541e-01 -4.684657251478208195e+01
6.191124479126014490e-01 -4.682600730182456772e+01
6.195086561235091382e-01 -4.680544782361463518e+01
6.199051178924697147e-01 -4.678489407938005940e+01
6.203018333817493790e-01 -4.676434606834874330e+01
6.206988027537204688e-01 -4.674380378974844774e+01
6.210960261708571295e-01 -4.672326724280705434e+01
6.214935037957395325e-01 -4.670273642675233106e+01
6.218912357910497679e-01 -4.668221134081217372e+01
6.222892223195765071e-01 -4.666169198421432895e+01
6.226874635442097849e-01 -4.664117835618669261e+01
6.230859596279466617e-01 -4.662067045595703263e+01
6.234847107338860051e-01 -4.660016828275323064e+01
6.238837170252333753e-01 -4.657967183580305459e+01
6.242829786652964730e-01 -4.655918111433438611e+01
6.246824958174898024e-01 -4.653869611757499314e+01
6.250822686453302302e-01 -4.651821684475275731e+01
6.254822973124416485e-01 -4.649774329509544657e+01
6.258825819825499792e-01 -4.647727546783094255e+01
6.262831228194886135e-01 -4.645681336218702029e+01
6.266839199871931942e-01 -4.643635697739155432e+01
6.270849736497069449e-01 -4.641590631267231970e+01
6.274862839711752294e-01 -4.639546136725720515e+01
6.278878511158515474e-01 -4.637502214037395021e+01
6.282896752480913172e-01 -4.635458863125047202e+01
6.286917565323574264e-01 -4.633416083911455274e+01
6.290940951332180120e-01 -4.631373876319398164e+01
6.294966912153445726e-01 -4.629332240271664745e+01
6.298995449435164096e-01 -4.627291175691032521e+01
6.303026564826158529e-01 -4.625250682500288946e+01
6.307060259976333683e-01 -4.623210760622210103e+01
6.311096536536622281e-01 -4.621171409979586997e+01
6.315135396159041736e-01 -4.619132630495192871e+01
6.319176840496638636e-01 -4.617094422091819439e+01
6.323220871203545368e-01 -4.615056784692240655e+01
6.327267489934926825e-01 -4.613019718219246101e+01
6.331316698347031480e-01 -4.610983222595612574e+01
6.335368498097141421e-01 -4.608947297744128235e+01
6.339422890843627867e-01 -4.606911943587569880e+01
6.343479878245895653e-01 -4.604877160048726381e+01
6.347539461964439855e-01 -4.602842947050373112e+01
6.351601643660785834e-01 -4.600809304515300369e+01
6.355666424997556962e-01 -4.598776232366282812e+01
6.359733807638409120e-01 -4.596743730526109317e+01
6.363803793248088425e-01 -4.594711798917558099e+01
6.367876383492383496e-01 -4.592680437463415899e+01
6.371951580038174301e-01 -4.590649646086460223e+01
6.376029384553379975e-01 -4.588619424709478523e+01
6.380109798707006563e-01 -4.586589773255251856e+01
6.384192824169130365e-01 -4.584560691646558439e+01
6.388278462610874620e-01 -4.582532179806187855e+01
6.392366715704460578e-01 -4.580504237656915478e+01
6.396457585123149769e-01 -4.578476865121531603e+01
6.400551072541303954e-01 -4.576450062122810891e+01
6.404647179634329612e-01 -4.574423828583542928e+01
6.408745908078731235e-01 -4.572398164426503797e+01
6.412847259552059143e-01 -4.570373069574483083e+01
6.416951235732966108e-01 -4.568348543950254737e+01
6.421057838301149623e-01 -4.566324587476610475e+01
6.425167068937409631e-01 -4.564301200076324960e+01
6.429278929323596348e-01 -4.562278381672187777e+01
6.433393421142662438e-01 -4.560256132186974298e+01
6.437510546078610840e-01 -4.558234451543473398e+01
6.441630305816546942e-01 -4.556213339664462580e+01
6.445752702042630844e-01 -4.554192796472729299e+01
6.449877736444128429e-01 -4.552172821891050347e+01
6.454005410709354740e-01 -4.550153415842214599e+01
6.458135726527736153e-01 -4.548134578248998139e+01
6.462268685589751538e-01 -4.546116309034189840e+01
6.466404289586988874e-01 -4.544098608120566496e+01
6.470542540212091964e-01 -4.542081475430916271e+01
6.474683439158814835e-01 -4.540064910888015248e+01
6.478826988121967334e-01 -4.538048914414653012e+01
6.482973188797466202e-01 -4.536033485933607778e+01
6.487122042882310646e-01 -4.534018625367660604e+01
6.491273552074570130e-01 -4.532004332639598232e+01
6.495427718073421008e-01 -4.529990607672198877e+01
6.499584542579107671e-01 -4.527977450388250702e+01
6.503744027292983620e-01 -4.525964860710529791e+01
6.507906173917468173e-01 -4.523952838561825018e+01
6.512070984156095310e-01 -4.521941383864912467e+01
6.516238459713461495e-01 -4.519930496542581011e+01
6.520408602295281186e-01 -4.517920176517608155e+01
6.524581413608336877e-01 -4.515910423712780641e+01
6.528756895360525725e-01 -4.513901238050875264e+01
6.532935049260812921e-01 -4.511892619454682318e+01
6.537115877019284982e-01 -4.509884567846975756e+01
6.541299380347093129e-01 -4.507877083150547293e+01
6.545485560956516569e-01 -4.505870165288170170e+01
6.549674420560893662e-01 -4.503863814182635394e+01
6.553865960874697416e-01 -4.501858029756717627e+01
6.558060183613462213e-01 -4.499852811933207164e+01
6.562257090493851530e-01 -4.497848160634879378e+01
6.566456683233600211e-01 -4.495844075784523142e+01
6.570658963551566645e-01 -4.493840557304915251e+01
6.574863933167686136e-01 -4.491837605118843868e+01
6.579071593803018647e-01 -4.489835219149085788e+01
6.583281947179701055e-01 -4.487833399318429173e+01
6.587494995020990451e-01 -4.485832145549654371e+01
6.591710739051246382e-01 -4.483831457765540307e+01
6.595929180995915297e-01 -4.481831335888875145e+01
6.600150322581570528e-01 -4.479831779842435679e+01
6.604374165535866759e-01 -4.477832789549010784e+01
6.608600711587587773e-01 -4.475834364931377252e+01
6.612829962466599820e-01 -4.473836505912323247e+01
6.617061919903903799e-01 -4.471839212414624143e+01
6.621296585631575304e-01 -4.469842484361070944e+01
6.625533961382833459e-01 -4.467846321674438315e+01
6.629774048891974303e-01 -4.465850724277515837e+01
6.634016849894434076e-01 -4.463855692093078886e+01
6.638262366126728153e-01 -4.461861225043917045e+01
6.642510599326515441e-01 -4.459867323052806398e+01
6.646761551232536203e-01 -4.457873986042535819e+01
6.651015223584670899e-01 -4.455881213935881391e+01
6.655271618123889121e-01 -4.453889006655631277e+01
6.659530736592297329e-01 -4.451897364124563694e+01
6.663792580733093329e-01 -4.449906286265466093e+01
6.668057152290617351e-01 -4.447915773001113848e+01
6.672324453010296530e-01 -4.445925824254297254e+01
6.676594484638703753e-01 -4.443936439947793104e+01
6.680867248923502144e-01 -4.441947620004388142e+01
6.685142747613495029e-01 -4.439959364346862714e+01
6.689420982458601506e-01 -4.437971672897997166e+01
6.693701955209844234e-01 -4.435984545580578953e+01
6.697985667619390515e-01 -4.433997982317385578e+01
6.702272121440502328e-01 -4.432011983031204494e+01
6.706561318427592955e-01 -4.430026547644813206e+01
6.710853260336170356e-01 -4.428041676080999167e+01
6.715147948922889354e-01 -4.426057368262540592e+01
6.719445385945509441e-01 -4.424073624112223513e+01
6.723745573162933642e-01 -4.422090443552827566e+01
6.728048512335168541e-01 -4.420107826507139492e+01
6.732354205223374244e-01 -4.418125772897935377e+01
6.736662653589811089e-01 -4.416144282648004094e+01
6.740973859197888496e-01 -4.414163355680123857e+01
6.745287823812126105e-01 -4.412182991917080699e+01
6.749604549198193748e-01 -4.410203191281652835e+01
6.753924037122865931e-01 -4.408223953696628428e+01
6.758246289354075120e-01 -4.406245279084783562e+01
6.762571307660857345e-01 -4.404267167368907820e+01
6.766899093813409927e-01 -4.402289618471775867e+01
6.771229649583032639e-01 -4.400312632316177996e+01
6.775562976742188770e-01 -4.398336208824889582e+01
6.779899077064446278e-01 -4.396360347920700917e+01
6.784237952324532195e-01 -4.394385049526389508e+01
6.788579604298305981e-01 -4.392410313564735702e+01
6.792924034762742869e-01 -4.390436139958528372e+01
6.797271245495986047e-01 -4.388462528630543602e+01
6.801621238277285597e-01 -4.386489479503570266e+01
6.805974014887060664e-01 -4.384516992500384447e+01
6.810329577106839505e-01 -4.382545067543775730e+01
6.814687926719320554e-01 -4.380573704556519488e+01
6.819049065508313578e-01 -4.378602903461404594e+01
6.823412995258799629e-01 -4.376632664181207133e+01
6.827779717756871092e-01 -4.374662986638716689e+01
6.832149234789794967e-01 -4.372693870756709345e+01
6.836521548145950700e-01 -4.370725316457973975e+01
6.840896659614893460e-01 -4.368757323665285952e+01
6.845274570987293083e-01 -4.366789892301434861e+01
6.849655284054995130e-01 -4.364823022289197496e+01
6.854038800610962046e-01 -4.362856713551361310e+01
6.858425122449333111e-01 -4.360890966010703806e+01
6.862814251365368934e-01 -4.358925779590012439e+01
6.867206189155503626e-01 -4.356961154212064713e+01
6.871600937617295957e-01 -4.354997089799648791e+01
6.875998498549480420e-01 -4.353033586275541467e+01
6.880398873751917277e-01 -4.351070643562531615e+01
6.884802065025638074e-01 -4.349108261583398161e+01
6.889208074172827878e-01 -4.347146440260920741e+01
6.893616902996804185e-01 -4.345185179517887519e+01
6.898028553302065768e-01 -4.343224479277075289e+01
6.902443026894236056e-01 -4.341264339461273636e+01
6.906860325580126414e-01 -4.339304759993257221e+01
6.911280451167675087e-01 -4.337345740795815630e+01
6.915703405466002707e-01 -4.335387281791725655e+01
6.920129190285362331e-01 -4.333429382903776172e+01
6.924557807437193846e-01 -4.331472044054741843e+01
6.928989258734066237e-01 -4.329515265167413673e+01
6.933423545989737535e-01 -4.327559046164566325e+01
6.937860671019099312e-01 -4.325603386968988673e+01
6.942300635638231077e-01 -4.323648287503458221e+01
6.946743441664346985e-01 -4.321693747690763132e+01
6.951189090915854685e-01 -4.319739767453678780e+01
6.955637585212294249e-01 -4.317786346714994750e+01
6.960088926374397023e-01 -4.315833485397487834e+01
6.964543116224036767e-01 -4.313881183423946197e+01
6.969000156584277406e-01 -4.311929440717145212e+01
6.973460049279320838e-01 -4.309978257199875884e+01
6.977922796134568006e-01 -4.308027632794912876e+01
6.982388398976555610e-01 -4.306077567425045771e+01
6.986856859633014949e-01 -4.304128061013053497e+01
6.991328179932843057e-01 -4.302179113481715689e+01
6.995802361706097150e-01 -4.300230724753816958e+01
7.000279406784000180e-01 -4.298282894752144756e+01
7.004759316998966368e-01 -4.296335623399477299e+01
7.009242094184580107e-01 -4.294388910618594224e+01
7.013727740175578207e-01 -4.292442756332285114e+01
7.018216256807900955e-01 -4.290497160463324633e+01
7.022707645918633279e-01 -4.288552122934503785e+01
7.027201909346066921e-01 -4.286607643668596523e+01
7.031699048929637152e-01 -4.284663722588393853e+01
7.036199066509991606e-01 -4.282720359616670436e+01
7.040701963928920337e-01 -4.280777554676215146e+01
7.045207743029426872e-01 -4.278835307689804779e+01
7.049716405655659379e-01 -4.276893618580228917e+01
7.054227953652980609e-01 -4.274952487270261514e+01
7.058742388867901285e-01 -4.273011913682693574e+01
7.063259713148144492e-01 -4.271071897740301182e+01
7.067779928342587947e-01 -4.269132439365871790e+01
7.072303036301318402e-01 -4.267193538482182902e+01
7.076829038875580569e-01 -4.265255195012023393e+01
7.081357937917832635e-01 -4.263317408878167925e+01
7.085889735281687418e-01 -4.261380180003406792e+01
7.090424432821974543e-01 -4.259443508310516080e+01
7.094962032394679374e-01 -4.257507393722284661e+01
7.099502535857008523e-01 -4.255571836161487909e+01
7.104045945067324341e-01 -4.253636835550915407e+01
7.108592261885200436e-01 -4.251702391813346793e+01
7.113141488171402793e-01 -4.249768504871560992e+01
