# dimensionless COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.0001454441043328608
# number of COSEBI modes = 6
# theta[arcmin]      T_+(theta)
5.169134536158490612e-01 1.986127278404275387e+01
5.172442583918502867e-01 1.985670095732617568e+01
5.175752748702153738e-01 1.985212965164473431e+01
5.179065031864249491e-01 1.984755886699844041e+01
5.182379434760479020e-01 1.984298860338728687e+01
5.185695958747380541e-01 1.983841886081128791e+01
5.189014605182381557e-01 1.983384963927042222e+01
5.192335375423756672e-01 1.982928093876471110e+01
5.195658270830673109e-01 1.982471275929413324e+01
5.198983292763141861e-01 1.982014510085870995e+01
5.202310442582069872e-01 1.981557796345842348e+01
5.205639721649211182e-01 1.981101134709328804e+01
5.208971131327214676e-01 1.980644525176328941e+01
5.212304672979577447e-01 1.980187967746844180e+01
5.215640347970693647e-01 1.979731462420873100e+01
5.218978157665807860e-01 1.979275009198417123e+01
5.222318103431056180e-01 1.978818608079475183e+01
5.225660186633432902e-01 1.978362259064048345e+01
5.229004408640828272e-01 1.977905962152134833e+01
5.232350770821981856e-01 1.977449717343736779e+01
5.235699274546530280e-01 1.976993524638853117e+01
5.239049921184982805e-01 1.976537384037483136e+01
5.242402712108712448e-01 1.976081295539628258e+01
5.245757648689988173e-01 1.975625259145287416e+01
5.249114732301941588e-01 1.975169274854461321e+01
5.252473964318596922e-01 1.974713342667149263e+01
5.255835346114843265e-01 1.974257462583352307e+01
5.259198879066464549e-01 1.973801634603069033e+01
5.262564564550108459e-01 1.973345858726300861e+01
5.265932403943324180e-01 1.972890134953046370e+01
5.269302398624520212e-01 1.972434463283306982e+01
5.272674549973008773e-01 1.971978843717081276e+01
5.276048859368962507e-01 1.971523276254371027e+01
5.279425328193461109e-01 1.971067760895174104e+01
5.282803957828444696e-01 1.970612297639492638e+01
5.286184749656760440e-01 1.970156886487324499e+01
5.289567705062115932e-01 1.969701527438672173e+01
5.292952825429131369e-01 1.969246220493533173e+01
5.296340112143286261e-01 1.968790965651909275e+01
5.299729566590971608e-01 1.968335762913799059e+01
5.303121190159442166e-01 1.967880612279204300e+01
5.306514984236863075e-01 1.967425513748122867e+01
5.309910950212265446e-01 1.966970467320556892e+01
5.313309089475594105e-01 1.966515472996504243e+01
5.316709403417655411e-01 1.966060530775967052e+01
5.320111893430167216e-01 1.965605640658944608e+01
5.323516560905736661e-01 1.965150802645435490e+01
5.326923407237846853e-01 1.964696016735441475e+01
5.330332433820891280e-01 1.964241282928961141e+01
5.333743642050136069e-01 1.963786601225996264e+01
5.337157033321763278e-01 1.963331971626544714e+01
5.340572609032825380e-01 1.962877394130608621e+01
5.343990370581289673e-01 1.962422868738186210e+01
5.347410319365997200e-01 1.961968395449278901e+01
5.350832456786707159e-01 1.961513974263885274e+01
5.354256784244051381e-01 1.961059605182006749e+01
5.357683303139579856e-01 1.960605288203642260e+01
5.361112014875718534e-01 1.960151023328792519e+01
5.364542920855811525e-01 1.959696810557456814e+01
5.367976022484080012e-01 1.959242649889635857e+01
5.371411321165666664e-01 1.958788541325328936e+01
5.374848818306587894e-01 1.958334484864537117e+01
5.378288515313787155e-01 1.957880480507258980e+01
5.381730413595081641e-01 1.957426528253495945e+01
5.385174514559212255e-01 1.956972628103246947e+01
5.388620819615803637e-01 1.956518780056512696e+01
5.392069330175399688e-01 1.956064984113292127e+01
5.395520047649425832e-01 1.955611240273587015e+01
5.398972973450230084e-01 1.955157548537396295e+01
5.402428108991059741e-01 1.954703908904719256e+01
5.405885455686055829e-01 1.954250321375557320e+01
5.409345014950280861e-01 1.953796785949909065e+01
5.412806788199684416e-01 1.953343302627775913e+01
5.416270776851141999e-01 1.952889871409156441e+01
5.419736982322415075e-01 1.952436492294052428e+01
5.423205406032194364e-01 1.951983165282462096e+01
5.426676049400057655e-01 1.951529890374386511e+01
5.430148913846510883e-01 1.951076667569824963e+01
5.433624000792948161e-01 1.950623496868778517e+01
5.437101311661695080e-01 1.950170378271245752e+01
5.440580847875965409e-01 1.949717311777228090e+01
5.444062610859906615e-01 1.949264297386724465e+01
5.447546602038555452e-01 1.948811335099735587e+01
5.451032822837880154e-01 1.948358424916260745e+01
5.454521274684741572e-01 1.947905566836301006e+01
5.458011959006937586e-01 1.947452760859854592e+01
5.461504877233154254e-01 1.947000006986923637e+01
5.465000030793014663e-01 1.946547305217506363e+01
5.468497421117037849e-01 1.946094655551604191e+01
5.471997049636675436e-01 1.945642057989216056e+01
5.475498917784277220e-01 1.945189512530342668e+01
5.479003026993124470e-01 1.944737019174984027e+01
5.482509378697416613e-01 1.944284577923138713e+01
5.486017974332252356e-01 1.943832188774808856e+01
5.489528815333672984e-01 1.943379851729992680e+01
5.493041903138616844e-01 1.942927566788691607e+01
5.496557239184960419e-01 1.942475333950904215e+01
5.500074824911481697e-01 1.942023153216631925e+01
5.503594661757903461e-01 1.941571024585873317e+01
5.507116751164841117e-01 1.941118948058630167e+01
5.510641094573861531e-01 1.940666923634900343e+01
5.514167693427425299e-01 1.940214951314685976e+01
5.517696549168943365e-01 1.939763031097985291e+01
5.521227663242725958e-01 1.939311162984799708e+01
5.524761037094029215e-01 1.938859346975127806e+01
5.528296672169015213e-01 1.938407583068971007e+01
5.531834569914789723e-01 1.937955871266328245e+01
5.535374731779364454e-01 1.937504211567200230e+01
5.538917159211699248e-01 1.937052603971586251e+01
5.542461853661660998e-01 1.936601048479487019e+01
5.546008816580062506e-01 1.936149545090901825e+01
5.549558049418628070e-01 1.935698093805831732e+01
5.553109553630029005e-01 1.935246694624275321e+01
5.556663330667847012e-01 1.934795347546234012e+01
5.560219381986613030e-01 1.934344052571706740e+01
5.563777709041769493e-01 1.933892809700694215e+01
5.567338313289705853e-01 1.933441618933196082e+01
5.570901196187743043e-01 1.932990480269211986e+01
5.574466359194121257e-01 1.932539393708742992e+01
5.578033803768028820e-01 1.932088359251787679e+01
5.581603531369574434e-01 1.931637376898347469e+01
5.585175543459817149e-01 1.931186446648420940e+01
5.588749841500733062e-01 1.930735568502009514e+01
5.592326426955251950e-01 1.930284742459111769e+01
5.595905301287219524e-01 1.929833968519729481e+01
5.599486465961441839e-01 1.929383246683860875e+01
5.603069922443637552e-01 1.928932576951507016e+01
5.606655672200488993e-01 1.928481959322667194e+01
5.610243716699591099e-01 1.928031393797342474e+01
5.613834057409502476e-01 1.927580880375531436e+01
5.617426695799698777e-01 1.927130419057235500e+01
5.621021633340618218e-01 1.926680009842453600e+01
5.624618871503618278e-01 1.926229652731186448e+01
5.628218411761020112e-01 1.925779347723433332e+01
5.631820255586065249e-01 1.925329094819194964e+01
5.635424404452957781e-01 1.924878894018470632e+01
5.639030859836825504e-01 1.924428745321261403e+01
5.642639623213763223e-01 1.923978648727565854e+01
5.646250696060786112e-01 1.923528604237385409e+01
5.649864079855870802e-01 1.923078611850719710e+01
5.653479776077942054e-01 1.922628671567567693e+01
5.657097786206853884e-01 1.922178783387930423e+01
5.660718111723429535e-01 1.921728947311806834e+01
5.664340754109413734e-01 1.921279163339198703e+01
5.667965714847528202e-01 1.920829431470104254e+01
5.671592995421417260e-01 1.920379751704524907e+01
5.675222597315697781e-01 1.919930124042459241e+01
5.678854522015915895e-01 1.919480548483908677e+01
5.682488771008588069e-01 1.919031025028872151e+01
5.686125345781160023e-01 1.918581553677350371e+01
5.689764247822054477e-01 1.918132134429342628e+01
5.693405478620623406e-01 1.917682767284849987e+01
5.697049039667193560e-01 1.917233452243870673e+01
5.700694932453019836e-01 1.916784189306407171e+01
5.704343158470340791e-01 1.916334978472456996e+01
5.707993719212320904e-01 1.915885819742021923e+01
5.711646616173108315e-01 1.915436713115100531e+01
5.715301850847780418e-01 1.914987658591694597e+01
5.718959424732396046e-01 1.914538656171801989e+01
5.722619339323949950e-01 1.914089705855424839e+01
5.726281596120413875e-01 1.913640807642561015e+01
5.729946196620697707e-01 1.913191961533213004e+01
5.733613142324696099e-01 1.912743167527377963e+01
5.737282434733235181e-01 1.912294425625058736e+01
5.740954075348121410e-01 1.911845735826253545e+01
5.744628065672126027e-01 1.911397098130962036e+01
5.748304407208956190e-01 1.910948512539185984e+01
5.751983101463312709e-01 1.910499979050923613e+01
5.755664149940833418e-01 1.910051497666176346e+01
5.759347554148140924e-01 1.909603068384942404e+01
5.763033315592800410e-01 1.909154691207223919e+01
5.766721435783365157e-01 1.908706366133019472e+01
5.770411916229331029e-01 1.908258093162329772e+01
5.774104758441180874e-01 1.907809872295153752e+01
5.777799963930344562e-01 1.907361703531493191e+01
5.781497534209238953e-01 1.906913586871345956e+01
5.785197470791229035e-01 1.906465522314714178e+01
5.788899775190666785e-01 1.906017509861596082e+01
5.792604448922855642e-01 1.905569549511993088e+01
5.796311493504087142e-01 1.905121641265903776e+01
5.800020910451604284e-01 1.904673785123329566e+01
5.803732701283639273e-01 1.904225981084269037e+01
5.807446867519377998e-01 1.903778229148723966e+01
5.811163410678998886e-01 1.903330529316692221e+01
5.814882332283628497e-01 1.902882881588175934e+01
5.818603633855394808e-01 1.902435285963173328e+01
5.822327316917371709e-01 1.901987742441685825e+01
5.826053382993628960e-01 1.901540251023712358e+01
5.829781833609207764e-01 1.901092811709253283e+01
5.833512670290111890e-01 1.900645424498308955e+01
5.837245894563343196e-01 1.900198089390878664e+01
5.840981507956857222e-01 1.899750806386963120e+01
5.844719511999612038e-01 1.899303575486561613e+01
5.848459908221517178e-01 1.898856396689675208e+01
5.852202698153489147e-01 1.898409269996302484e+01
5.855947883327399239e-01 1.897962195406444508e+01
5.859695465276119064e-01 1.897515172920100923e+01
5.863445445533485012e-01 1.897068202537272086e+01
5.867197825634331565e-01 1.896621284257956930e+01
5.870952607114455768e-01 1.896174418082157231e+01
5.874709791510659418e-01 1.895727604009870859e+01
5.878469380360705765e-01 1.895280842041099945e+01
5.882231375203363921e-01 1.894834132175842711e+01
5.885995777578364452e-01 1.894387474414100581e+01
5.889762589026449335e-01 1.893940868755872131e+01
5.893531811089318673e-01 1.893494315201158784e+01
5.897303445309687309e-01 1.893047813749959118e+01
5.901077493231230431e-01 1.892601364402274911e+01
5.904853956398637971e-01 1.892154967158104029e+01
5.908632836357560203e-01 1.891708622017448604e+01
5.912414134654658815e-01 1.891262328980307572e+01
5.916197852837581372e-01 1.890816088046680221e+01
5.919983992454952437e-01 1.890369899216567973e+01
5.923772555056406874e-01 1.889923762489969405e+01
5.927563542192550994e-01 1.889477677866885941e+01
5.931356955415004739e-01 1.889031645347316513e+01
5.935152796276360609e-01 1.888585664931261832e+01
5.938951066330223627e-01 1.888139736618721187e+01
5.942751767131173590e-01 1.887693860409695645e+01
5.946554900234807262e-01 1.887248036304183785e+01
5.950360467197691738e-01 1.886802264302187027e+01
5.954168469577416634e-01 1.886356544403703950e+01
5.957978908932543005e-01 1.885910876608735975e+01
5.961791786822653316e-01 1.885465260917281682e+01
5.965607104808304806e-01 1.885019697329342847e+01
5.969424864451076118e-01 1.884574185844917693e+01
5.973245067313524004e-01 1.884128726464007286e+01
5.977067714959225508e-01 1.883683319186610916e+01
5.980892808952735784e-01 1.883237964012729648e+01
5.984720350859638049e-01 1.882792660942362062e+01
5.988550342246489189e-01 1.882347409975509578e+01
5.992382784680874153e-01 1.881902211112171130e+01
5.996217679731357109e-01 1.881457064352347430e+01
6.000055028967532511e-01 1.881011969696037767e+01
6.003894833959970700e-01 1.880566927143242850e+01
6.007737096280267863e-01 1.880121936693962681e+01
6.011581817501026048e-01 1.879676998348196193e+01
6.015428999195835402e-01 1.879232112105944807e+01
6.019278642939316359e-01 1.878787277967207103e+01
6.023130750307073011e-01 1.878342495931984857e+01
6.026985322875744178e-01 1.877897766000275936e+01
6.030842362222950115e-01 1.877453088172082118e+01
6.034701869927346918e-01 1.877008462447402337e+01
6.038563847568577669e-01 1.876563888826237658e+01
6.042428296727317960e-01 1.876119367308586661e+01
6.046295218985231479e-01 1.875674897894450766e+01
6.050164615925019973e-01 1.875230480583828552e+01
6.054036489130372178e-01 1.874786115376721440e+01
6.057910840186015999e-01 1.874341802273128366e+01
6.061787670677668549e-01 1.873897541273050038e+01
6.065666982192084999e-01 1.873453332376485392e+01
6.069548776317011951e-01 1.873009175583436203e+01
6.073433054641238504e-01 1.872565070893900696e+01
6.077319818754544078e-01 1.872121018307880291e+01
6.081209070247750592e-01 1.871677017825373568e+01
6.085100810712673614e-01 1.871233069446381947e+01
6.088995041742171210e-01 1.870789173170904363e+01
6.092891764930098430e-01 1.870345328998941525e+01
6.096790981871350601e-01 1.869901536930492725e+01
6.100692694161824470e-01 1.869457796965558671e+01
6.104596903398452623e-01 1.869014109104139365e+01
6.108503611179191273e-01 1.868570473346233740e+01
6.112412819103001382e-01 1.868126889691843218e+01
6.116324528769888635e-01 1.867683358140966376e+01
6.120238741780861247e-01 1.867239878693604993e+01
6.124155459737977703e-01 1.866796451349756936e+01
6.128074684244293469e-01 1.866353076109423981e+01
6.131996416903915392e-01 1.865909752972605062e+01
6.135920659321953963e-01 1.865466481939301246e+01
6.139847413104571050e-01 1.865023263009511112e+01
6.143776679858929946e-01 1.864580096183236080e+01
6.147708461193248652e-01 1.864136981460474729e+01
6.151642758716749926e-01 1.863693918841228836e+01
6.155579574039712343e-01 1.863250908325496269e+01
6.159518908773417012e-01 1.862807949913278804e+01
6.163460764530201974e-01 1.862365043604575376e+01
6.167405142923413353e-01 1.861922189399386696e+01
6.171352045567454203e-01 1.861479387297712051e+01
6.175301474077735664e-01 1.861036637299552510e+01
6.179253430070728026e-01 1.860593939404906649e+01
6.183207915163909663e-01 1.860151293613776247e+01
6.187164930975822541e-01 1.859708699926159170e+01
6.191124479126014490e-01 1.859266158342057196e+01
6.195086561235091382e-01 1.858823668861469969e+01
6.199051178924697147e-01 1.858381231484396423e+01
6.203018333817493790e-01 1.857938846210837625e+01
6.206988027537204688e-01 1.857496513040793218e+01
6.210960261708571295e-01 1.857054231974263203e+01
6.214935037957395325e-01 1.856612003011247580e+01
6.218912357910497679e-01 1.856169826151746705e+01
6.222892223195765071e-01 1.855727701395759510e+01
6.226874635442097849e-01 1.855285628743287774e+01
6.230859596279466617e-01 1.854843608194329718e+01
6.234847107338860051e-01 1.854401639748886410e+01
6.238837170252333753e-01 1.853959723406957139e+01
6.242829786652964730e-01 1.853517859168542969e+01
6.246824958174898024e-01 1.853076047033642482e+01
6.250822686453302302e-01 1.852634287002257452e+01
6.254822973124416485e-01 1.852192579074385748e+01
6.258825819825499792e-01 1.851750923250029146e+01
6.262831228194886135e-01 1.851309319529186581e+01
6.266839199871931942e-01 1.850867767911859119e+01
6.270849736497069449e-01 1.850426268398044982e+01
6.274862839711752294e-01 1.849984820987746659e+01
6.278878511158515474e-01 1.849543425680961661e+01
6.282896752480913172e-01 1.849102082477691766e+01
6.286917565323574264e-01 1.848660791377936263e+01
6.290940951332180120e-01 1.848219552381694797e+01
6.294966912153445726e-01 1.847778365488968078e+01
6.298995449435164096e-01 1.847337230699755395e+01
6.303026564826158529e-01 1.846896148014057815e+01
6.307060259976333683e-01 1.846455117431873916e+01
6.311096536536622281e-01 1.846014138953205119e+01
6.315135396159041736e-01 1.845573212578050004e+01
6.319176840496638636e-01 1.845132338306409991e+01
6.323220871203545368e-01 1.844691516138284015e+01
6.327267489934926825e-01 1.844250746073672786e+01
6.331316698347031480e-01 1.843810028112575239e+01
6.335368498097141421e-01 1.843369362254993149e+01
6.339422890843627867e-01 1.842928748500924740e+01
6.343479878245895653e-01 1.842488186850371434e+01
6.347539461964439855e-01 1.842047677303331810e+01
6.351601643660785834e-01 1.841607219859807643e+01
6.355666424997556962e-01 1.841166814519796802e+01
6.359733807638409120e-01 1.840726461283301063e+01
6.363803793248088425e-01 1.840286160150319361e+01
6.367876383492383496e-01 1.839845911120852762e+01
6.371951580038174301e-01 1.839405714194899844e+01
6.376029384553379975e-01 1.838965569372462028e+01
6.380109798707006563e-01 1.838525476653538604e+01
6.384192824169130365e-01 1.838085436038128861e+01
6.388278462610874620e-01 1.837645447526234221e+01
6.392366715704460578e-01 1.837205511117853618e+01
6.396457585123149769e-01 1.836765626812987762e+01
6.400551072541303954e-01 1.836325794611635942e+01
6.404647179634329612e-01 1.835886014513799225e+01
6.408745908078731235e-01 1.835446286519476189e+01
6.412847259552059143e-01 1.835006610628668255e+01
6.416951235732966108e-01 1.834566986841374003e+01
6.421057838301149623e-01 1.834127415157594854e+01
6.425167068937409631e-01 1.833687895577329741e+01
6.429278929323596348e-01 1.833248428100579375e+01
6.433393421142662438e-01 1.832809012727343045e+01
6.437510546078610840e-01 1.832369649457621463e+01
6.441630305816546942e-01 1.831930338291414273e+01
6.445752702042630844e-01 1.831491079228721830e+01
6.449877736444128429e-01 1.831051872269542713e+01
6.454005410709354740e-01 1.830612717413879409e+01
6.458135726527736153e-01 1.830173614661729431e+01
6.462268685589751538e-01 1.829734564013094911e+01
6.466404289586988874e-01 1.829295565467973717e+01
6.470542540212091964e-01 1.828856619026367980e+01
6.474683439158814835e-01 1.828417724688275925e+01
6.478826988121967334e-01 1.827978882453698972e+01
6.482973188797466202e-01 1.827540092322636411e+01
6.487122042882310646e-01 1.827101354295087532e+01
6.491273552074570130e-01 1.826662668371053755e+01
6.495427718073421008e-01 1.826224034550534014e+01
6.499584542579107671e-01 1.825785452833529021e+01
6.503744027292983620e-01 1.825346923220038065e+01
6.507906173917468173e-01 1.824908445710062210e+01
6.512070984156095310e-01 1.824470020303600037e+01
6.516238459713461495e-01 1.824031647000652967e+01
6.520408602295281186e-01 1.823593325801219578e+01
6.524581413608336877e-01 1.823155056705301291e+01
6.528756895360525725e-01 1.822716839712897041e+01
6.532935049260812921e-01 1.822278674824007538e+01
6.537115877019284982e-01 1.821840562038632072e+01
6.541299380347093129e-01 1.821402501356771708e+01
6.545485560956516569e-01 1.820964492778424670e+01
6.549674420560893662e-01 1.820526536303593446e+01
6.553865960874697416e-01 1.820088631932275547e+01
6.558060183613462213e-01 1.819650779664472751e+01
6.562257090493851530e-01 1.819212979500183636e+01
6.566456683233600211e-01 1.818775231439409978e+01
6.570658963551566645e-01 1.818337535482150003e+01
6.574863933167686136e-01 1.817899891628404774e+01
6.579071593803018647e-01 1.817462299878173582e+01
6.583281947179701055e-01 1.817024760231457492e+01
6.587494995020990451e-01 1.816587272688255794e+01
6.591710739051246382e-01 1.816149837248568133e+01
6.595929180995915297e-01 1.815712453912395219e+01
6.600150322581570528e-01 1.815275122679735986e+01
6.604374165535866759e-01 1.814837843550592211e+01
6.608600711587587773e-01 1.814400616524961762e+01
6.612829962466599820e-01 1.813963441602846771e+01
6.617061919903903799e-01 1.813526318784245461e+01
6.621296585631575304e-01 1.813089248069159254e+01
6.625533961382833459e-01 1.812652229457586728e+01
6.629774048891974303e-01 1.812215262949529659e+01
6.634016849894434076e-01 1.811778348544985917e+01
6.638262366126728153e-01 1.811341486243957632e+01
6.642510599326515441e-01 1.810904676046442674e+01
6.646761551232536203e-01 1.810467917952443173e+01
6.651015223584670899e-01 1.810031211961957354e+01
6.655271618123889121e-01 1.809594558074986637e+01
6.659530736592297329e-01 1.809157956291529601e+01
6.663792580733093329e-01 1.808721406611587668e+01
6.668057152290617351e-01 1.808284909035159771e+01
6.672324453010296530e-01 1.807848463562246621e+01
6.676594484638703753e-01 1.807412070192847509e+01
6.680867248923502144e-01 1.806975728926963498e+01
6.685142747613495029e-01 1.806539439764593524e+01
6.689420982458601506e-01 1.806103202705737587e+01
6.693701955209844234e-01 1.805667017750396752e+01
6.697985667619390515e-01 1.805230884898569599e+01
6.702272121440502328e-01 1.804794804150257903e+01
6.706561318427592955e-01 1.804358775505459533e+01
6.710853260336170356e-01 1.803922798964176621e+01
6.715147948922889354e-01 1.803486874526407391e+01
6.719445385945509441e-01 1.803051002192152907e+01
6.723745573162933642e-01 1.802615181961412461e+01
6.728048512335168541e-01 1.802179413834187116e+01
6.732354205223374244e-01 1.801743697810475808e+01
6.736662653589811089e-01 1.801308033890279248e+01
6.740973859197888496e-01 1.800872422073596368e+01
6.745287823812126105e-01 1.800436862360428947e+01
6.749604549198193748e-01 1.800001354750774851e+01
6.753924037122865931e-01 1.799565899244636213e+01
6.758246289354075120e-01 1.799130495842011257e+01
6.762571307660857345e-01 1.798695144542901403e+01
6.766899093813409927e-01 1.798259845347305230e+01
6.771229649583032639e-01 1.797824598255224160e+01
6.775562976742188770e-01 1.797389403266657126e+01
6.779899077064446278e-01 1.796954260381604840e+01
6.784237952324532195e-01 1.796519169600067301e+01
6.788579604298305981e-01 1.796084130922043087e+01
6.792924034762742869e-01 1.795649144347534332e+01
6.797271245495986047e-01 1.795214209876539257e+01
6.801621238277285597e-01 1.794779327509059286e+01
6.805974014887060664e-01 1.794344497245093351e+01
6.810329577106839505e-01 1.793909719084642163e+01
6.814687926719320554e-01 1.793474993027704656e+01
6.819049065508313578e-01 1.793040319074282607e+01
6.823412995258799629e-01 1.792605697224374239e+01
6.827779717756871092e-01 1.792171127477980619e+01
6.832149234789794967e-01 1.791736609835101035e+01
6.836521548145950700e-01 1.791302144295736554e+01
6.840896659614893460e-01 1.790867730859886109e+01
6.845274570987293083e-01 1.790433369527550411e+01
6.849655284054995130e-01 1.789999060298728395e+01
6.854038800610962046e-01 1.789564803173421836e+01
6.858425122449333111e-01 1.789130598151628959e+01
6.862814251365368934e-01 1.788696445233350829e+01
6.867206189155503626e-01 1.788262344418586736e+01
6.871600937617295957e-01 1.787828295707337745e+01
6.875998498549480420e-01 1.787394299099602435e+01
6.880398873751917277e-01 1.786960354595382583e+01
6.884802065025638074e-01 1.786526462194676768e+01
6.889208074172827878e-01 1.786092621897484989e+01
6.893616902996804185e-01 1.785658833703807957e+01
6.898028553302065768e-01 1.785225097613644962e+01
6.902443026894236056e-01 1.784791413626997070e+01
6.906860325580126414e-01 1.784357781743862859e+01
6.911280451167675087e-01 1.783924201964243750e+01
6.915703405466002707e-01 1.783490674288138322e+01
6.920129190285362331e-01 1.783057198715547997e+01
6.924557807437193846e-01 1.782623775246471709e+01
6.928989258734066237e-01 1.782190403880910168e+01
6.933423545989737535e-01 1.781757084618862663e+01
6.937860671019099312e-01 1.781323817460330261e+01
6.942300635638231077e-01 1.780890602405311540e+01
6.946743441664346985e-01 1.780457439453807922e+01
6.951189090915854685e-01 1.780024328605817985e+01
6.955637585212294249e-01 1.779591269861343150e+01
6.960088926374397023e-01 1.779158263220382352e+01
6.964543116224036767e-01 1.778725308682936301e+01
6.969000156584277406e-01 1.778292406249004287e+01
6.973460049279320838e-01 1.777859555918587020e+01
6.977922796134568006e-01 1.777426757691683790e+01
6.982388398976555610e-01 1.776994011568295662e+01
6.986856859633014949e-01 1.776561317548422281e+01
6.991328179932843057e-01 1.776128675632062226e+01
6.995802361706097150e-01 1.775696085819216563e+01
7.000279406784000180e-01 1.775263548109886358e+01
7.004759316998966368e-01 1.774831062504070189e+01
7.009242094184580107e-01 1.774398629001768057e+01
7.013727740175578207e-01 1.773966247602981028e+01
7.018216256807900955e-01 1.773533918307707680e+01
7.022707645918633279e-01 1.773101641115949434e+01
7.027201909346066921e-01 1.772669416027704870e+01
7.031699048929637152e-01 1.772237243042975408e+01
7.036199066509991606e-01 1.771805122161759982e+01
7.040701963928920337e-01 1.771373053384059659e+01
7.045207743029426872e-01 1.770941036709872662e+01
7.049716405655659379e-01 1.770509072139201123e+01
7.054227953652980609e-01 1.770077159672043265e+01
7.058742388867901285e-01 1.769645299308400510e+01
7.063259713148144492e-01 1.769213491048271436e+01
7.067779928342587947e-01 1.768781734891657464e+01
7.072303036301318402e-01 1.768350030838557529e+01
7.076829038875580569e-01 1.767918378888972342e+01
7.081357937917832635e-01 1.767486779042901190e+01
7.085889735281687418e-01 1.767055231300345142e+01
7.090424432821974543e-01 1.766623735661302419e+01
7.094962032394679374e-01 1.766192292125775509e+01
7.099502535857008523e-01 1.765760900693761926e+01
7.104045945067324341e-01 1.765329561365263444e+01
7.108592261885200436e-01 1.764898274140279355e+01
7.113141488171402793e-01 1.764467039018809302e+01
7.117693625787863132e-01 1.764035856000853997e+01
7.122248676597736639e-01 1.763604725086412728e+01
7.126806642465342012e-01 1.763173646275486561e+01
7.131367525256216977e-01 1.762742619568074076e+01
7.135931326837067212e-01 1.762311644964176693e+01
7.140498049075819642e-01 1.761880722463792992e+01
7.145067693841571366e-01 1.761449852066924393e+01
7.149640263004638507e-01 1.761019033773569831e+01
7.154215758436509587e-01 1.760588267583730371e+01
7.158794182009901030e-01 1.760157553497404237e+01
7.163375535598694999e-01 1.759726891514593561e+01
7.167959821078002669e-01 1.759296281635296566e+01
7.172547040324107614e-01 1.758865723859514674e+01
7.177137195214523535e-01 1.758435218187246463e+01
7.181730287627934306e-01 1.758004764618493354e+01
7.186326319444256150e-01 1.757574363153254282e+01
7.190925292544581016e-01 1.757144013791529957e+01
7.195527208811232089e-01 1.756713716533319669e+01
7.200132070127707173e-01 1.756283471378624483e+01
7.204739878378741968e-01 1.755853278327442979e+01
7.209350635450243461e-01 1.755423137379776577e+01
7.213964343229354315e-01 1.754993048535624567e+01
7.218581003604419566e-01 1.754563011794986238e+01
