# dimensionless COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      T_-(theta)
6.057910840186015999e-01 1.239639910179931803e+00
6.061787670677668549e-01 1.337174829928592601e+00
6.065666982192084999e-01 1.435060897490011200e+00
6.069548776317011951e-01 1.532527286506606856e+00
6.073433054641238504e-01 1.628047264020210605e+00
6.077319818754544078e-01 1.723467852734856365e+00
6.081209070247750592e-01 1.818960725843652426e+00
6.085100810712673614e-01 1.914808345474661166e+00
6.088995041742171210e-01 2.010252410060566319e+00
6.092891764930098430e-01 2.103753347727227663e+00
6.096790981871350601e-01 2.197158397550026621e+00
6.100692694161824470e-01 2.290640487785694290e+00
6.104596903398452623e-01 2.384480802957973822e+00
6.108503611179191273e-01 2.477933562898783748e+00
6.112412819103001382e-01 2.569446460355983675e+00
6.116324528769888635e-01 2.660866867819763115e+00
6.120238741780861247e-01 2.752368963701293580e+00
6.124155459737977703e-01 2.844232762568879025e+00
6.128074684244293469e-01 2.935724814075200584e+00
6.131996416903915392e-01 3.025280205965167113e+00
6.135920659321953963e-01 3.114746434745221393e+00
6.139847413104571050e-01 3.204298940097096704e+00
6.143776679858929946e-01 3.294216426735715686e+00
6.147708461193248652e-01 3.383777921850864345e+00
6.151642758716749926e-01 3.471405987665505677e+00
6.155579574039712343e-01 3.558948094078239421e+00
6.159518908773417012e-01 3.646581006200101172e+00
6.163460764530201974e-01 3.734582189589261247e+00
6.167405142923413353e-01 3.822242855470371126e+00
6.171352045567454203e-01 3.907973284440288353e+00
6.175301474077735664e-01 3.993620892505113318e+00
6.179253430070728026e-01 4.079363769664688277e+00
6.183207915163909663e-01 4.165478065307929967e+00
6.187164930975822541e-01 4.251267264924372569e+00
6.191124479126014490e-01 4.335129330653749946e+00
6.195086561235091382e-01 4.418911702375901029e+00
6.199051178924697147e-01 4.502793671750787041e+00
6.203018333817493790e-01 4.587050156459731909e+00
6.206988027537204688e-01 4.670996823194336400e+00
6.210960261708571295e-01 4.753019477417730343e+00
6.214935037957395325e-01 4.834965391186514694e+00
6.218912357910497679e-01 4.917015181918586109e+00
6.222892223195765071e-01 4.999442558061581110e+00
6.226874635442097849e-01 5.081575216450417543e+00
6.230859596279466617e-01 5.161786901506658864e+00
6.234847107338860051e-01 5.241924810600586682e+00
6.238837170252333753e-01 5.322170816889084222e+00
6.242829786652964730e-01 5.402797353722156970e+00
6.246824958174898024e-01 5.483144127461535788e+00
6.250822686453302302e-01 5.561572974865583774e+00
6.254822973124416485e-01 5.639930910099224093e+00
6.258825819825499792e-01 5.718401059074409432e+00
6.262831228194886135e-01 5.797254623259163964e+00
6.266839199871931942e-01 5.875843300028421368e+00
6.270849736497069449e-01 5.952516989766621691e+00
6.274862839711752294e-01 6.029122565475852014e+00
6.278878511158515474e-01 6.105844465311307090e+00
6.282896752480913172e-01 6.182952545021969115e+00
6.286917565323574264e-01 6.259810417514479752e+00
6.290940951332180120e-01 6.334756357810874761e+00
6.294966912153445726e-01 6.409636835120785747e+00
6.298995449435164096e-01 6.484637617982919267e+00
6.303026564826158529e-01 6.560027373981000665e+00
6.307060259976333683e-01 6.635181473853762668e+00
6.311096536536622281e-01 6.708426494622493408e+00
6.315135396159041736e-01 6.781608793529727564e+00
6.319176840496638636e-01 6.854915303988555308e+00
6.323220871203545368e-01 6.928613389444429060e+00
6.327267489934926825e-01 7.002090313927588738e+00
6.331316698347031480e-01 7.073661078410317771e+00
6.335368498097141421e-01 7.145171614064821597e+00
6.339422890843627867e-01 7.216810317005240449e+00
6.343479878245895653e-01 7.288843162155416167e+00
6.347539461964439855e-01 7.360669111341444193e+00
6.351601643660785834e-01 7.430591786429239676e+00
6.355666424997556962e-01 7.500456812900296200e+00
6.359733807638409120e-01 7.570453731292332122e+00
6.363803793248088425e-01 7.640847373824811939e+00
6.367876383492383496e-01 7.711048168051327423e+00
6.371951580038174301e-01 7.779348623662130535e+00
6.376029384553379975e-01 7.847593846008940943e+00
6.380109798707006563e-01 7.915974699403548698e+00
6.384192824169130365e-01 7.984754678425950658e+00
6.388278462610874620e-01 8.053355946126806941e+00
6.392366715704460578e-01 8.120059640400448586e+00
6.396457585123149769e-01 8.186710478138557789e+00
6.400551072541303954e-01 8.253500619022169360e+00
6.404647179634329612e-01 8.320692274876535066e+00
6.408745908078731235e-01 8.387719081056765447e+00
6.412847259552059143e-01 8.452851165801291700e+00
6.416951235732966108e-01 8.517932689019026782e+00
6.421057838301149623e-01 8.583157152833379655e+00
6.425167068937409631e-01 8.648785368532060147e+00
6.429278929323596348e-01 8.714262540870102214e+00
6.433393421142662438e-01 8.777847740393745823e+00
6.437510546078610840e-01 8.841384657520677592e+00
6.441630305816546942e-01 8.905067979994825578e+00
6.445752702042630844e-01 8.969157373540390665e+00
6.449877736444128429e-01 9.033109352009624615e+00
6.454005410709354740e-01 9.095172048341957804e+00
6.458135726527736153e-01 9.157188963782232349e+00
6.462268685589751538e-01 9.219355568217650898e+00
6.466404289586988874e-01 9.281930561133343360e+00
6.470542540212091964e-01 9.344381403334608649e+00
6.474683439158814835e-01 9.404945884266261658e+00
6.478826988121967334e-01 9.465466352774619452e+00
6.482973188797466202e-01 9.526140149543110169e+00
6.487122042882310646e-01 9.587224267640841902e+00
6.491273552074570130e-01 9.648197849140807136e+00
6.495427718073421008e-01 9.707287809279023350e+00
6.499584542579107671e-01 9.766335816994150321e+00
6.503744027292983620e-01 9.825540349400633033e+00
6.507906173917468173e-01 9.885157521350841137e+00
6.512070984156095310e-01 9.944677248514352641e+00
6.516238459713461495e-01 1.000231604791527928e+01
6.520408602295281186e-01 1.005991479437596325e+01
6.524581413608336877e-01 1.011767357479239848e+01
6.528756895360525725e-01 1.017584678379167684e+01
6.532935049260812921e-01 1.023393581013255726e+01
6.537115877019284982e-01 1.029014651332365560e+01
6.541299380347093129e-01 1.034631923290345412e+01
6.545485560956516569e-01 1.040265506587998345e+01
6.549674420560893662e-01 1.045940731522741629e+01
6.553865960874697416e-01 1.051608840257135569e+01
6.558060183613462213e-01 1.057089381879045220e+01
6.562257090493851530e-01 1.062566307631114171e+01
6.566456683233600211e-01 1.068059872273337874e+01
6.570658963551566645e-01 1.073595261363109188e+01
6.574863933167686136e-01 1.079124822205778145e+01
6.579071593803018647e-01 1.084467079469136763e+01
6.583281947179701055e-01 1.089805904327629804e+01
6.587494995020990451e-01 1.095161678555679430e+01
6.591710739051246382e-01 1.100559459923697148e+01
6.595929180995915297e-01 1.105952688500008207e+01
6.600150322581570528e-01 1.111158876213170998e+01
6.604374165535866759e-01 1.116361807141561968e+01
6.608600711587587773e-01 1.121581993926459120e+01
6.612829962466599820e-01 1.126844362928939347e+01
6.617061919903903799e-01 1.132103444277323234e+01
6.621296585631575304e-01 1.137175744087227258e+01
6.625533961382833459e-01 1.142244958412727840e+01
6.629774048891974303e-01 1.147331730167261554e+01
6.634016849894434076e-01 1.152460852674288816e+01
6.638262366126728153e-01 1.157587940069466725e+01
6.642510599326515441e-01 1.162528506307373277e+01
6.646761551232536203e-01 1.167466149206043724e+01
6.651015223584670899e-01 1.172421646371390835e+01
6.655271618123889121e-01 1.177419659269857277e+01
6.659530736592297329e-01 1.182416873605879459e+01
6.663792580733093329e-01 1.187227829358725728e+01
6.668057152290617351e-01 1.192036018416554555e+01
6.672324453010296530e-01 1.196862351587712681e+01
6.676594484638703753e-01 1.201731358398749450e+01
6.680867248923502144e-01 1.206600798463571067e+01
6.685142747613495029e-01 1.211284226647745754e+01
6.689420982458601506e-01 1.215965051540719344e+01
6.693701955209844234e-01 1.220664302343372754e+01
6.697985667619390515e-01 1.225406379037853100e+01
6.702272121440502328e-01 1.230150105229724744e+01
6.706561318427592955e-01 1.234708078587811286e+01
6.710853260336170356e-01 1.239263591830867739e+01
6.715147948922889354e-01 1.243837810673660016e+01
6.719445385945509441e-01 1.248455005915308647e+01
6.723745573162933642e-01 1.253075055861198450e+01
6.728048512335168541e-01 1.257509604911945900e+01
6.732354205223374244e-01 1.261941836490598945e+01
6.736662653589811089e-01 1.266393048000738020e+01
6.740973859197888496e-01 1.270887376556337500e+01
6.745287823812126105e-01 1.275385754328587495e+01
6.749604549198193748e-01 1.279698883012166277e+01
6.753924037122865931e-01 1.284009834343566325e+01
6.758246289354075120e-01 1.288340032354896181e+01
6.762571307660857345e-01 1.292713485477640489e+01
6.766899093813409927e-01 1.297092170010692058e+01
6.771229649583032639e-01 1.301285855375883216e+01
6.775562976742188770e-01 1.305477496792392600e+01
6.779899077064446278e-01 1.309688653532748503e+01
6.784237952324532195e-01 1.313943197486867120e+01
6.788579604298305981e-01 1.318204138099132905e+01
6.792924034762742869e-01 1.322280319587719077e+01
6.797271245495986047e-01 1.326354598849171396e+01
6.801621238277285597e-01 1.330448642354957656e+01
6.805974014887060664e-01 1.334586196403172664e+01
6.810329577106839505e-01 1.338731316576186003e+01
6.814687926719320554e-01 1.342691927712556321e+01
6.819049065508313578e-01 1.346650753876083684e+01
6.823412995258799629e-01 1.350629602076714519e+01
6.827779717756871092e-01 1.354652094117491146e+01
6.832149234789794967e-01 1.358683274030036614e+01
6.836521548145950700e-01 1.362530226656267018e+01
6.840896659614893460e-01 1.366375485702397441e+01
6.845274570987293083e-01 1.370241024186019985e+01
6.849655284054995130e-01 1.374150316377713921e+01
6.854038800610962046e-01 1.378069447409120585e+01
6.858425122449333111e-01 1.381804583645676843e+01
6.862814251365368934e-01 1.385538134694783707e+01
6.867206189155503626e-01 1.389292231933577426e+01
6.871600937617295957e-01 1.393090179375293758e+01
6.875998498549480420e-01 1.396899094263986285e+01
6.880398873751917277e-01 1.400524242085181470e+01
6.884802065025638074e-01 1.404147953557823314e+01
6.889208074172827878e-01 1.407792416088087606e+01
6.893616902996804185e-01 1.411480852724340451e+01
6.898028553302065768e-01 1.415181371165623148e+01
6.902443026894236056e-01 1.418698373020249193e+01
6.906860325580126414e-01 1.422214027136126901e+01
6.911280451167675087e-01 1.425750673081051190e+01
6.915703405466002707e-01 1.429331391102214610e+01
6.920129190285362331e-01 1.432925303659453675e+01
6.924557807437193846e-01 1.436335938740583629e+01
6.928989258734066237e-01 1.439745325269882414e+01
6.933423545989737535e-01 1.443175932068661638e+01
6.937860671019099312e-01 1.446650711258553201e+01
6.942300635638231077e-01 1.450139778756413023e+01
6.946743441664346985e-01 1.453445811124372256e+01
6.951189090915854685e-01 1.456750689856016123e+01
6.955637585212294249e-01 1.460077014603896828e+01
6.960088926374397023e-01 1.463447604800516899e+01
6.964543116224036767e-01 1.466833567268370331e+01
6.969000156584277406e-01 1.470036735807662609e+01
6.973460049279320838e-01 1.473238841154586254e+01
6.977922796134568006e-01 1.476462613422668824e+01
6.982388398976555610e-01 1.479730740374881037e+01
6.986856859633014949e-01 1.483015312120566875e+01
6.991328179932843057e-01 1.486117330203277476e+01
6.995802361706097150e-01 1.489218373763741710e+01
7.000279406784000180e-01 1.492341297731717731e+01
7.004759316998966368e-01 1.495508661656260330e+01
7.009242094184580107e-01 1.498693533616444995e+01
7.013727740175578207e-01 1.501696091669999333e+01
7.018216256807900955e-01 1.504697753793974613e+01
7.022707645918633279e-01 1.507721514390856044e+01
7.027201909346066921e-01 1.510789792451029001e+01
7.031699048929637152e-01 1.513876630390422662e+01
7.036199066509991606e-01 1.516781394035115937e+01
7.040701963928920337e-01 1.519685339478637331e+01
7.045207743029426872e-01 1.522611591288954003e+01
7.049716405655659379e-01 1.525582435384566793e+01
7.054227953652980609e-01 1.528572881983637188e+01
7.058742388867901285e-01 1.531381493222892232e+01
7.063259713148144492e-01 1.534189358586309027e+01
7.067779928342587947e-01 1.537019735202341764e+01
7.072303036301318402e-01 1.539894776340629079e+01
7.076829038875580569e-01 1.542790449850674150e+01
7.081357937917832635e-01 1.545504525721060674e+01
7.085889735281687418e-01 1.548217926969716984e+01
7.090424432821974543e-01 1.550954038857990014e+01
7.094962032394679374e-01 1.553734881933507950e+01
7.099502535857008523e-01 1.556537378626212842e+01
7.104045945067324341e-01 1.559158515130273770e+01
7.108592261885200436e-01 1.561779042527042805e+01
7.113141488171402793e-01 1.564422477009227208e+01
7.117693625787863132e-01 1.567110707407641712e+01
7.122248676597736639e-01 1.569821600159259134e+01
7.126806642465342012e-01 1.572351354098110932e+01
7.131367525256216977e-01 1.574880598383380459e+01
7.135931326837067212e-01 1.577432912900807338e+01
7.140498049075819642e-01 1.580030084318688210e+01
7.145067693841571366e-01 1.582650926214047615e+01
7.149640263004638507e-01 1.585090882913976884e+01
7.154215758436509587e-01 1.587530345783414276e+01
7.158794182009901030e-01 1.589993094393102524e+01
7.163375535598694999e-01 1.592500751093327693e+01
