# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# number of COSEBI modes = 20
# theta[arcmin]      T_-(theta)
5.482509378697416613e-01 4.320915968458114875e+00
5.486017974332252356e-01 4.145913422468129994e+00
5.489528815333672984e-01 3.971372862851655139e+00
5.493041903138616844e-01 3.797668231208653378e+00
5.496557239184960419e-01 3.623753355857235015e+00
5.500074824911481697e-01 3.448674172643619862e+00
5.503594661757903461e-01 3.274184948650898708e+00
5.507116751164841117e-01 3.100444950403252076e+00
5.510641094573861531e-01 2.927830059358667025e+00
5.514167693427425299e-01 2.755253852094662559e+00
5.517696549168943365e-01 2.581701612877986829e+00
5.521227663242725958e-01 2.408991566618753133e+00
5.524761037094029215e-01 2.237285894223381977e+00
5.528296672169015213e-01 2.066960393547976338e+00
5.531834569914789723e-01 1.896899283724141405e+00
5.535374731779364454e-01 1.726034999410734017e+00
5.538917159211699248e-01 1.556235842569936523e+00
5.542461853661660998e-01 1.387666171849935903e+00
5.546008816580062506e-01 1.220699846624257123e+00
5.549558049418628070e-01 1.054201633339772570e+00
5.553109553630029005e-01 8.870587217030245775e-01
5.556663330667847012e-01 7.211765039216198048e-01
5.560219381986613030e-01 5.567208101282772326e-01
5.563777709041769493e-01 3.940618623709069013e-01
5.567338313289705853e-01 2.320539504327303604e-01
5.570901196187743043e-01 6.954641461085442344e-02
5.574466359194121257e-01 -9.153039093121018155e-02
5.578033803768028820e-01 -2.510098423564017800e-01
5.581603531369574434e-01 -4.085269019140871372e-01
5.585175543459817149e-01 -5.652296519506907480e-01
5.588749841500733062e-01 -7.222994314757555934e-01
5.592326426955251950e-01 -8.777922256590628969e-01
5.595905301287219524e-01 -1.031541264645298384e+00
5.599486465961441839e-01 -1.183188099928774495e+00
5.603069922443637552e-01 -1.333875898634526491e+00
5.606655672200488993e-01 -1.484809743980553876e+00
5.610243716699591099e-01 -1.634042467079846572e+00
5.613834057409502476e-01 -1.781407770830337967e+00
5.617426695799698777e-01 -1.926555064374651627e+00
5.621021633340618218e-01 -2.070616078378531455e+00
5.624618871503618278e-01 -2.214812950945972414e+00
5.628218411761020112e-01 -2.357205102385635520e+00
5.631820255586065249e-01 -2.497627297173363736e+00
5.635424404452957781e-01 -2.635737942459119854e+00
5.639030859836825504e-01 -2.772651526881414252e+00
5.642639623213763223e-01 -2.909600808950129291e+00
5.646250696060786112e-01 -3.044660805815055049e+00
5.649864079855870802e-01 -3.177667906047176860e+00
5.653479776077942054e-01 -3.308290532847216081e+00
5.657097786206853884e-01 -3.437620795854331224e+00
5.660718111723429535e-01 -3.566895899475953424e+00
5.664340754109413734e-01 -3.694214765587291893e+00
5.667965714847528202e-01 -3.819415937663076299e+00
5.671592995421417260e-01 -3.942178758632802982e+00
5.675222597315697781e-01 -4.063568445426009035e+00
5.678854522015915895e-01 -4.184820743745979676e+00
5.682488771008588069e-01 -4.304066109990723810e+00
5.686125345781160023e-01 -4.421145747699284811e+00
5.689764247822054477e-01 -4.535750712704155418e+00
5.693405478620623406e-01 -4.648915398521971554e+00
5.697049039667193560e-01 -4.761868456106839176e+00
5.700694932453019836e-01 -4.872778866920113749e+00
5.704343158470340791e-01 -4.981490964966383217e+00
5.707993719212320904e-01 -5.087708212996480128e+00
5.711646616173108315e-01 -5.192430790074542557e+00
5.715301850847780418e-01 -5.296874893363577641e+00
5.718959424732396046e-01 -5.399254397627261781e+00
5.722619339323949950e-01 -5.499417215227111910e+00
5.726281596120413875e-01 -5.597079810720363646e+00
5.729946196620697707e-01 -5.693205257604345704e+00
5.733613142324696099e-01 -5.788992221613201039e+00
5.737282434733235181e-01 -5.882705248101794737e+00
5.740954075348121410e-01 -5.974196246749384542e+00
5.744628065672126027e-01 -6.063195187045227641e+00
5.748304407208956190e-01 -6.150625614171557842e+00
5.751983101463312709e-01 -6.237663861640116103e+00
5.755664149940833418e-01 -6.322630358274669682e+00
5.759347554148140924e-01 -6.405381406602391081e+00
5.763033315592800410e-01 -6.485660894481002359e+00
5.766721435783365157e-01 -6.564350847134797107e+00
5.770411916229331029e-01 -6.642600745175865740e+00
5.774104758441180874e-01 -6.718791581857362694e+00
5.777799963930344562e-01 -6.792784409993961603e+00
5.781497534209238953e-01 -6.864337374827234939e+00
5.785197470791229035e-01 -6.934289387675033112e+00
5.788899775190666785e-01 -7.003758840238084815e+00
5.792604448922855642e-01 -7.071191449252508754e+00
5.796311493504087142e-01 -7.136453345708707374e+00
5.800020910451604284e-01 -7.199317205888805304e+00
5.803732701283639273e-01 -7.260577606065490741e+00
5.807446867519377998e-01 -7.321317879572328380e+00
5.811163410678998886e-01 -7.380052135141875524e+00
5.814882332283628497e-01 -7.436651899707255708e+00
5.818603633855394808e-01 -7.490904590968455068e+00
5.822327316917371709e-01 -7.543559502004596240e+00
5.826053382993628960e-01 -7.595661238253713421e+00
5.829781833609207764e-01 -7.645795561993325329e+00
5.833512670290111890e-01 -7.693839683674942087e+00
5.837245894563343196e-01 -7.739595777272610277e+00
5.840981507956857222e-01 -7.783767421808155618e+00
5.844719511999612038e-01 -7.827357000666605558e+00
5.848459908221517178e-01 -7.869024705077453774e+00
5.852202698153489147e-01 -7.908653635971986340e+00
5.855947883327399239e-01 -7.946060938939622176e+00
5.859695465276119064e-01 -7.981903984425180454e+00
5.863445445533485012e-01 -8.017140018778558641e+00
5.867197825634331565e-01 -8.050505758654418642e+00
5.870952607114455768e-01 -8.081890600858237406e+00
5.874709791510659418e-01 -8.111126659949363216e+00
5.878469380360705765e-01 -8.138825050863562893e+00
5.882231375203363921e-01 -8.165894781540300684e+00
5.885995777578364452e-01 -8.191151486696522710e+00
5.889762589026449335e-01 -8.214490830940714972e+00
5.893531811089318673e-01 -8.235759647138147344e+00
5.897303445309687309e-01 -8.255523228366115518e+00
5.901077493231230431e-01 -8.274639940428038187e+00
5.904853956398637971e-01 -8.292005498014363596e+00
5.908632836357560203e-01 -8.307522151718636394e+00
5.912414134654658815e-01 -8.321051031249371732e+00
5.916197852837581372e-01 -8.333113628136045392e+00
5.919983992454952437e-01 -8.344513104203798548e+00
5.923772555056406874e-01 -8.354227538318518498e+00
5.927563542192550994e-01 -8.362165876438259815e+00
5.931356955415004739e-01 -8.368204577947032874e+00
5.935152796276360609e-01 -8.372817950433791623e+00
5.938951066330223627e-01 -8.376756539632065568e+00
5.942751767131173590e-01 -8.379079217948353531e+00
5.946554900234807262e-01 -8.379702519384009562e+00
5.950360467197691738e-01 -8.378517001279877974e+00
5.954168469577416634e-01 -8.375952931410788338e+00
5.957978908932543005e-01 -8.372703792642901988e+00
5.961791786822653316e-01 -8.367911468648689066e+00
5.965607104808304806e-01 -8.361499246886031855e+00
5.969424864451076118e-01 -8.353371177637248124e+00
5.973245067313524004e-01 -8.343916754774419076e+00
5.977067714959225508e-01 -8.333768136178264285e+00
5.980892808952735784e-01 -8.322151845169990736e+00
5.984720350859638049e-01 -8.308997595303477368e+00
5.988550342246489189e-01 -8.294224647081955837e+00
5.992382784680874153e-01 -8.278177350470471652e+00
5.996217679731357109e-01 -8.261430813864141243e+00
6.000055028967532511e-01 -8.243293146394334414e+00
6.003894833959970700e-01 -8.223702292644016865e+00
6.007737096280267863e-01 -8.202590523219942753e+00
6.011581817501026048e-01 -8.180261138814460153e+00
6.015428999195835402e-01 -8.157228345056328322e+00
6.019278642939316359e-01 -8.132883476349908491e+00
6.023130750307073011e-01 -8.107170600762749757e+00
6.026985322875744178e-01 -8.080036716092076077e+00
6.030842362222950115e-01 -8.051746685252759050e+00
6.034701869927346918e-01 -8.022745128621677324e+00
6.038563847568577669e-01 -7.992513995517221304e+00
6.042428296727317960e-01 -7.961002395401981069e+00
6.046295218985231479e-01 -7.928168789391686566e+00
6.050164615925019973e-01 -7.894238809346775021e+00
6.054036489130372178e-01 -7.859601663498946067e+00
6.057910840186015999e-01 -7.823812679855957519e+00
6.061787670677668549e-01 -7.786830503226703115e+00
6.065666982192084999e-01 -7.748627709548953746e+00
6.069548776317011951e-01 -7.709390845513238943e+00
6.073433054641238504e-01 -7.669447455331206420e+00
6.077319818754544078e-01 -7.628433025759496999e+00
6.081209070247750592e-01 -7.586313774833589818e+00
6.085100810712673614e-01 -7.543073486736054711e+00
6.088995041742171210e-01 -7.498864834550667879e+00
6.092891764930098430e-01 -7.453950825992537332e+00
6.096790981871350601e-01 -7.408046683774522911e+00
6.100692694161824470e-01 -7.361126062462469477e+00
6.104596903398452623e-01 -7.313184957878364756e+00
6.108503611179191273e-01 -7.264341476619089910e+00
6.112412819103001382e-01 -7.214794971375623867e+00
6.116324528769888635e-01 -7.164338728552154478e+00
6.120238741780861247e-01 -7.112953495341386656e+00
6.124155459737977703e-01 -7.060647005847498825e+00
6.128074684244293469e-01 -7.007504802550729828e+00
6.131996416903915392e-01 -6.953663998553457404e+00
6.135920659321953963e-01 -6.898993546926388554e+00
6.139847413104571050e-01 -6.843481370411208076e+00
6.143776679858929946e-01 -6.787146191775733861e+00
6.147708461193248652e-01 -6.730042792937332763e+00
6.151642758716749926e-01 -6.672245026147721525e+00
6.155579574039712343e-01 -6.613693470562290067e+00
6.159518908773417012e-01 -6.554393670238999547e+00
6.163460764530201974e-01 -6.494364465643588602e+00
6.167405142923413353e-01 -6.433634817261597583e+00
6.171352045567454203e-01 -6.372217169039556595e+00
6.175301474077735664e-01 -6.310124424048184189e+00
6.179253430070728026e-01 -6.247371714604192050e+00
6.183207915163909663e-01 -6.183967327480789145e+00
6.187164930975822541e-01 -6.119919186530475841e+00
6.191124479126014490e-01 -6.055238319258712920e+00
6.195086561235091382e-01 -5.989948891712190360e+00
6.199051178924697147e-01 -5.924068407532952385e+00
6.203018333817493790e-01 -5.857605689702906737e+00
6.206988027537204688e-01 -5.790564613717434028e+00
6.210960261708571295e-01 -5.722954512185073561e+00
6.214935037957395325e-01 -5.654801224687263428e+00
6.218912357910497679e-01 -5.586121631343285543e+00
6.222892223195765071e-01 -5.516924742098076706e+00
6.226874635442097849e-01 -5.447214019110058203e+00
6.230859596279466617e-01 -5.376997748512946984e+00
6.234847107338860051e-01 -5.306303470783233500e+00
6.238837170252333753e-01 -5.235145704023024926e+00
6.242829786652964730e-01 -5.163534419169327094e+00
6.246824958174898024e-01 -5.091472333275060436e+00
6.250822686453302302e-01 -5.018968672081175697e+00
6.254822973124416485e-01 -4.946048442609891183e+00
6.258825819825499792e-01 -4.872727893481040518e+00
6.262831228194886135e-01 -4.799015405858268579e+00
6.266839199871931942e-01 -4.724914349452230766e+00
6.270849736497069449e-01 -4.650433779672315637e+00
6.274862839711752294e-01 -4.575597890528008804e+00
6.278878511158515474e-01 -4.500426581579750618e+00
6.282896752480913172e-01 -4.424917852680410491e+00
6.286917565323574264e-01 -4.349081783704733084e+00
6.290940951332180120e-01 -4.272927894353815148e+00
6.294966912153445726e-01 -4.196478894093407241e+00
6.298995449435164096e-01 -4.119749506086967550e+00
6.303026564826158529e-01 -4.042747983809148238e+00
6.307060259976333683e-01 -3.965477450977797691e+00
6.311096536536622281e-01 -3.887946870376777220e+00
6.315135396159041736e-01 -3.810179386077169550e+00
6.319176840496638636e-01 -3.732189117171038628e+00
6.323220871203545368e-01 -3.653984207993592470e+00
6.327267489934926825e-01 -3.575568045462586220e+00
6.331316698347031480e-01 -3.496949057957235762e+00
6.335368498097141421e-01 -3.418148934929125193e+00
6.339422890843627867e-01 -3.339182556706625782e+00
6.343479878245895653e-01 -3.260057310560159127e+00
6.347539461964439855e-01 -3.180776311309591708e+00
6.351601643660785834e-01 -3.101347996224017578e+00
6.355666424997556962e-01 -3.021793604076755901e+00
6.359733807638409120e-01 -2.942127094099597606e+00
6.363803793248088425e-01 -2.862355406073024522e+00
6.367876383492383496e-01 -2.782482098220985023e+00
6.371951580038174301e-01 -2.702514771566440377e+00
6.376029384553379975e-01 -2.622474436061492664e+00
6.380109798707006563e-01 -2.542374083031617715e+00
6.384192824169130365e-01 -2.462220077960982856e+00
6.388278462610874620e-01 -2.382014644293023231e+00
6.392366715704460578e-01 -2.301774526202710280e+00
6.396457585123149769e-01 -2.221507602662549985e+00
6.400551072541303954e-01 -2.141230861271016472e+00
6.404647179634329612e-01 -2.060951926064491957e+00
6.408745908078731235e-01 -1.980672444590766190e+00
6.412847259552059143e-01 -1.900401313163551098e+00
6.416951235732966108e-01 -1.820156702368142199e+00
6.421057838301149623e-01 -1.739951214863216133e+00
6.425167068937409631e-01 -1.659791226808289721e+00
6.429278929323596348e-01 -1.579679210445084969e+00
6.433393421142662438e-01 -1.499622880667293767e+00
6.437510546078610840e-01 -1.419640317893318571e+00
6.441630305816546942e-01 -1.339743112573934525e+00
6.445752702042630844e-01 -1.259937643842314436e+00
6.449877736444128429e-01 -1.180226036510642729e+00
6.454005410709354740e-01 -1.100615467850388551e+00
6.458135726527736153e-01 -1.021124501663424056e+00
6.462268685589751538e-01 -9.417626988524285814e-01
6.466404289586988874e-01 -8.625367520797375676e-01
6.470542540212091964e-01 -7.834486675827760926e-01
6.474683439158814835e-01 -7.045059685752828038e-01
6.478826988121967334e-01 -6.257242190069574050e-01
6.482973188797466202e-01 -5.471145252201266018e-01
6.487122042882310646e-01 -4.686825889132335554e-01
6.491273552074570130e-01 -3.904307107914730679e-01
6.495427718073421008e-01 -3.123653213177353116e-01
6.499584542579107671e-01 -2.345022396575391355e-01
6.503744027292983620e-01 -1.568511766296030174e-01
6.507906173917468173e-01 -7.941793202072622293e-02
6.512070984156095310e-01 -2.204667294295248325e-03
6.516238459713461495e-01 7.478207006476411678e-02
6.520408602295281186e-01 1.515201645742343395e-01
6.524581413608336877e-01 2.280413187268286457e-01
6.528756895360525725e-01 3.042758906492224469e-01
6.532935049260812921e-01 3.802594519500988035e-01
6.537115877019284982e-01 4.559798779530250812e-01
6.541299380347093129e-01 5.314234946607321319e-01
6.545485560956516569e-01 6.065813710019960503e-01
6.549674420560893662e-01 6.814480134596605510e-01
6.553865960874697416e-01 7.560224544711560135e-01
6.558060183613462213e-01 8.302978648311256649e-01
6.562257090493851530e-01 9.042620310585571808e-01
6.566456683233600211e-01 9.779062702181304800e-01
6.570658963551566645e-01 1.051226319877811122e+00
6.574863933167686136e-01 1.124219854468686552e+00
6.579071593803018647e-01 1.196881820649014383e+00
6.583281947179701055e-01 1.269199983694150990e+00
6.587494995020990451e-01 1.341166687996702578e+00
6.591710739051246382e-01 1.412777503151091185e+00
6.595929180995915297e-01 1.484030875008544914e+00
6.600150322581570528e-01 1.554921417242632220e+00
6.604374165535866759e-01 1.625438435398521175e+00
6.608600711587587773e-01 1.695574211015885124e+00
6.612829962466599820e-01 1.765324747113914405e+00
6.617061919903903799e-01 1.834688910033009046e+00
6.621296585631575304e-01 1.903661185856206917e+00
6.625533961382833459e-01 1.972232063276348590e+00
6.629774048891974303e-01 2.040393551114513038e+00
6.634016849894434076e-01 2.108142965636183863e+00
6.638262366126728153e-01 2.175479460662464781e+00
6.642510599326515441e-01 2.242396230428378878e+00
6.646761551232536203e-01 2.308885420403838040e+00
6.651015223584670899e-01 2.374940778648376938e+00
6.655271618123889121e-01 2.440558611039179038e+00
6.659530736592297329e-01 2.505738074892910117e+00
6.663792580733093329e-01 2.570473959999264313e+00
6.668057152290617351e-01 2.634757977367499393e+00
6.672324453010296530e-01 2.698584586036516964e+00
6.676594484638703753e-01 2.761950795515019319e+00
6.680867248923502144e-01 2.824838673247572540e+00
6.685142747613495029e-01 2.887279484699842413e+00
6.689420982458601506e-01 2.949251308151449535e+00
6.693701955209844234e-01 3.010737880285769386e+00
6.697985667619390515e-01 3.071741797247776962e+00
6.702272121440502328e-01 3.132262925346204874e+00
6.706561318427592955e-01 3.192296949835830233e+00
6.710853260336170356e-01 3.251837256963255651e+00
6.715147948922889354e-01 3.310878999707948633e+00
6.719445385945509441e-01 3.369419842966584699e+00
6.723745573162933642e-01 3.427458865747172734e+00
6.728048512335168541e-01 3.484992146687694525e+00
6.732354205223374244e-01 3.542013670034617867e+00
6.736662653589811089e-01 3.598519293692691967e+00
6.740973859197888496e-01 3.654506765849119709e+00
6.745287823812126105e-01 3.709975115971683834e+00
6.749604549198193748e-01 3.764920932313571722e+00
6.753924037122865931e-01 3.819338864068051009e+00
6.758246289354075120e-01 3.873225292616094162e+00
6.762571307660857345e-01 3.926578130210192086e+00
6.766899093813409927e-01 3.979396899950859545e+00
6.771229649583032639e-01 4.031677964629727384e+00
6.775562976742188770e-01 4.083416501871303339e+00
6.779899077064446278e-01 4.134610222198780605e+00
6.784237952324532195e-01 4.185256720097527250e+00
6.788579604298305981e-01 4.235355655255311547e+00
6.792924034762742869e-01 4.284903611328322093e+00
6.797271245495986047e-01 4.333896923024662229e+00
6.801621238277285597e-01 4.382332999280869501e+00
6.805974014887060664e-01 4.430210304355391315e+00
6.810329577106839505e-01 4.477528592775033012e+00
6.814687926719320554e-01 4.524284298931330106e+00
6.819049065508313578e-01 4.570474810512609842e+00
6.823412995258799629e-01 4.616097851573403688e+00
6.827779717756871092e-01 4.661152223656630511e+00
6.832149234789794967e-01 4.705637471625479407e+00
6.836521548145950700e-01 4.749550628351658865e+00
6.840896659614893460e-01 4.792889638513082140e+00
6.845274570987293083e-01 4.835652629627009702e+00
6.849655284054995130e-01 4.877838780074347902e+00
6.854038800610962046e-01 4.919447771030714733e+00
6.858425122449333111e-01 4.960476618641697755e+00
6.862814251365368934e-01 5.000924248662839133e+00
6.867206189155503626e-01 5.040789466944692876e+00
6.871600937617295957e-01 5.080072404093252558e+00
6.875998498549480420e-01 5.118776957364165270e+00
6.880398873751917277e-01 5.156891053054804885e+00
6.884802065025638074e-01 5.194392204432720206e+00
6.889208074172827878e-01 5.231328933761759004e+00
6.893616902996804185e-01 5.267676432012525112e+00
6.898028553302065768e-01 5.303434821126222332e+00
6.902443026894236056e-01 5.338601694777798556e+00
6.906860325580126414e-01 5.373177315127065867e+00
6.911280451167675087e-01 5.407161058815507459e+00
6.915703405466002707e-01 5.440552918294365270e+00
6.920129190285362331e-01 5.473352322913962453e+00
6.924557807437193846e-01 5.505557369717465122e+00
6.928989258734066237e-01 5.537168416786808933e+00
6.933423545989737535e-01 5.568185694863938551e+00
6.937860671019099312e-01 5.598608884018796417e+00
6.942300635638231077e-01 5.628438030547433968e+00
6.946743441664346985e-01 5.657670889738449560e+00
6.951189090915854685e-01 5.686308696519560613e+00
6.955637585212294249e-01 5.714352763739279695e+00
6.960088926374397023e-01 5.741800761244277851e+00
6.964543116224036767e-01 5.768654949453828173e+00
6.969000156584277406e-01 5.794912351015602425e+00
6.973460049279320838e-01 5.820575243081766992e+00
6.977922796134568006e-01 5.845643998467725311e+00
6.982388398976555610e-01 5.870119365387049370e+00
6.986856859633014949e-01 5.894000825678283206e+00
6.991328179932843057e-01 5.917286211160254439e+00
6.995802361706097150e-01 5.939979764795717543e+00
7.000279406784000180e-01 5.962081214432092047e+00
7.004759316998966368e-01 5.983590197158584090e+00
7.009242094184580107e-01 6.004508226292099238e+00
7.013727740175578207e-01 6.024832877524662678e+00
7.018216256807900955e-01 6.044567369304576054e+00
7.022707645918633279e-01 6.063713023225581367e+00
7.027201909346066921e-01 6.082270877284991606e+00
7.031699048929637152e-01 6.100240778750810833e+00
7.036199066509991606e-01 6.117620984897333969e+00
7.040701963928920337e-01 6.134414880634396994e+00
7.045207743029426872e-01 6.150624971985855893e+00
7.049716405655659379e-01 6.166251466503546830e+00
7.054227953652980609e-01 6.181294882450658612e+00
7.058742388867901285e-01 6.195753123000947937e+00
7.063259713148144492e-01 6.209630724899663612e+00
7.067779928342587947e-01 6.222929879424659916e+00
7.072303036301318402e-01 6.235651830881253410e+00
7.076829038875580569e-01 6.247796018175459487e+00
7.081357937917832635e-01 6.259360313516945773e+00
7.085889735281687418e-01 6.270351673261673753e+00
7.090424432821974543e-01 6.280771040867227484e+00
7.094962032394679374e-01 6.290619797169993532e+00
7.099502535857008523e-01 6.299897783536954954e+00
7.104045945067324341e-01 6.308602695147301986e+00
7.108592261885200436e-01 6.316741250653736373e+00
7.113141488171402793e-01 6.324317099630986760e+00
7.117693625787863132e-01 6.331330242261232755e+00
7.122248676597736639e-01 6.337775679259973316e+00
7.126806642465342012e-01 6.343674294601914454e+00
7.131367525256216977e-01 6.349025587975910767e+00
7.135931326837067212e-01 6.353781929265569950e+00
7.140498049075819642e-01 6.357996526465644394e+00
7.145067693841571366e-01 6.361662071476388292e+00
7.149640263004638507e-01 6.364773642565625167e+00
7.154215758436509587e-01 6.367336094327482598e+00
7.158794182009901030e-01 6.369351846878631207e+00
7.163375535598694999e-01 6.370824139442119005e+00
7.167959821078002669e-01 6.371753985716988922e+00
7.172547040324107614e-01 6.372139511282410851e+00
