# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 0.5
# number of COSEBI modes = 20
# theta[arcmin]      T_+(theta)
5.923772555056406874e-01 5.511619100203700050e+00
5.927563542192550994e-01 5.586171083356686218e+00
5.931356955415004739e-01 5.659622171227870702e+00
5.935152796276360609e-01 5.731970661834059122e+00
5.938951066330223627e-01 5.803215027865929798e+00
5.942751767131173590e-01 5.873353914287380739e+00
5.946554900234807262e-01 5.942386135957029580e+00
5.950360467197691738e-01 6.010310675268535796e+00
5.954168469577416634e-01 6.077126679813082077e+00
5.957978908932543005e-01 6.142833460060247219e+00
5.961791786822653316e-01 6.207430487060716651e+00
5.965607104808304806e-01 6.270917390167320526e+00
5.969424864451076118e-01 6.333293954777480472e+00
5.973245067313524004e-01 6.394560120093855993e+00
5.977067714959225508e-01 6.454715976905984753e+00
5.980892808952735784e-01 6.513761765390012393e+00
5.984720350859638049e-01 6.571697872929198603e+00
5.988550342246489189e-01 6.628524831952022467e+00
5.992382784680874153e-01 6.684243317791008998e+00
5.996217679731357109e-01 6.738854146558972857e+00
6.000055028967532511e-01 6.792358273045548067e+00
6.003894833959970700e-01 6.844756788630918187e+00
6.007737096280267863e-01 6.896050919219590902e+00
6.011581817501026048e-01 6.946242023191674164e+00
6.015428999195835402e-01 6.995331589372522529e+00
6.019278642939316359e-01 7.043321235021402060e+00
6.023130750307073011e-01 7.090212703837103447e+00
6.026985322875744178e-01 7.136007863982772648e+00
6.030842362222950115e-01 7.180708706127312269e+00
6.034701869927346918e-01 7.224317341505833490e+00
6.038563847568577669e-01 7.266835999996517081e+00
6.042428296727317960e-01 7.308267028216069328e+00
6.046295218985231479e-01 7.348612887631578161e+00
6.050164615925019973e-01 7.387876152690649789e+00
6.054036489130372178e-01 7.426059508967671974e+00
6.057910840186015999e-01 7.463165751328167730e+00
6.061787670677668549e-01 7.499197782109078503e+00
6.065666982192084999e-01 7.534158609316823352e+00
6.069548776317011951e-01 7.568051344841171257e+00
6.073433054641238504e-01 7.600879202686610547e+00
6.077319818754544078e-01 7.632645497219281872e+00
6.081209070247750592e-01 7.663353641431196017e+00
6.085100810712673614e-01 7.693007145219868725e+00
6.088995041742171210e-01 7.721609613684909945e+00
6.092891764930098430e-01 7.749164745439919955e+00
6.096790981871350601e-01 7.775676330940991754e+00
6.100692694161824470e-01 7.801148250830459041e+00
6.104596903398452623e-01 7.825584474296878312e+00
6.108503611179191273e-01 7.848989057450302731e+00
6.112412819103001382e-01 7.871366141713046716e+00
6.116324528769888635e-01 7.892719952226211255e+00
6.120238741780861247e-01 7.913054796271025815e+00
6.124155459737977703e-01 7.932375061705887020e+00
6.128074684244293469e-01 7.950685215417967910e+00
6.131996416903915392e-01 7.967989801790343662e+00
6.135920659321953963e-01 7.984293441183533346e+00
6.139847413104571050e-01 7.999600828432239297e+00
6.143776679858929946e-01 8.013916731356374612e+00
6.147708461193248652e-01 8.027245989287067118e+00
6.151642758716749926e-01 8.039593511606776488e+00
6.155579574039712343e-01 8.050964276304123146e+00
6.159518908773417012e-01 8.061363328542684670e+00
6.163460764530201974e-01 8.070795779244283707e+00
6.167405142923413353e-01 8.079266803686083520e+00
6.171352045567454203e-01 8.086781640111908587e+00
6.175301474077735664e-01 8.093345588357232501e+00
6.179253430070728026e-01 8.098964008488175992e+00
6.183207915163909663e-01 8.103642319453996379e+00
6.187164930975822541e-01 8.107385997753359774e+00
6.191124479126014490e-01 8.110200576113962612e+00
6.195086561235091382e-01 8.112091642185685458e+00
6.199051178924697147e-01 8.113064837246984240e+00
6.203018333817493790e-01 8.113125854924534863e+00
6.206988027537204688e-01 8.112280439926008668e+00
6.210960261708571295e-01 8.110534386785877459e+00
6.214935037957395325e-01 8.107893538624146856e+00
6.218912357910497679e-01 8.104363785917991336e+00
6.222892223195765071e-01 8.099951065286068896e+00
6.226874635442097849e-01 8.094661358285613062e+00
6.230859596279466617e-01 8.088500690221975375e+00
6.234847107338860051e-01 8.081475128970803112e+00
6.238837170252333753e-01 8.073590783812464977e+00
6.242829786652964730e-01 8.064853804278952154e+00
6.246824958174898024e-01 8.055270379012817727e+00
6.250822686453302302e-01 8.044846734638461783e+00
6.254822973124416485e-01 8.033589134645239938e+00
6.258825819825499792e-01 8.021503878282775446e+00
6.262831228194886135e-01 8.008597299467879793e+00
6.266839199871931942e-01 7.994875765703562287e+00
6.270849736497069449e-01 7.980345677009405669e+00
6.274862839711752294e-01 7.965013464863936576e+00
6.278878511158515474e-01 7.948885591158124875e+00
6.282896752480913172e-01 7.931968547160771266e+00
6.286917565323574264e-01 7.914268852494830142e+00
6.290940951332180120e-01 7.895793054125300969e+00
6.294966912153445726e-01 7.876547725358340912e+00
6.298995449435164096e-01 7.856539464851191035e+00
6.303026564826158529e-01 7.835774895633581316e+00
6.307060259976333683e-01 7.814260664139604629e+00
6.311096536536622281e-01 7.792003439251004693e+00
6.315135396159041736e-01 7.769009911350667430e+00
6.319176840496638636e-01 7.745286791387454350e+00
6.323220871203545368e-01 7.720840809951026174e+00
6.327267489934926825e-01 7.695678716357877036e+00
6.331316698347031480e-01 7.669807277747207053e+00
6.335368498097141421e-01 7.643233278187833157e+00
6.339422890843627867e-01 7.615963517794744675e+00
6.343479878245895653e-01 7.588004811856631449e+00
6.347539461964439855e-01 7.559363989972826658e+00
6.351601643660785834e-01 7.530047895201150254e+00
6.355666424997556962e-01 7.500063383214865986e+00
6.359733807638409120e-01 7.469417321470538162e+00
6.363803793248088425e-01 7.438116588384850125e+00
6.367876383492383496e-01 7.406168072522007151e+00
6.371951580038174301e-01 7.373578671790109951e+00
6.376029384553379975e-01 7.340355292647974927e+00
6.380109798707006563e-01 7.306504849320719863e+00
6.384192824169130365e-01 7.272034263025356715e+00
6.388278462610874620e-01 7.236950461205897689e+00
6.392366715704460578e-01 7.201260376777150363e+00
6.396457585123149769e-01 7.164970947378759725e+00
6.400551072541303954e-01 7.128089114637407242e+00
6.404647179634329612e-01 7.090621823439189342e+00
6.408745908078731235e-01 7.052576021210072099e+00
6.412847259552059143e-01 7.013958657206321945e+00
6.416951235732966108e-01 6.974776681812842938e+00
6.421057838301149623e-01 6.935037045851459858e+00
6.425167068937409631e-01 6.894746699896877828e+00
6.429278929323596348e-01 6.853912593602454528e+00
6.433393421142662438e-01 6.812541675033550348e+00
6.437510546078610840e-01 6.770640890010572122e+00
6.441630305816546942e-01 6.728217181459424268e+00
6.445752702042630844e-01 6.685277488771453669e+00
6.449877736444128429e-01 6.641828747170786862e+00
6.454005410709354740e-01 6.597877887091063265e+00
6.458135726527736153e-01 6.553431833559192121e+00
6.462268685589751538e-01 6.508497505588597853e+00
6.466404289586988874e-01 6.463081815579346134e+00
6.470542540212091964e-01 6.417191668727481257e+00
6.474683439158814835e-01 6.370833962441235343e+00
6.478826988121967334e-01 6.324015585766339598e+00
6.482973188797466202e-01 6.276743418818035991e+00
6.487122042882310646e-01 6.229024332221729132e+00
6.491273552074570130e-01 6.180865186561265823e+00
6.495427718073421008e-01 6.132272831834311155e+00
6.499584542579107671e-01 6.083254106916236914e+00
6.503744027292983620e-01 6.033815839030598482e+00
6.507906173917468173e-01 5.983964843228148922e+00
6.512070984156095310e-01 5.933707921872150237e+00
6.516238459713461495e-01 5.883051864132285758e+00
6.520408602295281186e-01 5.832003445484586379e+00
6.524581413608336877e-01 5.780569427219883316e+00
6.528756895360525725e-01 5.728756555958284480e+00
6.532935049260812921e-01 5.676571563171935786e+00
6.537115877019284982e-01 5.624021164713594700e+00
6.541299380347093129e-01 5.571112060353621054e+00
6.545485560956516569e-01 5.517850933322422158e+00
6.549674420560893662e-01 5.464244449861436870e+00
6.553865960874697416e-01 5.410299258779168952e+00
6.558060183613462213e-01 5.356021991015879280e+00
6.562257090493851530e-01 5.301419259213231427e+00
6.566456683233600211e-01 5.246497657292184869e+00
6.570658963551566645e-01 5.191263760036131103e+00
6.574863933167686136e-01 5.135724122681828874e+00
6.579071593803018647e-01 5.079885280515671120e+00
6.583281947179701055e-01 5.023753748477605363e+00
6.587494995020990451e-01 4.967336020770291682e+00
6.591710739051246382e-01 4.910638570475373221e+00
6.595929180995915297e-01 4.853667849176041216e+00
6.600150322581570528e-01 4.796430286585096958e+00
6.604374165535866759e-01 4.738932290180302154e+00
6.608600711587587773e-01 4.681180244844657778e+00
6.612829962466599820e-01 4.623180512513988205e+00
6.617061919903903799e-01 4.564939431829242444e+00
6.621296585631575304e-01 4.506463317796281842e+00
6.625533961382833459e-01 4.447758461449814682e+00
6.629774048891974303e-01 4.388831129525113006e+00
6.634016849894434076e-01 4.329687564133675615e+00
6.638262366126728153e-01 4.270333982446445908e+00
6.642510599326515441e-01 4.210776576380999003e+00
6.646761551232536203e-01 4.151021512296106941e+00
6.651015223584670899e-01 4.091074930690301592e+00
6.655271618123889121e-01 4.030942945907494135e+00
6.659530736592297329e-01 3.970631645846756985e+00
6.663792580733093329e-01 3.910147091678846998e+00
6.668057152290617351e-01 3.849495317566859587e+00
6.672324453010296530e-01 3.788682330393678743e+00
6.676594484638703753e-01 3.727714109493201367e+00
6.680867248923502144e-01 3.666596606388405899e+00
6.685142747613495029e-01 3.605335744533213926e+00
6.689420982458601506e-01 3.543937419060522398e+00
6.693701955209844234e-01 3.482407496535264713e+00
6.697985667619390515e-01 3.420751814711755490e+00
6.702272121440502328e-01 3.358976182297392921e+00
6.706561318427592955e-01 3.297086378719848110e+00
6.710853260336170356e-01 3.235088153900815389e+00
6.715147948922889354e-01 3.172987228033087970e+00
6.719445385945509441e-01 3.110789291363915687e+00
6.723745573162933642e-01 3.048500003981918116e+00
6.728048512335168541e-01 2.986124995610012434e+00
6.732354205223374244e-01 2.923669865401667511e+00
6.736662653589811089e-01 2.861140181743421884e+00
6.740973859197888496e-01 2.798541482060516561e+00
6.745287823812126105e-01 2.735879272628388925e+00
6.749604549198193748e-01 2.673159028387625646e+00
6.753924037122865931e-01 2.610386192764605706e+00
6.758246289354075120e-01 2.547566177495233841e+00
6.762571307660857345e-01 2.484704362454627002e+00
6.766899093813409927e-01 2.421806095489559496e+00
6.771229649583032639e-01 2.358876692256981045e+00
6.775562976742188770e-01 2.295921436065050614e+00
6.779899077064446278e-01 2.232945577720173436e+00
6.784237952324532195e-01 2.169954335376660826e+00
6.788579604298305981e-01 2.106952894391685760e+00
6.792924034762742869e-01 2.043946407184279224e+00
6.797271245495986047e-01 1.980939993097381668e+00
6.801621238277285597e-01 1.917938738265640763e+00
6.805974014887060664e-01 1.854947695485407388e+00
6.810329577106839505e-01 1.791971884090493905e+00
6.814687926719320554e-01 1.729016289830121789e+00
6.819049065508313578e-01 1.666085864752494539e+00
6.823412995258799629e-01 1.603185527090532414e+00
6.827779717756871092e-01 1.540320161153152734e+00
6.832149234789794967e-01 1.477494617218561457e+00
6.836521548145950700e-01 1.414713711433095877e+00
6.840896659614893460e-01 1.351982225711977348e+00
6.845274570987293083e-01 1.289304907645541176e+00
6.849655284054995130e-01 1.226686470407312823e+00
6.854038800610962046e-01 1.164131592667424719e+00
6.858425122449333111e-01 1.101644918507915127e+00
6.862814251365368934e-01 1.039231057343174447e+00
6.867206189155503626e-01 9.768945838423348516e-01
6.871600937617295957e-01 9.146400378566158507e-01
6.875998498549480420e-01 8.524719243485850972e-01
6.880398873751917277e-01 7.903947133263050651e-01
6.884802065025638074e-01 7.284128397794421561e-01
6.889208074172827878e-01 6.665307036195844415e-01
6.893616902996804185e-01 6.047526696239237110e-01
6.898028553302065768e-01 5.430830673811134490e-01
6.902443026894236056e-01 4.815261912419255830e-01
6.906860325580126414e-01 4.200863002713166594e-01
6.911280451167675087e-01 3.587676182054378993e-01
6.915703405466002707e-01 2.975743334100582338e-01
6.920129190285362331e-01 2.365105988436182471e-01
6.924557807437193846e-01 1.755805320218072063e-01
6.928989258734066237e-01 1.147882149867306967e-01
6.933423545989737535e-01 5.413769427743635176e-02
6.937860671019099312e-01 -6.367019095041437197e-03
6.942300635638231077e-01 -6.672194967122016540e-02
6.946743441664346985e-01 -1.269231575623447628e-01
6.951189090915854685e-01 -1.869667384682862088e-01
6.955637585212294249e-01 -2.468488236909228972e-01
6.960088926374397023e-01 -3.065655801464365338e-01
6.964543116224036767e-01 -3.661132103733271137e-01
6.969000156584277406e-01 -4.254879525390681261e-01
6.973460049279320838e-01 -4.846860804426609826e-01
6.977922796134568006e-01 -5.437039035161093103e-01
6.982388398976555610e-01 -6.025377668215466942e-01
6.986856859633014949e-01 -6.611840510474032984e-01
6.991328179932843057e-01 -7.196391725008504103e-01
6.995802361706097150e-01 -7.778995830980003356e-01
7.000279406784000180e-01 -8.359617703517193688e-01
7.004759316998966368e-01 -8.938222573572401908e-01
7.009242094184580107e-01 -9.514776027747017251e-01
7.013727740175578207e-01 -1.008924400809306343e+00
7.018216256807900955e-01 -1.066159281189971164e+00
7.022707645918633279e-01 -1.123178909144161519e+00
7.027201909346066921e-01 -1.179979985371994333e+00
7.031699048929637152e-01 -1.236559246016384339e+00
7.036199066509991606e-01 -1.292913462632559352e+00
7.040701963928920337e-01 -1.349039442153632473e+00
7.045207743029426872e-01 -1.404934026855639617e+00
7.049716405655659379e-01 -1.460594094318685254e+00
7.054227953652980609e-01 -1.516016557387576125e+00
7.058742388867901285e-01 -1.571198364128684855e+00
7.063259713148144492e-01 -1.626136497786231372e+00
7.067779928342587947e-01 -1.680827976735008056e+00
7.072303036301318402e-01 -1.735269854432409664e+00
7.076829038875580569e-01 -1.789459219367101950e+00
7.081357937917832635e-01 -1.843393195006994167e+00
7.085889735281687418e-01 -1.897068939743809857e+00
7.090424432821974543e-01 -1.950483646837164242e+00
7.094962032394679374e-01 -2.003634544355201275e+00
7.099502535857008523e-01 -2.056518895114852974e+00
7.104045945067324341e-01 -2.109133996618613338e+00
7.108592261885200436e-01 -2.161477180990897029e+00
7.113141488171402793e-01 -2.213545814911667353e+00
7.117693625787863132e-01 -2.265337299548167760e+00
7.122248676597736639e-01 -2.316849070485818007e+00
7.126806642465342012e-01 -2.368078597655984385e+00
7.131367525256216977e-01 -2.419023385263341819e+00
7.135931326837067212e-01 -2.469680971710285000e+00
7.140498049075819642e-01 -2.520048929520813719e+00
7.145067693841571366e-01 -2.570124865261571134e+00
7.149640263004638507e-01 -2.619906419462353586e+00
7.154215758436509587e-01 -2.669391266533923890e+00
7.158794182009901030e-01 -2.718577114685318374e+00
7.163375535598694999e-01 -2.767461705838316632e+00
7.167959821078002669e-01 -2.816042815541690558e+00
7.172547040324107614e-01 -2.864318252882620985e+00
7.177137195214523535e-01 -2.912285860397811454e+00
7.181730287627934306e-01 -2.959943513981853958e+00
