# COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      T_-(theta)
6.131996416903915392e-01 5.070683492544384663e+00
6.135920659321953963e-01 5.086299566475446454e+00
6.139847413104571050e-01 5.101720772929612124e+00
6.143776679858929946e-01 5.116948541980135268e+00
6.147708461193248652e-01 5.131984833325796913e+00
6.151642758716749926e-01 5.146829824259981478e+00
6.155579574039712343e-01 5.161483788620797597e+00
6.159518908773417012e-01 5.175947478185271677e+00
6.163460764530201974e-01 5.190222274614457731e+00
6.167405142923413353e-01 5.204310105776595030e+00
6.171352045567454203e-01 5.218211162445879125e+00
6.175301474077735664e-01 5.231925701756361846e+00
6.179253430070728026e-01 5.245454445756331019e+00
6.183207915163909663e-01 5.258799051473664221e+00
6.187164930975822541e-01 5.271960581326892381e+00
6.191124479126014490e-01 5.284940028287205216e+00
6.195086561235091382e-01 5.297737410330102037e+00
6.199051178924697147e-01 5.310353397833329936e+00
6.203018333817493790e-01 5.322789351512050793e+00
6.206988027537204688e-01 5.335047150582985509e+00
6.210960261708571295e-01 5.347126988869149500e+00
6.214935037957395325e-01 5.359029088485628201e+00
6.218912357910497679e-01 5.370754133706491906e+00
6.222892223195765071e-01 5.382303455034262996e+00
6.226874635442097849e-01 5.393678916327651507e+00
6.230859596279466617e-01 5.404880701428564471e+00
6.234847107338860051e-01 5.415909033030319009e+00
6.238837170252333753e-01 5.426764564382542844e+00
6.242829786652964730e-01 5.437448608065297506e+00
6.246824958174898024e-01 5.447963007432409910e+00
6.250822686453302302e-01 5.458307938213145860e+00
6.254822973124416485e-01 5.468483641898917114e+00
6.258825819825499792e-01 5.478490724973022807e+00
6.262831228194886135e-01 5.488330473953043409e+00
6.266839199871931942e-01 5.498004744831564317e+00
6.270849736497069449e-01 5.507513703202761235e+00
6.274862839711752294e-01 5.516857490598823688e+00
6.278878511158515474e-01 5.526036688488208171e+00
6.282896752480913172e-01 5.535052932912366330e+00
6.286917565323574264e-01 5.543907532106617353e+00
6.290940951332180120e-01 5.552600954920320575e+00
6.294966912153445726e-01 5.561133323512420290e+00
6.298995449435164096e-01 5.569505233774712849e+00
6.303026564826158529e-01 5.577717901044714210e+00
6.307060259976333683e-01 5.585773150569052881e+00
6.311096536536622281e-01 5.593671158422087508e+00
6.315135396159041736e-01 5.601412090263583110e+00
6.319176840496638636e-01 5.608996557362186941e+00
6.323220871203545368e-01 5.616425718115105603e+00
6.327267489934926825e-01 5.623701395266693659e+00
6.331316698347031480e-01 5.630823749497958275e+00
6.335368498097141421e-01 5.637792980391822084e+00
6.339422890843627867e-01 5.644609617220677222e+00
6.343479878245895653e-01 5.651274851298481394e+00
6.347539461964439855e-01 5.657790452333936848e+00
6.351601643660785834e-01 5.664156601419695569e+00
6.355666424997556962e-01 5.670373449938003851e+00
6.359733807638409120e-01 5.676441544123467686e+00
6.363803793248088425e-01 5.682362054540890384e+00
6.367876383492383496e-01 5.688136743621818425e+00
6.371951580038174301e-01 5.693765731107317762e+00
6.376029384553379975e-01 5.699249228116571864e+00
6.380109798707006563e-01 5.704587767749991656e+00
6.384192824169130365e-01 5.709782369152268444e+00
6.388278462610874620e-01 5.714835163139790453e+00
6.392366715704460578e-01 5.719745625976851322e+00
6.396457585123149769e-01 5.724514404156709091e+00
6.400551072541303954e-01 5.729141899691180484e+00
6.404647179634329612e-01 5.733629318914204909e+00
6.408745908078731235e-01 5.737978176200173586e+00
6.412847259552059143e-01 5.742188854231445205e+00
6.416951235732966108e-01 5.746261322575930919e+00
6.421057838301149623e-01 5.750196140794034960e+00
6.425167068937409631e-01 5.753994440947352018e+00
6.429278929323596348e-01 5.757657833310120488e+00
6.433393421142662438e-01 5.761186589590540308e+00
6.437510546078610840e-01 5.764580737055938542e+00
6.441630305816546942e-01 5.767840833341107754e+00
6.445752702042630844e-01 5.770967939017089599e+00
6.449877736444128429e-01 5.773963682394860797e+00
6.454005410709354740e-01 5.776828271012983684e+00
6.458135726527736153e-01 5.779561847037039790e+00
6.462268685589751538e-01 5.782164819544275858e+00
6.466404289586988874e-01 5.784638298535776713e+00
6.470542540212091964e-01 5.786983892811641716e+00
6.474683439158814835e-01 5.789201842097204675e+00
6.478826988121967334e-01 5.791292162231123086e+00
6.482973188797466202e-01 5.793255343400761426e+00
6.487122042882310646e-01 5.795092449271689539e+00
6.491273552074570130e-01 5.796805105573186623e+00
6.495427718073421008e-01 5.798393443680302184e+00
6.499584542579107671e-01 5.799857651791510804e+00
6.503744027292983620e-01 5.801198080381855249e+00
6.507906173917468173e-01 5.802415748427916853e+00
6.512070984156095310e-01 5.803512397456356275e+00
6.516238459713461495e-01 5.804487941399290918e+00
6.520408602295281186e-01 5.805342654602390517e+00
6.524581413608336877e-01 5.806077182528284197e+00
6.528756895360525725e-01 5.806692198395028370e+00
6.532935049260812921e-01 5.807189149217402147e+00
6.537115877019284982e-01 5.807568720867530843e+00
6.541299380347093129e-01 5.807830545768359443e+00
6.545485560956516569e-01 5.807975222397386617e+00
6.549674420560893662e-01 5.808003786986843942e+00
6.553865960874697416e-01 5.807917652407152076e+00
6.558060183613462213e-01 5.807717191797991951e+00
6.562257090493851530e-01 5.807402295029127970e+00
6.566456683233600211e-01 5.806973427365267781e+00
6.570658963551566645e-01 5.806431596906709736e+00
6.574863933167686136e-01 5.805778268727883606e+00
6.579071593803018647e-01 5.805013766897102911e+00
6.583281947179701055e-01 5.804137997864357246e+00
6.587494995020990451e-01 5.803151390064014592e+00
6.591710739051246382e-01 5.802054975698437644e+00
6.595929180995915297e-01 5.800850162386064213e+00
6.600150322581570528e-01 5.799537275668200209e+00
6.604374165535866759e-01 5.798116183694553172e+00
6.608600711587587773e-01 5.796587395646022323e+00
6.612829962466599820e-01 5.794951838145563805e+00
6.617061919903903799e-01 5.793210948077708089e+00
6.621296585631575304e-01 5.791365007377482499e+00
6.625533961382833459e-01 5.789413992505900275e+00
6.629774048891974303e-01 5.787358202252258721e+00
6.634016849894434076e-01 5.785198705088247628e+00
6.638262366126728153e-01 5.782936859380641614e+00
6.642510599326515441e-01 5.780573004323100506e+00
6.646761551232536203e-01 5.778106982940877323e+00
6.651015223584670899e-01 5.775539229021364740e+00
6.655271618123889121e-01 5.772870708603357492e+00
6.659530736592297329e-01 5.770102810439933450e+00
6.663792580733093329e-01 5.767235797643158968e+00
6.668057152290617351e-01 5.764269518890533739e+00
6.672324453010296530e-01 5.761204440976461782e+00
6.676594484638703753e-01 5.758041541302118205e+00
6.680867248923502144e-01 5.754782415474090307e+00
6.685142747613495029e-01 5.751426322212001452e+00
6.689420982458601506e-01 5.747974628424843857e+00
6.693701955209844234e-01 5.744426738957725931e+00
6.697985667619390515e-01 5.740783729892134701e+00
6.702272121440502328e-01 5.737047053958953313e+00
6.706561318427592955e-01 5.733217090980197383e+00
6.710853260336170356e-01 5.729293655085122339e+00
6.715147948922889354e-01 5.725277065740437266e+00
6.719445385945509441e-01 5.721168178464823839e+00
6.723745573162933642e-01 5.716968401281982359e+00
6.728048512335168541e-01 5.712678075350923201e+00
6.732354205223374244e-01 5.708297037897575699e+00
6.736662653589811089e-01 5.703825646636807356e+00
6.740973859197888496e-01 5.699264663241227602e+00
6.745287823812126105e-01 5.694615572221890076e+00
6.749604549198193748e-01 5.689878629150787681e+00
6.753924037122865931e-01 5.685053707699477599e+00
6.758246289354075120e-01 5.680141099874920663e+00
6.762571307660857345e-01 5.675141676549605663e+00
6.766899093813409927e-01 5.670056767736189052e+00
6.771229649583032639e-01 5.664886720134902909e+00
6.775562976742188770e-01 5.659631293716500977e+00
6.779899077064446278e-01 5.654290922920174545e+00
6.784237952324532195e-01 5.648866348545559468e+00
6.788579604298305981e-01 5.643358885332148134e+00
6.792924034762742869e-01 5.637768931879018730e+00
6.797271245495986047e-01 5.632096256703944093e+00
6.801621238277285597e-01 5.626341187716481507e+00
6.805974014887060664e-01 5.620504536316091482e+00
6.810329577106839505e-01 5.614587635959438217e+00
6.814687926719320554e-01 5.608590759518103042e+00
6.819049065508313578e-01 5.602513753792304207e+00
6.823412995258799629e-01 5.596356915107178587e+00
6.827779717756871092e-01 5.590121054515040377e+00
6.832149234789794967e-01 5.583807415527047624e+00
6.836521548145950700e-01 5.577416359005069602e+00
6.840896659614893460e-01 5.570947712995561574e+00
6.845274570987293083e-01 5.564401741210269314e+00
6.849655284054995130e-01 5.557779240391012898e+00
6.854038800610962046e-01 5.551081445571726114e+00
6.858425122449333111e-01 5.544308756162616092e+00
6.862814251365368934e-01 5.537460895844329656e+00
6.867206189155503626e-01 5.530538228428523162e+00
6.871600937617295957e-01 5.523541500065028309e+00
6.875998498549480420e-01 5.516472007600556893e+00
6.880398873751917277e-01 5.509328368713694246e+00
6.884802065025638074e-01 5.502114458426611954e+00
6.889208074172827878e-01 5.494827301193411451e+00
6.893616902996804185e-01 5.487468395472665073e+00
6.898028553302065768e-01 5.480039008403499778e+00
6.902443026894236056e-01 5.472539496949886839e+00
6.906860325580126414e-01 5.464969672714689253e+00
6.911280451167675087e-01 5.457329780561668287e+00
6.915703405466002707e-01 5.449620560838781991e+00
6.920129190285362331e-01 5.441843262909019430e+00
6.924557807437193846e-01 5.433998141586896757e+00
6.928989258734066237e-01 5.426085062503567258e+00
6.933423545989737535e-01 5.418104251918309799e+00
6.937860671019099312e-01 5.410056417175407972e+00
6.942300635638231077e-01 5.401942786288302933e+00
6.946743441664346985e-01 5.393763666931572942e+00
6.951189090915854685e-01 5.385518859609817355e+00
6.955637585212294249e-01 5.377208621662883381e+00
6.960088926374397023e-01 5.368833624859217224e+00
6.964543116224036767e-01 5.360395078368769717e+00
6.969000156584277406e-01 5.351893306985473941e+00
6.973460049279320838e-01 5.343328090198957270e+00
6.977922796134568006e-01 5.334699676072609975e+00
6.982388398976555610e-01 5.326008749061694303e+00
6.986856859633014949e-01 5.317256453110880798e+00
6.991328179932843057e-01 5.308443119732999094e+00
6.995802361706097150e-01 5.299568847079417111e+00
7.000279406784000180e-01 5.290633070479566769e+00
7.004759316998966368e-01 5.281637188335468913e+00
7.009242094184580107e-01 5.272582133964252016e+00
7.013727740175578207e-01 5.263468222409136921e+00
7.018216256807900955e-01 5.254295229804133882e+00
7.022707645918633279e-01 5.245063384614853774e+00
7.027201909346066921e-01 5.235773367276991941e+00
7.031699048929637152e-01 5.226426268969976086e+00
7.036199066509991606e-01 5.217022408275434842e+00
7.040701963928920337e-01 5.207561651076265008e+00
7.045207743029426872e-01 5.198044152841443832e+00
7.049716405655659379e-01 5.188470541047753848e+00
7.054227953652980609e-01 5.178841972524438120e+00
7.058742388867901285e-01 5.169158760260453178e+00
7.063259713148144492e-01 5.159420587396245317e+00
7.067779928342587947e-01 5.149627816876731323e+00
7.072303036301318402e-01 5.139781051459409333e+00
7.076829038875580569e-01 5.129881249570249935e+00
7.081357937917832635e-01 5.119928844894955589e+00
7.085889735281687418e-01 5.109923647670641778e+00
7.090424432821974543e-01 5.099865845429849998e+00
7.094962032394679374e-01 5.089756047310201481e+00
7.099502535857008523e-01 5.079595225297197203e+00
7.104045945067324341e-01 5.069383714073479652e+00
7.108592261885200436e-01 5.059121429572227768e+00
7.113141488171402793e-01 5.048808648160758139e+00
7.117693625787863132e-01 5.038445953944773237e+00
7.122248676597736639e-01 5.028033966620309769e+00
7.126806642465342012e-01 5.017571308830460985e+00
7.131367525256216977e-01 5.007064523694765512e+00
7.135931326837067212e-01 4.996505779550499682e+00
7.140498049075819642e-01 4.985899325600705367e+00
7.145067693841571366e-01 4.975246130511036924e+00
7.149640263004638507e-01 4.964546287590914986e+00
7.154215758436509587e-01 4.953799322768893454e+00
7.158794182009901030e-01 4.943005461461363659e+00
7.163375535598694999e-01 4.932165414343756993e+00
7.167959821078002669e-01 4.921280274348525552e+00
7.172547040324107614e-01 4.910350399349965755e+00
7.177137195214523535e-01 4.899375378559415850e+00
7.181730287627934306e-01 4.888355352263545228e+00
7.186326319444256150e-01 4.877290975004333617e+00
