# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 0.5
# number of COSEBI modes = 20
# theta[arcmin]      T_+(theta)
5.521227663242725958e-01 5.445248566660035650e+00
5.524761037094029215e-01 5.290459480448291174e+00
5.528296672169015213e-01 5.135362928210319033e+00
5.531834569914789723e-01 4.980003412844810740e+00
5.535374731779364454e-01 4.824424652104937650e+00
5.538917159211699248e-01 4.668669587120684916e+00
5.542461853661660998e-01 4.512780390856351076e+00
5.546008816580062506e-01 4.356798476496406280e+00
5.549558049418628070e-01 4.200764505766977130e+00
5.553109553630029005e-01 4.044718397186982450e+00
5.556663330667847012e-01 3.888699334255700801e+00
5.560219381986613030e-01 3.732745773570628867e+00
5.563777709041769493e-01 3.576895452882798754e+00
5.567338313289705853e-01 3.421185399083346734e+00
5.570901196187743043e-01 3.265651936127274890e+00
5.574466359194121257e-01 3.110330692892340210e+00
5.578033803768028820e-01 2.955256610971962239e+00
5.581603531369574434e-01 2.800463952406726076e+00
5.585175543459817149e-01 2.645986307349972311e+00
5.588749841500733062e-01 2.491856601673106741e+00
5.592326426955251950e-01 2.338107104505304346e+00
5.595905301287219524e-01 2.184769435714208896e+00
5.599486465961441839e-01 2.031874573321308386e+00
5.603069922443637552e-01 1.879452860859894381e+00
5.606655672200488993e-01 1.727534014667784223e+00
5.610243716699591099e-01 1.576147131123809553e+00
5.613834057409502476e-01 1.425320693819791096e+00
5.617426695799698777e-01 1.275082580676814237e+00
5.621021633340618218e-01 1.125460070998244300e+00
5.624618871503618278e-01 9.764798524674165314e-01
5.628218411761020112e-01 8.281680280830612251e-01
5.631820255586065249e-01 6.805501230400859969e-01
5.635424404452957781e-01 5.336510915490016993e-01
5.639030859836825504e-01 3.874953236011687840e-01
5.642639623213763223e-01 2.421066516735794760e-01
5.646250696060786112e-01 9.750835738058356850e-02
5.649864079855870802e-01 -4.627682193430124324e-02
5.653479776077942054e-01 -1.892266866603526387e-01
5.657097786206853884e-01 -3.313195684370200955e-01
5.660718111723429535e-01 -4.725343237288576193e-01
5.664340754109413734e-01 -6.128503274518862787e-01
5.667965714847528202e-01 -7.522474666584958447e-01
5.671592995421417260e-01 -8.907061342722347730e-01
5.675222597315697781e-01 -1.028207222880377136e+00
5.678854522015915895e-01 -1.164732118576404796e+00
5.682488771008588069e-01 -1.300262694858702384e+00
5.686125345781160023e-01 -1.434781306578899240e+00
5.689764247822054477e-01 -1.568270783945907354e+00
5.693405478620623406e-01 -1.700714426578390448e+00
5.697049039667193560e-01 -1.832095997612344096e+00
5.700694932453019836e-01 -1.962399717856649017e+00
5.704343158470340791e-01 -2.091610260003215149e+00
5.707993719212320904e-01 -2.219712742883797940e+00
5.711646616173108315e-01 -2.346692725781070354e+00
5.715301850847780418e-01 -2.472536202785813320e+00
5.718959424732396046e-01 -2.597229597207331597e+00
5.722619339323949950e-01 -2.720759756029806020e+00
5.726281596120413875e-01 -2.843113944420555317e+00
5.729946196620697707e-01 -2.964279840284139045e+00
5.733613142324696099e-01 -3.084245528867650687e+00
5.737282434733235181e-01 -3.202999497410607077e+00
5.740954075348121410e-01 -3.320530629845817039e+00
5.744628065672126027e-01 -3.436828201545421457e+00
5.748304407208956190e-01 -3.551881874113516524e+00
5.751983101463312709e-01 -3.665681690228133505e+00
5.755664149940833418e-01 -3.778218068525968754e+00
5.759347554148140924e-01 -3.889481798536352564e+00
5.763033315592800410e-01 -3.999464035658153449e+00
5.766721435783365157e-01 -4.108156296184718670e+00
5.770411916229331029e-01 -4.215550452371125800e+00
5.774104758441180874e-01 -4.321638727548892334e+00
5.777799963930344562e-01 -4.426413691282607310e+00
5.781497534209238953e-01 -4.529868254573061748e+00
5.785197470791229035e-01 -4.631995665101902304e+00
5.788899775190666785e-01 -4.732789502522026126e+00
5.792604448922855642e-01 -4.832243673789159644e+00
5.796311493504087142e-01 -4.930352408538261955e+00
5.800020910451604284e-01 -5.027110254500636977e+00
5.803732701283639273e-01 -5.122512072965323959e+00
5.807446867519377998e-01 -5.216553034280599022e+00
5.811163410678998886e-01 -5.309228613399103125e+00
5.814882332283628497e-01 -5.400534585462361648e+00
5.818603633855394808e-01 -5.490467021428823813e+00
5.822327316917371709e-01 -5.579022283740140864e+00
5.826053382993628960e-01 -5.666197022030552866e+00
5.829781833609207764e-01 -5.751988168874758500e+00
5.833512670290111890e-01 -5.836392935576232510e+00
5.837245894563343196e-01 -5.919408807996201283e+00
5.840981507956857222e-01 -6.001033542420307398e+00
5.844719511999612038e-01 -6.081265161466483882e+00
5.848459908221517178e-01 -6.160101950029536866e+00
5.852202698153489147e-01 -6.237542451266607557e+00
5.855947883327399239e-01 -6.313585462618712896e+00
5.859695465276119064e-01 -6.388230031872367931e+00
5.863445445533485012e-01 -6.461475453257321533e+00
5.867197825634331565e-01 -6.533321263583214744e+00
5.870952607114455768e-01 -6.603767238412116214e+00
5.874709791510659418e-01 -6.672813388269542401e+00
5.878469380360705765e-01 -6.740459954890579475e+00
5.882231375203363921e-01 -6.806707407504078766e+00
5.885995777578364452e-01 -6.871556439151426332e+00
5.889762589026449335e-01 -6.935007963042922441e+00
5.893531811089318673e-01 -6.997063108948027299e+00
5.897303445309687309e-01 -7.057723219622900501e+00
5.901077493231230431e-01 -7.116989847271222303e+00
5.904853956398637971e-01 -7.174864750041715311e+00
5.908632836357560203e-01 -7.231349888558547434e+00
5.912414134654658815e-01 -7.286447422487808190e+00
5.916197852837581372e-01 -7.340159707136913347e+00
5.919983992454952437e-01 -7.392489290088187559e+00
5.923772555056406874e-01 -7.443438907866700482e+00
5.927563542192550994e-01 -7.493011482640466348e+00
5.931356955415004739e-01 -7.541210118954924546e+00
5.935152796276360609e-01 -7.588038100499205463e+00
5.938951066330223627e-01 -7.633498886906139980e+00
5.942751767131173590e-01 -7.677596110583691846e+00
5.946554900234807262e-01 -7.720333573579569730e+00
5.950360467197691738e-01 -7.761715244476740772e+00
5.954168469577416634e-01 -7.801745255321778316e+00
5.957978908932543005e-01 -7.840427898583564925e+00
5.961791786822653316e-01 -7.877767624144297542e+00
5.965607104808304806e-01 -7.913769036320525530e+00
5.969424864451076118e-01 -7.948436890915897557e+00
5.973245067313524004e-01 -7.981776092303595860e+00
5.977067714959225508e-01 -8.013791690539878942e+00
5.980892808952735784e-01 -8.044488878506983909e+00
5.984720350859638049e-01 -8.073872989086678942e+00
5.988550342246489189e-01 -8.101949492362605199e+00
5.992382784680874153e-01 -8.128723992852913582e+00
5.996217679731357109e-01 -8.154202226771309014e+00
6.000055028967532511e-01 -8.178390059317800720e+00
6.003894833959970700e-01 -8.201293481997511847e+00
6.007737096280267863e-01 -8.222918609968683512e+00
6.011581817501026048e-01 -8.243271679418594289e+00
6.015428999195835402e-01 -8.262359044967611865e+00
6.019278642939316359e-01 -8.280187177101456797e+00
6.023130750307073011e-01 -8.296762659630724457e+00
6.026985322875744178e-01 -8.312092187178315328e+00
6.030842362222950115e-01 -8.326182562693698941e+00
6.034701869927346918e-01 -8.339040694994661607e+00
6.038563847568577669e-01 -8.350673596335520088e+00
6.042428296727317960e-01 -8.361088380002298592e+00
6.046295218985231479e-01 -8.370292257934069724e+00
6.050164615925019973e-01 -8.378292538370798681e+00
6.054036489130372178e-01 -8.385096623526946402e+00
6.057910840186015999e-01 -8.390712007291154961e+00
6.061787670677668549e-01 -8.395146272951356181e+00
6.065666982192084999e-01 -8.398407090945470443e+00
6.069548776317011951e-01 -8.400502216637219632e+00
6.073433054641238504e-01 -8.401439488117071974e+00
6.077319818754544078e-01 -8.401226824027945739e+00
6.081209070247750592e-01 -8.399872221415629170e+00
6.085100810712673614e-01 -8.397383753603607559e+00
6.088995041742171210e-01 -8.393769568092167788e+00
6.092891764930098430e-01 -8.389037884481599150e+00
6.096790981871350601e-01 -8.383196992419211568e+00
6.100692694161824470e-01 -8.376255249570141004e+00
6.104596903398452623e-01 -8.368221079611554813e+00
6.108503611179191273e-01 -8.359102970250251730e+00
6.112412819103001382e-01 -8.348909471263416648e+00
6.116324528769888635e-01 -8.337649192562198053e+00
6.120238741780861247e-01 -8.325330802278253728e+00
6.124155459737977703e-01 -8.311963024872628836e+00
6.128074684244293469e-01 -8.297554639267353593e+00
6.131996416903915392e-01 -8.282114476998923891e+00
6.135920659321953963e-01 -8.265651420394165783e+00
6.139847413104571050e-01 -8.248174400767632974e+00
6.143776679858929946e-01 -8.229692396641086205e+00
6.147708461193248652e-01 -8.210214431984049099e+00
6.151642758716749926e-01 -8.189749574476174132e+00
6.155579574039712343e-01 -8.168306933790308477e+00
6.159518908773417012e-01 -8.145895659897083974e+00
6.163460764530201974e-01 -8.122524941389759334e+00
6.167405142923413353e-01 -8.098204003830316466e+00
6.171352045567454203e-01 -8.072942108115455540e+00
6.175301474077735664e-01 -8.046748548863522643e+00
6.179253430070728026e-01 -8.019632652820977370e+00
6.183207915163909663e-01 -7.991603777289491894e+00
6.187164930975822541e-01 -7.962671308572181417e+00
6.191124479126014490e-01 -7.932844660440280471e+00
6.195086561235091382e-01 -7.902133272618540261e+00
6.199051178924697147e-01 -7.870546609290482998e+00
6.203018333817493790e-01 -7.838094157622853331e+00
6.206988027537204688e-01 -7.804785426308596286e+00
6.210960261708571295e-01 -7.770629944129388456e+00
6.214935037957395325e-01 -7.735637258536170791e+00
6.218912357910497679e-01 -7.699816934248929101e+00
6.222892223195765071e-01 -7.663178551874128885e+00
6.226874635442097849e-01 -7.625731706541235333e+00
6.230859596279466617e-01 -7.587486006556370732e+00
6.234847107338860051e-01 -7.548451072074869650e+00
6.238837170252333753e-01 -7.508636533790705947e+00
6.242829786652964730e-01 -7.468052031644428546e+00
6.246824958174898024e-01 -7.426707213547682151e+00
6.250822686453302302e-01 -7.384611734125988924e+00
6.254822973124416485e-01 -7.341775253477765162e+00
6.258825819825499792e-01 -7.298207435951387545e+00
6.262831228194886135e-01 -7.253917948938067184e+00
6.266839199871931942e-01 -7.208916461682588483e+00
6.270849736497069449e-01 -7.163212644109520966e+00
6.274862839711752294e-01 -7.116816165667079197e+00
6.278878511158515474e-01 -7.069736694186024017e+00
6.282896752480913172e-01 -7.021983894756123057e+00
6.286917565323574264e-01 -6.973567428617295505e+00
6.290940951332180120e-01 -6.924496952067568323e+00
6.294966912153445726e-01 -6.874782115386746995e+00
6.298995449435164096e-01 -6.824432561774954387e+00
6.303026564826158529e-01 -6.773457926307779431e+00
6.307060259976333683e-01 -6.721867834905541628e+00
6.311096536536622281e-01 -6.669671903319100537e+00
6.315135396159041736e-01 -6.616879736129331668e+00
6.319176840496638636e-01 -6.563500925763007032e+00
6.323220871203545368e-01 -6.509545051522013459e+00
6.327267489934926825e-01 -6.455021678628731330e+00
6.331316698347031480e-01 -6.399940357284550352e+00
6.335368498097141421e-01 -6.344310621744178924e+00
6.339422890843627867e-01 -6.288141989402830312e+00
6.343479878245895653e-01 -6.231443959899071849e+00
6.347539461964439855e-01 -6.174226014230184134e+00
6.351601643660785834e-01 -6.116497613883051798e+00
6.355666424997556962e-01 -6.058268199977052682e+00
6.359733807638409120e-01 -5.999547192422490127e+00
6.363803793248088425e-01 -5.940343989090815846e+00
6.367876383492383496e-01 -5.880667964999780395e+00
6.371951580038174301e-01 -5.820528471510479918e+00
6.376029384553379975e-01 -5.759934835539053388e+00
6.380109798707006563e-01 -5.698896358779967919e+00
6.384192824169130365e-01 -5.637422316943170308e+00
6.388278462610874620e-01 -5.575521959004185568e+00
6.392366715704460578e-01 -5.513204506465756438e+00
6.396457585123149769e-01 -5.450479152633745272e+00
6.400551072541303954e-01 -5.387355061903670084e+00
6.404647179634329612e-01 -5.323841369061387496e+00
6.408745908078731235e-01 -5.259947178594302386e+00
6.412847259552059143e-01 -5.195681564016349618e+00
6.416951235732966108e-01 -5.131053567203270660e+00
6.421057838301149623e-01 -5.066072197741583238e+00
6.425167068937409631e-01 -5.000746432287490606e+00
6.429278929323596348e-01 -4.935085213939249371e+00
6.433393421142662438e-01 -4.869097451619338379e+00
6.437510546078610840e-01 -4.802792019469862339e+00
6.441630305816546942e-01 -4.736177756257518467e+00
6.445752702042630844e-01 -4.669263464791442608e+00
6.449877736444128429e-01 -4.602057911350616592e+00
6.454005410709354740e-01 -4.534569825123965892e+00
6.458135726527736153e-01 -4.466807897659468729e+00
6.462268685589751538e-01 -4.398780782326066507e+00
6.466404289586988874e-01 -4.330497093784368090e+00
6.470542540212091964e-01 -4.261965407469713085e+00
6.474683439158814835e-01 -4.193194259084021880e+00
6.478826988121967334e-01 -4.124192144099795954e+00
6.482973188797466202e-01 -4.054967517272661581e+00
6.487122042882310646e-01 -3.985528792165361267e+00
6.491273552074570130e-01 -3.915884340681628384e+00
6.495427718073421008e-01 -3.846042492609226482e+00
6.499584542579107671e-01 -3.776011535174165878e+00
6.503744027292983620e-01 -3.705799712603313090e+00
6.507906173917468173e-01 -3.635415225698193087e+00
6.512070984156095310e-01 -3.564866231416763398e+00
6.516238459713461495e-01 -3.494160842466429440e+00
6.520408602295281186e-01 -3.423307126904635123e+00
6.524581413608336877e-01 -3.352313107750539700e+00
6.528756895360525725e-01 -3.281186762604291651e+00
6.532935049260812921e-01 -3.209936023277001116e+00
6.537115877019284982e-01 -3.138568775428017155e+00
6.541299380347093129e-01 -3.067092858213045226e+00
6.545485560956516569e-01 -2.995516063939063667e+00
6.549674420560893662e-01 -2.923846137730214068e+00
6.553865960874697416e-01 -2.852090777199934202e+00
6.558060183613462213e-01 -2.780257632134170098e+00
6.562257090493851530e-01 -2.708354304180707661e+00
6.566456683233600211e-01 -2.636388346548981687e+00
6.570658963551566645e-01 -2.564367263716386347e+00
6.574863933167686136e-01 -2.492298511144422246e+00
6.579071593803018647e-01 -2.420189495001441315e+00
6.583281947179701055e-01 -2.348047571895014229e+00
6.587494995020990451e-01 -2.275880048610742445e+00
6.591710739051246382e-01 -2.203694181859956469e+00
6.595929180995915297e-01 -2.131497178035202111e+00
6.600150322581570528e-01 -2.059296192972503103e+00
6.604374165535866759e-01 -1.987098331722651157e+00
6.608600711587587773e-01 -1.914910648328530085e+00
6.612829962466599820e-01 -1.842740145611443836e+00
6.617061919903903799e-01 -1.770593774963196365e+00
6.621296585631575304e-01 -1.698478436147357495e+00
6.625533961382833459e-01 -1.626400977105550538e+00
6.629774048891974303e-01 -1.554368193773255635e+00
6.634016849894434076e-01 -1.482386829900357750e+00
6.638262366126728153e-01 -1.410463576880890635e+00
6.642510599326515441e-01 -1.338605073587546324e+00
6.646761551232536203e-01 -1.266817906215097045e+00
6.651015223584670899e-01 -1.195108608128615746e+00
6.655271618123889121e-01 -1.123483659720172056e+00
6.659530736592297329e-01 -1.051949488270501831e+00
6.663792580733093329e-01 -9.805124678187319143e-01
6.668057152290617351e-01 -9.091789190370211937e-01
6.672324453010296530e-01 -8.379551091132709795e-01
6.676594484638703753e-01 -7.668472516383187942e-01
6.680867248923502144e-01 -6.958615065012055956e-01
6.685142747613495029e-01 -6.250039797889292981e-01
6.689420982458601506e-01 -5.542807236934458315e-01
6.693701955209844234e-01 -4.836977364245613753e-01
6.697985667619390515e-01 -4.132609621278517942e-01
6.702272121440502328e-01 -3.429762908099718288e-01
6.706561318427592955e-01 -2.728495582680529052e-01
6.710853260336170356e-01 -2.028865460266768006e-01
6.715147948922889354e-01 -1.330929812787280397e-01
6.719445385945509441e-01 -6.347453683346594711e-02
6.723745573162933642e-01 5.963168931287244831e-03
6.728048512335168541e-01 7.521457211008714117e-02
6.732354205223374244e-01 1.442741633069672402e-01
6.736662653589811089e-01 2.131364876654400775e-01
6.740973859197888496e-01 2.817961448949082293e-01
6.745287823812126105e-01 3.502477892904734547e-01
6.749604549198193748e-01 4.184861297487966758e-01
6.753924037122865931e-01 4.865059297775839453e-01
6.758246289354075120e-01 5.543020075015560044e-01
6.762571307660857345e-01 6.218692356617994133e-01
6.766899093813409927e-01 6.892025416119819115e-01
6.771229649583032639e-01 7.562969073078670279e-01
6.775562976742188770e-01 8.231473692939750286e-01
6.779899077064446278e-01 8.897490186836650716e-01
6.784237952324532195e-01 9.560970011362684984e-01
6.788579604298305981e-01 1.022186516828439862e+00
6.792924034762742869e-01 1.088012820421086380e+00
6.797271245495986047e-01 1.153571221022914095e+00
6.801621238277285597e-01 1.218857082147794868e+00
6.805974014887060664e-01 1.283865821669671448e+00
6.810329577106839505e-01 1.348592911771314018e+00
6.814687926719320554e-01 1.413033878890643580e+00
6.819049065508313578e-01 1.477184303661094544e+00
6.823412995258799629e-01 1.541039820849592568e+00
6.827779717756871092e-01 1.604596119288700162e+00
6.832149234789794967e-01 1.667848941806548968e+00
6.836521548145950700e-01 1.730794085150984651e+00
6.840896659614893460e-01 1.793427399911616593e+00
6.845274570987293083e-01 1.855744790436202774e+00
6.849655284054995130e-01 1.917742214745022933e+00
6.854038800610962046e-01 1.979415684439769674e+00
6.858425122449333111e-01 2.040761264610410297e+00
6.862814251365368934e-01 2.101775073736806831e+00
6.867206189155503626e-01 2.162453283588263275e+00
6.871600937617295957e-01 2.222792119118065735e+00
6.875998498549480420e-01 2.282787858355997290e+00
6.880398873751917277e-01 2.342436832295957228e+00
6.884802065025638074e-01 2.401735424781534345e+00
6.889208074172827878e-01 2.460680072387373407e+00
6.893616902996804185e-01 2.519267264297177622e+00
6.898028553302065768e-01 2.577493542179489783e+00
6.902443026894236056e-01 2.635355500058770062e+00
6.906860325580126414e-01 2.692849784185002981e+00
6.911280451167675087e-01 2.749973092898512217e+00
6.915703405466002707e-01 2.806722176493317455e+00
6.920129190285362331e-01 2.863093837076038373e+00
6.924557807437193846e-01 2.919084928423255842e+00
6.928989258734066237e-01 2.974692355834501978e+00
6.933423545989737535e-01 3.029913075983879711e+00
6.937860671019099312e-01 3.084744096767420007e+00
6.942300635638231077e-01 3.139182477149032646e+00
6.946743441664346985e-01 3.193225327002383818e+00
6.951189090915854685e-01 3.246869806951510284e+00
6.955637585212294249e-01 3.300113128207263991e+00
6.960088926374397023e-01 3.352952552402686415e+00
6.964543116224036767e-01 3.405385391424467834e+00
6.969000156584277406e-01 3.457409007243104959e+00
6.973460049279320838e-01 3.509020811739353540e+00
6.977922796134568006e-01 3.560218266529642683e+00
6.982388398976555610e-01 3.610998882787606501e+00
6.986856859633014949e-01 3.661360221064704490e+00
6.991328179932843057e-01 3.711299891107539217e+00
6.995802361706097150e-01 3.760815551673178270e+00
7.000279406784000180e-01 3.809904910342362783e+00
7.004759316998966368e-01 3.858565723330772190e+00
7.009242094184580107e-01 3.906795795297625773e+00
7.013727740175578207e-01 3.954592979152224963e+00
7.018216256807900955e-01 4.001955175859178482e+00
7.022707645918633279e-01 4.048880334240392287e+00
7.027201909346066921e-01 4.095366450776412037e+00
7.031699048929637152e-01 4.141411569404463755e+00
7.036199066509991606e-01 4.187013781315937599e+00
7.040701963928920337e-01 4.232171224750625349e+00
7.045207743029426872e-01 4.276882084790494254e+00
7.049716405655659379e-01 4.321144593150305191e+00
7.054227953652980609e-01 4.364957027967795611e+00
7.058742388867901285e-01 4.408317713590842679e+00
7.063259713148144492e-01 4.451225020364159235e+00
7.067779928342587947e-01 4.493677364413181330e+00
7.072303036301318402e-01 4.535673207427403320e+00
7.076829038875580569e-01 4.577211056441111481e+00
7.081357937917832635e-01 4.618289463613577617e+00
7.085889735281687418e-01 4.658907026006653851e+00
7.090424432821974543e-01 4.699062385362007710e+00
7.094962032394679374e-01 4.738754227875766389e+00
7.099502535857008523e-01 4.777981283972898119e+00
7.104045945067324341e-01 4.816742328079023139e+00
7.108592261885200436e-01 4.855036178391941348e+00
7.113141488171402793e-01 4.892861696651180203e+00
7.117693625787863132e-01 4.930217787906205018e+00
7.122248676597736639e-01 4.967103400284057280e+00
7.126806642465342012e-01 5.003517524754792944e+00
7.131367525256216977e-01 5.039459194896675598e+00
7.135931326837067212e-01 5.074927486659341014e+00
7.140498049075819642e-01 5.109921518126639306e+00
7.145067693841571366e-01 5.144440449277561278e+00
7.149640263004638507e-01 5.178483481746868122e+00
7.154215758436509587e-01 5.212049858583934103e+00
7.158794182009901030e-01 5.245138864011329005e+00
7.163375535598694999e-01 5.277749823181560274e+00
7.167959821078002669e-01 5.309882101933756537e+00
