# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# number of COSEBI modes = 20
# theta[arcmin]      T_-(theta)
5.458011959006937586e-01 7.926122139467031147e-01
5.461504877233154254e-01 7.155198983246604527e-01
5.465000030793014663e-01 6.386180915745320874e-01
5.468497421117037849e-01 5.623774230710250066e-01
5.471997049636675436e-01 4.868281920925339179e-01
5.475498917784277220e-01 4.120521543101132167e-01
5.479003026993124470e-01 3.377298269318815827e-01
5.482509378697416613e-01 2.635832709973806587e-01
5.486017974332252356e-01 1.900851082428145489e-01
5.489528815333672984e-01 1.172661052206507293e-01
5.493041903138616844e-01 4.520802522849631799e-02
5.496557239184960419e-01 -2.640565999740118741e-02
5.500074824911481697e-01 -9.785804048454327386e-02
5.503594661757903461e-01 -1.686745838127068353e-01
5.507116751164841117e-01 -2.388240361982783000e-01
5.510641094573861531e-01 -3.082246682470577426e-01
5.514167693427425299e-01 -3.771900004454913358e-01
5.517696549168943365e-01 -4.460082182131142048e-01
5.521227663242725958e-01 -5.142029662364917542e-01
5.524761037094029215e-01 -5.817425024836424541e-01
5.528296672169015213e-01 -6.485451485063826738e-01
5.531834569914789723e-01 -7.149213668221596762e-01
5.535374731779364454e-01 -7.811643881194818562e-01
5.538917159211699248e-01 -8.467961255277556276e-01
5.542461853661660998e-01 -9.117843455038885381e-01
5.546008816580062506e-01 -9.760474413288866558e-01
5.549558049418628070e-01 -1.039892761917548647e+00
5.553109553630029005e-01 -1.103618542308312023e+00
5.556663330667847012e-01 -1.166745016049960171e+00
5.560219381986613030e-01 -1.229239498902296113e+00
5.563777709041769493e-01 -1.291020444948621559e+00
5.567338313289705853e-01 -1.352392060554370445e+00
5.570901196187743043e-01 -1.413657528850957412e+00
5.574466359194121257e-01 -1.474335496697269043e+00
5.578033803768028820e-01 -1.534392814113704873e+00
5.581603531369574434e-01 -1.593748023185025176e+00
5.585175543459817149e-01 -1.652702139714986806e+00
5.588749841500733062e-01 -1.711563237098735257e+00
5.592326426955251950e-01 -1.769848463611724654e+00
5.595905301287219524e-01 -1.827524189288497247e+00
5.599486465961441839e-01 -1.884509078634176937e+00
5.603069922443637552e-01 -1.941100917800739900e+00
5.606655672200488993e-01 -1.997612594656460239e+00
5.610243716699591099e-01 -2.053559853324434137e+00
5.613834057409502476e-01 -2.108908610524385274e+00
5.617426695799698777e-01 -2.163577615011424982e+00
5.621021633340618218e-01 -2.217861415062478692e+00
5.624618871503618278e-01 -2.272077684700713363e+00
5.628218411761020112e-01 -2.325740800851678891e+00
5.631820255586065249e-01 -2.378816215523806399e+00
5.635424404452957781e-01 -2.431222843290649749e+00
5.639030859836825504e-01 -2.483251906223846284e+00
5.642639623213763223e-01 -2.535225796343098636e+00
5.646250696060786112e-01 -2.586657630925395246e+00
5.649864079855870802e-01 -2.637512400721552908e+00
5.653479776077942054e-01 -2.687709195804172779e+00
5.657097786206853884e-01 -2.737535871149310296e+00
5.660718111723429535e-01 -2.787319484243176326e+00
5.664340754109413734e-01 -2.836571980125603076e+00
5.667965714847528202e-01 -2.885257908079340794e+00
5.671592995421417260e-01 -2.933296483857374071e+00
5.675222597315697781e-01 -2.980972208330308959e+00
5.678854522015915895e-01 -3.028616749485570026e+00
5.682488771008588069e-01 -3.075740889444569248e+00
5.686125345781160023e-01 -3.122308789663923001e+00
5.689764247822054477e-01 -3.168239826245249802e+00
5.693405478620623406e-01 -3.213815106682849088e+00
5.697049039667193560e-01 -3.259370823749824897e+00
5.700694932453019836e-01 -3.304416763425897408e+00
5.704343158470340791e-01 -3.348916597592225486e+00
5.707993719212320904e-01 -3.392789913069388152e+00
5.711646616173108315e-01 -3.436314409833953309e+00
5.715301850847780418e-01 -3.479830685738076745e+00
5.718959424732396046e-01 -3.522847625969051766e+00
5.722619339323949950e-01 -3.565328465141861969e+00
5.726281596120413875e-01 -3.607192956236373593e+00
5.729946196620697707e-01 -3.648715365181010473e+00
5.733613142324696099e-01 -3.690240710220738851e+00
5.737282434733235181e-01 -3.731276986946828966e+00
5.740954075348121410e-01 -3.771786988336228941e+00
5.744628065672126027e-01 -3.811690710271873339e+00
5.748304407208956190e-01 -3.851258914627173180e+00
5.751983101463312709e-01 -3.890840962064527897e+00
5.755664149940833418e-01 -3.929944037577564497e+00
5.759347554148140924e-01 -3.968530532771407326e+00
5.763033315592800410e-01 -4.006520638982856042e+00
5.766721435783365157e-01 -4.044181655726402091e+00
5.770411916229331029e-01 -4.081867184937804538e+00
5.774104758441180874e-01 -4.119083693784453715e+00
5.777799963930344562e-01 -4.155793155751466017e+00
5.781497534209238953e-01 -4.191915995503087800e+00
5.785197470791229035e-01 -4.227715969605025492e+00
5.788899775190666785e-01 -4.263550906808633911e+00
5.792604448922855642e-01 -4.298926635326437484e+00
5.796311493504087142e-01 -4.333804669805582321e+00
5.800020910451604284e-01 -4.368105729575106011e+00
5.803732701283639273e-01 -4.402090025539106222e+00
5.807446867519377998e-01 -4.436119490547111965e+00
5.811163410678998886e-01 -4.469699384155408239e+00
5.814882332283628497e-01 -4.502790816463997814e+00
5.818603633855394808e-01 -4.535314750639676262e+00
5.822327316917371709e-01 -4.567527852199749105e+00
5.826053382993628960e-01 -4.599796136923046674e+00
5.829781833609207764e-01 -4.631624361966721892e+00
5.833512670290111890e-01 -4.662973192621386431e+00
5.837245894563343196e-01 -4.693763891941749478e+00
5.840981507956857222e-01 -4.724249574842165345e+00
5.844719511999612038e-01 -4.754800154423750591e+00
5.848459908221517178e-01 -4.784920013527116822e+00
5.852202698153489147e-01 -4.814569428419718911e+00
5.855947883327399239e-01 -4.843669938355160909e+00
5.859695465276119064e-01 -4.872471052987265239e+00
5.863445445533485012e-01 -4.901346651984842318e+00
5.867197825634331565e-01 -4.929800715236341446e+00
5.870952607114455768e-01 -4.957793136619713437e+00
5.874709791510659418e-01 -4.985245761442458345e+00
5.878469380360705765e-01 -5.012404483954403744e+00
5.882231375203363921e-01 -5.039646986778116400e+00
5.885995777578364452e-01 -5.066477031336219738e+00
5.889762589026449335e-01 -5.092854089460286282e+00
5.893531811089318673e-01 -5.118700318660404314e+00
5.897303445309687309e-01 -5.144258011657065310e+00
5.901077493231230431e-01 -5.169908599461389365e+00
5.904853956398637971e-01 -5.195155634070568240e+00
5.908632836357560203e-01 -5.219958216946089635e+00
5.912414134654658815e-01 -5.244238735620093017e+00
5.916197852837581372e-01 -5.268236072630019251e+00
5.919983992454952437e-01 -5.292335131343602228e+00
5.923772555056406874e-01 -5.316039405784827920e+00
5.927563542192550994e-01 -5.339307621123668746e+00
5.931356955415004739e-01 -5.362062572813790950e+00
5.935152796276360609e-01 -5.384539288471060559e+00
5.938951066330223627e-01 -5.407126459063874790e+00
5.942751767131173590e-01 -5.429327529703074973e+00
5.946554900234807262e-01 -5.451100775129636311e+00
5.950360467197691738e-01 -5.472369342025547923e+00
5.954168469577416634e-01 -5.493364627417863133e+00
5.957978908932543005e-01 -5.514478889245937765e+00
5.961791786822653316e-01 -5.535215480934516208e+00
5.965607104808304806e-01 -5.555532409898495949e+00
5.969424864451076118e-01 -5.575353085453143009e+00
5.973245067313524004e-01 -5.594905419904558030e+00
5.977067714959225508e-01 -5.614584923284837714e+00
5.980892808952735784e-01 -5.633895164018453805e+00
5.984720350859638049e-01 -5.652793699318392484e+00
5.988550342246489189e-01 -5.671204393203482574e+00
5.992382784680874153e-01 -5.689351361881660019e+00
5.996217679731357109e-01 -5.707633633920486282e+00
6.000055028967532511e-01 -5.725554857763747840e+00
6.003894833959970700e-01 -5.743072246019710114e+00
6.007737096280267863e-01 -5.760110041424928440e+00
6.011581817501026048e-01 -5.776888688093574586e+00
6.015428999195835402e-01 -5.793810521663286472e+00
6.019278642939316359e-01 -5.810379399749656670e+00
6.023130750307073011e-01 -5.826552180859616570e+00
6.026985322875744178e-01 -5.842253529755685904e+00
6.030842362222950115e-01 -5.857700246794141030e+00
6.034701869927346918e-01 -5.873297632071333929e+00
6.038563847568577669e-01 -5.888550152179670150e+00
6.042428296727317960e-01 -5.903414213679263334e+00
6.046295218985231479e-01 -5.917814763905372644e+00
6.050164615925019973e-01 -5.931965039911260895e+00
6.054036489130372178e-01 -5.946273628513814913e+00
6.057910840186015999e-01 -5.960245088870601116e+00
6.061787670677668549e-01 -5.973835587777017508e+00
6.065666982192084999e-01 -5.986970474143570975e+00
6.069548776317011951e-01 -5.999859332143852697e+00
6.073433054641238504e-01 -6.012913794530305722e+00
6.077319818754544078e-01 -6.025638841605553964e+00
6.081209070247750592e-01 -6.037990305641050881e+00
6.085100810712673614e-01 -6.049893948812831823e+00
6.088995041742171210e-01 -6.061555681512441396e+00
6.092891764930098430e-01 -6.073390112394047691e+00
6.096790981871350601e-01 -6.084902740383252961e+00
6.100692694161824470e-01 -6.096049166633000560e+00
6.104596903398452623e-01 -6.106755135712193194e+00
6.108503611179191273e-01 -6.117223478241931467e+00
6.112412819103001382e-01 -6.127871380433176363e+00
6.116324528769888635e-01 -6.138204902336799940e+00
6.120238741780861247e-01 -6.148179247668085878e+00
6.124155459737977703e-01 -6.157721032313301812e+00
6.128074684244293469e-01 -6.167028875476313843e+00
6.131996416903915392e-01 -6.176523067376580300e+00
6.135920659321953963e-01 -6.185710233152606818e+00
6.139847413104571050e-01 -6.194545247336091798e+00
6.143776679858929946e-01 -6.202955145975130868e+00
6.147708461193248652e-01 -6.211134955332601848e+00
6.151642758716749926e-01 -6.219507620550793980e+00
6.155579574039712343e-01 -6.227580498317131230e+00
6.159518908773417012e-01 -6.235308154161812055e+00
6.163460764530201974e-01 -6.242618052966684594e+00
6.167405142923413353e-01 -6.249701583131475502e+00
6.171352045567454203e-01 -6.256984329613489493e+00
6.175301474077735664e-01 -6.263974414929249335e+00
6.179253430070728026e-01 -6.270626065109242475e+00
6.183207915163909663e-01 -6.276867689025657171e+00
6.187164930975822541e-01 -6.282885657178921335e+00
6.191124479126014490e-01 -6.289109463665423227e+00
6.195086561235091382e-01 -6.295047608080430734e+00
6.199051178924697147e-01 -6.300654023079118815e+00
6.203018333817493790e-01 -6.305857087868887767e+00
6.206988027537204688e-01 -6.310840977095041993e+00
6.210960261708571295e-01 -6.316036252179491939e+00
6.214935037957395325e-01 -6.320952745291570807e+00
6.218912357910497679e-01 -6.325544090600415004e+00
6.222892223195765071e-01 -6.329739138154278244e+00
6.226874635442097849e-01 -6.333718473504960755e+00
6.230859596279466617e-01 -6.337915000075580174e+00
6.234847107338860051e-01 -6.341839536255912790e+00
6.238837170252333753e-01 -6.345445401104857552e+00
6.242829786652964730e-01 -6.348661916010192918e+00
6.246824958174898024e-01 -6.351666093142286584e+00
6.250822686453302302e-01 -6.354893122791966498e+00
6.254822973124416485e-01 -6.357854800896513225e+00
6.258825819825499792e-01 -6.360504184653592574e+00
6.262831228194886135e-01 -6.362771087046012575e+00
6.266839199871931942e-01 -6.364828959256935370e+00
6.270849736497069449e-01 -6.367115147867398406e+00
6.274862839711752294e-01 -6.369142489470366542e+00
6.278878511158515474e-01 -6.370863651374289560e+00
6.282896752480913172e-01 -6.372209553050705466e+00
6.286917565323574264e-01 -6.373349253198409947e+00
6.290940951332180120e-01 -6.374722670716055362e+00
6.294966912153445726e-01 -6.375843784712899698e+00
6.298995449435164096e-01 -6.376665052309655302e+00
6.303026564826158529e-01 -6.377117199434220396e+00
6.307060259976333683e-01 -6.377366624636884751e+00
6.311096536536622281e-01 -6.377854836062205379e+00
6.315135396159041736e-01 -6.378097065524088727e+00
6.319176840496638636e-01 -6.378045531026433679e+00
6.323220871203545368e-01 -6.377631462976646404e+00
6.327267489934926825e-01 -6.377017738306717476e+00
6.331316698347031480e-01 -6.376647712601842599e+00
6.335368498097141421e-01 -6.376038008619671515e+00
6.339422890843627867e-01 -6.375140498422304347e+00
6.343479878245895653e-01 -6.373886927978043460e+00
6.347539461964439855e-01 -6.372436665218804919e+00
6.351601643660785834e-01 -6.371234942924886013e+00
6.355666424997556962e-01 -6.369799623956120094e+00
6.359733807638409120e-01 -6.368082394789531975e+00
6.363803793248088425e-01 -6.366015503142724796e+00
6.367876383492383496e-01 -6.363754846967243139e+00
6.371951580038174301e-01 -6.361747348037379624e+00
6.376029384553379975e-01 -6.359512287396844599e+00
6.380109798707006563e-01 -6.357001135710040884e+00
6.384192824169130365e-01 -6.354146493929947681e+00
6.388278462610874620e-01 -6.351101373361471403e+00
6.392366715704460578e-01 -6.348313298843519803e+00
6.396457585123149769e-01 -6.345303779299966251e+00
6.400551072541303954e-01 -6.342023843170665032e+00
6.404647179634329612e-01 -6.338406874562501514e+00
6.408745908078731235e-01 -6.334601543714128979e+00
6.412847259552059143e-01 -6.331058378838795520e+00
6.416951235732966108e-01 -6.327299323813594611e+00
6.421057838301149623e-01 -6.323275445067350731e+00
6.425167068937409631e-01 -6.318920570130775793e+00
6.429278929323596348e-01 -6.314380122506284998e+00
6.433393421142662438e-01 -6.310105961432052268e+00
6.437510546078610840e-01 -6.305621662182199216e+00
6.441630305816546942e-01 -6.300878050357582083e+00
6.445752702042630844e-01 -6.295809467318061792e+00
6.449877736444128429e-01 -6.290557968881030249e+00
6.454005410709354740e-01 -6.285576693541491622e+00
6.458135726527736153e-01 -6.280391034303165476e+00
6.462268685589751538e-01 -6.274951439856251589e+00
6.466404289586988874e-01 -6.269192820416252587e+00
6.470542540212091964e-01 -6.263253857021783944e+00
6.474683439158814835e-01 -6.257589066751787499e+00
6.478826988121967334e-01 -6.251725318958467170e+00
6.482973188797466202e-01 -6.245612996335388800e+00
6.487122042882310646e-01 -6.239187511495730476e+00
6.491273552074570130e-01 -6.232584237214433998e+00
6.495427718073421008e-01 -6.226258784108915201e+00
6.499584542579107671e-01 -6.219739907963017345e+00
6.503744027292983620e-01 -6.212977681146874431e+00
6.507906173917468173e-01 -6.205908026703349734e+00
6.512070984156095310e-01 -6.198663149194874933e+00
6.516238459713461495e-01 -6.191699446374522076e+00
6.520408602295281186e-01 -6.184547673561334946e+00
6.524581413608336877e-01 -6.177158164259283879e+00
6.528756895360525725e-01 -6.169466789148831509e+00
6.532935049260812921e-01 -6.161602090268242904e+00
6.537115877019284982e-01 -6.154022679570395837e+00
6.541299380347093129e-01 -6.146260187220988769e+00
6.545485560956516569e-01 -6.138264638089072633e+00
6.549674420560893662e-01 -6.129973127917919484e+00
6.553865960874697416e-01 -6.121510826163433450e+00
6.558060183613462213e-01 -6.113336894660390541e+00
6.562257090493851530e-01 -6.104985151105216445e+00
6.566456683233600211e-01 -6.096405312339843618e+00
6.570658963551566645e-01 -6.087535041442299288e+00
6.574863933167686136e-01 -6.078496310842059103e+00
6.579071593803018647e-01 -6.069749048496740684e+00
6.583281947179701055e-01 -6.060829110656537289e+00
6.587494995020990451e-01 -6.051685968637893431e+00
6.591710739051246382e-01 -6.042257868365545903e+00
6.595929180995915297e-01 -6.032663552556529751e+00
6.600150322581570528e-01 -6.023363710660767367e+00
6.604374165535866759e-01 -6.013896132706660680e+00
6.608600711587587773e-01 -6.004210264052112223e+00
6.612829962466599820e-01 -5.994244772395083132e+00
6.617061919903903799e-01 -5.984115272385846396e+00
6.621296585631575304e-01 -5.974283109190319685e+00
6.625533961382833459e-01 -5.964288193941021277e+00
6.629774048891974303e-01 -5.954079642828052243e+00
6.634016849894434076e-01 -5.943596836860887578e+00
6.638262366126728153e-01 -5.932952125675325483e+00
6.642510599326515441e-01 -5.922607558562678953e+00
6.646761551232536203e-01 -5.912104994877630304e+00
6.651015223584670899e-01 -5.901393498578262786e+00
6.655271618123889121e-01 -5.890412995318047074e+00
6.659530736592297329e-01 -5.879272715673740990e+00
6.663792580733093329e-01 -5.868435127942408513e+00
6.668057152290617351e-01 -5.857444238318106677e+00
6.672324453010296530e-01 -5.846249024701663188e+00
6.676594484638703753e-01 -5.834790066346611681e+00
6.680867248923502144e-01 -5.823173809921667221e+00
6.685142747613495029e-01 -5.811861425909616408e+00
6.689420982458601506e-01 -5.800401722643820257e+00
6.693701955209844234e-01 -5.788741808583068860e+00
6.697985667619390515e-01 -5.776822989344700510e+00
6.702272121440502328e-01 -5.764748422837901565e+00
6.706561318427592955e-01 -5.752981547339794943e+00
6.710853260336170356e-01 -5.741070730188781113e+00
6.715147948922889354e-01 -5.728964506013663360e+00
6.719445385945509441e-01 -5.716604441300118467e+00
6.723745573162933642e-01 -5.704090581295957030e+00
6.728048512335168541e-01 -5.691886579100039256e+00
6.732354205223374244e-01 -5.679543112007557681e+00
6.736662653589811089e-01 -5.667008644624832669e+00
6.740973859197888496e-01 -5.654225287055770544e+00
6.745287823812126105e-01 -5.641290074501490004e+00
6.749604549198193748e-01 -5.628666795793717981e+00
6.753924037122865931e-01 -5.615908489246455915e+00
6.758246289354075120e-01 -5.602963431995923393e+00
6.762571307660857345e-01 -5.589774434489770627e+00
6.766899093813409927e-01 -5.576435433256586194e+00
6.771229649583032639e-01 -5.563410379885340262e+00
6.775562976742188770e-01 -5.550254512155071041e+00
6.779899077064446278e-01 -5.536916270415577657e+00
6.784237952324532195e-01 -5.523338843637671580e+00
6.788579604298305981e-01 -5.509613207110385602e+00
6.792924034762742869e-01 -5.496203410626311125e+00
6.797271245495986047e-01 -5.482667136622325188e+00
6.801621238277285597e-01 -5.468952542233847858e+00
6.805974014887060664e-01 -5.455003534319043723e+00
6.810329577106839505e-01 -5.440908192647897934e+00
6.814687926719320554e-01 -5.427130353957094755e+00
6.819049065508313578e-01 -5.413230244876642061e+00
6.823412995258799629e-01 -5.399155892992920869e+00
6.827779717756871092e-01 -5.384851858372554645e+00
6.832149234789794967e-01 -5.370403192549906279e+00
6.836521548145950700e-01 -5.356273669937934301e+00
6.840896659614893460e-01 -5.342026006066702415e+00
6.845274570987293083e-01 -5.327608111087430487e+00
6.849655284054995130e-01 -5.312965141787633350e+00
6.854038800610962046e-01 -5.298179281628645931e+00
6.858425122449333111e-01 -5.283714101123313966e+00
6.862814251365368934e-01 -5.269134790252195444e+00
6.867206189155503626e-01 -5.254389234366403372e+00
6.871600937617295957e-01 -5.239423195154431667e+00
6.875998498549480420e-01 -5.224316158381031805e+00
6.880398873751917277e-01 -5.209528592743795095e+00
6.884802065025638074e-01 -5.194634562904539621e+00
6.889208074172827878e-01 -5.179576919301982052e+00
6.893616902996804185e-01 -5.164303130616909598e+00
6.898028553302065768e-01 -5.148889815983705986e+00
6.902443026894236056e-01 -5.133799793671060208e+00
6.906860325580126414e-01 -5.118603491875052036e+00
6.911280451167675087e-01 -5.103248630099879612e+00
6.915703405466002707e-01 -5.087682137220244982e+00
6.920129190285362331e-01 -5.071977824485988329e+00
6.924557807437193846e-01 -5.056597973613470742e+00
6.928989258734066237e-01 -5.041115632061984542e+00
6.933423545989737535e-01 -5.025478526979449079e+00
6.937860671019099312e-01 -5.009634141836079912e+00
6.942300635638231077e-01 -4.993653551450462302e+00
6.946743441664346985e-01 -4.977998469589710595e+00
6.951189090915854685e-01 -4.962244659710585815e+00
6.955637585212294249e-01 -4.946339786365818725e+00
6.960088926374397023e-01 -4.930231926879334203e+00
6.964543116224036767e-01 -4.913989451116552054e+00
6.969000156584277406e-01 -4.898073447556039461e+00
6.973460049279320838e-01 -4.882062380603121809e+00
6.977922796134568006e-01 -4.865903870320624769e+00
6.982388398976555610e-01 -4.849546674066735008e+00
6.986856859633014949e-01 -4.833056365990219483e+00
6.991328179932843057e-01 -4.816893317848887079e+00
6.995802361706097150e-01 -4.800639292798343227e+00
7.000279406784000180e-01 -4.784240628633643411e+00
7.004759316998966368e-01 -4.767647780050357831e+00
7.009242094184580107e-01 -4.750923422080494340e+00
7.013727740175578207e-01 -4.734527105934716928e+00
7.018216256807900955e-01 -4.718042860338263367e+00
7.022707645918633279e-01 -4.701418275427363902e+00
7.027201909346066921e-01 -4.684603315792300826e+00
7.031699048929637152e-01 -4.667658318603137069e+00
7.036199066509991606e-01 -4.651041948357971023e+00
7.040701963928920337e-01 -4.634341208519484390e+00
7.045207743029426872e-01 -4.617503592525921796e+00
7.049716405655659379e-01 -4.600479555420411870e+00
7.054227953652980609e-01 -4.583326995343997901e+00
7.058742388867901285e-01 -4.566503716822837511e+00
7.063259713148144492e-01 -4.549599248364516235e+00
7.067779928342587947e-01 -4.532561333834621564e+00
7.072303036301318402e-01 -4.515341206511100047e+00
7.076829038875580569e-01 -4.497993865141093117e+00
7.081357937917832635e-01 -4.480976184601438206e+00
7.085889735281687418e-01 -4.463880842516726233e+00
7.090424432821974543e-01 -4.446655412385135620e+00
7.094962032394679374e-01 -4.429251631890787522e+00
7.099502535857008523e-01 -4.411722176356033032e+00
7.104045945067324341e-01 -4.394522596803252412e+00
7.108592261885200436e-01 -4.377248664411165890e+00
7.113141488171402793e-01 -4.359848072867375635e+00
7.117693625787863132e-01 -4.342273125882910811e+00
7.122248676597736639e-01 -4.324573591195575162e+00
7.126806642465342012e-01 -4.307201166551634763e+00
7.131367525256216977e-01 -4.289764791981853342e+00
7.135931326837067212e-01 -4.272199867285680241e+00
7.140498049075819642e-01 -4.254464862814205439e+00
7.145067693841571366e-01 -4.236607546404043134e+00
