# COSEBI weights for En in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      T_-(theta)
5.412806788199684416e-01 2.695834990788826602e+00
5.416270776851141999e-01 2.675089981184136434e+00
5.419736982322415075e-01 2.654417286020380295e+00
5.423205406032194364e-01 2.633816950474201946e+00
5.426676049400057655e-01 2.613289203347767042e+00
5.430148913846510883e-01 2.592833571091670564e+00
5.433624000792948161e-01 2.572449474725104768e+00
5.437101311661695080e-01 2.552136645026517936e+00
5.440580847875965409e-01 2.531895129329331695e+00
5.444062610859906615e-01 2.511725156750008736e+00
5.447546602038555452e-01 2.491626260715074981e+00
5.451032822837880154e-01 2.471597865779617820e+00
5.454521274684741572e-01 2.451639706795641249e+00
5.458011959006937586e-01 2.431751822403636520e+00
5.461504877233154254e-01 2.411934454758176472e+00
5.465000030793014663e-01 2.392187139101135784e+00
5.468497421117037849e-01 2.372509304648015682e+00
5.471997049636675436e-01 2.352900682246235942e+00
5.475498917784277220e-01 2.333361315735654529e+00
5.479003026993124470e-01 2.313891451746187045e+00
5.482509378697416613e-01 2.294490630277950416e+00
5.486017974332252356e-01 2.275158284560886202e+00
5.489528815333672984e-01 2.255894137768142294e+00
5.493041903138616844e-01 2.236698245884219283e+00
5.496557239184960419e-01 2.217570852165252404e+00
5.500074824911481697e-01 2.198511505676852273e+00
5.503594661757903461e-01 2.179519637991249148e+00
5.507116751164841117e-01 2.160594981153717065e+00
5.510641094573861531e-01 2.141737586218014133e+00
5.514167693427425299e-01 2.122947697287253632e+00
5.517696549168943365e-01 2.104224875915942761e+00
5.521227663242725958e-01 2.085568550945800403e+00
5.524761037094029215e-01 2.066978454875201709e+00
5.528296672169015213e-01 2.048454644816973591e+00
5.531834569914789723e-01 2.029997363481717887e+00
5.535374731779364454e-01 2.011606182476616045e+00
5.538917159211699248e-01 1.993280530796777139e+00
5.542461853661660998e-01 1.975020143893575941e+00
5.546008816580062506e-01 1.956825073073499066e+00
5.549558049418628070e-01 1.938695571096770376e+00
5.553109553630029005e-01 1.920631210700156188e+00
5.556663330667847012e-01 1.902631424629091406e+00
5.560219381986613030e-01 1.884695954235946491e+00
5.563777709041769493e-01 1.866824841666682389e+00
5.567338313289705853e-01 1.849018351174539276e+00
5.570901196187743043e-01 1.831276059209636209e+00
5.574466359194121257e-01 1.813597400302378926e+00
5.578033803768028820e-01 1.795982114071876357e+00
5.581603531369574434e-01 1.778430250574126514e+00
5.585175543459817149e-01 1.760942070116468638e+00
5.588749841500733062e-01 1.743517157871540935e+00
5.592326426955251950e-01 1.726154949705617891e+00
5.595905301287219524e-01 1.708855186527914238e+00
5.599486465961441839e-01 1.691617918427563261e+00
5.603069922443637552e-01 1.674443411117771063e+00
5.606655672200488993e-01 1.657331252552795675e+00
5.610243716699591099e-01 1.640280882543740937e+00
5.613834057409502476e-01 1.623292041514756257e+00
5.617426695799698777e-01 1.606364783063380486e+00
5.621021633340618218e-01 1.589499371888967616e+00
5.624618871503618278e-01 1.572695404917795692e+00
5.628218411761020112e-01 1.555952322675993038e+00
5.631820255586065249e-01 1.539269867150065529e+00
5.635424404452957781e-01 1.522648091417294403e+00
5.639030859836825504e-01 1.506087263598852921e+00
5.642639623213763223e-01 1.489586988459967287e+00
5.646250696060786112e-01 1.473146704880163860e+00
5.649864079855870802e-01 1.456766156815118229e+00
5.653479776077942054e-01 1.440445399392658032e+00
5.657097786206853884e-01 1.424184702499967869e+00
5.660718111723429535e-01 1.407983677471267292e+00
5.664340754109413734e-01 1.391841764915753288e+00
5.667965714847528202e-01 1.375758709382534306e+00
5.671592995421417260e-01 1.359734566495468755e+00
5.675222597315697781e-01 1.343769617372269742e+00
5.678854522015915895e-01 1.327863453853863618e+00
5.682488771008588069e-01 1.312015544349707241e+00
5.686125345781160023e-01 1.296225624489510508e+00
5.689764247822054477e-01 1.280493752316404610e+00
5.693405478620623406e-01 1.264820186975333272e+00
5.697049039667193560e-01 1.249204595289704400e+00
5.700694932453019836e-01 1.233646378929099896e+00
5.704343158470340791e-01 1.218145297965850027e+00
5.707993719212320904e-01 1.202701411349465843e+00
5.711646616173108315e-01 1.187314991729691904e+00
5.715301850847780418e-01 1.171985675944024585e+00
5.718959424732396046e-01 1.156712903111547952e+00
5.722619339323949950e-01 1.141496422511526276e+00
5.726281596120413875e-01 1.126336293175479675e+00
5.729946196620697707e-01 1.111232790786270463e+00
5.733613142324696099e-01 1.096185557678693634e+00
5.737282434733235181e-01 1.081194036419741877e+00
5.740954075348121410e-01 1.066257974378396867e+00
5.744628065672126027e-01 1.051377432234094300e+00
5.748304407208956190e-01 1.036552688527697441e+00
5.751983101463312709e-01 1.021783391864264701e+00
5.755664149940833418e-01 1.007068985045693310e+00
5.759347554148140924e-01 9.924092176487206984e-01
5.763033315592800410e-01 9.778041496559648493e-01
5.766721435783365157e-01 9.632540619568503715e-01
5.770411916229331029e-01 9.487586088023274300e-01
5.774104758441180874e-01 9.343172378523947330e-01
5.777799963930344562e-01 9.199296960070890705e-01
5.781497534209238953e-01 9.055960448115225603e-01
5.785197470791229035e-01 8.913165695611597883e-01
5.788899775190666785e-01 8.770909258993677682e-01
5.792604448922855642e-01 8.629185646146062538e-01
5.796311493504087142e-01 8.487992365069976231e-01
5.800020910451604284e-01 8.347329983357205663e-01
5.803732701283639273e-01 8.207201421166683275e-01
5.807446867519377998e-01 8.067603276933379419e-01
5.811163410678998886e-01 7.928530075461592830e-01
5.814882332283628497e-01 7.789979331113539018e-01
5.818603633855394808e-01 7.651951610848293228e-01
5.822327316917371709e-01 7.514449866412027390e-01
5.826053382993628960e-01 7.377470760027291519e-01
5.829781833609207764e-01 7.241008801852775179e-01
5.833512670290111890e-01 7.105061543625508236e-01
5.837245894563343196e-01 6.969629549847669026e-01
5.840981507956857222e-01 6.834715939430706655e-01
5.844719511999612038e-01 6.700317126608013041e-01
5.848459908221517178e-01 6.566427649871231509e-01
5.852202698153489147e-01 6.433045328818050024e-01
5.855947883327399239e-01 6.300170787255297000e-01
5.859695465276119064e-01 6.167806586392394763e-01
5.863445445533485012e-01 6.035949896234038548e-01
5.867197825634331565e-01 5.904595083109418496e-01
5.870952607114455768e-01 5.773739852069086353e-01
5.874709791510659418e-01 5.643384516211318314e-01
5.878469380360705765e-01 5.513532298586429903e-01
5.882231375203363921e-01 5.384180032394771942e-01
5.885995777578364452e-01 5.255322167823841539e-01
5.889762589026449335e-01 5.126956340170902848e-01
5.893531811089318673e-01 4.999083144862925820e-01
5.897303445309687309e-01 4.871705538453472428e-01
5.901077493231230431e-01 4.744820522166612875e-01
5.904853956398637971e-01 4.618422548984861820e-01
5.908632836357560203e-01 4.492509243112952078e-01
5.912414134654658815e-01 4.367081233042471311e-01
5.916197852837581372e-01 4.242141477707139785e-01
5.919983992454952437e-01 4.117687045001776625e-01
5.923772555056406874e-01 3.993712404728126941e-01
5.927563542192550994e-01 3.870215155309670862e-01
5.931356955415004739e-01 3.747195965264094042e-01
5.935152796276360609e-01 3.624657797791632774e-01
5.938951066330223627e-01 3.502597784756407151e-01
5.942751767131173590e-01 3.381010404582980300e-01
5.946554900234807262e-01 3.259893259185657755e-01
5.950360467197691738e-01 3.139247020349191786e-01
5.954168469577416634e-01 3.019074679703734887e-01
5.957978908932543005e-01 2.899373412364951719e-01
5.961791786822653316e-01 2.780137737170509382e-01
5.965607104808304806e-01 2.661365222366640637e-01
5.969424864451076118e-01 2.543056539308174990e-01
5.973245067313524004e-01 2.425214743995773858e-01
5.977067714959225508e-01 2.307837040093003722e-01
5.980892808952735784e-01 2.190917972316253071e-01
5.984720350859638049e-01 2.074455090179441186e-01
5.988550342246489189e-01 1.958449090953147120e-01
5.992382784680874153e-01 1.842903047180559639e-01
5.996217679731357109e-01 1.727814202465882687e-01
6.000055028967532511e-01 1.613177130494491962e-01
6.003894833959970700e-01 1.498989382307280849e-01
6.007737096280267863e-01 1.385251644287039952e-01
6.011581817501026048e-01 1.271967020381863378e-01
6.015428999195835402e-01 1.159132814509415965e-01
6.019278642939316359e-01 1.046743597792438862e-01
6.023130750307073011e-01 9.347969441255621348e-02
6.026985322875744178e-01 8.232935495196969100e-02
6.030842362222950115e-01 7.122364497660971239e-02
6.034701869927346918e-01 6.016231362598389865e-02
6.038563847568577669e-01 4.914481172065077175e-02
6.042428296727317960e-01 3.817089821240582381e-02
6.046295218985231479e-01 2.724064200228148991e-02
6.050164615925019973e-01 1.635435109933514042e-02
6.054036489130372178e-01 5.511776582395988555e-03
6.057910840186015999e-01 -5.287628512674835690e-03
6.061787670677668549e-01 -1.604410214311613458e-02
6.065666982192084999e-01 -2.675757655062049878e-02
6.069548776317011951e-01 -3.742774393607017913e-02
6.073433054641238504e-01 -4.805484325904352261e-02
6.077319818754544078e-01 -5.863942439373381887e-02
6.081209070247750592e-01 -6.918172403055411479e-02
6.085100810712673614e-01 -7.968167425135241899e-02
6.088995041742171210e-01 -9.013896685778099993e-02
6.092891764930098430e-01 -1.005538305650484077e-01
6.096790981871350601e-01 -1.109268210165330615e-01
6.100692694161824470e-01 -1.212581682594278121e-01
6.104596903398452623e-01 -1.315478075959779503e-01
6.108503611179191273e-01 -1.417954253418560739e-01
6.112412819103001382e-01 -1.520012527767677923e-01
6.116324528769888635e-01 -1.621658339130682691e-01
6.120238741780861247e-01 -1.722894075070193765e-01
6.124155459737977703e-01 -1.823719069132110349e-01
6.128074684244293469e-01 -1.924130122346561222e-01
6.131996416903915392e-01 -2.024129503767913008e-01
6.135920659321953963e-01 -2.123722692881289120e-01
6.139847413104571050e-01 -2.222911989753955098e-01
6.143776679858929946e-01 -2.321696761733234027e-01
6.147708461193248652e-01 -2.420073862194760395e-01
6.151642758716749926e-01 -2.518045458945961101e-01
6.155579574039712343e-01 -2.615616996443161923e-01
6.159518908773417012e-01 -2.712790799245317075e-01
6.163460764530201974e-01 -2.809566225445330190e-01
6.167405142923413353e-01 -2.905940132365003592e-01
6.171352045567454203e-01 -3.001914575368260785e-01
6.175301474077735664e-01 -3.097495025204697328e-01
6.179253430070728026e-01 -3.192683825161468647e-01
6.183207915163909663e-01 -3.287480293965900913e-01
6.187164930975822541e-01 -3.381881263872381638e-01
6.191124479126014490e-01 -3.475888801492166280e-01
6.195086561235091382e-01 -3.569508345787619774e-01
6.199051178924697147e-01 -3.662742180790754531e-01
6.203018333817493790e-01 -3.755589698742642923e-01
6.206988027537204688e-01 -3.848047674602570467e-01
6.210960261708571295e-01 -3.940118114715156494e-01
6.214935037957395325e-01 -4.031806448353556505e-01
6.218912357910497679e-01 -4.123114983620235208e-01
6.222892223195765071e-01 -4.214043100379756268e-01
6.226874635442097849e-01 -4.304587557800871878e-01
6.230859596279466617e-01 -4.394750306571584275e-01
6.234847107338860051e-01 -4.484536781637142866e-01
6.238837170252333753e-01 -4.573949265513119755e-01
6.242829786652964730e-01 -4.662987139391541191e-01
6.246824958174898024e-01 -4.751647170766126749e-01
6.250822686453302302e-01 -4.839931238982337902e-01
6.254822973124416485e-01 -4.927844776355945200e-01
6.258825819825499792e-01 -5.015390042801364245e-01
6.262831228194886135e-01 -5.102566417496863238e-01
6.266839199871931942e-01 -5.189370736343512647e-01
6.270849736497069449e-01 -5.275804706062983129e-01
6.274862839711752294e-01 -5.361873817030131661e-01
6.278878511158515474e-01 -5.447580313083353332e-01
6.282896752480913172e-01 -5.532923633059274593e-01
6.286917565323574264e-01 -5.617900462271849804e-01
6.290940951332180120e-01 -5.702512561334875940e-01
6.294966912153445726e-01 -5.786765380822851412e-01
6.298995449435164096e-01 -5.870661208578678014e-01
6.303026564826158529e-01 -5.954199346550881344e-01
6.307060259976333683e-01 -6.037376609417242079e-01
6.311096536536622281e-01 -6.120194663861147077e-01
6.315135396159041736e-01 -6.202658964102862882e-01
6.319176840496638636e-01 -6.284771702733085164e-01
6.323220871203545368e-01 -6.366532342617459150e-01
6.327267489934926825e-01 -6.447937572546216245e-01
6.331316698347031480e-01 -6.528989006616523483e-01
6.335368498097141421e-01 -6.609692106086360042e-01
6.339422890843627867e-01 -6.690049116719425371e-01
6.343479878245895653e-01 -6.770059403876018678e-01
6.347539461964439855e-01 -6.849719732536829753e-01
6.351601643660785834e-01 -6.929031590913874439e-01
6.355666424997556962e-01 -7.008000512493488543e-01
6.359733807638409120e-01 -7.086628678813369220e-01
6.363803793248088425e-01 -7.164915529750137679e-01
6.367876383492383496e-01 -7.242857662701478461e-01
6.371951580038174301e-01 -7.320456678714633014e-01
6.376029384553379975e-01 -7.397717988259815414e-01
6.380109798707006563e-01 -7.474643850683522217e-01
6.384192824169130365e-01 -7.551233622295168146e-01
6.388278462610874620e-01 -7.627484064515668294e-01
6.392366715704460578e-01 -7.703396524914056798e-01
6.396457585123149769e-01 -7.778976492177402946e-01
6.400551072541303954e-01 -7.854226217578199609e-01
6.404647179634329612e-01 -7.929145061050633103e-01
6.408745908078731235e-01 -8.003729764827314241e-01
6.412847259552059143e-01 -8.077981638527598207e-01
6.416951235732966108e-01 -8.151906153774346464e-01
6.421057838301149623e-01 -8.225505555520236101e-01
6.425167068937409631e-01 -8.298779209067150830e-01
6.429278929323596348e-01 -8.371723864227380574e-01
6.433393421142662438e-01 -8.444340727011434566e-01
6.437510546078610840e-01 -8.516635262960106090e-01
6.441630305816546942e-01 -8.588609794406076858e-01
6.445752702042630844e-01 -8.660263635335443411e-01
6.449877736444128429e-01 -8.731593362042264772e-01
6.454005410709354740e-01 -8.802600718155462189e-01
6.458135726527736153e-01 -8.873290530205881765e-01
6.462268685589751538e-01 -8.943665303979848602e-01
6.466404289586988874e-01 -9.013724370861915247e-01
6.470542540212091964e-01 -9.083464581235753954e-01
6.474683439158814835e-01 -9.152886816399323777e-01
6.478826988121967334e-01 -9.221996701492072290e-01
6.482973188797466202e-01 -9.290796449596037121e-01
6.487122042882310646e-01 -9.359285332121087819e-01
6.491273552074570130e-01 -9.427460217705636580e-01
6.495427718073421008e-01 -9.495322221544997277e-01
6.499584542579107671e-01 -9.562876733950709252e-01
6.503744027292983620e-01 -9.630125816408741102e-01
6.507906173917468173e-01 -9.697069111782870010e-01
6.512070984156095310e-01 -9.763703096428830719e-01
6.516238459713461495e-01 -9.830028927168532604e-01
6.520408602295281186e-01 -9.896052041319993720e-01
6.524581413608336877e-01 -9.961774661875857362e-01
6.528756895360525725e-01 -1.002719614719826957e+00
6.532935049260812921e-01 -1.009231325510723920e+00
6.537115877019284982e-01 -1.015712683878789768e+00
6.541299380347093129e-01 -1.022164244342373962e+00
6.545485560956516569e-01 -1.028586226933487779e+00
6.549674420560893662e-01 -1.034978568626073958e+00
6.553865960874697416e-01 -1.041340945076145275e+00
6.558060183613462213e-01 -1.047673433993569603e+00
6.562257090493851530e-01 -1.053976590173875572e+00
6.566456683233600211e-01 -1.060250634948972426e+00
6.570658963551566645e-01 -1.066495504563810925e+00
6.574863933167686136e-01 -1.072710872905398460e+00
6.579071593803018647e-01 -1.078896815054031677e+00
6.583281947179701055e-01 -1.085053882180216256e+00
6.587494995020990451e-01 -1.091182296219474601e+00
6.591710739051246382e-01 -1.097281996175607510e+00
6.595929180995915297e-01 -1.103352653547839957e+00
6.600150322581570528e-01 -1.109394336479480714e+00
6.604374165535866759e-01 -1.115407598289339219e+00
6.608600711587587773e-01 -1.121392658874071024e+00
6.612829962466599820e-01 -1.127349458119352832e+00
6.617061919903903799e-01 -1.133277667962528490e+00
6.621296585631575304e-01 -1.139177348365705278e+00
6.625533961382833459e-01 -1.145049055213037903e+00
6.629774048891974303e-01 -1.150893007749275831e+00
6.634016849894434076e-01 -1.156709145187623911e+00
6.638262366126728153e-01 -1.162497139600073837e+00
6.642510599326515441e-01 -1.168257045958344342e+00
6.646761551232536203e-01 -1.173989415282954418e+00
6.651015223584670899e-01 -1.179694473370787478e+00
6.655271618123889121e-01 -1.185372156515525965e+00
6.659530736592297329e-01 -1.191022136559702460e+00
6.663792580733093329e-01 -1.196644463584877194e+00
6.668057152290617351e-01 -1.202239687084672326e+00
6.672324453010296530e-01 -1.207808031378698743e+00
6.676594484638703753e-01 -1.213349437871326764e+00
6.680867248923502144e-01 -1.218863573064837169e+00
6.685142747613495029e-01 -1.224350478522782559e+00
6.689420982458601506e-01 -1.229810718240148759e+00
6.693701955209844234e-01 -1.235244502115785181e+00
6.697985667619390515e-01 -1.240651774799008678e+00
6.702272121440502328e-01 -1.246032207868211117e+00
6.706561318427592955e-01 -1.251385833166772876e+00
6.710853260336170356e-01 -1.256713212416922687e+00
6.715147948922889354e-01 -1.262014555939905414e+00
6.719445385945509441e-01 -1.267289814783420177e+00
6.723745573162933642e-01 -1.272538654740860586e+00
6.728048512335168541e-01 -1.277761104435983341e+00
6.732354205223374244e-01 -1.282957720573931759e+00
6.736662653589811089e-01 -1.288128721560429568e+00
6.740973859197888496e-01 -1.293274049576649709e+00
6.745287823812126105e-01 -1.298393375704191222e+00
6.749604549198193748e-01 -1.303486722458115921e+00
6.753924037122865931e-01 -1.308554648283325683e+00
6.758246289354075120e-01 -1.313597367117446346e+00
6.762571307660857345e-01 -1.318614824014811227e+00
6.766899093813409927e-01 -1.323606689889030186e+00
6.771229649583032639e-01 -1.328572980265062320e+00
6.775562976742188770e-01 -1.333514254764220475e+00
6.779899077064446278e-01 -1.338430726386402370e+00
6.784237952324532195e-01 -1.343322347749155377e+00
6.788579604298305981e-01 -1.348188769556848854e+00
6.792924034762742869e-01 -1.353030020836406777e+00
6.797271245495986047e-01 -1.357846655805403202e+00
6.801621238277285597e-01 -1.362638886333099819e+00
6.805974014887060664e-01 -1.367406658431100652e+00
6.810329577106839505e-01 -1.372149645035446675e+00
6.814687926719320554e-01 -1.376867846472824120e+00
6.819049065508313578e-01 -1.381561816477188565e+00
6.823412995258799629e-01 -1.386231785138757111e+00
6.827779717756871092e-01 -1.390877688235716114e+00
6.832149234789794967e-01 -1.395499211203683920e+00
6.836521548145950700e-01 -1.400096323133319665e+00
6.840896659614893460e-01 -1.404669592441941894e+00
6.845274570987293083e-01 -1.409219259192854068e+00
6.849655284054995130e-01 -1.413745227510560198e+00
6.854038800610962046e-01 -1.418247201816518199e+00
6.858425122449333111e-01 -1.422725173824975542e+00
6.862814251365368934e-01 -1.427179668193976347e+00
6.867206189155503626e-01 -1.431610950450911801e+00
6.871600937617295957e-01 -1.436018906585269761e+00
6.875998498549480420e-01 -1.440403267378745689e+00
6.880398873751917277e-01 -1.444763970246490281e+00
6.884802065025638074e-01 -1.449101608051169165e+00
6.889208074172827878e-01 -1.453416389986854185e+00
6.893616902996804185e-01 -1.457708238842177373e+00
6.898028553302065768e-01 -1.461976854133512305e+00
6.902443026894236056e-01 -1.466222198814894462e+00
6.906860325580126414e-01 -1.470444845231905440e+00
6.911280451167675087e-01 -1.474644996091036830e+00
6.915703405466002707e-01 -1.478822598505883157e+00
6.920129190285362331e-01 -1.482977334558366778e+00
6.924557807437193846e-01 -1.487109165298218016e+00
6.928989258734066237e-01 -1.491218660027488596e+00
6.933423545989737535e-01 -1.495306031407968028e+00
6.937860671019099312e-01 -1.499371220419758899e+00
6.942300635638231077e-01 -1.503413910293297739e+00
6.946743441664346985e-01 -1.507434055393498618e+00
6.951189090915854685e-01 -1.511432226834706682e+00
6.955637585212294249e-01 -1.515408634467523719e+00
6.960088926374397023e-01 -1.519363222089852528e+00
6.964543116224036767e-01 -1.523295672914406929e+00
6.969000156584277406e-01 -1.527205933216408518e+00
6.973460049279320838e-01 -1.531094578022702102e+00
6.977922796134568006e-01 -1.534961815518078865e+00
6.982388398976555610e-01 -1.538807588415380678e+00
6.986856859633014949e-01 -1.542631581658031159e+00
6.991328179932843057e-01 -1.546433735092278994e+00
6.995802361706097150e-01 -1.550214624919002304e+00
7.000279406784000180e-01 -1.553974456247176228e+00
7.004759316998966368e-01 -1.557713177772948931e+00
7.009242094184580107e-01 -1.561430470157072037e+00
7.013727740175578207e-01 -1.565126268560269374e+00
7.018216256807900955e-01 -1.568801148982846172e+00
7.022707645918633279e-01 -1.572455318106135813e+00
7.027201909346066921e-01 -1.576088723838841688e+00
7.031699048929637152e-01 -1.579701047165753991e+00
7.036199066509991606e-01 -1.583292217900749144e+00
7.040701963928920337e-01 -1.586862811614587976e+00
7.045207743029426872e-01 -1.590413035074942805e+00
7.049716405655659379e-01 -1.593942837295013071e+00
7.054227953652980609e-01 -1.597451898614414389e+00
7.058742388867901285e-01 -1.600940144369804585e+00
7.063259713148144492e-01 -1.604408148864653327e+00
7.067779928342587947e-01 -1.607856120177409309e+00
7.072303036301318402e-01 -1.611284007160395326e+00
7.076829038875580569e-01 -1.614691490073707492e+00
7.081357937917832635e-01 -1.618078488915569935e+00
7.085889735281687418e-01 -1.621445578624744144e+00
7.090424432821974543e-01 -1.624792966730995047e+00
7.094962032394679374e-01 -1.628120602556323959e+00
7.099502535857008523e-01 -1.631428166953842407e+00
7.104045945067324341e-01 -1.634715574087096002e+00
7.108592261885200436e-01 -1.637983397938483243e+00
7.113141488171402793e-01 -1.641231849090507566e+00
7.117693625787863132e-01 -1.644460875358441321e+00
7.122248676597736639e-01 -1.647670157485900511e+00
7.126806642465342012e-01 -1.650859600091409973e+00
7.131367525256216977e-01 -1.654029791587174891e+00
7.135931326837067212e-01 -1.657180925505609359e+00
7.140498049075819642e-01 -1.660312958084995572e+00
7.145067693841571366e-01 -1.663425571583082352e+00
7.149640263004638507e-01 -1.666518667853956970e+00
7.154215758436509587e-01 -1.669592816953054282e+00
7.158794182009901030e-01 -1.672648238145839628e+00
7.163375535598694999e-01 -1.675684871486007310e+00
7.167959821078002669e-01 -1.678702407392413498e+00
7.172547040324107614e-01 -1.681700736991706080e+00
