# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 0.5
# number of COSEBI modes = 20
# theta[arcmin]      T_+(theta)
5.218978157665807860e-01 -5.826867879261651950e+00
5.222318103431056180e-01 -5.629946001669877020e+00
5.225660186633432902e-01 -5.434798104922198725e+00
5.229004408640828272e-01 -5.241414517118899496e+00
5.232350770821981856e-01 -5.049785604004000561e+00
5.235699274546530280e-01 -4.859901768850808601e+00
5.239049921184982805e-01 -4.671753452351957492e+00
5.242402712108712448e-01 -4.485331132508718177e+00
5.245757648689988173e-01 -4.300625324518331460e+00
5.249114732301941588e-01 -4.117626580665222136e+00
5.252473964318596922e-01 -3.936325490208984146e+00
5.255835346114843265e-01 -3.756712679275776345e+00
5.259198879066464549e-01 -3.578778810746853889e+00
5.262564564550108459e-01 -3.402514584150626131e+00
5.265932403943324180e-01 -3.227910735551324350e+00
5.269302398624520212e-01 -3.054958037442126795e+00
5.272674549973008773e-01 -2.883647298634012923e+00
5.276048859368962507e-01 -2.713969364149421803e+00
5.279425328193461109e-01 -2.545915115111554883e+00
5.282803957828444696e-01 -2.379475468638660107e+00
5.286184749656760440e-01 -2.214641377733888916e+00
5.289567705062115932e-01 -2.051403831180037773e+00
5.292952825429131369e-01 -1.889753853429687824e+00
5.296340112143286261e-01 -1.729682504500728690e+00
5.299729566590971608e-01 -1.571180879867058788e+00
5.303121190159442166e-01 -1.414240110354280544e+00
5.306514984236863075e-01 -1.258851362031226273e+00
5.309910950212265446e-01 -1.105005836105948047e+00
5.313309089475594105e-01 -9.526947688177405116e-01
5.316709403417655411e-01 -8.019094313339439895e-01
5.320111893430167216e-01 -6.526411296423872965e-01
5.323516560905736661e-01 -5.048812044473431904e-01
5.326923407237846853e-01 -3.586210310652803712e-01
5.330332433820891280e-01 -2.138520193188133134e-01
5.333743642050136069e-01 -7.056561343400497011e-02
5.337157033321763278e-01 7.124670806553090596e-02
5.340572609032825380e-01 2.115934324605619199e-01
5.343990370581289673e-01 3.504830129416285911e-01
5.347410319365997200e-01 4.879238687107290140e-01
5.350832456786707159e-01 6.239243850861665441e-01
5.354256784244051381e-01 7.584929136036072661e-01
5.357683303139579856e-01 8.916377721204535867e-01
5.361112014875718534e-01 1.023367244916571384e+00
5.364542920855811525e-01 1.153689582798020474e+00
5.367976022484080012e-01 1.282613003197369039e+00
5.371411321165666664e-01 1.410145690276995323e+00
5.374848818306587894e-01 1.536295795028687072e+00
5.378288515313787155e-01 1.661071435376777261e+00
5.381730413595081641e-01 1.784480696277081169e+00
5.385174514559212255e-01 1.906531629819384177e+00
5.388620819615803637e-01 2.027232255326438803e+00
5.392069330175399688e-01 2.146590559455402225e+00
5.395520047649425832e-01 2.264614496296477153e+00
5.398972973450230084e-01 2.381311987474037384e+00
5.402428108991059741e-01 2.496690922245295763e+00
5.405885455686055829e-01 2.610759157599370717e+00
5.409345014950280861e-01 2.723524518357199664e+00
5.412806788199684416e-01 2.834994797269175582e+00
5.416270776851141999e-01 2.945177755114932516e+00
5.419736982322415075e-01 3.054081120800356874e+00
5.423205406032194364e-01 3.161712591457013222e+00
5.426676049400057655e-01 3.268079832538650642e+00
5.430148913846510883e-01 3.373190477920055663e+00
5.433624000792948161e-01 3.477052129993188245e+00
5.437101311661695080e-01 3.579672359765600831e+00
5.440580847875965409e-01 3.681058706956052529e+00
5.444062610859906615e-01 3.781218680092487183e+00
5.447546602038555452e-01 3.880159756607170607e+00
5.451032822837880154e-01 3.977889382934093554e+00
5.454521274684741572e-01 4.074414974603837614e+00
5.458011959006937586e-01 4.169743916340534540e+00
5.461504877233154254e-01 4.263883562156022933e+00
5.465000030793014663e-01 4.356841235446452743e+00
5.468497421117037849e-01 4.448624229086211912e+00
5.471997049636675436e-01 4.539239805523717308e+00
5.475498917784277220e-01 4.628695196875095341e+00
5.479003026993124470e-01 4.716997605019394690e+00
5.482509378697416613e-01 4.804154201692366399e+00
5.486017974332252356e-01 4.890172128579899358e+00
5.489528815333672984e-01 4.975058497412764957e+00
5.493041903138616844e-01 5.058820390058947680e+00
5.496557239184960419e-01 5.141464858617857736e+00
5.500074824911481697e-01 5.222998925512455592e+00
5.503594661757903461e-01 5.303429583583033846e+00
5.507116751164841117e-01 5.382763796178560156e+00
5.510641094573861531e-01 5.461008497250335658e+00
5.514167693427425299e-01 5.538170591442796109e+00
5.517696549168943365e-01 5.614256954186644499e+00
5.521227663242725958e-01 5.689274431789375974e+00
5.524761037094029215e-01 5.763229841527724773e+00
5.528296672169015213e-01 5.836129971738006184e+00
5.531834569914789723e-01 5.907981581907904456e+00
5.535374731779364454e-01 5.978791402766449714e+00
5.538917159211699248e-01 6.048566136375422175e+00
5.542461853661660998e-01 6.117312456218846783e+00
5.546008816580062506e-01 6.185037007293868960e+00
5.549558049418628070e-01 6.251746406199960582e+00
5.553109553630029005e-01 6.317447241229270816e+00
5.556663330667847012e-01 6.382146072455372909e+00
5.560219381986613030e-01 6.445849431823218900e+00
5.563777709041769493e-01 6.508563823237454748e+00
5.567338313289705853e-01 6.570295722651855463e+00
5.570901196187743043e-01 6.631051578157606485e+00
5.574466359194121257e-01 6.690837810071473157e+00
5.578033803768028820e-01 6.749660811024417839e+00
5.581603531369574434e-01 6.807526946049069494e+00
5.585175543459817149e-01 6.864442552667920694e+00
5.588749841500733062e-01 6.920413940980289169e+00
5.592326426955251950e-01 6.975447393750176417e+00
5.595905301287219524e-01 7.029549166492747858e+00
5.599486465961441839e-01 7.082725487561869038e+00
5.603069922443637552e-01 7.134982558236018235e+00
5.606655672200488993e-01 7.186326552805473611e+00
5.610243716699591099e-01 7.236763618657786168e+00
5.613834057409502476e-01 7.286299876364507710e+00
5.617426695799698777e-01 7.334941419766330739e+00
5.621021633340618218e-01 7.382694316059288830e+00
5.624618871503618278e-01 7.429564605879544814e+00
5.628218411761020112e-01 7.475558303389135517e+00
5.631820255586065249e-01 7.520681396360354931e+00
5.635424404452957781e-01 7.564939846261033551e+00
5.639030859836825504e-01 7.608339588338576043e+00
5.642639623213763223e-01 7.650886531704821358e+00
5.646250696060786112e-01 7.692586559419580361e+00
5.649864079855870802e-01 7.733445528575040306e+00
5.653479776077942054e-01 7.773469270379288254e+00
5.657097786206853884e-01 7.812663590239598221e+00
5.660718111723429535e-01 7.851034267846151771e+00
5.664340754109413734e-01 7.888587057254600410e+00
5.667965714847528202e-01 7.925327686969518837e+00
5.671592995421417260e-01 7.961261860026507264e+00
5.675222597315697781e-01 7.996395254075153503e+00
5.678854522015915895e-01 8.030733521460863500e+00
5.682488771008588069e-01 8.064282289307300289e+00
5.686125345781160023e-01 8.097047159597847710e+00
5.689764247822054477e-01 8.129033709257694085e+00
5.693405478620623406e-01 8.160247490234832313e+00
5.697049039667193560e-01 8.190694029581701230e+00
5.700694932453019836e-01 8.220378829535823328e+00
5.704343158470340791e-01 8.249307367601089069e+00
5.707993719212320904e-01 8.277485096627930972e+00
5.711646616173108315e-01 8.304917444894194034e+00
5.715301850847780418e-01 8.331609816184952777e+00
5.718959424732396046e-01 8.357567589872932245e+00
5.722619339323949950e-01 8.382796120997991096e+00
5.726281596120413875e-01 8.407300740347057655e+00
5.729946196620697707e-01 8.431086754533273719e+00
5.733613142324696099e-01 8.454159446075541595e+00
5.737282434733235181e-01 8.476524073477218479e+00
5.740954075348121410e-01 8.498185871305238948e+00
5.744628065672126027e-01 8.519150050268667229e+00
5.748304407208956190e-01 8.539421797296959937e+00
5.751983101463312709e-01 8.559006275618536108e+00
5.755664149940833418e-01 8.577908624838508800e+00
5.759347554148140924e-01 8.596133961016787950e+00
5.763033315592800410e-01 8.613687376745518876e+00
5.766721435783365157e-01 8.630573941226755252e+00
5.770411916229331029e-01 8.646798700349513922e+00
5.774104758441180874e-01 8.662366676767033979e+00
5.777799963930344562e-01 8.677282869973485191e+00
5.781497534209238953e-01 8.691552256380806085e+00
5.785197470791229035e-01 8.705179789395037560e+00
5.788899775190666785e-01 8.718170399492759515e+00
5.792604448922855642e-01 8.730528994297067413e+00
5.796311493504087142e-01 8.742260458653598576e+00
5.800020910451604284e-01 8.753369654706132152e+00
5.803732701283639273e-01 8.763861421972224619e+00
5.807446867519377998e-01 8.773740577418445596e+00
5.811163410678998886e-01 8.783011915535618996e+00
5.814882332283628497e-01 8.791680208413657382e+00
5.818603633855394808e-01 8.799750205816462056e+00
5.822327316917371709e-01 8.807226635256359515e+00
5.826053382993628960e-01 8.814114202068591197e+00
5.829781833609207764e-01 8.820417589485455068e+00
5.833512670290111890e-01 8.826141458710299759e+00
5.837245894563343196e-01 8.831290448991392594e+00
5.840981507956857222e-01 8.835869177695487409e+00
5.844719511999612038e-01 8.839882240381323086e+00
5.848459908221517178e-01 8.843334210872821899e+00
5.852202698153489147e-01 8.846229641332216787e+00
5.855947883327399239e-01 8.848573062332873107e+00
5.859695465276119064e-01 8.850368982932026896e+00
5.863445445533485012e-01 8.851621890743269105e+00
5.867197825634331565e-01 8.852336252008884188e+00
5.870952607114455768e-01 8.852516511671977284e+00
5.874709791510659418e-01 8.852167093448434443e+00
5.878469380360705765e-01 8.851292399898692764e+00
5.882231375203363921e-01 8.849896812499320475e+00
5.885995777578364452e-01 8.847984691714430028e+00
5.889762589026449335e-01 8.845560377066876256e+00
5.893531811089318673e-01 8.842628187209330193e+00
5.897303445309687309e-01 8.839192419995081096e+00
5.901077493231230431e-01 8.835257352548767429e+00
5.904853956398637971e-01 8.830827241336804079e+00
5.908632836357560203e-01 8.825906322237758062e+00
5.912414134654658815e-01 8.820498810612418694e+00
5.916197852837581372e-01 8.814608901373764738e+00
5.919983992454952437e-01 8.808240769056761010e+00
5.923772555056406874e-01 8.801398567887890323e+00
5.927563542192550994e-01 8.794086431854619690e+00
5.931356955415004739e-01 8.786308474774566335e+00
5.935152796276360609e-01 8.778068790364617513e+00
5.938951066330223627e-01 8.769371452309725257e+00
5.942751767131173590e-01 8.760220514331685138e+00
5.946554900234807262e-01 8.750620010257552650e+00
5.950360467197691738e-01 8.740573954088096897e+00
5.954168469577416634e-01 8.730086340065831507e+00
5.957978908932543005e-01 8.719161142743132586e+00
5.961791786822653316e-01 8.707802317049919694e+00
5.965607104808304806e-01 8.696013798361411418e+00
5.969424864451076118e-01 8.683799502565454631e+00
5.973245067313524004e-01 8.671163326129937232e+00
5.977067714959225508e-01 8.658109146169762127e+00
5.980892808952735784e-01 8.644640820513920687e+00
5.984720350859638049e-01 8.630762187772084815e+00
5.988550342246489189e-01 8.616477067401376644e+00
5.992382784680874153e-01 8.601789259772598228e+00
5.996217679731357109e-01 8.586702546236637090e+00
6.000055028967532511e-01 8.571220689190347741e+00
6.003894833959970700e-01 8.555347432142658803e+00
6.007737096280267863e-01 8.539086499780095707e+00
6.011581817501026048e-01 8.522441598032402865e+00
6.015428999195835402e-01 8.505416414138014858e+00
6.019278642939316359e-01 8.488014616709069315e+00
6.023130750307073011e-01 8.470239855796663164e+00
6.026985322875744178e-01 8.452095762955472935e+00
6.030842362222950115e-01 8.433585951308717910e+00
6.034701869927346918e-01 8.414714015612416276e+00
6.038563847568577669e-01 8.395483532319987674e+00
6.042428296727317960e-01 8.375898059646218030e+00
6.046295218985231479e-01 8.355961137631496172e+00
6.050164615925019973e-01 8.335676288205426943e+00
6.054036489130372178e-01 8.315047015250769391e+00
6.057910840186015999e-01 8.294076804666680403e+00
6.061787670677668549e-01 8.272769124432340249e+00
6.065666982192084999e-01 8.251127424669862265e+00
6.069548776317011951e-01 8.229155137707572010e+00
6.073433054641238504e-01 8.206855678142574106e+00
6.077319818754544078e-01 8.184232442903725868e+00
6.081209070247750592e-01 8.161288811313866631e+00
6.085100810712673614e-01 8.138028145152450321e+00
6.088995041742171210e-01 8.114453788717446159e+00
6.092891764930098430e-01 8.090569068887640825e+00
6.096790981871350601e-01 8.066377295184237184e+00
6.100692694161824470e-01 8.041881759832779863e+00
6.104596903398452623e-01 8.017085737824492853e+00
6.108503611179191273e-01 7.991992486977704147e+00
6.112412819103001382e-01 7.966605247999196671e+00
6.116324528769888635e-01 7.940927244544979224e+00
6.120238741780861247e-01 7.914961683281452665e+00
6.124155459737977703e-01 7.888711753945815808e+00
6.128074684244293469e-01 7.862180629406973154e+00
6.131996416903915392e-01 7.835371465725579299e+00
6.135920659321953963e-01 7.808287402214589612e+00
6.139847413104571050e-01 7.780931561499018656e+00
6.143776679858929946e-01 7.753307049576196874e+00
6.147708461193248652e-01 7.725416955875159530e+00
6.151642758716749926e-01 7.697264353316592533e+00
6.155579574039712343e-01 7.668852298371914955e+00
6.159518908773417012e-01 7.640183831122927316e+00
6.163460764530201974e-01 7.611261975320557482e+00
6.167405142923413353e-01 7.582089738444164340e+00
6.171352045567454203e-01 7.552670111759991478e+00
6.175301474077735664e-01 7.523006070380172439e+00
6.179253430070728026e-01 7.493100573320844227e+00
6.183207915163909663e-01 7.462956563560860346e+00
6.187164930975822541e-01 7.432576968099549042e+00
6.191124479126014490e-01 7.401964698015173205e+00
6.195086561235091382e-01 7.371122648522394627e+00
6.199051178924697147e-01 7.340053699030139711e+00
6.203018333817493790e-01 7.308760713199299985e+00
6.206988027537204688e-01 7.277246538999801118e+00
6.210960261708571295e-01 7.245514008768186187e+00
6.214935037957395325e-01 7.213565939264366733e+00
6.218912357910497679e-01 7.181405131728885394e+00
6.222892223195765071e-01 7.149034371939332111e+00
6.226874635442097849e-01 7.116456430267381172e+00
6.230859596279466617e-01 7.083674061734821059e+00
6.234847107338860051e-01 7.050690006070285953e+00
6.238837170252333753e-01 7.017506987765044002e+00
6.242829786652964730e-01 6.984127716129376218e+00
6.246824958174898024e-01 6.950554885348060985e+00
6.250822686453302302e-01 6.916791174536460751e+00
6.254822973124416485e-01 6.882839247795695670e+00
6.258825819825499792e-01 6.848701754268467390e+00
6.262831228194886135e-01 6.814381328193876541e+00
6.266839199871931942e-01 6.779880588962967636e+00
6.270849736497069449e-01 6.745202141173236576e+00
6.274862839711752294e-01 6.710348574683910883e+00
6.278878511158515474e-01 6.675322464670101930e+00
6.282896752480913172e-01 6.640126371677848915e+00
6.286917565323574264e-01 6.604762841678005536e+00
6.290940951332180120e-01 6.569234406120650682e+00
6.294966912153445726e-01 6.533543581989325055e+00
6.298995449435164096e-01 6.497692871854557239e+00
6.303026564826158529e-01 6.461684763928064790e+00
6.307060259976333683e-01 6.425521732115920592e+00
6.311096536536622281e-01 6.389206236072517697e+00
6.315135396159041736e-01 6.352740721253386624e+00
6.319176840496638636e-01 6.316127618968890189e+00
6.323220871203545368e-01 6.279369346436742383e+00
6.327267489934926825e-01 6.242468306835401215e+00
6.331316698347031480e-01 6.205426889356345121e+00
6.335368498097141421e-01 6.168247469257133631e+00
6.339422890843627867e-01 6.130932407913369353e+00
6.343479878245895653e-01 6.093484052871515289e+00
6.347539461964439855e-01 6.055904737900549506e+00
6.351601643660785834e-01 6.018196783044545306e+00
6.355666424997556962e-01 5.980362494673935103e+00
6.359733807638409120e-01 5.942404165537853444e+00
6.363803793248088425e-01 5.904324074815202827e+00
6.367876383492383496e-01 5.866124488166555295e+00
6.371951580038174301e-01 5.827807657785009532e+00
6.376029384553379975e-01 5.789375822447851760e+00
6.380109798707006563e-01 5.750831207567143721e+00
6.384192824169130365e-01 5.712176025240755628e+00
6.388278462610874620e-01 5.673412474303353825e+00
6.392366715704460578e-01 5.634542740376503822e+00
6.396457585123149769e-01 5.595568995919703248e+00
6.400551072541303954e-01 5.556493400280128725e+00
6.404647179634329612e-01 5.517318099743354409e+00
6.408745908078731235e-01 5.478045227582892807e+00
6.412847259552059143e-01 5.438676904110599786e+00
6.416951235732966108e-01 5.399215236725897427e+00
6.421057838301149623e-01 5.359662319965970312e+00
6.425167068937409631e-01 5.320020235554685506e+00
6.429278929323596348e-01 5.280291052452476208e+00
6.433393421142662438e-01 5.240476826905016594e+00
6.437510546078610840e-01 5.200579602492845233e+00
6.441630305816546942e-01 5.160601410179770809e+00
6.445752702042630844e-01 5.120544268362148266e+00
6.449877736444128429e-01 5.080410182917064255e+00
6.454005410709354740e-01 5.040201147251407221e+00
6.458135726527736153e-01 4.999919142349648737e+00
6.462268685589751538e-01 4.959566136822692428e+00
6.466404289586988874e-01 4.919144086955452799e+00
6.470542540212091964e-01 4.878654936755334681e+00
6.474683439158814835e-01 4.838100617999582020e+00
6.478826988121967334e-01 4.797483050283521955e+00
6.482973188797466202e-01 4.756804141067648040e+00
6.487122042882310646e-01 4.716065785725312764e+00
6.491273552074570130e-01 4.675269867590165163e+00
6.495427718073421008e-01 4.634418258002971136e+00
6.499584542579107671e-01 4.593512816359057283e+00
6.503744027292983620e-01 4.552555390154803483e+00
6.507906173917468173e-01 4.511547815034880671e+00
6.512070984156095310e-01 4.470491914838403247e+00
6.516238459713461495e-01 4.429389501645974114e+00
6.520408602295281186e-01 4.388242375825520902e+00
6.524581413608336877e-01 4.347052326079047901e+00
6.528756895360525725e-01 4.305821129488303534e+00
6.532935049260812921e-01 4.264550551561241853e+00
6.537115877019284982e-01 4.223242346277347181e+00
6.541299380347093129e-01 4.181898256133940173e+00
6.545485560956516569e-01 4.140520012191155175e+00
6.549674420560893662e-01 4.099109334118090864e+00
6.553865960874697416e-01 4.057667930237411014e+00
6.558060183613462213e-01 4.016197497571283748e+00
6.562257090493851530e-01 3.974699721885808223e+00
6.566456683233600211e-01 3.933176277736527116e+00
6.570658963551566645e-01 3.891628828512759597e+00
6.574863933167686136e-01 3.850059026482741231e+00
6.579071593803018647e-01 3.808468512837749564e+00
6.583281947179701055e-01 3.766858917737008206e+00
6.587494995020990451e-01 3.725231860351586377e+00
6.591710739051246382e-01 3.683588948908755878e+00
6.595929180995915297e-01 3.641931780736213486e+00
6.600150322581570528e-01 3.600261942305639007e+00
6.604374165535866759e-01 3.558581009276933216e+00
6.608600711587587773e-01 3.516890546541457052e+00
6.612829962466599820e-01 3.475192108266033753e+00
6.617061919903903799e-01 3.433487237935883840e+00
6.621296585631575304e-01 3.391777468398519346e+00
6.625533961382833459e-01 3.350064321906244480e+00
6.629774048891974303e-01 3.308349310159899748e+00
6.634016849894434076e-01 3.266633934351141910e+00
6.638262366126728153e-01 3.224919685205874131e+00
6.642510599326515441e-01 3.183208043026314105e+00
6.646761551232536203e-01 3.141500477734143093e+00
6.651015223584670899e-01 3.099798448912393312e+00
6.655271618123889121e-01 3.058103405848258127e+00
6.659530736592297329e-01 3.016416787574828007e+00
6.663792580733093329e-01 2.974740022913593407e+00
6.668057152290617351e-01 2.933074530515924927e+00
6.672324453010296530e-01 2.891421718905421212e+00
6.676594484638703753e-01 2.849782986519060923e+00
6.680867248923502144e-01 2.808159721749313942e+00
6.685142747613495029e-01 2.766553302985143237e+00
6.689420982458601506e-01 2.724965098653564954e+00
6.693701955209844234e-01 2.683396467261011331e+00
6.697985667619390515e-01 2.641848757434026584e+00
6.702272121440502328e-01 2.600323307960732855e+00
6.706561318427592955e-01 2.558821447831157503e+00
6.710853260336170356e-01 2.517344496278523192e+00
6.715147948922889354e-01 2.475893762819355359e+00
6.719445385945509441e-01 2.434470547294426357e+00
6.723745573162933642e-01 2.393076139908732802e+00
6.728048512335168541e-01 2.351711821272187475e+00
6.732354205223374244e-01 2.310378862439257386e+00
6.736662653589811089e-01 2.269078524949533104e+00
6.740973859197888496e-01 2.227812060867171429e+00
6.745287823812126105e-01 2.186580712821053929e+00
6.749604549198193748e-01 2.145385714044106162e+00
6.753924037122865931e-01 2.104228288413278136e+00
6.758246289354075120e-01 2.063109650488500701e+00
6.762571307660857345e-01 2.022031005552526128e+00
6.766899093813409927e-01 1.980993549649588958e+00
6.771229649583032639e-01 1.939998469625084265e+00
6.775562976742188770e-01 1.899046943163959389e+00
6.779899077064446278e-01 1.858140138830131516e+00
6.784237952324532195e-01 1.817279216104748851e+00
6.788579604298305981e-01 1.776465325425062414e+00
6.792924034762742869e-01 1.735699608223122858e+00
6.797271245495986047e-01 1.694983196963682159e+00
6.801621238277285597e-01 1.654317215183078948e+00
6.805974014887060664e-01 1.613702777526830223e+00
6.810329577106839505e-01 1.573140989788260447e+00
6.814687926719320554e-01 1.532632948945891416e+00
6.819049065508313578e-01 1.492179743201824893e+00
6.823412995258799629e-01 1.451782452018922198e+00
6.827779717756871092e-01 1.411442146158974120e+00
6.832149234789794967e-01 1.371159887719621606e+00
6.836521548145950700e-01 1.330936730172318727e+00
6.840896659614893460e-01 1.290773718399029546e+00
6.845274570987293083e-01 1.250671888729969705e+00
6.849655284054995130e-01 1.210632268980090132e+00
6.854038800610962046e-01 1.170655878486562607e+00
6.858425122449333111e-01 1.130743728145081395e+00
6.862814251365368934e-01 1.090896820447087912e+00
6.867206189155503626e-01 1.051116149515897602e+00
6.871600937617295957e-01 1.011402701143675698e+00
6.875998498549480420e-01 9.717574528273418277e-01
6.880398873751917277e-01 9.321813738053246201e-01
6.884802065025638074e-01 8.926754250933220947e-01
6.889208074172827878e-01 8.532405595205233562e-01
6.893616902996804185e-01 8.138777217657759966e-01
6.898028553302065768e-01 7.745878483929637959e-01
6.902443026894236056e-01 7.353718678872875891e-01
6.906860325580126414e-01 6.962307006903127871e-01
6.911280451167675087e-01 6.571652592360555101e-01
6.915703405466002707e-01 6.181764479858816719e-01
6.920129190285362331e-01 5.792651634642879133e-01
6.924557807437193846e-01 5.404322942936077290e-01
6.928989258734066237e-01 5.016787212296180964e-01
6.933423545989737535e-01 4.630053171960061831e-01
6.937860671019099312e-01 4.244129473197342239e-01
6.942300635638231077e-01 3.859024689653430262e-01
6.946743441664346985e-01 3.474747317700951910e-01
6.951189090915854685e-01 3.091305776780097769e-01
6.955637585212294249e-01 2.708708409748752932e-01
6.960088926374397023e-01 2.326963483220721718e-01
6.964543116224036767e-01 1.946079187912642672e-01
6.969000156584277406e-01 1.566063638981130823e-01
6.973460049279320838e-01 1.186924876367875525e-01
6.977922796134568006e-01 8.086708651335614007e-02
6.982388398976555610e-01 4.313094958017180819e-02
6.986856859633014949e-01 5.484858469100984193e-03
6.991328179932843057e-01 -3.207041257461474421e-02
6.995802361706097150e-01 -6.953409665879217716e-02
7.000279406784000180e-01 -1.069054342109248268e-01
7.004759316998966368e-01 -1.441836729450877708e-01
7.009242094184580107e-01 -1.813680678285489734e-01
7.013727740175578207e-01 -2.184578810485110767e-01
7.018216256807900955e-01 -2.554523819795319617e-01
7.022707645918633279e-01 -2.923508471501132244e-01
7.027201909346066921e-01 -3.291525602104315995e-01
7.031699048929637152e-01 -3.658568118991106233e-01
7.036199066509991606e-01 -4.024629000111649146e-01
7.040701963928920337e-01 -4.389701293649544978e-01
7.045207743029426872e-01 -4.753778117703406636e-01
7.049716405655659379e-01 -5.116852659958478489e-01
7.054227953652980609e-01 -5.478918177370079023e-01
7.058742388867901285e-01 -5.839967995837500592e-01
7.063259713148144492e-01 -6.199995509888985845e-01
7.067779928342587947e-01 -6.558994182358153235e-01
7.072303036301318402e-01 -6.916957544070431174e-01
7.076829038875580569e-01 -7.273879193521873843e-01
7.081357937917832635e-01 -7.629752796567640383e-01
7.085889735281687418e-01 -7.984572086102224020e-01
7.090424432821974543e-01 -8.338330861750373746e-01
7.094962032394679374e-01 -8.691022989549134214e-01
7.099502535857008523e-01 -9.042642401641033389e-01
7.104045945067324341e-01 -9.393183095957745588e-01
7.108592261885200436e-01 -9.742639135914326065e-01
7.113141488171402793e-01 -1.009100465009857617e+00
7.117693625787863132e-01 -1.043827383196084035e+00
7.122248676597736639e-01 -1.078444093951119287e+00
7.126806642465342012e-01 -1.112950029500855198e+00
7.131367525256216977e-01 -1.147344628465970962e+00
7.135931326837067212e-01 -1.181627335831112235e+00
7.140498049075819642e-01 -1.215797602914954645e+00
7.145067693841571366e-01 -1.249854887339575615e+00
7.149640263004638507e-01 -1.283798653000683965e+00
7.154215758436509587e-01 -1.317628370037221108e+00
7.158794182009901030e-01 -1.351343514801809365e+00
7.163375535598694999e-01 -1.384943569830441312e+00
7.167959821078002669e-01 -1.418428023813182337e+00
7.172547040324107614e-01 -1.451796371564083810e+00
7.177137195214523535e-01 -1.485048113992024410e+00
7.181730287627934306e-01 -1.518182758070788285e+00
7.186326319444256150e-01 -1.551199816810150400e+00
7.190925292544581016e-01 -1.584098809226138327e+00
7.195527208811232089e-01 -1.616879260312263478e+00
