# Psi stats weights for clustering in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      U(theta)
1.156703523376798826e+00 -1.571407968475429091e-05
1.157443769248277743e+00 -1.571402118517008920e-05
1.158184488848709615e+00 -1.571396264814840002e-05
1.158925682481263708e+00 -1.571390407366526250e-05
1.159667350449304024e+00 -1.571384546169669885e-05
1.160409493056384189e+00 -1.571378681221873125e-05
1.161152110606257670e+00 -1.571372812520734462e-05
1.161895203402867116e+00 -1.571366940063852389e-05
1.162638771750354572e+00 -1.571361063848823026e-05
1.163382815953051930e+00 -1.571355183873241815e-05
1.164127336315490924e+00 -1.571349300134701490e-05
1.164872333142392913e+00 -1.571343412630794783e-05
1.165617806738679096e+00 -1.571337521359111037e-05
1.166363757409461410e+00 -1.571331626317239597e-05
1.167110185460051852e+00 -1.571325727502767436e-05
1.167857091195952490e+00 -1.571319824913280848e-05
1.168604474922865899e+00 -1.571313918546362741e-05
1.169352336946685833e+00 -1.571308008399597037e-05
1.170100677573505887e+00 -1.571302094470563594e-05
1.170849497109612170e+00 -1.571296176756842948e-05
1.171598795861489517e+00 -1.571290255256012583e-05
1.172348574135816168e+00 -1.571284329965648630e-05
1.173098832239468647e+00 -1.571278400883326543e-05
1.173849570479521098e+00 -1.571272468006619063e-05
1.174600789163240400e+00 -1.571266531333098256e-05
1.175352488598091716e+00 -1.571260590860334153e-05
1.176104669091737831e+00 -1.571254646585895092e-05
1.176857330952039593e+00 -1.571248698507349072e-05
1.177610474487050363e+00 -1.571242746622260704e-05
1.178364100005026449e+00 -1.571236790928194261e-05
1.179118207814415786e+00 -1.571230831422711980e-05
1.179872798223868369e+00 -1.571224868103374746e-05
1.180627871542227814e+00 -1.571218900967742766e-05
1.181383428078539577e+00 -1.571212930013372519e-05
1.182139468142042071e+00 -1.571206955237820145e-05
1.182895992042176658e+00 -1.571200976638640768e-05
1.183653000088578100e+00 -1.571194994213387819e-05
1.184410492591083219e+00 -1.571189007959612017e-05
1.185168469859723350e+00 -1.571183017874863404e-05
1.185926932204732553e+00 -1.571177023956689988e-05
1.186685879936538512e+00 -1.571171026202639441e-05
1.187445313365772970e+00 -1.571165024610256383e-05
1.188205232803260625e+00 -1.571159019177084757e-05
1.188965638560031124e+00 -1.571153009900666135e-05
1.189726530947307515e+00 -1.571146996778541411e-05
1.190487910276515571e+00 -1.571140979808248768e-05
1.191249776859281129e+00 -1.571134958987326050e-05
1.192012131007426090e+00 -1.571128934313309071e-05
1.192774973032972641e+00 -1.571122905783732285e-05
1.193538303248145027e+00 -1.571116873396127101e-05
1.194302121965366670e+00 -1.571110837148025942e-05
1.195066429497258165e+00 -1.571104797036957843e-05
1.195831226156643945e+00 -1.571098753060449807e-05
1.196596512256544953e+00 -1.571092705216028837e-05
1.197362288110186412e+00 -1.571086653501219563e-05
1.198128554030989612e+00 -1.571080597913544923e-05
1.198895310332581676e+00 -1.571074538450526498e-05
1.199662557328784018e+00 -1.571068475109684514e-05
1.200430295333625663e+00 -1.571062407888537164e-05
1.201198524661330591e+00 -1.571056336784600949e-05
1.201967245626329062e+00 -1.571050261795390674e-05
1.202736458543247400e+00 -1.571044182918421143e-05
1.203506163726918654e+00 -1.571038100151203097e-05
1.204276361492372160e+00 -1.571032013491247613e-05
1.205047052154843534e+00 -1.571025922936063399e-05
1.205818236029766011e+00 -1.571019828483157467e-05
1.206589913432778882e+00 -1.571013730130035475e-05
1.207362084679718395e+00 -1.571007627874201386e-05
1.208134750086627518e+00 -1.571001521713157807e-05
1.208907909969750394e+00 -1.570995411644405314e-05
1.209681564645531893e+00 -1.570989297665443805e-05
1.210455714430619167e+00 -1.570983179773770128e-05
1.211230359641863874e+00 -1.570977057966880115e-05
1.212005500596321728e+00 -1.570970932242268919e-05
1.212781137611246285e+00 -1.570964802597428985e-05
1.213557271004100269e+00 -1.570958669029851401e-05
1.214333901092543355e+00 -1.570952531537026238e-05
1.215111028194444609e+00 -1.570946390116440859e-05
1.215888652627870936e+00 -1.570940244765581947e-05
1.216666774711097743e+00 -1.570934095481934492e-05
1.217445394762599609e+00 -1.570927942262981451e-05
1.218224513101059836e+00 -1.570921785106204425e-05
1.219004130045359791e+00 -1.570915624009082984e-05
1.219784245914591114e+00 -1.570909458969096018e-05
1.220564861028043735e+00 -1.570903289983720046e-05
1.221345975705217635e+00 -1.570897117050430573e-05
1.222127590265811747e+00 -1.570890940166700051e-05
1.222909705029734839e+00 -1.570884759330000595e-05
1.223692320317095295e+00 -1.570878574537803643e-05
1.224475436448211552e+00 -1.570872385787576227e-05
1.225259053743601667e+00 -1.570866193076786736e-05
1.226043172523994196e+00 -1.570859996402900168e-05
1.226827793110317533e+00 -1.570853795763379492e-05
1.227612915823711459e+00 -1.570847591155688012e-05
1.228398540985514709e+00 -1.570841382577284969e-05
1.229184668917276513e+00 -1.570835170025630618e-05
1.229971299940751717e+00 -1.570828953498181152e-05
1.230758434377898558e+00 -1.570822732992392421e-05
1.231546072550880888e+00 -1.570816508505719599e-05
1.232334214782071724e+00 -1.570810280035613119e-05
1.233122861394050140e+00 -1.570804047579525442e-05
1.233912012709598160e+00 -1.570797811134904629e-05
1.234701669051709194e+00 -1.570791570699198739e-05
1.235491830743578268e+00 -1.570785326269853797e-05
1.236282498108612460e+00 -1.570779077844313459e-05
1.237073671470420244e+00 -1.570772825420020023e-05
1.237865351152823257e+00 -1.570766568994415451e-05
1.238657537479844528e+00 -1.570760308564938653e-05
1.239450230775719364e+00 -1.570754044129026508e-05
1.240243431364886240e+00 -1.570747775684116571e-05
1.241037139571996128e+00 -1.570741503227641994e-05
1.241831355721901842e+00 -1.570735226757036268e-05
1.242626080139670242e+00 -1.570728946269729832e-05
1.243421313150570473e+00 -1.570722661763152451e-05
1.244217055080085732e+00 -1.570716373234732192e-05
1.245013306253901053e+00 -1.570710080681895094e-05
1.245810066997916632e+00 -1.570703784102065497e-05
1.246607337638234503e+00 -1.570697483492666728e-05
1.247405118501170529e+00 -1.570691178851119064e-05
1.248203409913248629e+00 -1.570684870174843118e-05
1.249002212201199669e+00 -1.570678557461256458e-05
1.249801525691963011e+00 -1.570672240707775294e-05
1.250601350712690296e+00 -1.570665919911814481e-05
1.251401687590742329e+00 -1.570659595070786503e-05
1.252202536653685305e+00 -1.570653266182102828e-05
1.253003898229301027e+00 -1.570646933243173229e-05
1.253805772645575134e+00 -1.570640596251406124e-05
1.254608160230708425e+00 -1.570634255204207219e-05
1.255411061313106647e+00 -1.570627910098981546e-05
1.256214476221391152e+00 -1.570621560933131762e-05
1.257018405284388018e+00 -1.570615207704059509e-05
1.257822848831139373e+00 -1.570608850409164396e-05
1.258627807190892067e+00 -1.570602489045845016e-05
1.259433280693109669e+00 -1.570596123611496910e-05
1.260239269667460693e+00 -1.570589754103514607e-05
1.261045774443830592e+00 -1.570583380519291616e-05
1.261852795352309764e+00 -1.570577002856219753e-05
1.262660332723205547e+00 -1.570570621111688124e-05
1.263468386887031780e+00 -1.570564235283084819e-05
1.264276958174518573e+00 -1.570557845367796232e-05
1.265086046916602758e+00 -1.570551451363207064e-05
1.265895653444436775e+00 -1.570545053266700323e-05
1.266705778089384227e+00 -1.570538651075657321e-05
1.267516421183019881e+00 -1.570532244787457678e-05
1.268327583057129004e+00 -1.570525834399479317e-05
1.269139264043712911e+00 -1.570519419909098470e-05
1.269951464474984748e+00 -1.570513001313690691e-05
1.270764184683366604e+00 -1.570506578610627126e-05
1.271577425001498396e+00 -1.570500151797280620e-05
1.272391185762228094e+00 -1.570493720871020288e-05
1.273205467298621274e+00 -1.570487285829213212e-05
1.274020269943952011e+00 -1.570480846669226814e-05
1.274835594031712649e+00 -1.570474403388425128e-05
1.275651439895603367e+00 -1.570467955984170832e-05
1.276467807869543947e+00 -1.570461504453825587e-05
1.277284698287661779e+00 -1.570455048794747668e-05
1.278102111484304082e+00 -1.570448589004296364e-05
1.278920047794026127e+00 -1.570442125079826560e-05
1.279738507551603011e+00 -1.570435657018693821e-05
1.280557491092018552e+00 -1.570429184818249304e-05
1.281376998750476170e+00 -1.570422708475845185e-05
1.282197030862389120e+00 -1.570416227988830589e-05
1.283017587763389589e+00 -1.570409743354552609e-05
1.283838669789320264e+00 -1.570403254570357322e-05
1.284660277276242102e+00 -1.570396761633589786e-05
1.285482410560430999e+00 -1.570390264541591675e-05
1.286305069978376014e+00 -1.570383763291704322e-05
1.287128255866781368e+00 -1.570377257881265331e-05
1.287951968562569105e+00 -1.570370748307614342e-05
1.288776208402876877e+00 -1.570364234568085912e-05
1.289600975725054832e+00 -1.570357716660013582e-05
1.290426270866673164e+00 -1.570351194580730552e-05
1.291252094165513675e+00 -1.570344668327566974e-05
1.292078445959579547e+00 -1.570338137897851646e-05
1.292905326587084458e+00 -1.570331603288912349e-05
1.293732736386464577e+00 -1.570325064498073812e-05
1.294560675696366570e+00 -1.570318521522659413e-05
1.295389144855659591e+00 -1.570311974359992526e-05
1.296218144203424183e+00 -1.570305423007392463e-05
1.297047674078963597e+00 -1.570298867462178533e-05
1.297877734821792473e+00 -1.570292307721666658e-05
1.298708326771647936e+00 -1.570285743783172760e-05
1.299539450268479834e+00 -1.570279175644010390e-05
1.300371105652460058e+00 -1.570272603301490726e-05
1.301203293263973659e+00 -1.570266026752923931e-05
1.302036013443628404e+00 -1.570259445995618133e-05
1.302869266532244552e+00 -1.570252861026880784e-05
1.303703052870865298e+00 -1.570246271844016287e-05
1.304537372800750772e+00 -1.570239678444327011e-05
1.305372226663378266e+00 -1.570233080825114987e-05
1.306207614800442451e+00 -1.570226478983679534e-05
1.307043537553860046e+00 -1.570219872917319635e-05
1.307879995265766260e+00 -1.570213262623330544e-05
1.308716988278511018e+00 -1.570206648099006837e-05
1.309554516934669843e+00 -1.570200029341641058e-05
1.310392581577030313e+00 -1.570193406348524735e-05
1.311231182548606045e+00 -1.570186779116947024e-05
1.312070320192624928e+00 -1.570180147644195385e-05
1.312909994852538897e+00 -1.570173511927555588e-05
1.313750206872015047e+00 -1.570166871964311705e-05
1.314590956594945403e+00 -1.570160227751746116e-05
1.315432244365437153e+00 -1.570153579287139506e-05
1.316274070527822415e+00 -1.570146926567770866e-05
1.317116435426648913e+00 -1.570140269590916817e-05
1.317959339406689745e+00 -1.570133608353852962e-05
1.318802782812933838e+00 -1.570126942853853209e-05
1.319646765990595716e+00 -1.570120273088189097e-05
1.320491289285105729e+00 -1.570113599054130806e-05
1.321336353042120715e+00 -1.570106920748946827e-05
1.322181957607513336e+00 -1.570100238169903952e-05
1.323028103327382521e+00 -1.570093551314266604e-05
1.323874790548043912e+00 -1.570086860179298528e-05
1.324722019616040081e+00 -1.570080164762260757e-05
1.325569790878129650e+00 -1.570073465060412972e-05
1.326418104681297283e+00 -1.570066761071012819e-05
1.327266961372749909e+00 -1.570060052791317264e-05
1.328116361299914061e+00 -1.570053340218579551e-05
1.328966304810438093e+00 -1.570046623350052921e-05
1.329816792252195956e+00 -1.570039902182988244e-05
1.330667823973284314e+00 -1.570033176714635034e-05
1.331519400322017654e+00 -1.570026446942239417e-05
1.332371521646940504e+00 -1.570019712863047860e-05
1.333224188296813217e+00 -1.570012974474304117e-05
1.334077400620625964e+00 -1.570006231773250587e-05
1.334931158967586073e+00 -1.569999484757126620e-05
1.335785463687130692e+00 -1.569992733423171229e-05
1.336640315128913903e+00 -1.569985977768621052e-05
1.337495713642820050e+00 -1.569979217790711375e-05
1.338351659578951525e+00 -1.569972453486675109e-05
1.339208153287640313e+00 -1.569965684853743813e-05
1.340065195119437114e+00 -1.569958911889147350e-05
1.340922785425122443e+00 -1.569952134590113212e-05
1.341780924555695531e+00 -1.569945352953868212e-05
1.342639612862386089e+00 -1.569938566977635439e-05
1.343498850696643432e+00 -1.569931776658638656e-05
1.344358638410146467e+00 -1.569924981994098579e-05
1.345218976354793927e+00 -1.569918182981233553e-05
1.346079864882714361e+00 -1.569911379617261243e-05
1.346941304346261248e+00 -1.569904571899396944e-05
1.347803295098010778e+00 -1.569897759824854256e-05
1.348665837490764963e+00 -1.569890943390845424e-05
1.349528931877553850e+00 -1.569884122594580999e-05
1.350392578611634420e+00 -1.569877297433267807e-05
1.351256778046484808e+00 -1.569870467904113686e-05
1.352121530535814742e+00 -1.569863634004322751e-05
1.352986836433555551e+00 -1.569856795731098439e-05
1.353852696093869712e+00 -1.569849953081641134e-05
1.354719109871141525e+00 -1.569843106053151225e-05
1.355586078119987548e+00 -1.569836254642826049e-05
1.356453601195245051e+00 -1.569829398847860571e-05
1.357321679451984675e+00 -1.569822538665449757e-05
1.358190313245498659e+00 -1.569815674092785184e-05
1.359059502931311725e+00 -1.569808805127057753e-05
1.359929248865170859e+00 -1.569801931765455654e-05
1.360799551403056418e+00 -1.569795054005166058e-05
1.361670410901170802e+00 -1.569788171843373428e-05
1.362541827715949783e+00 -1.569781285277261211e-05
1.363413802204052061e+00 -1.569774394304011497e-05
1.364286334722369709e+00 -1.569767498920802989e-05
1.365159425628018397e+00 -1.569760599124813712e-05
1.366033075278345388e+00 -1.569753694913219658e-05
1.366907284030927539e+00 -1.569746786283195464e-05
1.367782052243567081e+00 -1.569739873231913396e-05
1.368657380274296065e+00 -1.569732955756543007e-05
1.369533268481377908e+00 -1.569726033854253853e-05
1.370409717223305401e+00 -1.569719107522213455e-05
1.371286726858796046e+00 -1.569712176757585948e-05
1.372164297746803596e+00 -1.569705241557535125e-05
1.373042430246504964e+00 -1.569698301919222411e-05
1.373921124717313091e+00 -1.569691357839807195e-05
1.374800381518864967e+00 -1.569684409316448191e-05
1.375680201011033832e+00 -1.569677456346300383e-05
1.376560583553916750e+00 -1.569670498926518419e-05
1.377441529507847706e+00 -1.569663537054254574e-05
1.378323039233385394e+00 -1.569656570726660108e-05
1.379205113091324542e+00 -1.569649599940883228e-05
1.380087751442685695e+00 -1.569642624694070790e-05
1.380970954648725657e+00 -1.569635644983367954e-05
1.381854723070927271e+00 -1.569628660805918186e-05
1.382739057071009414e+00 -1.569621672158862918e-05
1.383623957010917671e+00 -1.569614679039341553e-05
1.384509423252834770e+00 -1.569607681444492133e-05
1.385395456159169481e+00 -1.569600679371450333e-05
1.386282056092566606e+00 -1.569593672817350472e-05
1.387169223415902986e+00 -1.569586661779324833e-05
1.388056958492285053e+00 -1.569579646254504348e-05
1.388945261685051502e+00 -1.569572626240016896e-05
1.389834133357776613e+00 -1.569565601732989343e-05
1.390723573874267149e+00 -1.569558572730546858e-05
1.391613583598558357e+00 -1.569551539229812579e-05
1.392504162894924402e+00 -1.569544501227907948e-05
1.393395312127866603e+00 -1.569537458721951699e-05
1.394287031662125198e+00 -1.569530411709061887e-05
1.395179321862668242e+00 -1.569523360186354533e-05
1.396072183094703600e+00 -1.569516304150943289e-05
1.396965615723666287e+00 -1.569509243599939772e-05
1.397859620115231127e+00 -1.569502178530454584e-05
1.398754196635301872e+00 -1.569495108939596292e-05
1.399649345650021193e+00 -1.569488034824470754e-05
1.400545067525761134e+00 -1.569480956182183490e-05
1.401441362629133325e+00 -1.569473873009836291e-05
1.402338231326979212e+00 -1.569466785304530950e-05
1.403235673986379384e+00 -1.569459693063365871e-05
1.404133690974644910e+00 -1.569452596283438440e-05
1.405032282659326670e+00 -1.569445494961844352e-05
1.405931449408205580e+00 -1.569438389095677267e-05
1.406831191589302366e+00 -1.569431278682028135e-05
1.407731509570872674e+00 -1.569424163717987228e-05
1.408632403721405302e+00 -1.569417044200642448e-05
1.409533874409625076e+00 -1.569409920127079323e-05
1.410435922004495080e+00 -1.569402791494383043e-05
1.411338546875215316e+00 -1.569395658299634733e-05
1.412241749391216938e+00 -1.569388520539915857e-05
1.413145529922173571e+00 -1.569381378212304488e-05
1.414049888837990210e+00 -1.569374231313877348e-05
1.414954826508813435e+00 -1.569367079841710140e-05
1.415860343305021640e+00 -1.569359923792874501e-05
1.416766439597235472e+00 -1.569352763164442408e-05
1.417673115756307167e+00 -1.569345597953482788e-05
1.418580372153332547e+00 -1.569338428157063552e-05
1.419488209159638581e+00 -1.569331253772248883e-05
1.420396627146795820e+00 -1.569324074796103982e-05
1.421305626486606632e+00 -1.569316891225689645e-05
1.422215207551117411e+00 -1.569309703058065651e-05
1.423125370712607030e+00 -1.569302510290290423e-05
1.424036116343597724e+00 -1.569295312919419337e-05
1.424947444816845099e+00 -1.569288110942507428e-05
1.425859356505348341e+00 -1.569280904356606682e-05
1.426771851782340228e+00 -1.569273693158767394e-05
1.427684931021297565e+00 -1.569266477346038498e-05
1.428598594595930971e+00 -1.569259256915465884e-05
1.429512842880195755e+00 -1.569252031864094762e-05
1.430427676248280822e+00 -1.569244802188967969e-05
1.431343095074618654e+00 -1.569237567887126652e-05
1.432259099733881547e+00 -1.569230328955609921e-05
1.433175690600978713e+00 -1.569223085391454516e-05
1.434092868051058955e+00 -1.569215837191696161e-05
1.435010632459514879e+00 -1.569208584353367868e-05
1.435928984201978231e+00 -1.569201326873501974e-05
1.436847923654317460e+00 -1.569194064749126748e-05
1.437767451192647261e+00 -1.569186797977270797e-05
1.438687567193317696e+00 -1.569179526554959682e-05
1.439608272032924186e+00 -1.569172250479216929e-05
1.440529566088298630e+00 -1.569164969747065386e-05
1.441451449736519175e+00 -1.569157684355524513e-05
1.442373923354900001e+00 -1.569150394301612416e-05
1.443296987321001978e+00 -1.569143099582346183e-05
1.444220642012622235e+00 -1.569135800194738499e-05
1.445144887807805478e+00 -1.569128496135803404e-05
1.446069725084832225e+00 -1.569121187402550870e-05
1.446995154222231239e+00 -1.569113873991989855e-05
1.447921175598767096e+00 -1.569106555901125929e-05
1.448847789593453506e+00 -1.569099233126964999e-05
1.449774996585540210e+00 -1.569091905666509585e-05
1.450702796954525864e+00 -1.569084573516760852e-05
1.451631191080145600e+00 -1.569077236674717592e-05
1.452560179342382796e+00 -1.569069895137376565e-05
1.453489762121463524e+00 -1.569062548901733515e-05
1.454419939797854111e+00 -1.569055197964781476e-05
1.455350712752264464e+00 -1.569047842323512124e-05
1.456282081365651404e+00 -1.569040481974914088e-05
1.457214046019215337e+00 -1.569033116915975997e-05
1.458146607094395586e+00 -1.569025747143682075e-05
1.459079764972882387e+00 -1.569018372655017223e-05
1.460013520036604229e+00 -1.569010993446962954e-05
1.460947872667739622e+00 -1.569003609516497733e-05
1.461882823248705776e+00 -1.568996220860600701e-05
1.462818372162170366e+00 -1.568988827476247612e-05
1.463754519791040432e+00 -1.568981429360412187e-05
1.464691266518473922e+00 -1.568974026510066113e-05
1.465628612727868152e+00 -1.568966618922180400e-05
1.466566558802870901e+00 -1.568959206593722333e-05
1.467505105127370646e+00 -1.568951789521658515e-05
1.468444252085506996e+00 -1.568944367702953521e-05
1.469384000061659368e+00 -1.568936941134568873e-05
1.470324349440459200e+00 -1.568929509813465418e-05
1.471265300606778181e+00 -1.568922073736601968e-05
1.472206853945740024e+00 -1.568914632900934286e-05
1.473149009842709578e+00 -1.568907187303417459e-05
1.474091768683301718e+00 -1.568899736941003863e-05
1.475035130853379117e+00 -1.568892281810644178e-05
1.475979096739048035e+00 -1.568884821909287392e-05
1.476923666726661644e+00 -1.568877357233879782e-05
1.477868841202823358e+00 -1.568869887781366269e-05
1.478814620554384618e+00 -1.568862413548690080e-05
1.479761005168439114e+00 -1.568854934532791395e-05
1.480707995432334556e+00 -1.568847450730609714e-05
1.481655591733660904e+00 -1.568839962139081487e-05
1.482603794460261692e+00 -1.568832468755142488e-05
1.483552604000222930e+00 -1.568824970575724765e-05
1.484502020741884643e+00 -1.568817467597760025e-05
1.485452045073829774e+00 -1.568809959818177942e-05
1.486402677384895732e+00 -1.568802447233904126e-05
1.487353918064163061e+00 -1.568794929841865542e-05
1.488305767500966770e+00 -1.568787407638983734e-05
1.489258226084885450e+00 -1.568779880622180921e-05
1.490211294205752823e+00 -1.568772348788376276e-05
1.491164972253646415e+00 -1.568764812134486937e-05
1.492119260618898657e+00 -1.568757270657428351e-05
1.493074159692086456e+00 -1.568749724354113589e-05
1.494029669864042731e+00 -1.568742173221454708e-05
1.494985791525843766e+00 -1.568734617256360378e-05
1.495942525068821416e+00 -1.568727056455738249e-05
1.496899870884557560e+00 -1.568719490816493942e-05
1.497857829364881876e+00 -1.568711920335530703e-05
1.498816400901874513e+00 -1.568704345009750087e-05
1.499775585887869855e+00 -1.568696764836051953e-05
1.500735384715452980e+00 -1.568689179811333449e-05
1.501695797777456320e+00 -1.568681589932490031e-05
1.502656825466968993e+00 -1.568673995196415459e-05
1.503618468177326140e+00 -1.568666395600000783e-05
1.504580726302120919e+00 -1.568658791140136716e-05
1.505543600235191182e+00 -1.568651181813709563e-05
1.506507090370634350e+00 -1.568643567617605971e-05
1.507471197102792759e+00 -1.568635948548708858e-05
1.508435920826267873e+00 -1.568628324603899788e-05
1.509401261935907179e+00 -1.568620695780058292e-05
1.510367220826817736e+00 -1.568613062074063221e-05
1.511333797894352404e+00 -1.568605423482788687e-05
1.512300993534123617e+00 -1.568597780003108460e-05
1.513268808141990718e+00 -1.568590131631894955e-05
1.514237242114072624e+00 -1.568582478366017539e-05
1.515206295846735829e+00 -1.568574820202343545e-05
1.516175969736605955e+00 -1.568567157137738273e-05
1.517146264180557313e+00 -1.568559489169066008e-05
1.518117179575722009e+00 -1.568551816293187306e-05
1.519088716319486387e+00 -1.568544138506963064e-05
1.520060874809488149e+00 -1.568536455807250450e-05
1.521033655443619681e+00 -1.568528768190904262e-05
1.522007058620030939e+00 -1.568521075654778958e-05
1.522981084737126345e+00 -1.568513378195725947e-05
1.523955734193561007e+00 -1.568505675810593928e-05
1.524931007388251603e+00 -1.568497968496231600e-05
1.525906904720363499e+00 -1.568490256249483256e-05
1.526883426589323411e+00 -1.568482539067192851e-05
1.527860573394808297e+00 -1.568474816946202309e-05
1.528838345536756238e+00 -1.568467089883350502e-05
1.529816743415356006e+00 -1.568459357875474948e-05
1.530795767431057719e+00 -1.568451620919411132e-05
1.531775417984561960e+00 -1.568443879011992167e-05
1.532755695476832436e+00 -1.568436132150049473e-05
1.533736600309082210e+00 -1.568428380330412435e-05
1.534718132882788577e+00 -1.568420623549908406e-05
1.535700293599678190e+00 -1.568412861805362370e-05
1.536683082861742156e+00 -1.568405095093597612e-05
1.537666501071221825e+00 -1.568397323411435389e-05
1.538650548630623005e+00 -1.568389546755694582e-05
1.539635225942701968e+00 -1.568381765123193059e-05
1.540620533410479442e+00 -1.568373978510744960e-05
1.541606471437227732e+00 -1.568366186915163746e-05
1.542593040426483819e+00 -1.568358390333260169e-05
1.543580240782036039e+00 -1.568350588761843625e-05
1.544568072907936296e+00 -1.568342782197720462e-05
1.545556537208494952e+00 -1.568334970637695670e-05
1.546545634088277943e+00 -1.568327154078572210e-05
1.547535363952110110e+00 -1.568319332517151344e-05
1.548525727205078528e+00 -1.568311505950230951e-05
1.549516724252529620e+00 -1.568303674374607891e-05
1.550508355500064051e+00 -1.568295837787076990e-05
1.551500621353548937e+00 -1.568287996184431044e-05
1.552493522219104749e+00 -1.568280149563460135e-05
1.553487058503117746e+00 -1.568272297920952994e-05
1.554481230612228426e+00 -1.568264441253695976e-05
1.555476038953343298e+00 -1.568256579558472728e-05
1.556471483933623778e+00 -1.568248712832066898e-05
1.557467565960496847e+00 -1.568240841071257387e-05
1.558464285441645503e+00 -1.568232964272823777e-05
1.559461642785018753e+00 -1.568225082433540905e-05
1.560459638398820958e+00 -1.568217195550183609e-05
1.561458272691523819e+00 -1.568209303619523336e-05
1.562457546071854164e+00 -1.568201406638330522e-05
1.563457458948806833e+00 -1.568193504603372548e-05
1.564458011731631792e+00 -1.568185597511415104e-05
1.565459204829847462e+00 -1.568177685359222864e-05
1.566461038653228055e+00 -1.568169768143556434e-05
1.567463513611814241e+00 -1.568161845861175744e-05
1.568466630115910254e+00 -1.568153918508838690e-05
1.569470388576078346e+00 -1.568145986083299782e-05
1.570474789403144555e+00 -1.568138048581313188e-05
1.571479833008200711e+00 -1.568130105999630030e-05
1.572485519802601317e+00 -1.568122158334999056e-05
1.573491850197960007e+00 -1.568114205584167999e-05
1.574498824606159975e+00 -1.568106247743880863e-05
1.575506443439340876e+00 -1.568098284810882332e-05
1.576514707109913704e+00 -1.568090316781911667e-05
1.577523616030546583e+00 -1.568082343653707793e-05
1.578533170614177639e+00 -1.568074365423008615e-05
1.579543371274003238e+00 -1.568066382086547296e-05
1.580554218423490864e+00 -1.568058393641057340e-05
1.581565712476365571e+00 -1.568050400083268521e-05
1.582577853846623750e+00 -1.568042401409909599e-05
1.583590642948521143e+00 -1.568034397617706620e-05
1.584604080196583720e+00 -1.568026388703383940e-05
1.585618166005597462e+00 -1.568018374663663201e-05
1.586632900790617695e+00 -1.568010355495264355e-05
1.587648284966965750e+00 -1.568002331194905656e-05
1.588664318950225862e+00 -1.567994301759302649e-05
1.589681003156247607e+00 -1.567986267185168846e-05
1.590698338001150569e+00 -1.567978227469216067e-05
1.591716323901319896e+00 -1.567970182608153417e-05
1.592734961273404748e+00 -1.567962132598688311e-05
1.593754250534320072e+00 -1.567954077437526129e-05
1.594774192101251709e+00 -1.567946017121369881e-05
1.595794786391651954e+00 -1.567937951646920203e-05
1.596816033823237335e+00 -1.567929881010877055e-05
1.597837934813991057e+00 -1.567921805209935993e-05
1.598860489782167882e+00 -1.567913724240792571e-05
1.599883699146290139e+00 -1.567905638100138617e-05
1.600907563325142169e+00 -1.567897546784665283e-05
1.601932082737784313e+00 -1.567889450291059991e-05
1.602957257803537372e+00 -1.567881348616009826e-05
1.603983088941997259e+00 -1.567873241756198823e-05
1.605009576573022567e+00 -1.567865129708307970e-05
1.606036721116746113e+00 -1.567857012469017912e-05
1.607064522993563838e+00 -1.567848890035006249e-05
1.608092982624147238e+00 -1.567840762402948545e-05
1.609122100429429381e+00 -1.567832629569518332e-05
1.610151876830619333e+00 -1.567824491531386431e-05
1.611182312249194393e+00 -1.567816348285222650e-05
1.612213407106898755e+00 -1.567808199827693742e-05
1.613245161825746621e+00 -1.567800046155464432e-05
1.614277576828025751e+00 -1.567791887265197748e-05
1.615310652536293246e+00 -1.567783723153554686e-05
1.616344389373374213e+00 -1.567775553817193533e-05
1.617378787762364212e+00 -1.567767379252770201e-05
1.618413848126632582e+00 -1.567759199456939250e-05
1.619449570889819778e+00 -1.567751014426353205e-05
1.620485956475834044e+00 -1.567742824157661544e-05
1.621523005308854737e+00 -1.567734628647511708e-05
1.622560717813336550e+00 -1.567726427892550465e-05
1.623599094414005073e+00 -1.567718221889420515e-05
1.624638135535853234e+00 -1.567710010634763542e-05
1.625677841604152407e+00 -1.567701794125218518e-05
1.626718213044439310e+00 -1.567693572357422384e-05
1.627759250282529768e+00 -1.567685345328010725e-05
1.628800953744505842e+00 -1.567677113033615738e-05
1.629843323856728254e+00 -1.567668875470868605e-05
1.630886361045824406e+00 -1.567660632636397116e-05
1.631930065738701474e+00 -1.567652384526827710e-05
1.632974438362532199e+00 -1.567644131138784452e-05
1.634019479344770875e+00 -1.567635872468890390e-05
1.635065189113137585e+00 -1.567627608513763493e-05
1.636111568095633295e+00 -1.567619339270023081e-05
1.637158616720525650e+00 -1.567611064734283734e-05
1.638206335416361847e+00 -1.567602784903159352e-05
1.639254724611963754e+00 -1.567594499773259772e-05
1.640303784736423243e+00 -1.567586209341195844e-05
1.641353516219107522e+00 -1.567577913603573339e-05
1.642403919489662023e+00 -1.567569612556997009e-05
1.643454994978006622e+00 -1.567561306198069236e-05
1.644506743114333203e+00 -1.567552994523390707e-05
1.645559164329109203e+00 -1.567544677529559061e-05
1.646612259053080507e+00 -1.567536355213170919e-05
1.647666027717268777e+00 -1.567528027570819175e-05
1.648720470752966794e+00 -1.567519694599096047e-05
1.649775588591749553e+00 -1.567511356294590703e-05
