# Psi stats weights for ggl in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      Q(theta)
1.055578467175620760e+00 3.492396954094367067e-06
1.056253996891366453e+00 3.467731403034168406e-06
1.056929958920208801e+00 3.483313294155397841e-06
1.057606353538813604e+00 3.458659427076036786e-06
1.058283181024019193e+00 3.474252713790561492e-06
1.058960441652846196e+00 3.449610501268285670e-06
1.059638135702487993e+00 3.465215153839883244e-06
1.060316263450318708e+00 3.440584566526742534e-06
1.060994825173886769e+00 3.456200555294406676e-06
1.061673821150922237e+00 3.431581563917981730e-06
1.062353251659328368e+00 3.447208859295740130e-06
1.063033116977190717e+00 3.422601434658993297e-06
1.063713417382768700e+00 3.438240007135695453e-06
1.064394153154503586e+00 3.413644120116791209e-06
1.065075324571010951e+00 3.429293940255926316e-06
1.065756931911089112e+00 3.404709561807998328e-06
1.066438975453710025e+00 3.420370600247492837e-06
1.067121455478028835e+00 3.395797701398484723e-06
1.067804372263374990e+00 3.411469928850534626e-06
1.068487726089260903e+00 3.386908480702995395e-06
1.069171517235373514e+00 3.402591867953848963e-06
1.069855745981582951e+00 3.378041841684753445e-06
1.070540412607934977e+00 3.393736359594581211e-06
1.071225517394656546e+00 3.369197726455084839e-06
1.071911060622154688e+00 3.384903345957576404e-06
1.072597042571013848e+00 3.360376077273038088e-06
1.073283463521997660e+00 3.376092769375625744e-06
1.073970323756051393e+00 3.351576836545018330e-06
1.074657623554301056e+00 3.367304572328219760e-06
1.075345363198048076e+00 3.342799946824385839e-06
1.076033542968779289e+00 3.358538697441948957e-06
1.076722163148156941e+00 3.334045350811107891e-06
1.077411224018027358e+00 3.349795087489679234e-06
1.078100725860413833e+00 3.325312991351366591e-06
1.078790668957523957e+00 3.341073685390331224e-06
1.079481053591741402e+00 3.316602811437191257e-06
1.080171880045635247e+00 3.332374434208494478e-06
1.080863148601951318e+00 3.307914754206070482e-06
1.081554859543619962e+00 3.323697277154031048e-06
1.082247013153748716e+00 3.299248762940612051e-06
1.082939609715630747e+00 3.315042157581722700e-06
1.083632649512735746e+00 3.290604781068143559e-06
1.084326132828719702e+00 3.306409018990901609e-06
1.085020059947415350e+00 3.281982752160348619e-06
1.085714431152841719e+00 3.297797805025023452e-06
1.086409246729194811e+00 3.273382619932948794e-06
1.087104506960856032e+00 3.289208459471455228e-06
1.087800212132389532e+00 3.264804328245084419e-06
1.088496362528537764e+00 3.280640926260907745e-06
1.089192958434226810e+00 3.256247821099556006e-06
1.089890000134566606e+00 3.272095149467172615e-06
1.090587487914850051e+00 3.247713042641579103e-06
1.091285422060548349e+00 3.263571073306805890e-06
1.091983802857320773e+00 3.239199937159218402e-06
1.092682630591005122e+00 3.255068642138624076e-06
1.093381905547625266e+00 3.230708449082593641e-06
1.094081628013384933e+00 3.246587800463480093e-06
1.094781798274675033e+00 3.222238522983587806e-06
1.095482416618065225e+00 3.238128492923798678e-06
1.096183483330313235e+00 3.213790103575558713e-06
1.096884998698355318e+00 3.229690664303286272e-06
1.097586963009316685e+00 3.205363135712917185e-06
1.098289376550501073e+00 3.221274259526518522e-06
1.098992239609400734e+00 3.196957564390786551e-06
1.099695552473687776e+00 3.212879223658590875e-06
1.100399315431222602e+00 3.188573334744629517e-06
1.101103528770045026e+00 3.204505501904799249e-06
1.101808192778384266e+00 3.180210392049915717e-06
1.102513307744649618e+00 3.196153039610257171e-06
1.103218873957437340e+00 3.171868681721724871e-06
1.103924891705529543e+00 3.187821782259362573e-06
1.104631361277890189e+00 3.163548149314436773e-06
1.105338282963668206e+00 3.179511675475985832e-06
1.106045657052199926e+00 3.155248740521325137e-06
1.106753483833007090e+00 3.171222665022290701e-06
1.107461763595793292e+00 3.146970401174243777e-06
1.108170496630451307e+00 3.162954696799142152e-06
1.108879683227055990e+00 3.138713077243237810e-06
1.109589323675871597e+00 3.154707716845301701e-06
1.110299418267344018e+00 3.130476714836229838e-06
1.111009967292109213e+00 3.146481671337266042e-06
1.111720971040984995e+00 3.122261260198620146e-06
1.112432429804979472e+00 3.138276506588797794e-06
1.113144343875282605e+00 3.114066659712984308e-06
1.113856713543275312e+00 3.130092169050690871e-06
1.114569539100520368e+00 3.105892859898672544e-06
1.115282820838771283e+00 3.121928605310343157e-06
1.115996559049964754e+00 3.097739807411506061e-06
1.116710754026227770e+00 3.113785762091402019e-06
1.117425406059870507e+00 3.089607449043390798e-06
1.118140515443393879e+00 3.105663586253486484e-06
1.118856082469482649e+00 3.081495731722029867e-06
1.119572107431011210e+00 3.097562024791755671e-06
1.120288590621042024e+00 3.073404602510362811e-06
1.121005532332822519e+00 3.089481024836626734e-06
1.121722932859787969e+00 3.065334008606752802e-06
1.122440792495563278e+00 3.081420533653382258e-06
1.123159111533962085e+00 3.057283897343811804e-06
1.123877890268981661e+00 3.073380498641883118e-06
1.124597128994813122e+00 3.049254216188872371e-06
1.125316828005830327e+00 3.065360867336122092e-06
1.126036987596600092e+00 3.041244912743163062e-06
1.126757608061873750e+00 3.057361587404020993e-06
1.127478689696596037e+00 3.033255934741576352e-06
1.128200232795894875e+00 3.049382606646942361e-06
1.128922237655092031e+00 3.025287230052401393e-06
1.129644704569694458e+00 3.041423872999450170e-06
1.130367633835401842e+00 3.017338746676872547e-06
1.131091025748098611e+00 3.033485334528964666e-06
1.131814880603863926e+00 3.009410432748919088e-06
1.132539198698960803e+00 3.025566939435351556e-06
1.133263980329846987e+00 3.001502236534789116e-06
1.133989225793165856e+00 3.017668636050626812e-06
1.134714935385753964e+00 2.993614106432690842e-06
1.135441109404634163e+00 3.009790372838714852e-06
1.136167748147022927e+00 2.985745990972488079e-06
1.136894851910326132e+00 3.001932098394752269e-06
1.137622420992138395e+00 2.977897838815367358e-06
1.138350455690244623e+00 2.994093761445445710e-06
1.139078956302622458e+00 2.970069598753448714e-06
1.139807923127440281e+00 2.986275310847838169e-06
1.140537356463054097e+00 2.962261219709524380e-06
1.141267256608014646e+00 2.978476695589768079e-06
1.141997623861060296e+00 2.954472650736668726e-06
1.142728458521124368e+00 2.970697864789087079e-06
1.143459760887326926e+00 2.946703841017932481e-06
1.144191531258984762e+00 2.962938767693437242e-06
1.144923769935600744e+00 2.938954739866002225e-06
1.145656477216874247e+00 2.955199353679978755e-06
1.146389653402692055e+00 2.931225296722861153e-06
1.147123298793137902e+00 2.947479572254961320e-06
1.147857413688481820e+00 2.923515461159472284e-06
1.148591998389191238e+00 2.939779373053495880e-06
1.149327053195921433e+00 2.915825182875444733e-06
1.150062578409524860e+00 2.932098705839113737e-06
1.150798574331041157e+00 2.908154411698697008e-06
1.151535041261707581e+00 2.924437520503548438e-06
1.152271979502949906e+00 2.900503097585137689e-06
1.153009389356390857e+00 2.916795767066328784e-06
1.153747271123841900e+00 2.892871190618330417e-06
1.154485625107312341e+00 2.909173395674464573e-06
1.155224451609000003e+00 2.885258641009202096e-06
1.155963750931299439e+00 2.901570356602183174e-06
1.156703523376798826e+00 2.877665399095536368e-06
1.157443769248277743e+00 2.893986600250511096e-06
1.158184488848709615e+00 2.870091415342139204e-06
1.158925682481263708e+00 2.886422077146989384e-06
1.159667350449304024e+00 2.862536640339725483e-06
1.160409493056384189e+00 2.878876737945416119e-06
1.161152110606257670e+00 2.855001024805415351e-06
1.161895203402867116e+00 2.871350533425391137e-06
1.162638771750354572e+00 2.847484519581857967e-06
1.163382815953051930e+00 2.863843414492104698e-06
1.164127336315490924e+00 2.839987075637128163e-06
1.164872333142392913e+00 2.856355332175962250e-06
1.165617806738679096e+00 2.832508644064394834e-06
1.166363757409461410e+00 2.848886237632288387e-06
1.167110185460051852e+00 2.825049176081532146e-06
1.167857091195952490e+00 2.841436082140977874e-06
1.168604474922865899e+00 2.817608623030896768e-06
1.169352336946685833e+00 2.834004817106217822e-06
1.170100677573505887e+00 2.810186936378914520e-06
1.170849497109612170e+00 2.826592394056137012e-06
1.171598795861489517e+00 2.802784067715827111e-06
1.172348574135816168e+00 2.819198764642549250e-06
1.173098832239468647e+00 2.795399968755342736e-06
1.173849570479521098e+00 2.811823880640393894e-06
1.174600789163240400e+00 2.788034591334360369e-06
1.175352488598091716e+00 2.804467693947987430e-06
1.176104669091737831e+00 2.780687887412576737e-06
1.176857330952039593e+00 2.797130156585913856e-06
1.177610474487050363e+00 2.773359809072269482e-06
1.178364100005026449e+00 2.789811220697414315e-06
1.179118207814415786e+00 2.766050308517902018e-06
1.179872798223868369e+00 2.782510838547700154e-06
1.180627871542227814e+00 2.758759338075860955e-06
1.181383428078539577e+00 2.775228962523750484e-06
1.182139468142042071e+00 2.751486850194124902e-06
1.182895992042176658e+00 2.767965545133943294e-06
1.183653000088578100e+00 2.744232797441948954e-06
1.184410492591083219e+00 2.760720539007847506e-06
1.185168469859723350e+00 2.736997132509572887e-06
1.185926932204732553e+00 2.753493896895790142e-06
1.186685879936538512e+00 2.729779808207889541e-06
1.187445313365772970e+00 2.746285571668647105e-06
1.188205232803260625e+00 2.722580777468160646e-06
1.188965638560031124e+00 2.739095516317462439e-06
1.189726530947307515e+00 2.715399993341705112e-06
1.190487910276515571e+00 2.731923683953228102e-06
1.191249776859281129e+00 2.708237408999449675e-06
1.192012131007426090e+00 2.724770027806468068e-06
1.192774973032972641e+00 2.701092977732081366e-06
1.193538303248145027e+00 2.717634501226976599e-06
1.194302121965366670e+00 2.693966652948968393e-06
1.195066429497258165e+00 2.710517057683614106e-06
1.195831226156643945e+00 2.686858388178680636e-06
1.196596512256544953e+00 2.703417650763798086e-06
1.197362288110186412e+00 2.679768137068126951e-06
1.198128554030989612e+00 2.696336234173385381e-06
1.198895310332581676e+00 2.672695853382454793e-06
1.199662557328784018e+00 2.689272761736284663e-06
1.200430295333625663e+00 2.665641491004751214e-06
1.201198524661330591e+00 2.682227187394138794e-06
1.201967245626329062e+00 2.658605003935707860e-06
1.202736458543247400e+00 2.675199465206086390e-06
1.203506163726918654e+00 2.651586346293299103e-06
1.204276361492372160e+00 2.668189549348413686e-06
1.205047052154843534e+00 2.644585472312556724e-06
1.205818236029766011e+00 2.661197394114255960e-06
1.206589913432778882e+00 2.637602336345185789e-06
1.207362084679718395e+00 2.654222953913373492e-06
1.208134750086627518e+00 2.630636892859311383e-06
1.208907909969750394e+00 2.647266183271582782e-06
1.209681564645531893e+00 2.623689096439205020e-06
1.210455714430619167e+00 2.640327036831056821e-06
1.211230359641863874e+00 2.616758901784913640e-06
1.212005500596321728e+00 2.633405469349187952e-06
1.212781137611246285e+00 2.609846263712026255e-06
1.213557271004100269e+00 2.626501435699066864e-06
1.214333901092543355e+00 2.602951137151360546e-06
1.215111028194444609e+00 2.619614890868729160e-06
1.215888652627870936e+00 2.596073477148661739e-06
1.216666774711097743e+00 2.612745789961016441e-06
1.217445394762599609e+00 2.589213238864299795e-06
1.218224513101059836e+00 2.605894088193259093e-06
1.219004130045359791e+00 2.582370377573016147e-06
1.219784245914591114e+00 2.599059740896989988e-06
1.220564861028043735e+00 2.575544848663579378e-06
1.221345975705217635e+00 2.592242703517645910e-06
1.222127590265811747e+00 2.568736607638522220e-06
1.222909705029734839e+00 2.585442931614266004e-06
1.223692320317095295e+00 2.561945610113855679e-06
1.224475436448211552e+00 2.578660380859225390e-06
1.225259053743601667e+00 2.555171811818758598e-06
1.226043172523994196e+00 2.571895007037944205e-06
1.226827793110317533e+00 2.548415168595301949e-06
1.227612915823711459e+00 2.565146766048531426e-06
1.228398540985514709e+00 2.541675636398199802e-06
1.229184668917276513e+00 2.558415613901626898e-06
1.229971299940751717e+00 2.534953171294292214e-06
1.230758434377898558e+00 2.551701506719985863e-06
1.231546072550880888e+00 2.528247729462814585e-06
1.232334214782071724e+00 2.545004400738246453e-06
1.233122861394050140e+00 2.521559267194290588e-06
1.233912012709598160e+00 2.538324252302689976e-06
1.234701669051709194e+00 2.514887740891034029e-06
1.235491830743578268e+00 2.531661017870845356e-06
1.236282498108612460e+00 2.508233107066387797e-06
1.237073671470420244e+00 2.525014654011291344e-06
1.237865351152823257e+00 2.501595322344590451e-06
1.238657537479844528e+00 2.518385117403347358e-06
1.239450230775719364e+00 2.494974343460489923e-06
1.240243431364886240e+00 2.511772364836777864e-06
1.241037139571996128e+00 2.488370127259232658e-06
1.241831355721901842e+00 2.505176353211553939e-06
1.242626080139670242e+00 2.481782630696026445e-06
1.243421313150570473e+00 2.498597039537485232e-06
1.244217055080085732e+00 2.475211810835796097e-06
1.245013306253901053e+00 2.492034380934045057e-06
1.245810066997916632e+00 2.468657624852970425e-06
1.246607337638234503e+00 2.485488334630052748e-06
1.247405118501170529e+00 2.462120030031148078e-06
1.248203409913248629e+00 2.478958857963175611e-06
1.249002212201199669e+00 2.455598983762848522e-06
1.249801525691963011e+00 2.472445908380262227e-06
1.250601350712690296e+00 2.449094443549206256e-06
1.251401687590742329e+00 2.465949443436193453e-06
1.252202536653685305e+00 2.442606366999747197e-06
1.253003898229301027e+00 2.459469420794375821e-06
1.253805772645575134e+00 2.436134711832017680e-06
1.254608160230708425e+00 2.453005798226055436e-06
1.255411061313106647e+00 2.429679435871429876e-06
1.256214476221391152e+00 2.446558533610127398e-06
1.257018405284388018e+00 2.423240497050874693e-06
1.257822848831139373e+00 2.440127584932906257e-06
1.258627807190892067e+00 2.416817853410510447e-06
1.259433280693109669e+00 2.433712910287789734e-06
1.260239269667460693e+00 2.410411463097456232e-06
1.261045774443830592e+00 2.427314467875025374e-06
1.261852795352309764e+00 2.404021284365560681e-06
1.262660332723205547e+00 2.420932216001434402e-06
1.263468386887031780e+00 2.397647275575077132e-06
1.264276958174518573e+00 2.414566113080109342e-06
1.265086046916602758e+00 2.391289395192445511e-06
1.265895653444436775e+00 2.408216117630186157e-06
1.266705778089384227e+00 2.384947601789851458e-06
1.267516421183019881e+00 2.401882188276548218e-06
1.268327583057129004e+00 2.378621854045425797e-06
1.269139264043712911e+00 2.395564283749508238e-06
1.269951464474984748e+00 2.372312110742214125e-06
1.270764184683366604e+00 2.389262362884671479e-06
1.271577425001498396e+00 2.366018330768653267e-06
1.272391185762228094e+00 2.382976384622517315e-06
1.273205467298621274e+00 2.359740473117857224e-06
1.274020269943952011e+00 2.376706308008202726e-06
1.274835594031712649e+00 2.353478496887503677e-06
1.275651439895603367e+00 2.370452092191315804e-06
1.276467807869543947e+00 2.347232361279529049e-06
1.277284698287661779e+00 2.364213696425544144e-06
1.278102111484304082e+00 2.341002025599885408e-06
1.278920047794026127e+00 2.357991080068483838e-06
1.279738507551603011e+00 2.334787449258239774e-06
1.280557491092018552e+00 2.351784202581305320e-06
1.281376998750476170e+00 2.328588591767750074e-06
1.282197030862389120e+00 2.345593023528515349e-06
1.283017587763389589e+00 2.322405412744777577e-06
1.283838669789320264e+00 2.339417502577742285e-06
1.284660277276242102e+00 2.316237871908612454e-06
1.285482410560430999e+00 2.333257599499268531e-06
1.286305069978376014e+00 2.310085929081248893e-06
1.287128255866781368e+00 2.327113274166224077e-06
1.287951968562569105e+00 2.303949544187047554e-06
1.288776208402876877e+00 2.320984486553675092e-06
1.289600975725054832e+00 2.297828677252582679e-06
1.290426270866673164e+00 2.314871196738945375e-06
1.291252094165513675e+00 2.291723288406283799e-06
1.292078445959579547e+00 2.308773364901041218e-06
1.292905326587084458e+00 2.285633337878215083e-06
1.293732736386464577e+00 2.302690951320464212e-06
1.294560675696366570e+00 2.279558785999822919e-06
1.295389144855659591e+00 2.296623916378980856e-06
1.296218144203424183e+00 2.273499593203655548e-06
1.297047674078963597e+00 2.290572220559326093e-06
1.297877734821792473e+00 2.267455720023127164e-06
1.298708326771647936e+00 2.284535824444950047e-06
1.299539450268479834e+00 2.261427127092222726e-06
1.300371105652460058e+00 2.278514688719803303e-06
1.301203293263973659e+00 2.255413775145280689e-06
1.302036013443628404e+00 2.272508774167977339e-06
1.302869266532244552e+00 2.249415625016774051e-06
1.303703052870865298e+00 2.266518041673606693e-06
1.304537372800750772e+00 2.243432637640789850e-06
1.305372226663378266e+00 2.260542452220445452e-06
1.306207614800442451e+00 2.237464774051376021e-06
1.307043537553860046e+00 2.254581966891710118e-06
1.307879995265766260e+00 2.231511995381440257e-06
1.308716988278511018e+00 2.248636546869847529e-06
1.309554516934669843e+00 2.225574262863280672e-06
1.310392581577030313e+00 2.242706153436177834e-06
1.311231182548606045e+00 2.219651537827872603e-06
1.312070320192624928e+00 2.236790747970717880e-06
1.312909994852538897e+00 2.213743781704744938e-06
1.313750206872015047e+00 2.230890291951939391e-06
1.314590956594945403e+00 2.207850956021767517e-06
1.315432244365437153e+00 2.225004746956447518e-06
1.316274070527822415e+00 2.201973022404828830e-06
1.317116435426648913e+00 2.219134074658804652e-06
1.317959339406689745e+00 2.196109942577612827e-06
1.318802782812933838e+00 2.213278236831228884e-06
1.319646765990595716e+00 2.190261678361385467e-06
1.320491289285105729e+00 2.207437195343364884e-06
1.321336353042120715e+00 2.184428191674669454e-06
1.322181957607513336e+00 2.201610912162039949e-06
1.323028103327382521e+00 2.178609444533078219e-06
1.323874790548043912e+00 2.195799349350989148e-06
1.324722019616040081e+00 2.172805399048994898e-06
1.325569790878129650e+00 2.190002469070689723e-06
1.326418104681297283e+00 2.167016017431361417e-06
1.327266961372749909e+00 2.184220233577835929e-06
1.328116361299914061e+00 2.161241261985465465e-06
1.328966304810438093e+00 2.178452605225698601e-06
1.329816792252195956e+00 2.155481095112573726e-06
1.330667823973284314e+00 2.172699546463046880e-06
1.331519400322017654e+00 2.149735479309863277e-06
1.332371521646940504e+00 2.166961019834626363e-06
1.333224188296813217e+00 2.144004377170009495e-06
1.334077400620625964e+00 2.161236987980562792e-06
1.334931158967586073e+00 2.138287751381039107e-06
1.335785463687130692e+00 2.155527413636132085e-06
1.336640315128913903e+00 2.132585564726054900e-06
1.337495713642820050e+00 2.149832259631631585e-06
1.338351659578951525e+00 2.126897780082998972e-06
1.339208153287640313e+00 2.144151488892019228e-06
1.340065195119437114e+00 2.121224360424407948e-06
1.340922785425122443e+00 2.138485064436779284e-06
1.341780924555695531e+00 2.115565268817179189e-06
1.342639612862386089e+00 2.132832949379581005e-06
1.343498850696643432e+00 2.109920468422287045e-06
1.344358638410146467e+00 2.127195106928106677e-06
1.345218976354793927e+00 2.104289922494658758e-06
1.346079864882714361e+00 2.121571500383801322e-06
1.346941304346261248e+00 2.098673594382644645e-06
1.347803295098010778e+00 2.115962093141593176e-06
1.348665837490764963e+00 2.093071447528356067e-06
1.349528931877553850e+00 2.110366848689670920e-06
1.350392578611634420e+00 2.087483445466626962e-06
1.351256778046484808e+00 2.104785730609312156e-06
1.352121530535814742e+00 2.081909551825513597e-06
1.352986836433555551e+00 2.099218702574518337e-06
1.353852696093869712e+00 2.076349730325627530e-06
1.354719109871141525e+00 2.093665728351884745e-06
1.355586078119987548e+00 2.070803944780017025e-06
1.356453601195245051e+00 2.088126771800323088e-06
1.357321679451984675e+00 2.065272159093947244e-06
1.358190313245498659e+00 2.082601796870811628e-06
1.359059502931311725e+00 2.059754337264659693e-06
1.359929248865170859e+00 2.077090767606194431e-06
1.360799551403056418e+00 2.054250443381105409e-06
1.361670410901170802e+00 2.071593648140912012e-06
1.362541827715949783e+00 2.048760441623728958e-06
1.363413802204052061e+00 2.066110402700793813e-06
1.364286334722369709e+00 2.043284296264256263e-06
1.365159425628018397e+00 2.060640995602841783e-06
1.366033075278345388e+00 2.037821971665412959e-06
1.366907284030927539e+00 2.055185391254787383e-06
1.367782052243567081e+00 2.032373432280762612e-06
1.368657380274296065e+00 2.049743554155418116e-06
1.369533268481377908e+00 2.026938642654345036e-06
1.370409717223305401e+00 2.044315448893525510e-06
1.371286726858796046e+00 2.021517567420641142e-06
1.372164297746803596e+00 2.038901040148416306e-06
1.373042430246504964e+00 2.016110171304146453e-06
1.373921124717313091e+00 2.033500292689278029e-06
1.374800381518864967e+00 2.010716419119251256e-06
1.375680201011033832e+00 2.028113171375043460e-06
1.376560583553916750e+00 2.005336275769988176e-06
1.377441529507847706e+00 2.022739641154188624e-06
1.378323039233385394e+00 1.999969706249798407e-06
1.379205113091324542e+00 2.017379667064479099e-06
1.380087751442685695e+00 1.994616675641281827e-06
1.380970954648725657e+00 2.012033214232739624e-06
1.381854723070927271e+00 1.989277149116017855e-06
1.382739057071009414e+00 2.006700247874631754e-06
1.383623957010917671e+00 1.983951091934293131e-06
1.384509423252834770e+00 2.001380733294418386e-06
1.385395456159169481e+00 1.978638469444926601e-06
1.386282056092566606e+00 1.996074635884778255e-06
1.387169223415902986e+00 1.973339247084837531e-06
1.388056958492285053e+00 1.990781921126522181e-06
1.388945261685051502e+00 1.968053390379362723e-06
1.389834133357776613e+00 1.985502554588352511e-06
1.390723573874267149e+00 1.962780864941183321e-06
1.391613583598558357e+00 1.980236501926775874e-06
1.392504162894924402e+00 1.957521636470943146e-06
1.393395312127866603e+00 1.974983728885680934e-06
1.394287031662125198e+00 1.952275670756486368e-06
1.395179321862668242e+00 1.969744201296268938e-06
1.396072183094703600e+00 1.947042933672838023e-06
1.396965615723666287e+00 1.964517885076751742e-06
1.397859620115231127e+00 1.941823391181950326e-06
1.398754196635301872e+00 1.959304746232159117e-06
1.399649345650021193e+00 1.936617009332471856e-06
1.400545067525761134e+00 1.954104750854118093e-06
1.401441362629133325e+00 1.931423754259526480e-06
1.402338231326979212e+00 1.948917865120598429e-06
1.403235673986379384e+00 1.926243592184494393e-06
1.404133690974644910e+00 1.943744055295747859e-06
1.405032282659326670e+00 1.921076489414793586e-06
1.405931449408205580e+00 1.938583287729651966e-06
1.406831191589302366e+00 1.915922412343656230e-06
1.407731509570872674e+00 1.933435528857925484e-06
1.408632403721405302e+00 1.910781327449925383e-06
1.409533874409625076e+00 1.928300745202055347e-06
1.410435922004495080e+00 1.905653201297783312e-06
1.411338546875215316e+00 1.923178903368341473e-06
1.412241749391216938e+00 1.900538000536606643e-06
1.413145529922173571e+00 1.918069970048434210e-06
1.414049888837990210e+00 1.895435691900701878e-06
1.414954826508813435e+00 1.912973912018734211e-06
1.415860343305021640e+00 1.890346242209094486e-06
1.416766439597235472e+00 1.907890696140229802e-06
1.417673115756307167e+00 1.885269618365316506e-06
1.418580372153332547e+00 1.902820289358328002e-06
1.419488209159638581e+00 1.880205787357178696e-06
1.420396627146795820e+00 1.897762658702615234e-06
1.421305626486606632e+00 1.875154716256591387e-06
1.422215207551117411e+00 1.892717771286639216e-06
1.423125370712607030e+00 1.870116372219294701e-06
1.424036116343597724e+00 1.887685594307701013e-06
1.424947444816845099e+00 1.865090722484685546e-06
1.425859356505348341e+00 1.882666095046640101e-06
1.426771851782340228e+00 1.860077734375607764e-06
1.427684931021297565e+00 1.877659240867609484e-06
1.428598594595930971e+00 1.855077375298084254e-06
1.429512842880195755e+00 1.872664999217869437e-06
1.430427676248280822e+00 1.850089612741197332e-06
1.431343095074618654e+00 1.867683337627607091e-06
1.432259099733881547e+00 1.845114414276652297e-06
1.433175690600978713e+00 1.862714223709659874e-06
1.434092868051058955e+00 1.840151747559094216e-06
1.435010632459514879e+00 1.857757625159315616e-06
1.435928984201978231e+00 1.835201580325074764e-06
1.436847923654317460e+00 1.852813509754216615e-06
1.437767451192647261e+00 1.830263880393644082e-06
1.438687567193317696e+00 1.847881845353941422e-06
1.439608272032924186e+00 1.825338615665656635e-06
1.440529566088298630e+00 1.842962599899980062e-06
1.441451449736519175e+00 1.820425754123746226e-06
1.442373923354900001e+00 1.838055741415426983e-06
1.443296987321001978e+00 1.815525263832032497e-06
1.444220642012622235e+00 1.833161238004816947e-06
1.445144887807805478e+00 1.810637112935989855e-06
1.446069725084832225e+00 1.828279057853863505e-06
1.446995154222231239e+00 1.805761269662191236e-06
1.447921175598767096e+00 1.823409169229335332e-06
1.448847789593453506e+00 1.800897702318096779e-06
1.449774996585540210e+00 1.818551540478751932e-06
1.450702796954525864e+00 1.796046379291881664e-06
1.451631191080145600e+00 1.813706140030294061e-06
1.452560179342382796e+00 1.791207269052194067e-06
1.453489762121463524e+00 1.808872936392310754e-06
1.454419939797854111e+00 1.786380340147988092e-06
1.455350712752264464e+00 1.804051898153754917e-06
1.456282081365651404e+00 1.781565561208246361e-06
1.457214046019215337e+00 1.799242993983056977e-06
1.458146607094395586e+00 1.776762900941886629e-06
1.459079764972882387e+00 1.794446192628763550e-06
1.460013520036604229e+00 1.771972328137432292e-06
1.460947872667739622e+00 1.789661462918857909e-06
1.461882823248705776e+00 1.767193811662916457e-06
1.462818372162170366e+00 1.784888773760700900e-06
1.463754519791040432e+00 1.762427320465599458e-06
1.464691266518473922e+00 1.780128094140796530e-06
1.465628612727868152e+00 1.757672823571816602e-06
1.466566558802870901e+00 1.775379393124632297e-06
1.467505105127370646e+00 1.752930290086738669e-06
1.468444252085506996e+00 1.770642639856425506e-06
1.469384000061659368e+00 1.748199689194223259e-06
1.470324349440459200e+00 1.765917803558940946e-06
1.471265300606778181e+00 1.743480990156546072e-06
1.472206853945740024e+00 1.761204853533298399e-06
1.473149009842709578e+00 1.738774162314269825e-06
1.474091768683301718e+00 1.756503759158806623e-06
1.475035130853379117e+00 1.734079175085848694e-06
1.475979096739048035e+00 1.751814489892660540e-06
1.476923666726661644e+00 1.729395997967956746e-06
1.477868841202823358e+00 1.747137015269813754e-06
1.478814620554384618e+00 1.724724600534437832e-06
1.479761005168439114e+00 1.742471304902839002e-06
1.480707995432334556e+00 1.720064952436956532e-06
1.481655591733660904e+00 1.737817328481574522e-06
1.482603794460261692e+00 1.715417023404272459e-06
1.483552604000222930e+00 1.733175055773046970e-06
1.484502020741884643e+00 1.710780783242235599e-06
1.485452045073829774e+00 1.728544456621248437e-06
1.486402677384895732e+00 1.706156201833525640e-06
1.487353918064163061e+00 1.723925500946914107e-06
1.488305767500966770e+00 1.701543249137534866e-06
1.489258226084885450e+00 1.719318158747353059e-06
1.490211294205752823e+00 1.696941895190065345e-06
1.491164972253646415e+00 1.714722400096217876e-06
1.492119260618898657e+00 1.692352110103222414e-06
1.493074159692086456e+00 1.710138195143376317e-06
1.494029669864042731e+00 1.687773864065165016e-06
1.494985791525843766e+00 1.705565514114675210e-06
1.495942525068821416e+00 1.683207127339947094e-06
1.496899870884557560e+00 1.701004327311547848e-06
1.497857829364881876e+00 1.678651870267310066e-06
1.498816400901874513e+00 1.696454605111430734e-06
1.499775585887869855e+00 1.674108063262455397e-06
1.500735384715452980e+00 1.691916317966679163e-06
1.501695797777456320e+00 1.669575676815906323e-06
1.502656825466968993e+00 1.687389436405177300e-06
1.503618468177326140e+00 1.665054681493295032e-06
1.504580726302120919e+00 1.682873931029681516e-06
1.505543600235191182e+00 1.660545047935154929e-06
1.506507090370634350e+00 1.678369772517800274e-06
1.507471197102792759e+00 1.656046746856728786e-06
1.508435920826267873e+00 1.673876931621766059e-06
1.509401261935907179e+00 1.651559749047809494e-06
1.510367220826817736e+00 1.669395379168215581e-06
1.511333797894352404e+00 1.647084025372521747e-06
1.512300993534123617e+00 1.664925086058059326e-06
1.513268808141990718e+00 1.642619546769122349e-06
1.514237242114072624e+00 1.660466023266243331e-06
1.515206295846735829e+00 1.638166284249845633e-06
1.516175969736605955e+00 1.656018161841571942e-06
1.517146264180557313e+00 1.633724208900709702e-06
1.518117179575722009e+00 1.651581472906548145e-06
1.519088716319486387e+00 1.629293291881162367e-06
1.520060874809488149e+00 1.647155927657143178e-06
1.521033655443619681e+00 1.624873504424388411e-06
1.522007058620030939e+00 1.642741497362587311e-06
1.522981084737126345e+00 1.620464817836351170e-06
1.523955734193561007e+00 1.638338153365312037e-06
1.524931007388251603e+00 1.616067203496325953e-06
1.525906904720363499e+00 1.633945867080575259e-06
1.526883426589323411e+00 1.611680632856302882e-06
1.527860573394808297e+00 1.629564609996414704e-06
