# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# number of COSEBI modes = 20
# theta[arcmin]      T_-(theta)
5.788899775190666785e-01 -8.337881467907532596e+00
5.792604448922855642e-01 -8.326853025362485283e+00
5.796311493504087142e-01 -8.315047800052061788e+00
5.800020910451604284e-01 -8.302362543171460274e+00
5.803732701283639273e-01 -8.289178521461149529e+00
5.807446867519377998e-01 -8.276015372585462160e+00
5.811163410678998886e-01 -8.262171390310394159e+00
5.814882332283628497e-01 -8.247589909881089199e+00
5.818603633855394808e-01 -8.232172561910633846e+00
5.822327316917371709e-01 -8.216280257782791807e+00
5.826053382993628960e-01 -8.200416936962017900e+00
5.829781833609207764e-01 -8.183909225080235217e+00
5.833512670290111890e-01 -8.166702201455512622e+00
5.837245894563343196e-01 -8.148702261552983828e+00
5.840981507956857222e-01 -8.130250658902957284e+00
5.844719511999612038e-01 -8.111835384482928291e+00
5.848459908221517178e-01 -8.092811065255380854e+00
5.852202698153489147e-01 -8.073124533501168543e+00
5.855947883327399239e-01 -8.052686883337996093e+00
5.859695465276119064e-01 -8.031820293943376043e+00
5.863445445533485012e-01 -8.010996761351600881e+00
5.867197825634331565e-01 -7.989598366373241056e+00
5.870952607114455768e-01 -7.967573832128640454e+00
5.874709791510659418e-01 -7.944838823683314288e+00
5.878469380360705765e-01 -7.921697124504267329e+00
5.882231375203363921e-01 -7.898604295452058111e+00
5.885995777578364452e-01 -7.874969965540939754e+00
5.889762589026449335e-01 -7.850744454325439214e+00
5.893531811089318673e-01 -7.825848013803577530e+00
5.897303445309687309e-01 -7.800566560839993002e+00
5.901077493231230431e-01 -7.775339274001783707e+00
5.904853956398637971e-01 -7.749602663706898653e+00
5.908632836357560203e-01 -7.723308936125141244e+00
5.912414134654658815e-01 -7.696382413233387787e+00
5.916197852837581372e-01 -7.669092560604792830e+00
5.919983992454952437e-01 -7.641861216846214333e+00
5.923772555056406874e-01 -7.614151753619313290e+00
5.927563542192550994e-01 -7.585918200863710048e+00
5.931356955415004739e-01 -7.557089465487677238e+00
5.935152796276360609e-01 -7.527917627843470960e+00
5.938951066330223627e-01 -7.498808405016337275e+00
5.942751767131173590e-01 -7.469251515722644008e+00
5.946554900234807262e-01 -7.439202469227303993e+00
5.950360467197691738e-01 -7.408594521815594192e+00
5.954168469577416634e-01 -7.377663682628708308e+00
5.957978908932543005e-01 -7.346798969309215721e+00
5.961791786822653316e-01 -7.315515598393130148e+00
5.965607104808304806e-01 -7.283771339989815630e+00
5.969424864451076118e-01 -7.251503294985517378e+00
5.973245067313524004e-01 -7.218932372315368440e+00
5.977067714959225508e-01 -7.186430120966897483e+00
5.980892808952735784e-01 -7.153537705961315218e+00
5.984720350859638049e-01 -7.120214460519726174e+00
5.988550342246489189e-01 -7.086401796913231799e+00
5.992382784680874153e-01 -7.052305350347570112e+00
5.996217679731357109e-01 -7.018279956020650800e+00
6.000055028967532511e-01 -6.983891772833150213e+00
6.003894833959970700e-01 -6.949102028186413094e+00
6.007737096280267863e-01 -6.913856134952583332e+00
6.011581817501026048e-01 -6.878345263654526143e+00
6.015428999195835402e-01 -6.842907152516279901e+00
6.019278642939316359e-01 -6.807132767121469641e+00
6.023130750307073011e-01 -6.770985179534957155e+00
6.026985322875744178e-01 -6.734413809039273779e+00
6.030842362222950115e-01 -6.697595990563105062e+00
6.034701869927346918e-01 -6.660851597940854241e+00
6.038563847568577669e-01 -6.623796895548571761e+00
6.042428296727317960e-01 -6.586396571696350399e+00
6.046295218985231479e-01 -6.548603527045090189e+00
6.050164615925019973e-01 -6.510582026626913432e+00
6.054036489130372178e-01 -6.472634984185590135e+00
6.057910840186015999e-01 -6.434402183619015503e+00
6.061787670677668549e-01 -6.395850448558803691e+00
6.065666982192084999e-01 -6.356936313740186861e+00
6.069548776317011951e-01 -6.317811345987411897e+00
6.073433054641238504e-01 -6.278761006017829160e+00
6.077319818754544078e-01 -6.239448870516267398e+00
6.081209070247750592e-01 -6.199843604034755984e+00
6.085100810712673614e-01 -6.159905497618868964e+00
6.088995041742171210e-01 -6.119773534780644120e+00
6.092891764930098430e-01 -6.079715951236600802e+00
6.096790981871350601e-01 -6.039419793304134032e+00
6.100692694161824470e-01 -5.998856013731331593e+00
6.104596903398452623e-01 -5.957986691958238268e+00
6.108503611179191273e-01 -5.916941171879273043e+00
6.112412819103001382e-01 -5.875969163227775738e+00
6.116324528769888635e-01 -5.834780818145011594e+00
6.120238741780861247e-01 -5.793348598935069482e+00
6.124155459737977703e-01 -5.751639805693728569e+00
6.128074684244293469e-01 -5.709770219777794864e+00
6.131996416903915392e-01 -5.667973200809480083e+00
6.135920659321953963e-01 -5.625981429089147667e+00
6.139847413104571050e-01 -5.583769233884027017e+00
6.143776679858929946e-01 -5.541307230070865231e+00
6.147708461193248652e-01 -5.498700433734009074e+00
6.151642758716749926e-01 -5.456164571017669829e+00
6.155579574039712343e-01 -5.413454784645721496e+00
6.159518908773417012e-01 -5.370547325554160700e+00
6.163460764530201974e-01 -5.327416045742294770e+00
6.167405142923413353e-01 -5.284155468585706394e+00
6.171352045567454203e-01 -5.240963913849620681e+00
6.175301474077735664e-01 -5.197618548544413741e+00
6.179253430070728026e-01 -5.154097361044255976e+00
6.183207915163909663e-01 -5.110379348620668338e+00
6.187164930975822541e-01 -5.066543822848323941e+00
6.191124479126014490e-01 -5.022776575099776153e+00
6.195086561235091382e-01 -4.978874927132762807e+00
6.199051178924697147e-01 -4.934818691366236187e+00
6.203018333817493790e-01 -4.890588168870275254e+00
6.206988027537204688e-01 -4.846258338145258193e+00
6.210960261708571295e-01 -4.801992568017777074e+00
6.214935037957395325e-01 -4.757611023865434774e+00
6.218912357910497679e-01 -4.713095373509945674e+00
6.222892223195765071e-01 -4.668428987822974108e+00
6.226874635442097849e-01 -4.623677740738752817e+00
6.230859596279466617e-01 -4.578987588594060298e+00
6.234847107338860051e-01 -4.534199593856804711e+00
6.238837170252333753e-01 -4.489297314021477803e+00
6.242829786652964730e-01 -4.444267078555741435e+00
6.246824958174898024e-01 -4.399166069152890657e+00
6.250822686453302302e-01 -4.354122853748462418e+00
6.254822973124416485e-01 -4.308999083113679518e+00
6.258825819825499792e-01 -4.263780121308000659e+00
6.262831228194886135e-01 -4.218455274815918088e+00
6.266839199871931942e-01 -4.173073440198400874e+00
6.270849736497069449e-01 -4.127745766235792146e+00
6.274862839711752294e-01 -4.082354077559305239e+00
6.278878511158515474e-01 -4.036884814132644550e+00
6.282896752480913172e-01 -3.991332775221538842e+00
6.286917565323574264e-01 -3.945736062100036801e+00
6.290940951332180120e-01 -3.900189763396143761e+00
6.294966912153445726e-01 -3.854595590775876879e+00
6.298995449435164096e-01 -3.808942558102815124e+00
6.303026564826158529e-01 -3.763225324029509267e+00
6.307060259976333683e-01 -3.717477521659784401e+00
6.311096536536622281e-01 -3.671775883483388903e+00
6.315135396159041736e-01 -3.626041685431667716e+00
6.319176840496638636e-01 -3.580265828938878236e+00
6.323220871203545368e-01 -3.534445693398630794e+00
6.327267489934926825e-01 -3.488607732892107904e+00
6.331316698347031480e-01 -3.442811321011856052e+00
6.335368498097141421e-01 -3.396997407709922534e+00
6.339422890843627867e-01 -3.351158275528272945e+00
6.343479878245895653e-01 -3.305294011811259480e+00
6.347539461964439855e-01 -3.259424313902053782e+00
6.351601643660785834e-01 -3.213591650623989437e+00
6.355666424997556962e-01 -3.167755362459364399e+00
6.359733807638409120e-01 -3.121909921316817105e+00
6.363803793248088425e-01 -3.076057923504127878e+00
6.367876383492383496e-01 -3.030212569503517805e+00
6.371951580038174301e-01 -2.984399342196108584e+00
6.376029384553379975e-01 -2.938595380739510432e+00
6.380109798707006563e-01 -2.892799074547149019e+00
6.384192824169130365e-01 -2.847013102825427744e+00
6.388278462610874620e-01 -2.801246515277630245e+00
6.392366715704460578e-01 -2.755505494156308188e+00
6.396457585123149769e-01 -2.709786344176936090e+00
6.400551072541303954e-01 -2.664091844639038698e+00
6.404647179634329612e-01 -2.618425949903923744e+00
6.408745908078731235e-01 -2.572786213825278168e+00
6.412847259552059143e-01 -2.527173026165943526e+00
6.416951235732966108e-01 -2.481591855989781159e+00
6.421057838301149623e-01 -2.436046653488999958e+00
6.425167068937409631e-01 -2.390539229245395525e+00
6.429278929323596348e-01 -2.345068808751234357e+00
6.433393421142662438e-01 -2.299636079144091738e+00
6.437510546078610840e-01 -2.254246044467316246e+00
6.441630305816546942e-01 -2.208901469309243026e+00
6.445752702042630844e-01 -2.163603314207960260e+00
6.449877736444128429e-01 -2.118350886077240425e+00
6.454005410709354740e-01 -2.073145136501758579e+00
6.458135726527736153e-01 -2.027991236254400143e+00
6.462268685589751538e-01 -1.982891720835843863e+00
6.466404289586988874e-01 -1.937847490401588324e+00
6.470542540212091964e-01 -1.892857808806200914e+00
6.474683439158814835e-01 -1.847923612743374022e+00
6.478826988121967334e-01 -1.803049811405827541e+00
6.482973188797466202e-01 -1.758238946294635063e+00
6.487122042882310646e-01 -1.713491814370585509e+00
6.491273552074570130e-01 -1.668807697668337475e+00
6.495427718073421008e-01 -1.624187289169189086e+00
6.499584542579107671e-01 -1.579635617146279536e+00
6.503744027292983620e-01 -1.535154971441613725e+00
6.507906173917468173e-01 -1.490746075023825057e+00
6.512070984156095310e-01 -1.446408329239218027e+00
6.516238459713461495e-01 -1.402141872726001992e+00
6.520408602295281186e-01 -1.357951618598479016e+00
6.524581413608336877e-01 -1.313842415683401654e+00
6.528756895360525725e-01 -1.269810971830013457e+00
6.532935049260812921e-01 -1.225857880353199647e+00
6.537115877019284982e-01 -1.181984571751380386e+00
6.541299380347093129e-01 -1.138194979951034469e+00
6.545485560956516569e-01 -1.094491602597289948e+00
6.549674420560893662e-01 -1.050875101610004414e+00
6.553865960874697416e-01 -1.007344311762454758e+00
6.558060183613462213e-01 -9.639001525964205896e-01
6.562257090493851530e-01 -9.205468888676184847e-01
6.566456683233600211e-01 -8.772867885461756998e-01
6.570658963551566645e-01 -8.341204862585112068e-01
6.574863933167686136e-01 -7.910467888193855046e-01
6.579071593803018647e-01 -7.480664962189917944e-01
6.583281947179701055e-01 -7.051838575448652335e-01
6.587494995020990451e-01 -6.624010014745849162e-01
6.591710739051246382e-01 -6.197184933409722873e-01
6.595929180995915297e-01 -5.771352078915361616e-01
6.600150322581570528e-01 -5.346516389432078853e-01
6.604374165535866759e-01 -4.922721323288588025e-01
6.608600711587587773e-01 -4.499987483042229286e-01
6.612829962466599820e-01 -4.078318694626030805e-01
6.617061919903903799e-01 -3.657703955954332287e-01
6.621296585631575304e-01 -3.238148275561156808e-01
6.625533961382833459e-01 -2.819693280961583781e-01
6.629774048891974303e-01 -2.402358249172698024e-01
6.634016849894434076e-01 -1.986147747942554886e-01
6.638262366126728153e-01 -1.571049701079774152e-01
6.642510599326515441e-01 -1.157068432185113238e-01
6.646761551232536203e-01 -7.442445018591126171e-02
6.651015223584670899e-01 -3.325968976693349788e-02
6.655271618123889121e-01 7.787081256423356024e-03
6.659530736592297329e-01 4.871710131787221343e-02
6.663792580733093329e-01 8.952997948748908641e-02
6.668057152290617351e-01 1.302218278702182985e-01
6.672324453010296530e-01 1.707906718143519242e-01
6.676594484638703753e-01 2.112360444653065272e-01
6.680867248923502144e-01 2.515582065767798525e-01
6.685142747613495029e-01 2.917623446469557180e-01
6.689420982458601506e-01 3.318368286023405389e-01
6.693701955209844234e-01 3.717840720650915642e-01
6.697985667619390515e-01 4.116033352353607455e-01
6.702272121440502328e-01 4.512956930492810770e-01
6.706561318427592955e-01 4.908608380612644595e-01
6.710853260336170356e-01 5.302951017221646524e-01
6.715147948922889354e-01 5.695968441165728535e-01
6.719445385945509441e-01 6.087658915180496066e-01
6.723745573162933642e-01 6.478033682900390389e-01
6.728048512335168541e-01 6.867091690952253913e-01
6.732354205223374244e-01 7.254796472979565536e-01
6.736662653589811089e-01 7.641132272077486576e-01
6.740973859197888496e-01 8.026096329915430871e-01
6.745287823812126105e-01 8.409702886815670908e-01
6.749604549198193748e-01 8.791950368592535980e-01
6.753924037122865931e-01 9.172802923464269398e-01
6.758246289354075120e-01 9.552243829534621256e-01
6.762571307660857345e-01 9.930274192721082471e-01
6.766899093813409927e-01 1.030690700208820587e+00
6.771229649583032639e-01 1.068213989916645623e+00
6.775562976742188770e-01 1.105594201747566174e+00
6.779899077064446278e-01 1.142828952256715880e+00
6.784237952324532195e-01 1.179919122711172719e+00
6.788579604298305981e-01 1.216865759231045452e+00
6.792924034762742869e-01 1.253668682789101929e+00
6.797271245495986047e-01 1.290324650562515885e+00
6.801621238277285597e-01 1.326832173110255475e+00
6.805974014887060664e-01 1.363191303771237095e+00
6.810329577106839505e-01 1.399403383910438059e+00
6.814687926719320554e-01 1.435468397064337154e+00
6.819049065508313578e-01 1.471383049647431385e+00
6.823412995258799629e-01 1.507145979613985887e+00
6.827779717756871092e-01 1.542757228782257073e+00
6.832149234789794967e-01 1.578218237126540302e+00
6.836521548145950700e-01 1.613528965259646064e+00
6.840896659614893460e-01 1.648686231772470201e+00
6.845274570987293083e-01 1.683688743347441452e+00
6.849655284054995130e-01 1.718536574547957940e+00
6.854038800610962046e-01 1.753231181198979804e+00
6.858425122449333111e-01 1.787772526425739805e+00
6.862814251365368934e-01 1.822157565375274402e+00
6.867206189155503626e-01 1.856385018510305240e+00
6.871600937617295957e-01 1.890454940979255927e+00
6.875998498549480420e-01 1.924368123300266298e+00
6.880398873751917277e-01 1.958129142159261260e+00
6.884802065025638074e-01 1.991727303624914569e+00
6.889208074172827878e-01 2.025166279357724974e+00
6.893616902996804185e-01 2.058445396331022081e+00
6.898028553302065768e-01 2.091566041496875972e+00
6.902443026894236056e-01 2.124528324908189880e+00
6.906860325580126414e-01 2.157329297711496618e+00
6.911280451167675087e-01 2.189967831476543392e+00
6.915703405466002707e-01 2.222444147080136378e+00
6.920129190285362331e-01 2.254759590769220612e+00
6.924557807437193846e-01 2.286914455392653256e+00
6.928989258734066237e-01 2.318905855054487208e+00
6.933423545989737535e-01 2.350732697512085689e+00
6.937860671019099312e-01 2.382395191555182201e+00
6.942300635638231077e-01 2.413894830945150449e+00
6.946743441664346985e-01 2.445231838450958595e+00
6.951189090915854685e-01 2.476403406418323794e+00
6.955637585212294249e-01 2.507408485547780952e+00
6.960088926374397023e-01 2.538247431416706945e+00
6.964543116224036767e-01 2.568921622161376206e+00
6.969000156584277406e-01 2.599431366378583519e+00
6.973460049279320838e-01 2.629773931324129066e+00
6.977922796134568006e-01 2.659948373816953371e+00
6.982388398976555610e-01 2.689954930722994852e+00
6.986856859633014949e-01 2.719795136043735795e+00
6.991328179932843057e-01 2.749469269599947641e+00
6.995802361706097150e-01 2.778974032282689244e+00
7.000279406784000180e-01 2.808310436535379484e+00
7.004759316998966368e-01 2.837476908625398586e+00
7.009242094184580107e-01 2.866475570241480142e+00
7.013727740175578207e-01 2.895306724948904620e+00
7.018216256807900955e-01 2.923967840607214708e+00
7.022707645918633279e-01 2.952458033815649863e+00
7.027201909346066921e-01 2.980777628216312536e+00
7.031699048929637152e-01 3.008928147217390769e+00
7.036199066509991606e-01 3.036910059209058321e+00
7.040701963928920337e-01 3.064720522807588221e+00
7.045207743029426872e-01 3.092359102080957989e+00
7.049716405655659379e-01 3.119825973064078717e+00
7.054227953652980609e-01 3.147122714200977001e+00
7.058742388867901285e-01 3.174249524968442593e+00
7.063259713148144492e-01 3.201204488393832204e+00
7.067779928342587947e-01 3.227986334426007353e+00
7.072303036301318402e-01 3.254595520289548904e+00
7.076829038875580569e-01 3.281033821531001760e+00
7.081357937917832635e-01 3.307301351492447417e+00
7.085889735281687418e-01 3.333395983967773812e+00
7.090424432821974543e-01 3.359316908697181692e+00
7.094962032394679374e-01 3.385064546817913467e+00
7.099502535857008523e-01 3.410640339635488516e+00
7.104045945067324341e-01 3.436044797024896180e+00
7.108592261885200436e-01 3.461275732114180492e+00
7.113141488171402793e-01 3.486332475955546517e+00
7.117693625787863132e-01 3.511215444168006350e+00
7.122248676597736639e-01 3.535925829740864668e+00
7.126806642465342012e-01 3.560469296619594548e+00
7.131367525256216977e-01 3.584827052119340607e+00
7.135931326837067212e-01 3.609017484713338941e+00
7.140498049075819642e-01 3.633032923627471877e+00
7.145067693841571366e-01 3.656875736338842664e+00
7.149640263004638507e-01 3.680546394312151470e+00
7.154215758436509587e-01 3.704042708338370904e+00
7.158794182009901030e-01 3.727363876182472779e+00
