# COSEBI weights for En in Real space
# lowest theta boundary = 0.5
# highest theta boundary = 0.5
# number of COSEBI modes = 20
# theta[arcmin]      T_+(theta)
5.146037364877606990e-01 -3.939696371724749291e+00
5.149330631334252395e-01 -3.580022996195282303e+00
5.152626005355072092e-01 -3.226285628379368386e+00
5.155923488288812750e-01 -2.878426655525672562e+00
5.159223081485104778e-01 -2.536388863617633049e+00
5.162524786294441226e-01 -2.200115435246908557e+00
5.165828604068160024e-01 -1.869549947495342979e+00
5.169134536158490612e-01 -1.544636369819615274e+00
5.172442583918502867e-01 -1.225319061954744049e+00
5.175752748702153738e-01 -9.115427718169424320e-01
5.179065031864249491e-01 -6.032526334237158228e-01
5.182379434760479020e-01 -3.003941648161076450e-01
5.185695958747380541e-01 -2.913265996141336904e-03
5.189014605182381557e-01 2.892437831335641363e-01
5.192335375423756672e-01 5.761303248138667232e-01
5.195658270830673109e-01 8.577993254721404393e-01
5.198983292763141861e-01 1.134303377748270947e+00
5.202310442582069872e-01 1.405694702520499106e+00
5.205639721649211182e-01 1.672025150914051572e+00
5.208971131327214676e-01 1.933346206308968140e+00
5.212304672979577447e-01 2.189708986331671436e+00
5.215640347970693647e-01 2.441164244845390296e+00
5.218978157665807860e-01 2.687762373924563963e+00
5.222318103431056180e-01 2.929553405827347135e+00
5.225660186633432902e-01 3.166587014953962331e+00
5.229004408640828272e-01 3.398912519801716492e+00
5.232350770821981856e-01 3.626578884905481637e+00
5.235699274546530280e-01 3.849634722776361873e+00
5.239049921184982805e-01 4.068128295826816121e+00
5.242402712108712448e-01 4.282107518288603920e+00
5.245757648689988173e-01 4.491619958124919876e+00
5.249114732301941588e-01 4.696712838929987477e+00
5.252473964318596922e-01 4.897433041824324818e+00
5.255835346114843265e-01 5.093827107338150917e+00
5.259198879066464549e-01 5.285941237290012751e+00
5.262564564550108459e-01 5.473821296653570201e+00
5.265932403943324180e-01 5.657512815420138175e+00
5.269302398624520212e-01 5.837060990448551756e+00
5.272674549973008773e-01 6.012510687311673152e+00
5.276048859368962507e-01 6.183906442130029824e+00
5.279425328193461109e-01 6.351292463402112176e+00
5.282803957828444696e-01 6.514712633821809540e+00
5.286184749656760440e-01 6.674210512092501268e+00
5.289567705062115932e-01 6.829829334728584556e+00
5.292952825429131369e-01 6.981612017853740859e+00
5.296340112143286261e-01 7.129601158986336173e+00
5.299729566590971608e-01 7.273839038821716230e+00
5.303121190159442166e-01 7.414367623002182661e+00
5.306514984236863075e-01 7.551228563883174871e+00
5.309910950212265446e-01 7.684463202287813210e+00
5.313309089475594105e-01 7.814112569257383178e+00
5.316709403417655411e-01 7.940217387790095671e+00
5.320111893430167216e-01 8.062818074576073357e+00
5.323516560905736661e-01 8.181954741721808588e+00
5.326923407237846853e-01 8.297667198467372884e+00
5.330332433820891280e-01 8.409994952897614340e+00
5.333743642050136069e-01 8.518977213643220026e+00
5.337157033321763278e-01 8.624652891576893410e+00
5.340572609032825380e-01 8.727060601499083248e+00
5.343990370581289673e-01 8.826238663818964270e+00
5.347410319365997200e-01 8.922225106225337043e+00
5.350832456786707159e-01 9.015057665352488314e+00
5.354256784244051381e-01 9.104773788436080650e+00
5.357683303139579856e-01 9.191410634964064741e+00
5.361112014875718534e-01 9.275005078317876794e+00
5.364542920855811525e-01 9.355593707408383253e+00
5.367976022484080012e-01 9.433212828302442787e+00
5.371411321165666664e-01 9.507898465844130342e+00
5.374848818306587894e-01 9.579686365266576686e+00
5.378288515313787155e-01 9.648611993798745345e+00
5.381730413595081641e-01 9.714710542262684712e+00
5.385174514559212255e-01 9.778016926665676678e+00
5.388620819615803637e-01 9.838565789783418225e+00
5.392069330175399688e-01 9.896391502737431622e+00
5.395520047649425832e-01 9.951528166564049371e+00
5.398972973450230084e-01 1.000400961377759934e+01
5.402428108991059741e-01 1.005386940992542932e+01
5.405885455686055829e-01 1.010114085513618498e+01
5.409345014950280861e-01 1.014585698566150640e+01
5.412806788199684416e-01 1.018805057540984826e+01
5.416270776851141999e-01 1.022775413747427287e+01
5.419736982322415075e-01 1.026499992565230279e+01
5.423205406032194364e-01 1.029981993595980150e+01
5.426676049400057655e-01 1.033224590813700416e+01
5.430148913846510883e-01 1.036230932714852493e+01
5.433624000792948161e-01 1.039004142467571690e+01
5.437101311661695080e-01 1.041547318060293570e+01
5.440580847875965409e-01 1.043863532449628906e+01
5.444062610859906615e-01 1.045955833707625615e+01
5.447546602038555452e-01 1.047827245168293153e+01
5.451032822837880154e-01 1.049480765573508911e+01
5.454521274684741572e-01 1.050919369218205723e+01
5.458011959006937586e-01 1.052146006094933561e+01
5.461504877233154254e-01 1.053163602037713709e+01
5.465000030793014663e-01 1.053975058865267478e+01
5.468497421117037849e-01 1.054583254523553038e+01
5.471997049636675436e-01 1.054991043227665770e+01
5.475498917784277220e-01 1.055201255603066635e+01
5.479003026993124470e-01 1.055216698826168020e+01
5.482509378697416613e-01 1.055040156764260395e+01
5.486017974332252356e-01 1.054674390114795024e+01
5.489528815333672984e-01 1.054122136544016541e+01
5.493041903138616844e-01 1.053386110824956567e+01
5.496557239184960419e-01 1.052469004974776645e+01
5.500074824911481697e-01 1.051373488391485900e+01
5.503594661757903461e-01 1.050102207990001268e+01
5.507116751164841117e-01 1.048657788337602703e+01
5.510641094573861531e-01 1.047042831788717265e+01
5.514167693427425299e-01 1.045259918619120576e+01
5.517696549168943365e-01 1.043311607159458099e+01
5.521227663242725958e-01 1.041200433928196745e+01
5.524761037094029215e-01 1.038928913763899686e+01
5.528296672169015213e-01 1.036499539956931493e+01
5.531834569914789723e-01 1.033914784380496954e+01
5.535374731779364454e-01 1.031177097621115557e+01
5.538917159211699248e-01 1.028288909108424320e+01
5.542461853661660998e-01 1.025252627244433334e+01
5.546008816580062506e-01 1.022070639532108061e+01
5.549558049418628070e-01 1.018745312703408601e+01
5.553109553630029005e-01 1.015278992846660699e+01
5.556663330667847012e-01 1.011674005533393661e+01
5.560219381986613030e-01 1.007932655944505029e+01
5.563777709041769493e-01 1.004057228995904971e+01
5.567338313289705853e-01 1.000049989463489730e+01
5.570901196187743043e-01 9.959131821075764890e+00
5.574466359194121257e-01 9.916490317967445733e+00
5.578033803768028820e-01 9.872597436310423191e+00
5.581603531369574434e-01 9.827475030646741772e+00
5.585175543459817149e-01 9.781144760280319872e+00
5.588749841500733062e-01 9.733628090492269180e+00
5.592326426955251950e-01 9.684946293749502999e+00
5.595905301287219524e-01 9.635120450908567946e+00
5.599486465961441839e-01 9.584171452412595826e+00
5.603069922443637552e-01 9.532119999483821715e+00
5.606655672200488993e-01 9.478986605308998392e+00
5.610243716699591099e-01 9.424791596220586598e+00
5.613834057409502476e-01 9.369555112870802560e+00
5.617426695799698777e-01 9.313297111401469763e+00
5.621021633340618218e-01 9.256037364606862994e+00
5.624618871503618278e-01 9.197795463092321100e+00
5.628218411761020112e-01 9.138590816425912422e+00
5.631820255586065249e-01 9.078442654285941771e+00
5.635424404452957781e-01 9.017370027601540272e+00
5.639030859836825504e-01 8.955391809689087879e+00
5.642639623213763223e-01 8.892526697381752498e+00
5.646250696060786112e-01 8.828793212155105152e+00
5.649864079855870802e-01 8.764209701245771811e+00
5.653479776077942054e-01 8.698794338765601708e+00
5.657097786206853884e-01 8.632565126810535006e+00
5.660718111723429535e-01 8.565539896563036493e+00
5.664340754109413734e-01 8.497736309390745646e+00
5.667965714847528202e-01 8.429171857937893364e+00
5.671592995421417260e-01 8.359863867213432442e+00
5.675222597315697781e-01 8.289829495671922288e+00
5.678854522015915895e-01 8.219085736290875133e+00
5.682488771008588069e-01 8.147649417641254388e+00
5.686125345781160023e-01 8.075537204954308379e+00
5.689764247822054477e-01 8.002765601181430100e+00
5.693405478620623406e-01 7.929350948050741366e+00
5.697049039667193560e-01 7.855309427116606180e+00
5.700694932453019836e-01 7.780657060805847181e+00
5.704343158470340791e-01 7.705409713456775833e+00
5.707993719212320904e-01 7.629583092355360030e+00
5.711646616173108315e-01 7.553192748763990494e+00
5.715301850847780418e-01 7.476254078947421000e+00
5.718959424732396046e-01 7.398782325191481490e+00
5.722619339323949950e-01 7.320792576818770492e+00
5.726281596120413875e-01 7.242299771197503233e+00
5.729946196620697707e-01 7.163318694747077942e+00
5.733613142324696099e-01 7.083863983936806719e+00
5.737282434733235181e-01 7.003950126281846877e+00
5.740954075348121410e-01 6.923591461331992214e+00
5.744628065672126027e-01 6.842802181656919558e+00
5.748304407208956190e-01 6.761596333826844329e+00
5.751983101463312709e-01 6.679987819386383308e+00
5.755664149940833418e-01 6.597990395826069943e+00
5.759347554148140924e-01 6.515617677546722497e+00
5.763033315592800410e-01 6.432883136820984227e+00
5.766721435783365157e-01 6.349800104748088536e+00
5.770411916229331029e-01 6.266381772205897427e+00
5.774104758441180874e-01 6.182641190796124064e+00
5.777799963930344562e-01 6.098591273786731826e+00
5.781497534209238953e-01 6.014244797047765267e+00
5.785197470791229035e-01 5.929614399984294515e+00
5.788899775190666785e-01 5.844712586462872395e+00
5.792604448922855642e-01 5.759551725735002847e+00
5.796311493504087142e-01 5.674144053354337913e+00
5.800020910451604284e-01 5.588501672090891326e+00
5.803732701283639273e-01 5.502636552838920281e+00
5.807446867519377998e-01 5.416560535521902864e+00
5.811163410678998886e-01 5.330285329991236942e+00
5.814882332283628497e-01 5.243822516922239885e+00
5.818603633855394808e-01 5.157183548703413223e+00
5.822327316917371709e-01 5.070379750323636969e+00
5.826053382993628960e-01 4.983422320252451243e+00
5.829781833609207764e-01 4.896322331317558785e+00
5.833512670290111890e-01 4.809090731577469136e+00
5.837245894563343196e-01 4.721738345188701835e+00
5.840981507956857222e-01 4.634275873270365054e+00
5.844719511999612038e-01 4.546713894762169694e+00
5.848459908221517178e-01 4.459062867280349174e+00
5.852202698153489147e-01 4.371333127966741117e+00
5.855947883327399239e-01 4.283534894335974563e+00
5.859695465276119064e-01 4.195678265116044692e+00
5.863445445533485012e-01 4.107773221086464588e+00
5.867197825634331565e-01 4.019829625910458226e+00
5.870952607114455768e-01 3.931857226964496466e+00
5.874709791510659418e-01 3.843865656161722821e+00
5.878469380360705765e-01 3.755864430773105944e+00
5.882231375203363921e-01 3.667862954242312679e+00
5.885995777578364452e-01 3.579870516998421959e+00
5.889762589026449335e-01 3.491896297262216287e+00
5.893531811089318673e-01 3.403949361850704847e+00
5.897303445309687309e-01 3.316038666974880034e+00
5.901077493231230431e-01 3.228173059035934767e+00
5.904853956398637971e-01 3.140361275414763842e+00
5.908632836357560203e-01 3.052611945259916304e+00
5.912414134654658815e-01 2.964933590268934438e+00
5.916197852837581372e-01 2.877334625467415474e+00
5.919983992454952437e-01 2.789823359983613305e+00
5.923772555056406874e-01 2.702407997817964258e+00
5.927563542192550994e-01 2.615096638610280078e+00
5.931356955415004739e-01 2.527897278401019854e+00
5.935152796276360609e-01 2.440817810390487175e+00
5.938951066330223627e-01 2.353866025692141317e+00
5.942751767131173590e-01 2.267049614083752829e+00
5.946554900234807262e-01 2.180376164752730883e+00
5.950360467197691738e-01 2.093853167039563257e+00
5.954168469577416634e-01 2.007488011175059484e+00
5.957978908932543005e-01 1.921287989016017717e+00
5.961791786822653316e-01 1.835260294774743173e+00
5.965607104808304806e-01 1.749412025746834631e+00
5.969424864451076118e-01 1.663750183033006813e+00
5.973245067313524004e-01 1.578281672259103985e+00
5.977067714959225508e-01 1.493013304290351284e+00
5.980892808952735784e-01 1.407951795943671591e+00
5.984720350859638049e-01 1.323103770694167070e+00
5.988550342246489189e-01 1.238475759380105679e+00
5.992382784680874153e-01 1.154074200901753500e+00
5.996217679731357109e-01 1.069905442918714478e+00
6.000055028967532511e-01 9.859757425413445686e-01
6.003894833959970700e-01 9.022912670207408059e-01
6.007737096280267863e-01 8.188580944327730204e-01
6.011581817501026048e-01 7.356822143598993335e-01
6.015428999195835402e-01 6.527695285693067007e-01
6.019278642939316359e-01 5.701258516860505665e-01
6.023130750307073011e-01 4.877569118644920487e-01
6.026985322875744178e-01 4.056683514539822788e-01
6.030842362222950115e-01 3.238657276631919935e-01
6.034701869927346918e-01 2.423545132185143947e-01
6.038563847568577669e-01 1.611400970210972172e-01
6.042428296727317960e-01 8.022778479829460740e-02
6.046295218985231479e-01 -3.772002465450428519e-04
6.050164615925019973e-01 -8.066971678978712701e-02
6.054036489130372178e-01 -1.606447047446713794e-01
6.057910840186015999e-01 -2.402971846240990195e-01
6.061787670677668549e-01 -3.196222569048304263e-01
6.065666982192084999e-01 -3.986151013971740431e-01
6.069548776317011951e-01 -4.772709766161971623e-01
6.073433054641238504e-01 -5.555852191583946498e-01
6.077319818754544078e-01 -6.335532430796760872e-01
6.081209070247750592e-01 -7.111705392788985058e-01
6.085100810712673614e-01 -7.884326748827802378e-01
6.088995041742171210e-01 -8.653352926361614905e-01
6.092891764930098430e-01 -9.418741102937591148e-01
6.096790981871350601e-01 -1.018044920017048938e+00
6.100692694161824470e-01 -1.093843587772900028e+00
6.104596903398452623e-01 -1.169266052736951167e+00
6.108503611179191273e-01 -1.244308326699436362e+00
6.112412819103001382e-01 -1.318966493474147184e+00
6.116324528769888635e-01 -1.393236708311881067e+00
6.120238741780861247e-01 -1.467115197315543185e+00
6.124155459737977703e-01 -1.540598256860261417e+00
6.128074684244293469e-01 -1.613682253014838919e+00
6.131996416903915392e-01 -1.686363620968446941e+00
6.135920659321953963e-01 -1.758638864458672346e+00
6.139847413104571050e-01 -1.830504555204517825e+00
6.143776679858929946e-01 -1.901957332340823426e+00
6.147708461193248652e-01 -1.972993901857739374e+00
6.151642758716749926e-01 -2.043611036041519391e+00
6.155579574039712343e-01 -2.113805572920262055e+00
6.159518908773417012e-01 -2.183574415710966221e+00
6.163460764530201974e-01 -2.252914532271589110e+00
6.167405142923413353e-01 -2.321822954554435992e+00
6.171352045567454203e-01 -2.390296778064344707e+00
6.175301474077735664e-01 -2.458333161318264626e+00
6.179253430070728026e-01 -2.525929325309637541e+00
6.183207915163909663e-01 -2.593082552974090405e+00
6.187164930975822541e-01 -2.659790188660000165e+00
6.191124479126014490e-01 -2.726049637600171049e+00
6.195086561235091382e-01 -2.791858365388393270e+00
6.199051178924697147e-01 -2.857213897457782092e+00
6.203018333817493790e-01 -2.922113818562158460e+00
6.206988027537204688e-01 -2.986555772261417108e+00
6.210960261708571295e-01 -3.050537460408464518e+00
6.214935037957395325e-01 -3.114056642640510297e+00
6.218912357910497679e-01 -3.177111135871963032e+00
6.222892223195765071e-01 -3.239698813791633825e+00
6.226874635442097849e-01 -3.301817606361341362e+00
6.230859596279466617e-01 -3.363465499319084895e+00
6.234847107338860051e-01 -3.424640533683467769e+00
6.238837170252333753e-01 -3.485340805262507669e+00
6.242829786652964730e-01 -3.545564464163921237e+00
6.246824958174898024e-01 -3.605309714309644864e+00
6.250822686453302302e-01 -3.664574812951816973e+00
6.254822973124416485e-01 -3.723358070192967606e+00
6.258825819825499792e-01 -3.781657848507609554e+00
6.262831228194886135e-01 -3.839472562268130051e+00
6.266839199871931942e-01 -3.896800677271968549e+00
6.270849736497069449e-01 -3.953640710273071956e+00
6.274862839711752294e-01 -4.009991228514596884e+00
6.278878511158515474e-01 -4.065850849265967071e+00
6.282896752480913172e-01 -4.121218239360991298e+00
6.286917565323574264e-01 -4.176092114740344030e+00
6.290940951332180120e-01 -4.230471239995668320e+00
6.294966912153445726e-01 -4.284354427916479580e+00
6.298995449435164096e-01 -4.337740539040593646e+00
6.303026564826158529e-01 -4.390628481206010569e+00
6.307060259976333683e-01 -4.443017209106795207e+00
6.311096536536622281e-01 -4.494905723850226131e+00
6.315135396159041736e-01 -4.546293072518053258e+00
6.319176840496638636e-01 -4.597178347728918979e+00
6.323220871203545368e-01 -4.647560687204872920e+00
6.327267489934926825e-01 -4.697439273339067967e+00
6.331316698347031480e-01 -4.746813332767406912e+00
6.335368498097141421e-01 -4.795682135941508051e+00
6.339422890843627867e-01 -4.844044996705542339e+00
6.343479878245895653e-01 -4.891901271874304236e+00
6.347539461964439855e-01 -4.939250360815173657e+00
6.351601643660785834e-01 -4.986091705031248544e+00
6.355666424997556962e-01 -5.032424787748505324e+00
6.359733807638409120e-01 -5.078249133503933699e+00
6.363803793248088425e-01 -5.123564307737605183e+00
6.367876383492383496e-01 -5.168369916386039264e+00
6.371951580038174301e-01 -5.212665605479139153e+00
6.376029384553379975e-01 -5.256451060738490888e+00
6.380109798707006563e-01 -5.299726007179221376e+00
6.384192824169130365e-01 -5.342490208713612354e+00
6.388278462610874620e-01 -5.384743467757088453e+00
6.392366715704460578e-01 -5.426485624837430244e+00
6.396457585123149769e-01 -5.467716558205261812e+00
6.400551072541303954e-01 -5.508436183448177204e+00
6.404647179634329612e-01 -5.548644453106071239e+00
6.408745908078731235e-01 -5.588341356289975970e+00
6.412847259552059143e-01 -5.627526918302214298e+00
6.416951235732966108e-01 -5.666201200259991744e+00
6.421057838301149623e-01 -5.704364298720232540e+00
6.425167068937409631e-01 -5.742016345307880520e+00
6.429278929323596348e-01 -5.779157506345469208e+00
6.433393421142662438e-01 -5.815787982486030572e+00
6.437510546078610840e-01 -5.851908008347310286e+00
6.441630305816546942e-01 -5.887517852149273700e+00
6.445752702042630844e-01 -5.922617815352993809e+00
6.449877736444128429e-01 -5.957208232302670048e+00
6.454005410709354740e-01 -5.991289469869034434e+00
6.458135726527736153e-01 -6.024861927095993330e+00
6.462268685589751538e-01 -6.057926034848512664e+00
6.466404289586988874e-01 -6.090482255463695260e+00
6.470542540212091964e-01 -6.122531082403218861e+00
6.474683439158814835e-01 -6.154073039908814380e+00
6.478826988121967334e-01 -6.185108682659133272e+00
6.482973188797466202e-01 -6.215638595429609836e+00
6.487122042882310646e-01 -6.245663392753940890e+00
6.491273552074570130e-01 -6.275183718587846293e+00
6.495427718073421008e-01 -6.304200245975348338e+00
6.499584542579107671e-01 -6.332713676716659634e+00
6.503744027292983620e-01 -6.360724741038806584e+00
6.507906173917468173e-01 -6.388234197267774306e+00
6.512070984156095310e-01 -6.415242831503435106e+00
6.516238459713461495e-01 -6.441751457295909589e+00
6.520408602295281186e-01 -6.467760915324740623e+00
6.524581413608336877e-01 -6.493272073079492834e+00
6.528756895360525725e-01 -6.518285824543045948e+00
6.532935049260812921e-01 -6.542803089876390032e+00
6.537115877019284982e-01 -6.566824815106106605e+00
6.541299380347093129e-01 -6.590351971813242393e+00
6.545485560956516569e-01 -6.613385556824933786e+00
6.549674420560893662e-01 -6.635926591907332472e+00
6.553865960874697416e-01 -6.657976123461346596e+00
6.558060183613462213e-01 -6.679535222219609381e+00
6.562257090493851530e-01 -6.700604982946192223e+00
6.566456683233600211e-01 -6.721186524137690910e+00
6.570658963551566645e-01 -6.741280987726836926e+00
6.574863933167686136e-01 -6.760889538787630215e+00
6.579071593803018647e-01 -6.780013365242870016e+00
6.583281947179701055e-01 -6.798653677573226695e+00
6.587494995020990451e-01 -6.816811708528675240e+00
6.591710739051246382e-01 -6.834488712841600311e+00
6.595929180995915297e-01 -6.851685966941855277e+00
6.600150322581570528e-01 -6.868404768673968874e+00
6.604374165535866759e-01 -6.884646437015940812e+00
6.608600711587587773e-01 -6.900412311800294241e+00
6.612829962466599820e-01 -6.915703753436678980e+00
6.617061919903903799e-01 -6.930522142636731608e+00
6.621296585631575304e-01 -6.944868880140403711e+00
6.625533961382833459e-01 -6.958745386444632253e+00
6.629774048891974303e-01 -6.972153101533382191e+00
6.634016849894434076e-01 -6.985093484610010783e+00
6.638262366126728153e-01 -6.997568013831047651e+00
6.642510599326515441e-01 -7.009578186042212167e+00
6.646761551232536203e-01 -7.021125516515889231e+00
6.651015223584670899e-01 -7.032211538690753549e+00
6.655271618123889121e-01 -7.042837803912914474e+00
6.659530736592297329e-01 -7.053005881179119640e+00
6.663792580733093329e-01 -7.062717356881515585e+00
6.668057152290617351e-01 -7.071973834554422744e+00
6.672324453010296530e-01 -7.080776934622643459e+00
6.676594484638703753e-01 -7.089128294151787024e+00
6.680867248923502144e-01 -7.097029566600116191e+00
6.685142747613495029e-01 -7.104482421572343220e+00
6.689420982458601506e-01 -7.111488544575039761e+00
6.693701955209844234e-01 -7.118049636773788436e+00
6.697985667619390515e-01 -7.124167414752159644e+00
6.702272121440502328e-01 -7.129843610272252441e+00
6.706561318427592955e-01 -7.135079970037098818e+00
6.710853260336170356e-01 -7.139878255454616962e+00
6.715147948922889354e-01 -7.144240242403387064e+00
6.719445385945509441e-01 -7.148167721000004526e+00
6.723745573162933642e-01 -7.151662495368187322e+00
6.728048512335168541e-01 -7.154726383409478530e+00
6.732354205223374244e-01 -7.157361216575679919e+00
6.736662653589811089e-01 -7.159568839642852289e+00
6.740973859197888496e-01 -7.161351110487033544e+00
6.745287823812126105e-01 -7.162709899861534169e+00
6.749604549198193748e-01 -7.163647091175893600e+00
6.753924037122865931e-01 -7.164164580276420224e+00
6.758246289354075120e-01 -7.164264275228372725e+00
6.762571307660857345e-01 -7.163948096099717944e+00
6.766899093813409927e-01 -7.163217974746490135e+00
6.771229649583032639e-01 -7.162075854599736502e+00
6.775562976742188770e-01 -7.160523690454030366e+00
6.779899077064446278e-01 -7.158563448257571515e+00
6.784237952324532195e-01 -7.156197104903818662e+00
6.788579604298305981e-01 -7.153426648024694856e+00
6.792924034762742869e-01 -7.150254075785356100e+00
6.797271245495986047e-01 -7.146681396680431675e+00
6.801621238277285597e-01 -7.142710629331888050e+00
6.805974014887060664e-01 -7.138343802288313888e+00
6.810329577106839505e-01 -7.133582953825818862e+00
6.814687926719320554e-01 -7.128430131750337573e+00
6.819049065508313578e-01 -7.122887393201541961e+00
6.823412995258799629e-01 -7.116956804458119734e+00
6.827779717756871092e-01 -7.110640440744680824e+00
6.832149234789794967e-01 -7.103940386039981014e+00
6.836521548145950700e-01 -7.096858732886781596e+00
6.840896659614893460e-01 -7.089397582202991543e+00
6.845274570987293083e-01 -7.081559043094457273e+00
6.849655284054995130e-01 -7.073345232668994065e+00
6.854038800610962046e-01 -7.064758275852065950e+00
6.858425122449333111e-01 -7.055800305203681511e+00
6.862814251365368934e-01 -7.046473460736935479e+00
6.867206189155503626e-01 -7.036779889737743154e+00
6.871600937617295957e-01 -7.026721746586210848e+00
6.875998498549480420e-01 -7.016301192579176060e+00
6.880398873751917277e-01 -7.005520395754379237e+00
6.884802065025638074e-01 -6.994381530715800821e+00
6.889208074172827878e-01 -6.982886778460520638e+00
6.893616902996804185e-01 -6.971038326206981495e+00
6.898028553302065768e-01 -6.958838367224407406e+00
6.902443026894236056e-01 -6.946289100663896043e+00
6.906860325580126414e-01 -6.933392731390508601e+00
6.911280451167675087e-01 -6.920151469817068524e+00
6.915703405466002707e-01 -6.906567531738950549e+00
6.920129190285362331e-01 -6.892643138170529760e+00
6.924557807437193846e-01 -6.878380515182624499e+00
6.928989258734066237e-01 -6.863781893741607298e+00
6.933423545989737535e-01 -6.848849509549455483e+00
6.937860671019099312e-01 -6.833585602885481336e+00
6.942300635638231077e-01 -6.817992418448987735e+00
6.946743441664346985e-01 -6.802072205203588240e+00
6.951189090915854685e-01 -6.785827216222410918e+00
6.955637585212294249e-01 -6.769259708535011910e+00
6.960088926374397023e-01 -6.752371942975119445e+00
6.964543116224036767e-01 -6.735166184030044967e+00
6.969000156584277406e-01 -6.717644699690972665e+00
6.973460049279320838e-01 -6.699809761304904576e+00
6.977922796134568006e-01 -6.681663643427381061e+00
6.982388398976555610e-01 -6.663208623676948328e+00
6.986856859633014949e-01 -6.644446982590362261e+00
6.991328179932843057e-01 -6.625381003479362541e+00
6.995802361706097150e-01 -6.606012972288573870e+00
7.000279406784000180e-01 -6.586345177454580480e+00
7.004759316998966368e-01 -6.566379909766104639e+00
7.009242094184580107e-01 -6.546119462225581387e+00
7.013727740175578207e-01 -6.525566129911927860e+00
7.018216256807900955e-01 -6.504722209844167935e+00
7.022707645918633279e-01 -6.483590000846761292e+00
7.027201909346066921e-01 -6.462171803415508897e+00
7.031699048929637152e-01 -6.440469919585241954e+00
7.036199066509991606e-01 -6.418486652798035763e+00
7.040701963928920337e-01 -6.396224307773225703e+00
7.045207743029426872e-01 -6.373685190377916143e+00
7.049716405655659379e-01 -6.350871607499279037e+00
7.054227953652980609e-01 -6.327785866917337465e+00
7.058742388867901285e-01 -6.304430277179522868e+00
7.063259713148144492e-01 -6.280807147475721663e+00
7.067779928342587947e-01 -6.256918787515050262e+00
7.072303036301318402e-01 -6.232767507403147000e+00
7.076829038875580569e-01 -6.208355617521146286e+00
7.081357937917832635e-01 -6.183685428405157225e+00
7.085889735281687418e-01 -6.158759250627471538e+00
7.090424432821974543e-01 -6.133579394678180918e+00
7.094962032394679374e-01 -6.108148170848564540e+00
7.099502535857008523e-01 -6.082467889114835380e+00
7.104045945067324341e-01 -6.056540859023694878e+00
7.108592261885200436e-01 -6.030369389578266848e+00
7.113141488171402793e-01 -6.003955789125504872e+00
7.117693625787863132e-01 -5.977302365244694826e+00
7.122248676597736639e-01 -5.950411424636522284e+00
7.126806642465342012e-01 -5.923285273013853214e+00
7.131367525256216977e-01 -5.895926214992872616e+00
7.135931326837067212e-01 -5.868336553985878723e+00
7.140498049075819642e-01 -5.840518592094482209e+00
7.145067693841571366e-01 -5.812474630004440534e+00
7.149640263004638507e-01 -5.784206966880899081e+00
7.154215758436509587e-01 -5.755717900265214126e+00
7.158794182009901030e-01 -5.727009725972161291e+00
7.163375535598694999e-01 -5.698084737988846626e+00
