# Bandpower weights for C of ggl in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# ell      W(ell)
1.000000000000000000e+00 -1.457064300653341951e-03
1.000921550516792990e+00 -1.459749274639763825e-03
1.001843950288941132e+00 -1.462439193014937423e-03
1.002767200099075939e+00 -1.465134064871817651e-03
1.003691300730550351e+00 -1.467833899320048971e-03
1.004616252967439172e+00 -1.470538705485981666e-03
1.005542057594539962e+00 -1.473248492512698078e-03
1.006468715397373481e+00 -1.475963269560055758e-03
1.007396227162183910e+00 -1.478683045804712404e-03
1.008324593675940628e+00 -1.481407830440149495e-03
1.009253815726337766e+00 -1.484137632676716962e-03
1.010183894101795765e+00 -1.486872461741651618e-03
1.011114829591461151e+00 -1.489612326879114022e-03
1.012046622985208311e+00 -1.492357237350217750e-03
1.012979275073639052e+00 -1.495107202433054771e-03
1.013912786648083708e+00 -1.497862231422747914e-03
1.014847158500602253e+00 -1.500622333631454995e-03
1.015782391423984521e+00 -1.503387518388404377e-03
1.016718486211750649e+00 -1.506157795039955900e-03
1.017655443658151970e+00 -1.508933172949577031e-03
1.018593264558172340e+00 -1.511713661497938923e-03
1.019531949707527918e+00 -1.514499270082885840e-03
1.020471499902667833e+00 -1.517290008119519945e-03
1.021411915940775739e+00 -1.520085885040193489e-03
1.022353198619769588e+00 -1.522886910294564107e-03
1.023295348738302746e+00 -1.525693093349605230e-03
1.024238367095764435e+00 -1.528504443689661157e-03
1.025182254492280620e+00 -1.531320970816460502e-03
1.026127011728715122e+00 -1.534142684249167150e-03
1.027072639606668947e+00 -1.536969593524387849e-03
1.028019138928482512e+00 -1.539801708196214709e-03
1.028966510497235198e+00 -1.542639037836261847e-03
1.029914755116746683e+00 -1.545481592033702903e-03
1.030863873591577384e+00 -1.548329380395280577e-03
1.031813866727028906e+00 -1.551182412545354123e-03
1.032764735329145367e+00 -1.554040698125939025e-03
1.033716480204713628e+00 -1.556904246796711987e-03
1.034669102161263732e+00 -1.559773068235084442e-03
1.035622602007070236e+00 -1.562647172136188891e-03
1.036576980551152438e+00 -1.565526568212950893e-03
1.037532238603275037e+00 -1.568411266196087983e-03
1.038488376973949467e+00 -1.571301275834169299e-03
1.039445396474433236e+00 -1.574196606893634451e-03
1.040403297916732361e+00 -1.577097269158825614e-03
1.041362082113600707e+00 -1.580003272432026337e-03
1.042321749878541315e+00 -1.582914626533496461e-03
1.043282302025806407e+00 -1.585831341301477317e-03
1.044243739370399382e+00 -1.588753426592274783e-03
1.045206062728074148e+00 -1.591680892280253204e-03
1.046169272915336235e+00 -1.594613748257870311e-03
1.047133370749444348e+00 -1.597552004435731860e-03
1.048098357048409923e+00 -1.600495670742607679e-03
1.049064232630997795e+00 -1.603444757125457257e-03
1.050030998316727970e+00 -1.606399273549499350e-03
1.050998654925875408e+00 -1.609359229998196146e-03
1.051967203279471130e+00 -1.612324636473328734e-03
1.052936644199302663e+00 -1.615295502994997965e-03
1.053906978507914927e+00 -1.618271839601683436e-03
1.054878207028610682e+00 -1.621253656350265171e-03
1.055850330585451635e+00 -1.624240963316050945e-03
1.056823350003258666e+00 -1.627233770592823557e-03
1.057797266107613154e+00 -1.630232088292860558e-03
1.058772079724856763e+00 -1.633235926546988031e-03
1.059747791682093432e+00 -1.636245295504590129e-03
1.060724402807188271e+00 -1.639260205333658736e-03
1.061701913928770225e+00 -1.642280666220821000e-03
1.062680325876231402e+00 -1.645306688371382924e-03
1.063659639479728414e+00 -1.648338282009338251e-03
1.064639855570182814e+00 -1.651375457377438722e-03
1.065620974979281987e+00 -1.654418224737204055e-03
1.066602998539479819e+00 -1.657466594368957064e-03
1.067585927083996689e+00 -1.660520576571863352e-03
1.068569761446821920e+00 -1.663580181663972066e-03
1.069554502462712664e+00 -1.666645419982235206e-03
1.070540150967195681e+00 -1.669716301882550984e-03
1.071526707796567113e+00 -1.672792837739797006e-03
1.072514173787894487e+00 -1.675875037947868219e-03
1.073502549779016713e+00 -1.678962912919710303e-03
1.074491836608544082e+00 -1.682056473087345256e-03
1.075482035115860713e+00 -1.685155728901916068e-03
1.076473146141123216e+00 -1.688260690833717726e-03
1.077465170525263582e+00 -1.691371369372242535e-03
1.078458109109987628e+00 -1.694487775026190090e-03
1.079451962737777437e+00 -1.697609918323535584e-03
1.080446732251891806e+00 -1.700737809811519617e-03
1.081442418496365798e+00 -1.703871460056746636e-03
1.082439022316013189e+00 -1.707010879645161740e-03
1.083436544556425352e+00 -1.710156079182108138e-03
1.084434986063973705e+00 -1.713307069292370087e-03
1.085434347685809486e+00 -1.716463860620203244e-03
1.086434630269864199e+00 -1.719626463829361128e-03
1.087435834664851386e+00 -1.722794889603138264e-03
1.088437961720265967e+00 -1.725969148644410306e-03
1.089441012286386457e+00 -1.729149251675656798e-03
1.090444987214274519e+00 -1.732335209439012785e-03
1.091449887355776305e+00 -1.735527032696285513e-03
1.092455713563522668e+00 -1.738724732229013185e-03
1.093462466690930723e+00 -1.741928318838481668e-03
1.094470147592203402e+00 -1.745137803345764597e-03
1.095478757122331670e+00 -1.748353196591770440e-03
1.096488296137093421e+00 -1.751574509437265692e-03
1.097498765493056139e+00 -1.754801752762916080e-03
1.098510166047576009e+00 -1.758034937469321254e-03
1.099522498658799474e+00 -1.761274074477050568e-03
1.100535764185664123e+00 -1.764519174726686445e-03
1.101549963487898687e+00 -1.767770249178857557e-03
1.102565097426024154e+00 -1.771027308814264413e-03
1.103581166861355101e+00 -1.774290364633725539e-03
1.104598172655999244e+00 -1.777559427658218687e-03
1.105616115672859001e+00 -1.780834508928912704e-03
1.106634996775632152e+00 -1.784115619507195723e-03
1.107654816828812061e+00 -1.787402770474732627e-03
1.108675576697688792e+00 -1.790695972933483478e-03
1.109697277248350433e+00 -1.793995238005726073e-03
1.110719919347682438e+00 -1.797300576834151781e-03
1.111743503863369620e+00 -1.800612000581825432e-03
1.112768031663896373e+00 -1.803929520432295472e-03
1.113793503618546898e+00 -1.807253147589572492e-03
1.114819920597407199e+00 -1.810582893278195587e-03
1.115847283471365081e+00 -1.813918768743271381e-03
1.116875593112110154e+00 -1.817260785250504173e-03
1.117904850392136051e+00 -1.820608954086217401e-03
1.118935056184740429e+00 -1.823963286557433441e-03
1.119966211364025410e+00 -1.827323793991866884e-03
1.120998316804898698e+00 -1.830690487737993491e-03
1.122031373383074238e+00 -1.834063379165062554e-03
1.123065381975073551e+00 -1.837442479663159347e-03
1.124100343458225071e+00 -1.840827800643219216e-03
1.125136258710666137e+00 -1.844219353537085914e-03
1.126173128611343666e+00 -1.847617149797546512e-03
1.127210954040013702e+00 -1.851021200898347657e-03
1.128249735877244087e+00 -1.854431518334268220e-03
1.129289475004413346e+00 -1.857848113621122978e-03
1.130330172303712688e+00 -1.861270998295829837e-03
1.131371828658146006e+00 -1.864700183916428479e-03
1.132414444951530985e+00 -1.868135682062138474e-03
1.133458022068499993e+00 -1.871577504333365354e-03
1.134502560894500300e+00 -1.875025662351772603e-03
1.135548062315795637e+00 -1.878480167760311365e-03
1.136594527219466189e+00 -1.881941032223241909e-03
1.137641956493409490e+00 -1.885408267426191744e-03
1.138690351026341308e+00 -1.888881885076184024e-03
1.139739711707796976e+00 -1.892361896901688725e-03
1.140790039428130731e+00 -1.895848314652649313e-03
1.141841335078518149e+00 -1.899341150100518523e-03
1.142893599550955486e+00 -1.902840415038314957e-03
1.143946833738261004e+00 -1.906346121280648887e-03
1.145001038534076310e+00 -1.909858280663764753e-03
1.146056214832865905e+00 -1.913376905045577597e-03
1.147112363529918966e+00 -1.916902006305719244e-03
1.148169485521349786e+00 -1.920433596345566714e-03
1.149227581704098000e+00 -1.923971687088297296e-03
1.150286652975930135e+00 -1.927516290478918691e-03
1.151346700235440279e+00 -1.931067418484309775e-03
1.152407724382050080e+00 -1.934625083093249442e-03
1.153469726316010746e+00 -1.938189296316480568e-03
1.154532706938402375e+00 -1.941760070186734953e-03
1.155596667151135959e+00 -1.945337416758773433e-03
1.156661607856953378e+00 -1.948921348109417754e-03
1.157727529959428514e+00 -1.952511876337618014e-03
1.158794434362968140e+00 -1.956109013564461766e-03
1.159862321972812360e+00 -1.959712771933232352e-03
1.160931193695035057e+00 -1.963323163609447062e-03
1.162001050436545890e+00 -1.966940200780889231e-03
1.163071893105089849e+00 -1.970563895657667652e-03
1.164143722609248366e+00 -1.974194260472225248e-03
1.165216539858440203e+00 -1.977831307479404558e-03
1.166290345762922565e+00 -1.981475048956503251e-03
1.167365141233791093e+00 -1.985125497203255041e-03
1.168440927182981204e+00 -1.988782664541946348e-03
1.169517704523268975e+00 -1.992446563317399819e-03
1.170595474168270922e+00 -1.996117205897044149e-03
1.171674237032446220e+00 -1.999794604670943141e-03
1.172753994031096703e+00 -2.003478772051838636e-03
1.173834746080367086e+00 -2.007169720475204290e-03
1.174916494097247188e+00 -2.010867462399253385e-03
1.175999238999571039e+00 -2.014572010305039872e-03
1.177082981706019327e+00 -2.018283376696425845e-03
1.178167723136118727e+00 -2.022001574100175652e-03
