# Bandpower weights for C of clustering in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# ell      W(ell)
1.000000000000000000e+00 -7.537750611430333626e-03
1.000921550516792990e+00 -7.537797991052810724e-03
1.001843950288941132e+00 -7.537845457949460953e-03
1.002767200099075939e+00 -7.537893012278905694e-03
1.003691300730550351e+00 -7.537940654218319193e-03
1.004616252967439172e+00 -7.537988383948986994e-03
1.005542057594539962e+00 -7.538036201567707532e-03
1.006468715397373481e+00 -7.538084107282566095e-03
1.007396227162183910e+00 -7.538132101254244911e-03
1.008324593675940628e+00 -7.538180183622815965e-03
1.009253815726337766e+00 -7.538228354567507415e-03
1.010183894101795765e+00 -7.538276614249002361e-03
1.011114829591461151e+00 -7.538324962836229041e-03
1.012046622985208311e+00 -7.538373400477501110e-03
1.012979275073639052e+00 -7.538421927354105843e-03
1.013912786648083708e+00 -7.538470543634972348e-03
1.014847158500602253e+00 -7.538519249441623209e-03
1.015782391423984521e+00 -7.538568044994501879e-03
1.016718486211750649e+00 -7.538616930419256117e-03
1.017655443658151970e+00 -7.538665905893052362e-03
1.018593264558172340e+00 -7.538714971580692814e-03
1.019531949707527918e+00 -7.538764127686132382e-03
1.020471499902667833e+00 -7.538813374320594597e-03
1.021411915940775739e+00 -7.538862711640635650e-03
1.022353198619769588e+00 -7.538912139874936330e-03
1.023295348738302746e+00 -7.538961659159452121e-03
1.024238367095764435e+00 -7.539011269652797463e-03
1.025182254492280620e+00 -7.539060971525957978e-03
1.026127011728715122e+00 -7.539110764958157490e-03
1.027072639606668947e+00 -7.539160650124496384e-03
1.028019138928482512e+00 -7.539210627175352633e-03
1.028966510497235198e+00 -7.539260696292010046e-03
1.029914755116746683e+00 -7.539310857598052057e-03
1.030863873591577384e+00 -7.539361111353071361e-03
1.031813866727028906e+00 -7.539411457657985496e-03
1.032764735329145367e+00 -7.539461896692016551e-03
1.033716480204713628e+00 -7.539512428665298520e-03
1.034669102161263732e+00 -7.539563053686989744e-03
1.035622602007070236e+00 -7.539613771958983413e-03
1.036576980551152438e+00 -7.539664583670802403e-03
1.037532238603275037e+00 -7.539715489001669671e-03
1.038488376973949467e+00 -7.539766488081352074e-03
1.039445396474433236e+00 -7.539817581087005643e-03
1.040403297916732361e+00 -7.539868768232893884e-03
1.041362082113600707e+00 -7.539920049638464648e-03
1.042321749878541315e+00 -7.539971425503555480e-03
1.043282302025806407e+00 -7.540022896038296903e-03
1.044243739370399382e+00 -7.540074461349782937e-03
1.045206062728074148e+00 -7.540126121641961554e-03
1.046169272915336235e+00 -7.540177877098173942e-03
1.047133370749444348e+00 -7.540229727877038012e-03
1.048098357048409923e+00 -7.540281674190739067e-03
1.049064232630997795e+00 -7.540333716158738840e-03
1.050030998316727970e+00 -7.540385854009712049e-03
1.050998654925875408e+00 -7.540438087900214019e-03
1.051967203279471130e+00 -7.540490417984731415e-03
1.052936644199302663e+00 -7.540542844458967067e-03
1.053906978507914927e+00 -7.540595367528933265e-03
1.054878207028610682e+00 -7.540647987301717960e-03
