# Bandpower weights for C_B in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# theta[arcmin]      R(theta)
4.023685719761240787e-01 1.358804159884583352e-03
4.026461784703819213e-01 1.420327864924480652e-03
4.029239764939266388e-01 1.483355475383743224e-03
4.032019661789001397e-01 1.547916665076094550e-03
4.034801476575356483e-01 1.614014665397751642e-03
4.037585210621574827e-01 1.681667019568087573e-03
4.040370865251814436e-01 1.750868457665952270e-03
4.043158441791143143e-01 1.821627972850689472e-03
4.045947941565546380e-01 1.893997350977715119e-03
4.048739365901924403e-01 1.967927957314853215e-03
4.051532716128090628e-01 2.043491100724500933e-03
4.054327993572776068e-01 2.120634000659552421e-03
4.057125199565628226e-01 2.199397977672768768e-03
4.059924335437211651e-01 2.279823637048906948e-03
4.062725402519010709e-01 2.361861671201487441e-03
4.065528402143425701e-01 2.445551751271256812e-03
4.068333335643777859e-01 2.530898671344471509e-03
4.071140204354307124e-01 2.617929373059721745e-03
4.073949009610175476e-01 2.706661071932907944e-03
4.076759752747465271e-01 2.797051270763560929e-03
4.079572435103180350e-01 2.889163159818117655e-03
4.082387058015247705e-01 2.982989472053725229e-03
4.085203622822516922e-01 3.078540554065444402e-03
4.088022130864761294e-01 3.175806506347615514e-03
4.090842583482678374e-01 3.274851474521848962e-03
4.093664982017891085e-01 3.375617399124974851e-03
4.096489327812948278e-01 3.478148336222811662e-03
4.099315622211324173e-01 3.582492032513494556e-03
4.102143866557421137e-01 3.688600222757738249e-03
4.104974062196566909e-01 3.796568067952399081e-03
4.107806210475019593e-01 3.906225069706898822e-03
4.110640312739964886e-01 4.017770969298336409e-03
4.113476370339519406e-01 4.131153693737159120e-03
4.116314384622727363e-01 4.246384124802899535e-03
4.119154356939565553e-01 4.363437707323165708e-03
4.121996288640942807e-01 4.482377253010456399e-03
4.124840181078698320e-01 4.603177775729165762e-03
4.127686035605604431e-01 4.725915228127738725e-03
4.130533853575367176e-01 4.850467993730671334e-03
4.133383636342626288e-01 4.976930311046866284e-03
4.136235385262956865e-01 5.105353437785044302e-03
4.139089101692867145e-01 5.235709456390688979e-03
4.141944786989804062e-01 5.367988098389665959e-03
4.144802442512148799e-01 5.502198859307568489e-03
4.147662069619221237e-01 5.638406120870666227e-03
4.150523669671278282e-01 5.776589033791557602e-03
4.153387244029515535e-01 5.916712644122886292e-03
4.156252794056068955e-01 6.058878250280495294e-03
4.159120321114011531e-01 6.203016112441092460e-03
4.161989826567357720e-01 6.349207578848225370e-03
4.164861311781065112e-01 6.497329614042483131e-03
4.167734778121031103e-01 6.647550850339065120e-03
4.170610226954095667e-01 6.799923890651946544e-03
4.173487659648041914e-01 6.954243174963774948e-03
4.176367077571596087e-01 7.110659116798366194e-03
4.179248482094430339e-01 7.269183748640451956e-03
4.182131874587161069e-01 7.429746467192729041e-03
4.185017256421348919e-01 7.592467042398464393e-03
4.187904628969501553e-01 7.757301893916031775e-03
4.190793993605075873e-01 7.924305060571281908e-03
4.193685351702473585e-01 8.093385975116371145e-03
4.196578704637044521e-01 8.264627144231709993e-03
4.199474053785089978e-01 8.437978721073324806e-03
4.202371400523858824e-01 8.613572917669693602e-03
4.205270746231549728e-01 8.791376618433668910e-03
4.208172092287313926e-01 8.971305582348656008e-03
4.211075440071251896e-01 9.153399603767571960e-03
4.213980790964418910e-01 9.337915489223731422e-03
4.216888146348822808e-01 9.524470449632536223e-03
4.219797507607421783e-01 9.713407330006099127e-03
4.222708876124131594e-01 9.904483534760430766e-03
4.225622253283820573e-01 1.009786278646124767e-02
4.228537640472314618e-01 1.029352188043789092e-02
4.231455039076395530e-01 1.049145357974145924e-02
4.234374450483798236e-01 1.069170472618770872e-02
4.237295876083219115e-01 1.089424962003144801e-02
4.240219317264312116e-01 1.109915505614749928e-02
4.243144775417688197e-01 1.130635657659419431e-02
4.246072251934919772e-01 1.151594121323137702e-02
4.249001748208537932e-01 1.172778294707743467e-02
4.251933265632034664e-01 1.194210874379305135e-02
4.254866805599863966e-01 1.215875131654698890e-02
4.257802369507440732e-01 1.237780113399908170e-02
4.260739958751145195e-01 1.259931134099428508e-02
4.263679574728317379e-01 1.282321029867585470e-02
4.266621218837263751e-01 1.304955051943925901e-02
4.269564892477256124e-01 1.327827805141943047e-02
4.272510597048529424e-01 1.350946762308310664e-02
4.275458333952286694e-01 1.374308578501354586e-02
4.278408104590695760e-01 1.397920975841694148e-02
4.281359910366893673e-01 1.421785151168060597e-02
4.284313752684984489e-01 1.445893022528053733e-02
4.287269632950042042e-01 1.470254820610720180e-02
4.290227552568107727e-01 1.494871730324783508e-02
4.293187512946194384e-01 1.519737711211534281e-02
4.296149515492285742e-01 1.544863421034449458e-02
4.299113561615336421e-01 1.570247654846387841e-02
4.302079652725273040e-01 1.595869111629153597e-02
4.305047790232994775e-01 1.621773624833003358e-02
4.308017975550375023e-01 1.647927370219702189e-02
4.310990210090261399e-01 1.674336223828986475e-02
4.313964495266475185e-01 1.701014149036604584e-02
4.316940832493813551e-01 1.727941289530544877e-02
4.319919223188050661e-01 1.755153054808146831e-02
4.322899668765935455e-01 1.782616003436033464e-02
4.325882170645196645e-01 1.810344411284465702e-02
4.328866730244538830e-01 1.838350392381780246e-02
4.331853348983648044e-01 1.866618532755845092e-02
4.334842028283187876e-01 1.895149666182304599e-02
4.337832769564802238e-01 1.923953211501008148e-02
4.340825574251115371e-01 1.953038955725149017e-02
4.343820443765735173e-01 1.982402423106139483e-02
4.346817379533250425e-01 2.012009299801706744e-02
4.349816382979232454e-01 2.041913445264424698e-02
4.352817455530236246e-01 2.072107535961564828e-02
4.355820598613800998e-01 2.102568599044170664e-02
4.358825813658450676e-01 2.133312744467203911e-02
4.361833102093696790e-01 2.164334893482941849e-02
4.364842465350034506e-01 2.195620258276838668e-02
4.367853904858946534e-01 2.227213843342938301e-02
4.370867422052903684e-01 2.259069260018454692e-02
4.373883018365365416e-01 2.291219320396963369e-02
4.376900695230780403e-01 2.323668619081828771e-02
4.379920454084585413e-01 2.356392081424945120e-02
4.382942296363207535e-01 2.389413730919452694e-02
4.385966223504067507e-01 2.422717988576359241e-02
4.388992236945575831e-01 2.456319289919188520e-02
4.392020338127134993e-01 2.490215381544583911e-02
4.395050528489141128e-01 2.524396924661173602e-02
4.398082809472985688e-01 2.558871712076093638e-02
4.401117182521052107e-01 2.593640712602591353e-02
4.404153649076720245e-01 2.628715605571700295e-02
4.407192210584365832e-01 2.664090430734596809e-02
4.410232868489361024e-01 2.699755316652777126e-02
4.413275624238073847e-01 2.735729363627995014e-02
4.416320479277872635e-01 2.772002684571216874e-02
4.419367435057122706e-01 2.808576201772050585e-02
4.422416493025189688e-01 2.845450829247203953e-02
4.425467654632437298e-01 2.882635084640330567e-02
4.428520921330231785e-01 2.920122387479309051e-02
4.431576294570939711e-01 2.957925246438064190e-02
4.434633775807930722e-01 2.996052659051760131e-02
4.437693366495575886e-01 3.034462656339512177e-02
4.440755068089250468e-01 3.073167417235410370e-02
4.443818882045334484e-01 3.112231625154510822e-02
4.446884809821211038e-01 3.151592771079730904e-02
4.449952852875269094e-01 3.191267692029971237e-02
4.453023012666905145e-01 3.231253207763681856e-02
4.456095290656522101e-01 3.271554281529780173e-02
4.459169688305529844e-01 3.312180182299630932e-02
4.462246207076346338e-01 3.353132017863215408e-02
4.465324848432399296e-01 3.394406640314613643e-02
4.468405613838125623e-01 3.435987911964694108e-02
4.471488504758973082e-01 3.477885030251726128e-02
4.474573522661400293e-01 3.520146607030366637e-02
4.477660669012876737e-01 3.562713148699297311e-02
4.480749945281884972e-01 3.605585088657810300e-02
4.483841352937921743e-01 3.648811836387377133e-02
4.486934893451495765e-01 3.692376991762237604e-02
4.490030568294132718e-01 3.736231935573863794e-02
4.493128378938371359e-01 3.780449557679797790e-02
4.496228326857766300e-01 3.824980976404954158e-02
4.499330413526890782e-01 3.869854424707015739e-02
4.502434640421332235e-01 3.915089635563891862e-02
4.505541009017701160e-01 3.960608273557995190e-02
4.508649520793622245e-01 4.006499934373069366e-02
4.511760177227741031e-01 4.052747239992037648e-02
4.514872979799723351e-01 4.099298642808311272e-02
4.517987929990256446e-01 4.146202591378175123e-02
4.521105029281047849e-01 4.193465086914746620e-02
4.524224279154829276e-01 4.241057924080153529e-02
4.527345681095353291e-01 4.288996508911729205e-02
4.530469236587397752e-01 4.337271780518770631e-02
4.533594947116764140e-01 4.385914467599578287e-02
4.536722814170279228e-01 4.434885496574775959e-02
4.539852839235795634e-01 4.484215783856891624e-02
4.542985023802191824e-01 4.533921730069422062e-02
4.546119369359374884e-01 4.583922289385158888e-02
4.549255877398278858e-01 4.634310463115789980e-02
4.552394549410866409e-01 4.685051254654101077e-02
4.555535386890129379e-01 4.736166485253596320e-02
4.558678391330091562e-01 4.787593872931814737e-02
4.561823564225804262e-01 4.839386608889035407e-02
4.564970907073352402e-01 4.891561750478105874e-02
4.568120421369853967e-01 4.944098990524727760e-02
4.571272108613456675e-01 4.996972015101930342e-02
4.574425970303345745e-01 5.050219395884291557e-02
4.577582007939737241e-01 5.103831159655986688e-02
4.580740223023884727e-01 5.157802576361188163e-02
4.583900617058076499e-01 5.212173342771615758e-02
4.587063191545635576e-01 5.266883189886244904e-02
4.590227947990926927e-01 5.321954930661557809e-02
4.593394887899349133e-01 5.377411929159209986e-02
4.596564012777341057e-01 5.433209538341645523e-02
4.599735324132380176e-01 5.489405448081859790e-02
4.602908823472984245e-01 5.545954632841813836e-02
4.606084512308712409e-01 5.602898215039552043e-02
4.609262392150165755e-01 5.660208036573176338e-02
4.612442464508985651e-01 5.717884669899674782e-02
4.615624730897858186e-01 5.775964224177611989e-02
4.618809192830512500e-01 5.834394237033422442e-02
4.621995851821720791e-01 5.893246869147256845e-02
4.625184709387302195e-01 5.952427098682942092e-02
4.628375767044121680e-01 6.012013547590015772e-02
4.631569026310088932e-01 6.071958531458546138e-02
4.634764488704163354e-01 6.132305270253488733e-02
4.637962155746350179e-01 6.193036240230642003e-02
4.641162028957703800e-01 6.254145894574171527e-02
4.644364109860329437e-01 6.315678466336421826e-02
4.647568399977379805e-01 6.377559895613359175e-02
4.650774900833062331e-01 6.439872224282119917e-02
4.653983613952633047e-01 6.502527930887833096e-02
4.657194540862399923e-01 6.565622600889735316e-02
4.660407683089725639e-01 6.629054970767664368e-02
4.663623042163027033e-01 6.692908639239608659e-02
4.666840619611774543e-01 6.757165212997774673e-02
4.670060416966492212e-01 6.821812385498872422e-02
4.673282435758762676e-01 6.886844112486192881e-02
4.676506677521224398e-01 6.952300342312327242e-02
4.679733143787573324e-01 7.018109180244036516e-02
4.682961836092563446e-01 7.084343751425981051e-02
4.686192755972006241e-01 7.150998334742243723e-02
4.689425904962775116e-01 7.218033392541531312e-02
4.692661284602802074e-01 7.285482971917212058e-02
4.695898896431081604e-01 7.353327386425087542e-02
4.699138741987669565e-01 7.421573862517864828e-02
4.702380822813683747e-01 7.490243492781033241e-02
4.705625140451304422e-01 7.559302521631949823e-02
4.708871696443777677e-01 7.628806713585634114e-02
4.712120492335413746e-01 7.698694343487279268e-02
4.715371529671588124e-01 7.769007573794360633e-02
4.718624809998743230e-01 7.839718934522345306e-02
4.721880334864386186e-01 7.910828702830358106e-02
4.725138105817094925e-01 7.982358481062849787e-02
4.728398124406513192e-01 8.054308824305859982e-02
4.731660392183355546e-01 8.126687453368408587e-02
4.734924910699405132e-01 8.199451689661646503e-02
4.738191681507517017e-01 8.272688539399464247e-02
4.741460706161616523e-01 8.346304494721007439e-02
4.744731986216701447e-01 8.420350648156652018e-02
4.748005523228844282e-01 8.494812845919788580e-02
4.751281318755186667e-01 8.569647088659836098e-02
4.754559374353948265e-01 8.644994107800786642e-02
4.757839691584423436e-01 8.720751136254215052e-02
4.761122272006981238e-01 8.796880896344097533e-02
4.764407117183068197e-01 8.873458286319578503e-02
4.767694228675207202e-01 8.950483958619105673e-02
4.770983608046999169e-01 9.027920582957213447e-02
4.774275256863124706e-01 9.105806399316113131e-02
4.777569176689343555e-01 9.184111362319442862e-02
4.780865369092495154e-01 9.262835644210566655e-02
4.784163835640501405e-01 9.341963943414433036e-02
4.787464577902365570e-01 9.421535002430279915e-02
4.790767597448170600e-01 9.501611604245535636e-02
4.794072895849086358e-01 9.582038380622003026e-02
4.797380474677365170e-01 9.662987477446149942e-02
4.800690335506344053e-01 9.744286556516369713e-02
4.804002479910446932e-01 9.826093341610069032e-02
4.807316909465180754e-01 9.908273597336618443e-02
4.810633625747142705e-01 9.990962657795326995e-02
4.813952630334015215e-01 1.007402511590576033e-01
4.817273924804572616e-01 1.015756514994396315e-01
4.820597510738675040e-01 1.024154292966915208e-01
4.823923389717272858e-01 1.032597484040309599e-01
4.827251563322410011e-01 1.041084486721618740e-01
4.830582033137219011e-01 1.049612032368007070e-01
4.833914800745926499e-01 1.058187492792809353e-01
4.837249867733851572e-01 1.066806792472927562e-01
4.840587235687406897e-01 1.075471592966908696e-01
4.843926906194098159e-01 1.084181082478291314e-01
4.847268880842529604e-01 1.092936941399657025e-01
4.850613161222398495e-01 1.101735840063827465e-01
4.853959748924500661e-01 1.110581975058438642e-01
4.857308645540728831e-01 1.119471996368153338e-01
4.860659852664074299e-01 1.128406743728270628e-01
4.864013371888627479e-01 1.137387919704751782e-01
4.867369204809576799e-01 1.146412119610364516e-01
4.870727353023214801e-01 1.155481893831440954e-01
4.874087818126932592e-01 1.164601552321971462e-01
4.877450601719223178e-01 1.173766819227099467e-01
4.880815705399684790e-01 1.182973352639497266e-01
4.884183130769017556e-01 1.192229811788120958e-01
4.887552879429025166e-01 1.201530117871950215e-01
4.890924952982619311e-01 1.210883017906951853e-01
4.894299353033814692e-01 1.220270964765455962e-01
4.897676081187734010e-01 1.229707972299729363e-01
4.901055139050606857e-01 1.239197610951213585e-01
4.904436528229771386e-01 1.248726588372652269e-01
4.907820250333674861e-01 1.258305537398893559e-01
4.911206306971874214e-01 1.267928209490014335e-01
4.914594699755037155e-01 1.277597260458365469e-01
4.917985430294941618e-01 1.287318991144790481e-01
4.921378500204476869e-01 1.297081675392445232e-01
4.924773911097648504e-01 1.306895231755333120e-01
4.928171664589571233e-01 1.316754212834494453e-01
4.931571762296478312e-01 1.326654009961573955e-01
4.934974205835714889e-01 1.336608308060218131e-01
4.938378996825742440e-01 1.346608871573534427e-01
4.941786136886140990e-01 1.356651972475323709e-01
4.945195627637606339e-01 1.366750517368361395e-01
4.948607470701952282e-01 1.376889680447087594e-01
4.952021667702112273e-01 1.387080564284565720e-01
4.955438220262139981e-01 1.397311949614343518e-01
4.958857130007207625e-01 1.407600640816648319e-01
4.962278398563609860e-01 1.417929743838201306e-01
4.965702027558764886e-01 1.428305771440848138e-01
4.969128018621211118e-01 1.438734369620872922e-01
4.972556373380612738e-01 1.449209842377237600e-01
4.975987093467755251e-01 1.459729281780772214e-01
4.979420180514552707e-01 1.470300266866307326e-01
4.982855636154043255e-01 1.480915112922223109e-01
4.986293462020392475e-01 1.491582403872064033e-01
4.989733659748893380e-01 1.502299239775937434e-01
4.993176230975965302e-01 1.513059777852580889e-01
4.996621177339158337e-01 1.523871702103578585e-01
5.000068500477153899e-01 1.534727199094059746e-01
5.003518202029760831e-01 1.545636925566326869e-01
5.006970283637922625e-01 1.556592062964399226e-01
5.010424746943710206e-01 1.567594498084184385e-01
5.013881593590331365e-01 1.578647123822460308e-01
5.017340825222127432e-01 1.589749899207557049e-01
5.020802443484572164e-01 1.600901789365199168e-01
5.024266450024276187e-01 1.612100751451993885e-01
5.027732846488986995e-01 1.623347708426975122e-01
5.031201634527584510e-01 1.634642592284154261e-01
5.034672815790092182e-01 1.645988340020807239e-01
5.038146391927668111e-01 1.657383898340586970e-01
5.041622364592609484e-01 1.668825176144288214e-01
5.045100735438355910e-01 1.680316121940433338e-01
5.048581506119484974e-01 1.691852617564253980e-01
5.052064678291718902e-01 1.703445742295541798e-01
5.055550253611920120e-01 1.715083256424581593e-01
5.059038233738093471e-01 1.726774242378543711e-01
5.062528620329388440e-01 1.738516609286171188e-01
5.066021415046101373e-01 1.750303106596207414e-01
5.069516619549671033e-01 1.762140822394626105e-01
5.073014235502684155e-01 1.774023495864729960e-01
5.076514264568873225e-01 1.785957220412273949e-01
5.080016708413122029e-01 1.797941924321614926e-01
5.083521568701457882e-01 1.809977533120783466e-01
5.087028847101061624e-01 1.822057711858565965e-01
5.090538545280262062e-01 1.834193834765794895e-01
5.094050664908540416e-01 1.846374328490406891e-01
5.097565207656529207e-01 1.858609568484090313e-01
5.101082175196011148e-01 1.870897390979472941e-01
5.104601569199928024e-01 1.883217658487805757e-01
5.108123391342369590e-01 1.895602958836426766e-01
5.111647643298585786e-01 1.908037388044352411e-01
5.115174326744980071e-01 1.920517648785335652e-01
5.118703443359111649e-01 1.933045741003235618e-01
5.122234994819697684e-01 1.945629024959540654e-01
5.125768982806614416e-01 1.958259933585008994e-01
5.129305409000897154e-01 1.970943709471869865e-01
5.132844275084740282e-01 1.983669502032364418e-01
5.136385582741497258e-01 1.996450085444258504e-01
5.139929333655686161e-01 2.009285378255206422e-01
5.143475529512985256e-01 2.022168795801020935e-01
5.147024172000235209e-01 2.035095863637832181e-01
5.150575262805443533e-01 2.048079477075205046e-01
5.154128803617780141e-01 2.061107560688958396e-01
5.157684796127578464e-01 2.074195255231416901e-01
5.161243242026342104e-01 2.087319494500965156e-01
5.164804143006739290e-01 2.100504212397877879e-01
5.168367500762606204e-01 2.113738345394903795e-01
5.171933316988948093e-01 2.127020654569101166e-01
5.175501593381940380e-01 2.140348784113076386e-01
5.179072331638927551e-01 2.153733641823154243e-01
5.182645533458425380e-01 2.167174021969570652e-01
5.186221200540122034e-01 2.180650919576470892e-01
5.189799334584878077e-01 2.194186387590386644e-01
5.193379937294726467e-01 2.207771404255159109e-01
5.196963010372875891e-01 2.221406938458737323e-01
5.200548555523710759e-01 2.235091723756868487e-01
5.204136574452788988e-01 2.248827850707062481e-01
5.207727068866846443e-01 2.262610673724057275e-01
5.211320040473796933e-01 2.276452419610328903e-01
5.214915490982733326e-01 2.290339428810826972e-01
5.218513422103925326e-01 2.304271514599322002e-01
5.222113835548825023e-01 2.318255291178047128e-01
5.225716733030061345e-01 2.332298557967375785e-01
5.229322116261451159e-01 2.346388683320252966e-01
5.232929986957988167e-01 2.360530043559586622e-01
5.236540346835851789e-01 2.374719048841714975e-01
5.240153197612404945e-01 2.388954370165312369e-01
5.243768541006197381e-01 2.403244987374509312e-01
5.247386378736959012e-01 2.417583861632648656e-01
5.251006712525612130e-01 2.431973107687558089e-01
5.254629544094263638e-01 2.446416006710799007e-01
5.258254875166210596e-01 2.460911241693322371e-01
5.261882707465934672e-01 2.475449385685274950e-01
5.265513042719111025e-01 2.490041805258063901e-01
5.269145882652606083e-01 2.504684852089270608e-01
5.272781228994474212e-01 2.519381828340115370e-01
5.276419083473964378e-01 2.534118582990885216e-01
5.280059447821519036e-01 2.548912373355892713e-01
5.283702323768773024e-01 2.563763038869702471e-01
5.287347713048555775e-01 2.578651683118016180e-01
5.290995617394892436e-01 2.593596809238274403e-01
5.294646038543008304e-01 2.608593548295193298e-01
5.298298978229319944e-01 2.623633467984731182e-01
5.301954438191444074e-01 2.638735182884735520e-01
5.305612420168197563e-01 2.653877296013180676e-01
5.309272925899597428e-01 2.669071371882986710e-01
5.312935957126858622e-01 2.684313654888700329e-01
5.316601515592398464e-01 2.699615779413122030e-01
5.320269603039836648e-01 2.714965697479534978e-01
5.323940221213995239e-01 2.730364368628138694e-01
5.327613371860903113e-01 2.745804418202955621e-01
5.331289056727789299e-01 2.761302285289199410e-01
5.334967277563091859e-01 2.776847026230212512e-01
5.338648036116452333e-01 2.792441988507725070e-01
5.342331334138720189e-01 2.808092933924489776e-01
5.346017173381953924e-01 2.823785256496092466e-01
5.349705555599422180e-01 2.839533104286479648e-01
5.353396482545600410e-01 2.855330247211506633e-01
5.357089955976173101e-01 2.871180058219197084e-01
5.360785977648040435e-01 2.887070240028981050e-01
5.364484549319313844e-01 2.903015009562854298e-01
5.368185672749313797e-01 2.919014140006458979e-01
5.371889349698579785e-01 2.935055284777114970e-01
5.375595581928862554e-01 2.951149080699203564e-01
5.379304371203129653e-01 2.967291641458835727e-01
5.383015719285563216e-01 2.983491222501027385e-01
5.386729627941566623e-01 2.999731760216850507e-01
5.390446098937756725e-01 3.016021497278327246e-01
5.394165134041970511e-01 3.032366274759238367e-01
5.397886735023266214e-01 3.048754844297265065e-01
5.401610903651922202e-01 3.065190589045219127e-01
5.405337641699436979e-01 3.081680584278236879e-01
5.409066950938531404e-01 3.098217212207128313e-01
5.412798833143152022e-01 3.114807559430458062e-01
5.416533290088463293e-01 3.131442753498990816e-01
5.420270323550862024e-01 3.148126193113058302e-01
5.424009935307965158e-01 3.164860058232708551e-01
5.427752127138617544e-01 3.181645302569480194e-01
5.431496900822891938e-01 3.198482882076629785e-01
5.435244258142089002e-01 3.215355197072028992e-01
5.438994200878737306e-01 3.232282962554423600e-01
5.442746730816597767e-01 3.249264665301902499e-01
5.446501849740659207e-01 3.266286370151851304e-01
5.450259559437142798e-01 3.283361416980460357e-01
5.454019861693504279e-01 3.300484542078663264e-01
5.457782758298428405e-01 3.317657928636152387e-01
5.461548251041837831e-01 3.334880027286127313e-01
5.465316341714886450e-01 3.352145536622280764e-01
5.469087032109969382e-01 3.369459124336621203e-01
5.472860324020712985e-01 3.386824224825670804e-01
5.476636219241983738e-01 3.404241780865730482e-01
5.480414719569884907e-01 3.421696450078927088e-01
5.484195826801760987e-01 3.439200416722694720e-01
5.487979542736195482e-01 3.456754613386122110e-01
5.491765869173013126e-01 3.474357461155374582e-01
5.495554807913279882e-01 3.492003600233214988e-01
5.499346360759302943e-01 3.509709047191181819e-01
5.503140529514635171e-01 3.527447039561544817e-01
5.506937315984075099e-01 3.545243677601048748e-01
5.510736721973661378e-01 3.563082241241462556e-01
5.514538749290686104e-01 3.580968686762801001e-01
5.518343399743679267e-01 3.598900139147415689e-01
5.522150675142426524e-01 3.616874976759972826e-01
5.525960577297956977e-01 3.634902968196935813e-01
5.529773108022552064e-01 3.652977435407734896e-01
5.533588269129743331e-01 3.671099286870717071e-01
5.537406062434313547e-01 3.689266892785162955e-01
5.541226489752292261e-01 3.707476074950094569e-01
5.545049552900971346e-01 3.725731540363817484e-01
5.548875253698890564e-01 3.744035463620933313e-01
5.552703593965845341e-01 3.762390023603521816e-01
5.556534575522886765e-01 3.780783385375297012e-01
5.560368200192323807e-01 3.799226631885384564e-01
5.564204469797716657e-01 3.817715561805546942e-01
5.568043386163893382e-01 3.836248513543092931e-01
5.571884951116933271e-01 3.854823818587095330e-01
5.575729166484180155e-01 3.873450032487253947e-01
5.579576034094234638e-01 3.892115256284043312e-01
5.583425555776960758e-01 3.910829326319325006e-01
5.587277733363485988e-01 3.929590570067306721e-01
5.591132568686200122e-01 3.948397308114572346e-01
5.594990063578757500e-01 3.967247854319267408e-01
5.598850219876078116e-01 3.986139232179707337e-01
5.602713039414346508e-01 4.005078732204278569e-01
5.606578524031013977e-01 4.024059521440129239e-01
5.610446675564800811e-01 4.043083750893821104e-01
5.614317495855697393e-01 4.062154861047581056e-01
5.618190986744959758e-01 4.081267285041150217e-01
5.622067150075116260e-01 4.100428323411792197e-01
5.625945987689965344e-01 4.119633689842954749e-01
5.629827501434579995e-01 4.138873927890813209e-01
5.633711693155304401e-01 4.158169234835346062e-01
5.637598564699757286e-01 4.177495956210018901e-01
5.641488117916831913e-01 4.196874299701437994e-01
5.645380354656694966e-01 4.216292206404818055e-01
5.649275276770794330e-01 4.235756982943033044e-01
5.653172886111850204e-01 4.255257840225559751e-01
5.657073184533865096e-01 4.274805963634772388e-01
5.660976173892118268e-01 4.294389255271671701e-01
5.664881856043170183e-01 4.314016314230068594e-01
5.668790232844859167e-01 4.333694456108897475e-01
5.672701306156311407e-01 4.353402491766107385e-01
5.676615077837930956e-01 4.373160686477414183e-01
5.680531549751406395e-01 4.392965987026947738e-01
5.684450723759710833e-01 4.412799761784097496e-01
5.688372601727103017e-01 4.432678395982864727e-01
5.692297185519127334e-01 4.452600117154554837e-01
5.696224477002617137e-01 4.472569642042400484e-01
5.700154478045690309e-01 4.492567003389084657e-01
5.704087190517757033e-01 4.512617696509295673e-01
5.708022616289516460e-01 4.532699140823698292e-01
5.711960757232955599e-01 4.552823839597379685e-01
5.715901615221355980e-01 4.572986095712593957e-01
5.719845192129291434e-01 4.593186709048021066e-01
5.723791489832628088e-01 4.613434287104850595e-01
5.727740510208528812e-01 4.633714009092290143e-01
5.731692255135445446e-01 4.654039685339751986e-01
5.735646726493131009e-01 4.674400388786171812e-01
5.739603926162636371e-01 4.694803418619526991e-01
5.743563856026306924e-01 4.715243046852102826e-01
5.747526517967785908e-01 4.735725267719599341e-01
5.751491913872019968e-01 4.756241737996936836e-01
5.755460045625254706e-01 4.776798447070845777e-01
5.759430915115035798e-01 4.797388345578246782e-01
5.763404524230214543e-01 4.818018722933993803e-01
5.767380874860938977e-01 4.838686434950452142e-01
5.771359968898667203e-01 4.859390941724298085e-01
5.775341808236160723e-01 4.880136918975989668e-01
5.779326394767486663e-01 4.900912078249690662e-01
