# Bandpower weights for C of clustering Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# theta[arcmin]      R(theta)
4.505541009017701160e-01 8.790449290063299486e+03
4.508649520793622245e-01 8.867799372938165106e+03
4.511760177227741031e-01 8.945404645639313458e+03
4.514872979799723351e-01 9.023263650711625814e+03
4.517987929990256446e-01 9.101374925935228021e+03
4.521105029281047849e-01 9.179737004352835356e+03
4.524224279154829276e-01 9.258348414297324780e+03
4.527345681095353291e-01 9.337207679419456326e+03
4.530469236587397752e-01 9.416313318715478090e+03
4.533594947116764140e-01 9.495663846555049531e+03
4.536722814170279228e-01 9.575257772709095661e+03
4.539852839235795634e-01 9.655093602377748539e+03
4.542985023802191824e-01 9.735169836218452474e+03
4.546119369359374884e-01 9.815484970374245677e+03
4.549255877398278858e-01 9.896037496501792702e+03
4.552394549410866409e-01 9.976825901799802523e+03
4.555535386890129379e-01 1.005784866903746297e+04
4.558678391330091562e-01 1.013910427658295339e+04
4.561823564225804262e-01 1.022059119843192821e+04
4.564970907073352402e-01 1.030230790423625695e+04
4.568120421369853967e-01 1.038425285933272244e+04
4.571272108613456675e-01 1.046642452477193729e+04
4.574425970303345745e-01 1.054882135734695112e+04
4.577582007939737241e-01 1.063144180962269638e+04
4.580740223023884727e-01 1.071428432996465926e+04
4.583900617058076499e-01 1.079734736256817268e+04
4.587063191545635576e-01 1.088062934748761836e+04
4.590227947990926927e-01 1.096412872066579439e+04
4.593394887899349133e-01 1.104784391396309547e+04
4.596564012777341057e-01 1.113177335518720065e+04
4.599735324132380176e-01 1.121591546812240267e+04
4.602908823472984245e-01 1.130026867255931393e+04
4.606084512308712409e-01 1.138483138432448868e+04
4.609262392150165755e-01 1.146960201531031089e+04
4.612442464508985651e-01 1.155457897350458734e+04
4.615624730897858186e-01 1.163976066302061190e+04
4.618809192830512500e-01 1.172514548412715703e+04
4.621995851821720791e-01 1.181073183327827428e+04
4.625184709387302195e-01 1.189651810314382783e+04
4.628375767044121680e-01 1.198250268263925136e+04
4.631569026310088932e-01 1.206868395695607614e+04
4.634764488704163354e-01 1.215506030759217902e+04
4.637962155746350179e-01 1.224163011238206309e+04
4.641162028957703800e-01 1.232839174552761688e+04
4.644364109860329437e-01 1.241534357762833315e+04
4.647568399977379805e-01 1.250248397571201167e+04
4.650774900833062331e-01 1.258981130326560196e+04
4.653983613952633047e-01 1.267732392026558591e+04
4.657194540862399923e-01 1.276502018320912066e+04
4.660407683089725639e-01 1.285289844514473589e+04
4.663623042163027033e-01 1.294095705570324026e+04
4.666840619611774543e-01 1.302919436112884978e+04
4.670060416966492212e-01 1.311760870430999057e+04
4.673282435758762676e-01 1.320619842481078194e+04
4.676506677521224398e-01 1.329496185890193919e+04
4.679733143787573324e-01 1.338389733959207842e+04
4.682961836092563446e-01 1.347300319665904135e+04
4.686192755972006241e-01 1.356227775668137474e+04
4.689425904962775116e-01 1.365171934306952062e+04
4.692661284602802074e-01 1.374132627609749215e+04
4.695898896431081604e-01 1.383109687293432944e+04
4.699138741987669565e-01 1.392102944767587178e+04
4.702380822813683747e-01 1.401112231137599520e+04
4.705625140451304422e-01 1.410137377207889949e+04
4.708871696443777677e-01 1.419178213485041488e+04
4.712120492335413746e-01 1.428234570181014897e+04
4.715371529671588124e-01 1.437306277216309536e+04
4.718624809998743230e-01 1.446393164223188433e+04
4.721880334864386186e-01 1.455495060548845868e+04
4.725138105817094925e-01 1.464611795258637358e+04
4.728398124406513192e-01 1.473743197139276344e+04
4.731660392183355546e-01 1.482889094702051261e+04
4.734924910699405132e-01 1.492049316186056240e+04
4.738191681507517017e-01 1.501223689561398533e+04
4.741460706161616523e-01 1.510412042532446139e+04
4.744731986216701447e-01 1.519614202541051054e+04
4.748005523228844282e-01 1.528829996769807440e+04
4.751281318755186667e-01 1.538059252145265782e+04
4.754559374353948265e-01 1.547301795341218894e+04
4.757839691584423436e-01 1.556557452781935535e+04
4.761122272006981238e-01 1.565826050645418945e+04
4.764407117183068197e-01 1.575107414866693034e+04
4.767694228675207202e-01 1.584401371141039272e+04
4.770983608046999169e-01 1.593707744927294334e+04
4.774275256863124706e-01 1.603026361451120101e+04
4.777569176689343555e-01 1.612357045708285114e+04
4.780865369092495154e-01 1.621699622467951849e+04
4.784163835640501405e-01 1.631053916275969277e+04
4.787464577902365570e-01 1.640419751458167957e+04
4.790767597448170600e-01 1.649796952123650408e+04
4.794072895849086358e-01 1.659185342168105126e+04
4.797380474677365170e-01 1.668584745277112961e+04
4.800690335506344053e-01 1.677994984929456405e+04
4.804002479910446932e-01 1.687415884400431241e+04
4.807316909465180754e-01 1.696847266765163658e+04
4.810633625747142705e-01 1.706288954901944817e+04
4.813952630334015215e-01 1.715740771495537774e+04
4.817273924804572616e-01 1.725202539040538613e+04
4.820597510738675040e-01 1.734674079844672451e+04
4.823923389717272858e-01 1.744155216032157477e+04
4.827251563322410011e-01 1.753645769547031523e+04
4.830582033137219011e-01 1.763145562156505548e+04
4.833914800745926499e-01 1.772654415454303307e+04
4.837249867733851572e-01 1.782172150864019568e+04
4.840587235687406897e-01 1.791698589642462684e+04
4.843926906194098159e-01 1.801233552883018274e+04
4.847268880842529604e-01 1.810776861519007434e+04
4.850613161222398495e-01 1.820328336327059151e+04
4.853959748924500661e-01 1.829887797930459783e+04
4.857308645540728831e-01 1.839455066802529836e+04
4.860659852664074299e-01 1.849029963269997097e+04
4.864013371888627479e-01 1.858612307516363580e+04
4.867369204809576799e-01 1.868201919585301584e+04
4.870727353023214801e-01 1.877798619384002814e+04
4.874087818126932592e-01 1.887402226686586073e+04
4.877450601719223178e-01 1.897012561137471494e+04
4.880815705399684790e-01 1.906629442254759124e+04
4.884183130769017556e-01 1.916252689433652995e+04
4.887552879429025166e-01 1.925882121949801513e+04
4.890924952982619311e-01 1.935517558962735347e+04
4.894299353033814692e-01 1.945158819519234748e+04
4.897676081187734010e-01 1.954805722556741966e+04
4.901055139050606857e-01 1.964458086906771496e+04
4.904436528229771386e-01 1.974115731298277024e+04
4.907820250333674861e-01 1.983778474361099870e+04
4.911206306971874214e-01 1.993446134629342123e+04
4.914594699755037155e-01 2.003118530544784517e+04
4.917985430294941618e-01 2.012795480460311956e+04
4.921378500204476869e-01 2.022476802643288102e+04
4.924773911097648504e-01 2.032162315279011455e+04
4.928171664589571233e-01 2.041851836474097581e+04
4.931571762296478312e-01 2.051545184259908638e+04
4.934974205835714889e-01 2.061242176595972342e+04
4.938378996825742440e-01 2.070942631373393306e+04
4.941786136886140990e-01 2.080646366418276375e+04
4.945195627637606339e-01 2.090353199495149602e+04
4.948607470701952282e-01 2.100062948310381034e+04
4.952021667702112273e-01 2.109775430515617700e+04
4.955438220262139981e-01 2.119490463711187476e+04
4.958857130007207625e-01 2.129207865449532983e+04
4.962278398563609860e-01 2.138927453238656744e+04
4.965702027558764886e-01 2.148649044545504876e+04
4.969128018621211118e-01 2.158372456799459906e+04
4.972556373380612738e-01 2.168097507395700814e+04
4.975987093467755251e-01 2.177824013698674753e+04
4.979420180514552707e-01 2.187551793045510567e+04
4.982855636154043255e-01 2.197280662749469047e+04
4.986293462020392475e-01 2.207010440103343353e+04
4.989733659748893380e-01 2.216740942382906360e+04
4.993176230975965302e-01 2.226471986850349276e+04
4.996621177339158337e-01 2.236203390757698799e+04
5.000068500477153899e-01 2.245934971350263731e+04
5.003518202029760831e-01 2.255666545870053233e+04
5.006970283637922625e-01 2.265397931559220888e+04
5.010424746943710206e-01 2.275128945663482227e+04
5.013881593590331365e-01 2.284859405435559893e+04
5.017340825222127432e-01 2.294589128138611704e+04
5.020802443484572164e-01 2.304317931049669642e+04
5.024266450024276187e-01 2.314045631463046811e+04
5.027732846488986995e-01 2.323772046693807715e+04
5.031201634527584510e-01 2.333496994081151570e+04
5.034672815790092182e-01 2.343220290991890215e+04
5.038146391927668111e-01 2.352941754823845986e+04
5.041622364592609484e-01 2.362661203009289238e+04
5.045100735438355910e-01 2.372378453018371874e+04
5.048581506119484974e-01 2.382093322362541949e+04
5.052064678291718902e-01 2.391805628598010298e+04
5.055550253611920120e-01 2.401515189329114946e+04
5.059038233738093471e-01 2.411221822211784456e+04
5.062528620329388440e-01 2.420925344956967456e+04
5.066021415046101373e-01 2.430625575334036694e+04
5.069516619549671033e-01 2.440322331174232386e+04
5.073014235502684155e-01 2.450015430374048447e+04
5.076514264568873225e-01 2.459704690898689660e+04
5.080016708413122029e-01 2.469389930785482647e+04
5.083521568701457882e-01 2.479070968147256281e+04
5.087028847101061624e-01 2.488747621175825770e+04
5.090538545280262062e-01 2.498419708145337427e+04
5.094050664908540416e-01 2.508087047415722191e+04
5.097565207656529207e-01 2.517749457436100420e+04
5.101082175196011148e-01 2.527406756748175030e+04
5.104601569199928024e-01 2.537058763989671570e+04
5.108123391342369590e-01 2.546705297897705532e+04
5.111647643298585786e-01 2.556346177312216969e+04
5.115174326744980071e-01 2.565981221179362183e+04
5.118703443359111649e-01 2.575610248554891223e+04
5.122234994819697684e-01 2.585233078607602511e+04
5.125768982806614416e-01 2.594849530622674502e+04
5.129305409000897154e-01 2.604459424005101755e+04
5.132844275084740282e-01 2.614062578283070616e+04
5.136385582741497258e-01 2.623658813111341078e+04
5.139929333655686161e-01 2.633247948274677765e+04
5.143475529512985256e-01 2.642829803691157213e+04
5.147024172000235209e-01 2.652404199415611583e+04
5.150575262805443533e-01 2.661970955643000707e+04
5.154128803617780141e-01 2.671529892711763023e+04
5.157684796127578464e-01 2.681080831107199265e+04
5.161243242026342104e-01 2.690623591464866695e+04
5.164804143006739290e-01 2.700157994573917676e+04
5.168367500762606204e-01 2.709683861380476810e+04
5.171933316988948093e-01 2.719201012990995878e+04
5.175501593381940380e-01 2.728709270675645166e+04
5.179072331638927551e-01 2.738208455871623664e+04
5.182645533458425380e-01 2.747698390186544202e+04
5.186221200540122034e-01 2.757178895401765476e+04
5.189799334584878077e-01 2.766649793475758270e+04
5.193379937294726467e-01 2.776110906547437480e+04
5.196963010372875891e-01 2.785562056939492322e+04
5.200548555523710759e-01 2.795003067161742729e+04
5.204136574452788988e-01 2.804433759914465554e+04
5.207727068866846443e-01 2.813853958091713139e+04
5.211320040473796933e-01 2.823263484784646789e+04
5.214915490982733326e-01 2.832662163284885537e+04
5.218513422103925326e-01 2.842049817087769406e+04
5.222113835548825023e-01 2.851426269895728910e+04
5.225716733030061345e-01 2.860791345621543951e+04
5.229322116261451159e-01 2.870144868391709679e+04
5.232929986957988167e-01 2.879486662549687026e+04
5.236540346835851789e-01 2.888816552659231456e+04
5.240153197612404945e-01 2.898134363507667877e+04
5.243768541006197381e-01 2.907439920109219747e+04
5.247386378736959012e-01 2.916733047708222512e+04
5.251006712525612130e-01 2.926013571782493455e+04
5.254629544094263638e-01 2.935281318046541128e+04
5.258254875166210596e-01 2.944536112454877730e+04
5.261882707465934672e-01 2.953777781205258361e+04
5.265513042719111025e-01 2.963006150741965757e+04
5.269145882652606083e-01 2.972221047759077555e+04
5.272781228994474212e-01 2.981422299203683360e+04
5.276419083473964378e-01 2.990609732279181480e+04
5.280059447821519036e-01 2.999783174448481077e+04
5.283702323768773024e-01 3.008942453437275617e+04
5.287347713048555775e-01 3.018087397237264668e+04
5.290995617394892436e-01 3.027217834109369142e+04
5.294646038543008304e-01 3.036333592586995292e+04
5.298298978229319944e-01 3.045434501479210667e+04
5.301954438191444074e-01 3.054520389873985550e+04
5.305612420168197563e-01 3.063591087141400931e+04
5.309272925899597428e-01 3.072646422936849558e+04
5.312935957126858622e-01 3.081686227204231182e+04
5.316601515592398464e-01 3.090710330179134689e+04
5.320269603039836648e-01 3.099718562392075546e+04
5.323940221213995239e-01 3.108710754671604809e+04
5.327613371860903113e-01 3.117686738147553115e+04
5.331289056727789299e-01 3.126646344254146970e+04
5.334967277563091859e-01 3.135589404733240008e+04
5.338648036116452333e-01 3.144515751637389621e+04
5.342331334138720189e-01 3.153425217333079490e+04
5.346017173381953924e-01 3.162317634503839872e+04
5.349705555599422180e-01 3.171192836153399912e+04
5.353396482545600410e-01 3.180050655608806483e+04
5.357089955976173101e-01 3.188890926523561939e+04
5.360785977648040435e-01 3.197713482880758966e+04
5.364484549319313844e-01 3.206518158996194325e+04
5.368185672749313797e-01 3.215304789521465136e+04
5.371889349698579785e-01 3.224073209447091358e+04
5.375595581928862554e-01 3.232823254105612068e+04
5.379304371203129653e-01 3.241554759174668288e+04
5.383015719285563216e-01 3.250267560680092720e+04
5.386729627941566623e-01 3.258961494998998387e+04
5.390446098937756725e-01 3.267636398862843998e+04
5.394165134041970511e-01 3.276292109360494214e+04
5.397886735023266214e-01 3.284928463941288646e+04
5.401610903651922202e-01 3.293545300418091210e+04
5.405337641699436979e-01 3.302142456970336207e+04
5.409066950938531404e-01 3.310719772147076583e+04
5.412798833143152022e-01 3.319277084869991086e+04
5.416533290088463293e-01 3.327814234436417610e+04
5.420270323550862024e-01 3.336331060522412736e+04
5.424009935307965158e-01 3.344827403185685398e+04
5.427752127138617544e-01 3.353303102868671704e+04
5.431496900822891938e-01 3.361758000401499885e+04
5.435244258142089002e-01 3.370191937004971260e+04
5.438994200878737306e-01 3.378604754293553560e+04
5.442746730816597767e-01 3.386996294278374990e+04
5.446501849740659207e-01 3.395366399370130239e+04
5.450259559437142798e-01 3.403714912382129114e+04
5.454019861693504279e-01 3.412041676533170539e+04
5.457782758298428405e-01 3.420346535450518422e+04
5.461548251041837831e-01 3.428629333172846236e+04
5.465316341714886450e-01 3.436889914153142308e+04
5.469087032109969382e-01 3.445128123261660949e+04
5.472860324020712985e-01 3.453343805788811005e+04
5.476636219241983738e-01 3.461536807448066247e+04
5.480414719569884907e-01 3.469706974378869199e+04
5.484195826801760987e-01 3.477854153149508784e+04
5.487979542736195482e-01 3.485978190760037251e+04
5.491765869173013126e-01 3.494078934645093250e+04
5.495554807913279882e-01 3.502156232676794025e+04
5.499346360759302943e-01 3.510209933167584677e+04
5.503140529514635171e-01 3.518239884873098345e+04
5.506937315984075099e-01 3.526245936994993826e+04
5.510736721973661378e-01 3.534227939183769195e+04
5.514538749290686104e-01 3.542185741541616153e+04
5.518343399743679267e-01 3.550119194625183445e+04
5.522150675142426524e-01 3.558028149448471959e+04
5.525960577297956977e-01 3.565912457485521008e+04
5.529773108022552064e-01 3.573771970673297619e+04
5.533588269129743331e-01 3.581606541414403910e+04
5.537406062434313547e-01 3.589416022579915443e+04
5.541226489752292261e-01 3.597200267512048595e+04
5.545049552900971346e-01 3.604959130027044012e+04
5.548875253698890564e-01 3.612692464417791052e+04
5.552703593965845341e-01 3.620400125456642127e+04
5.556534575522886765e-01 3.628081968398088065e+04
5.560368200192323807e-01 3.635737848981546267e+04
5.564204469797716657e-01 3.643367623433960398e+04
5.568043386163893382e-01 3.650971148472624918e+04
5.571884951116933271e-01 3.658548281307784782e+04
5.575729166484180155e-01 3.666098879645331908e+04
5.579576034094234638e-01 3.673622801689555490e+04
5.583425555776960758e-01 3.681119906145664572e+04
5.587277733363485988e-01 3.688590052222583472e+04
5.591132568686200122e-01 3.696033099635491089e+04
5.594990063578757500e-01 3.703448908608516649e+04
5.598850219876078116e-01 3.710837339877339400e+04
5.602713039414346508e-01 3.718198254691806505e+04
5.606578524031013977e-01 3.725531514818547294e+04
5.610446675564800811e-01 3.732836982543541671e+04
5.614317495855697393e-01 3.740114520674778760e+04
5.618190986744959758e-01 3.747363992544709618e+04
5.622067150075116260e-01 3.754585262012942985e+04
5.625945987689965344e-01 3.761778193468727113e+04
5.629827501434579995e-01 3.768942651833511627e+04
5.633711693155304401e-01 3.776078502563478833e+04
5.637598564699757286e-01 3.783185611652114312e+04
5.641488117916831913e-01 3.790263845632638549e+04
5.645380354656694966e-01 3.797313071580597170e+04
5.649275276770794330e-01 3.804333157116315124e+04
5.653172886111850204e-01 3.811323970407383604e+04
5.657073184533865096e-01 3.818285380171138240e+04
5.660976173892118268e-01 3.825217255677151843e+04
5.664881856043170183e-01 3.832119466749646381e+04
5.668790232844859167e-01 3.838991883769960987e+04
5.672701306156311407e-01 3.845834377678979217e+04
5.676615077837930956e-01 3.852646819979572319e+04
5.680531549751406395e-01 3.859429082738982106e+04
5.684450723759710833e-01 3.866181038591239485e+04
5.688372601727103017e-01 3.872902560739554610e+04
5.692297185519127334e-01 3.879593522958697577e+04
5.696224477002617137e-01 3.886253799597369652e+04
5.700154478045690309e-01 3.892883265580565057e+04
5.704087190517757033e-01 3.899481796411922551e+04
5.708022616289516460e-01 3.906049268176039914e+04
5.711960757232955599e-01 3.912585557540837908e+04
5.715901615221355980e-01 3.919090541759839834e+04
5.719845192129291434e-01 3.925564098674508568e+04
5.723791489832628088e-01 3.932006106716520299e+04
5.727740510208528812e-01 3.938416444910064456e+04
5.731692255135445446e-01 3.944794992874078162e+04
5.735646726493131009e-01 3.951141630824562890e+04
5.739603926162636371e-01 3.957456239576792723e+04
5.743563856026306924e-01 3.963738700547548797e+04
5.747526517967785908e-01 3.969988895757391583e+04
5.751491913872019968e-01 3.976206707832823304e+04
5.755460045625254706e-01 3.982392020008523104e+04
5.759430915115035798e-01 3.988544716129534936e+04
5.763404524230214543e-01 3.994664680653446703e+04
5.767380874860938977e-01 4.000751798652546131e+04
5.771359968898667203e-01 4.006805955816002097e+04
5.775341808236160723e-01 4.012827038452016131e+04
