# Bandpower weights for C_B in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# theta[arcmin]      R(theta)
4.015369003490185662e-01 2.036613451124068193e-05
4.018139330473567417e-01 2.136169838861332602e-05
4.020911568791022961e-01 2.236236960104418434e-05
4.023685719761240787e-01 2.339420525469849830e-05
4.026461784703819213e-01 2.445478559259183323e-05
4.029239764939266388e-01 2.553087411450507697e-05
4.032019661789001397e-01 2.665353697917257052e-05
4.034801476575356483e-01 2.781050418886936868e-05
4.037585210621574827e-01 2.893731168584966028e-05
4.040370865251814436e-01 3.013948972045302625e-05
4.043158441791143143e-01 3.135653880330719663e-05
4.045947941565546380e-01 3.260440523343781751e-05
4.048739365901924403e-01 3.387921816051462227e-05
4.051532716128090628e-01 3.520400677809193971e-05
4.054327993572776068e-01 3.650068638074377913e-05
4.057125199565628226e-01 3.784695171040583283e-05
4.059924335437211651e-01 3.925028613725303680e-05
4.062725402519010709e-01 4.067199786673930906e-05
4.065528402143425701e-01 4.212199253118114326e-05
4.068333335643777859e-01 4.355610498670836063e-05
4.071140204354307124e-01 4.507880276387526226e-05
4.073949009610175476e-01 4.660765313697901973e-05
4.076759752747465271e-01 4.815282424030245073e-05
4.079572435103180350e-01 4.978175778962231517e-05
4.082387058015247705e-01 5.134589574665204722e-05
4.085203622822516922e-01 5.301475169969679599e-05
4.088022130864761294e-01 5.465987994861177168e-05
4.090842583482678374e-01 5.640178289777539452e-05
4.093664982017891085e-01 5.813223031930323957e-05
4.096489327812948278e-01 5.986991003848823000e-05
4.099315622211324173e-01 6.169558711217575510e-05
4.102143866557421137e-01 6.349105922529273962e-05
4.104974062196566909e-01 6.536988023877942570e-05
4.107806210475019593e-01 6.726362691453969980e-05
4.110640312739964886e-01 6.915471732534419320e-05
4.113476370339519406e-01 7.110007493371879649e-05
4.116314384622727363e-01 7.310157257225386839e-05
4.119154356939565553e-01 7.509910269134405583e-05
4.121996288640942807e-01 7.717189094798994179e-05
4.124840181078698320e-01 7.923968452119724401e-05
4.127686035605604431e-01 8.132852705942604217e-05
4.130533853575367176e-01 8.352504819710149925e-05
4.133383636342626288e-01 8.571562541001266590e-05
4.136235385262956865e-01 8.794837180560310258e-05
4.139089101692867145e-01 9.012076003763545948e-05
4.141944786989804062e-01 9.242735605886297754e-05
4.144802442512148799e-01 9.474562137335102233e-05
4.147662069619221237e-01 9.711826431307533372e-05
4.150523669671278282e-01 9.944584872061911472e-05
4.153387244029515535e-01 1.018494949037199816e-04
4.156252794056068955e-01 1.043319730872882252e-04
4.159120321114011531e-01 1.068247829476085941e-04
4.161989826567357720e-01 1.092902940592164899e-04
4.164861311781065112e-01 1.118362340524527707e-04
4.167734778121031103e-01 1.144025559741711001e-04
4.170610226954095667e-01 1.171039623700152147e-04
4.173487659648041914e-01 1.197243198314296587e-04
4.176367077571596087e-01 1.224965190159197747e-04
4.179248482094430339e-01 1.251023699339960703e-04
4.182131874587161069e-01 1.279029410994802964e-04
4.185017256421348919e-01 1.306267058668912834e-04
4.187904628969501553e-01 1.336243834457378013e-04
4.190793993605075873e-01 1.363863231293674795e-04
4.193685351702473585e-01 1.393706799427036106e-04
4.196578704637044521e-01 1.422871092749304145e-04
4.199474053785089978e-01 1.452982481380552188e-04
4.202371400523858824e-01 1.483296318782327571e-04
4.205270746231549728e-01 1.514278610126289909e-04
4.208172092287313926e-01 1.543862510853990903e-04
4.211075440071251896e-01 1.575870738883613522e-04
4.213980790964418910e-01 1.608089144715493704e-04
4.216888146348822808e-01 1.639838642436944641e-04
4.219797507607421783e-01 1.673469264272573571e-04
4.222708876124131594e-01 1.705933971427417049e-04
4.225622253283820573e-01 1.738921074810579432e-04
4.228537640472314618e-01 1.772260381115608639e-04
4.231455039076395530e-01 1.806858630152367298e-04
4.234374450483798236e-01 1.841652890525357278e-04
4.237295876083219115e-01 1.876448939603117224e-04
4.240219317264312116e-01 1.911041546787440345e-04
4.243144775417688197e-01 1.947327863066377533e-04
4.246072251934919772e-01 1.983417055805087508e-04
4.249001748208537932e-01 2.020668376799113978e-04
4.251933265632034664e-01 2.057311632610689292e-04
4.254866805599863966e-01 2.092898983858337511e-04
4.257802369507440732e-01 2.132110731418861995e-04
4.260739958751145195e-01 2.168607575344119157e-04
4.263679574728317379e-01 2.208825176748832565e-04
4.266621218837263751e-01 2.246678488056250795e-04
4.269564892477256124e-01 2.284665425220567701e-04
4.272510597048529424e-01 2.326522111882220153e-04
4.275458333952286694e-01 2.367254431821923548e-04
4.278408104590695760e-01 2.408158498648376746e-04
4.281359910366893673e-01 2.446707322535390003e-04
4.284313752684984489e-01 2.489056914545082909e-04
4.287269632950042042e-01 2.531347189958451402e-04
4.290227552568107727e-01 2.573798587728363886e-04
4.293187512946194384e-01 2.617365376050250479e-04
4.296149515492285742e-01 2.659150186582102081e-04
4.299113561615336421e-01 2.703759573840553874e-04
4.302079652725273040e-01 2.747288638220177302e-04
4.305047790232994775e-01 2.792968248604303433e-04
4.308017975550375023e-01 2.838560628829998878e-04
4.310990210090261399e-01 2.881978240577828592e-04
4.313964495266475185e-01 2.928103256320366450e-04
4.316940832493813551e-01 2.975429034937758120e-04
4.319919223188050661e-01 3.022643956438724323e-04
4.322899668765935455e-01 3.070271605918017651e-04
4.325882170645196645e-01 3.118860048651116114e-04
4.328866730244538830e-01 3.165379977447242785e-04
4.331853348983648044e-01 3.213950525238252771e-04
4.334842028283187876e-01 3.263211008513551212e-04
4.337832769564802238e-01 3.314602787442560853e-04
4.340825574251115371e-01 3.360943725723423330e-04
4.343820443765735173e-01 3.412884044155243190e-04
4.346817379533250425e-01 3.464085173740401834e-04
4.349816382979232454e-01 3.516602135293451429e-04
4.352817455530236246e-01 3.568046167106560750e-04
4.355820598613800998e-01 3.621117504743240996e-04
4.358825813658450676e-01 3.673694630796004758e-04
4.361833102093696790e-01 3.726372102797312260e-04
4.364842465350034506e-01 3.780714621653651747e-04
4.367853904858946534e-01 3.834851789802667292e-04
4.370867422052903684e-01 3.888442790012874655e-04
4.373883018365365416e-01 3.946002172600491403e-04
4.376900695230780403e-01 4.001408262253464956e-04
4.379920454084585413e-01 4.057231432641688436e-04
4.382942296363207535e-01 4.115142840620571651e-04
4.385966223504067507e-01 4.169790215385138585e-04
4.388992236945575831e-01 4.228904360484535144e-04
4.392020338127134993e-01 4.286064857601912899e-04
4.395050528489141128e-01 4.347802716821348051e-04
4.398082809472985688e-01 4.406521220643869001e-04
4.401117182521052107e-01 4.464599016020361012e-04
4.404153649076720245e-01 4.525935927350087482e-04
4.407192210584365832e-01 4.587365659454149423e-04
4.410232868489361024e-01 4.649605691558072757e-04
4.413275624238073847e-01 4.712665585195244364e-04
4.416320479277872635e-01 4.771737602362341609e-04
4.419367435057122706e-01 4.834553052295950020e-04
4.422416493025189688e-01 4.901956083826946101e-04
4.425467654632437298e-01 4.963399996936139610e-04
4.428520921330231785e-01 5.029847958531518748e-04
4.431576294570939711e-01 5.092899315348726856e-04
4.434633775807930722e-01 5.157140783677167375e-04
4.437693366495575886e-01 5.224168210117071266e-04
4.440755068089250468e-01 5.294041798915658653e-04
4.443818882045334484e-01 5.356400144628396592e-04
4.446884809821211038e-01 5.425591472778477616e-04
4.449952852875269094e-01 5.495663600731149094e-04
4.453023012666905145e-01 5.564159911858860717e-04
4.456095290656522101e-01 5.635173060357012622e-04
4.459169688305529844e-01 5.702067818189481994e-04
4.462246207076346338e-01 5.773156182664883644e-04
4.465324848432399296e-01 5.843858038251994189e-04
4.468405613838125623e-01 5.916292692083614238e-04
4.471488504758973082e-01 5.988763989547303936e-04
4.474573522661400293e-01 6.062565820002668859e-04
4.477660669012876737e-01 6.135087367629789897e-04
4.480749945281884972e-01 6.207612111156375059e-04
4.483841352937921743e-01 6.281910145138983872e-04
4.486934893451495765e-01 6.358460415111378671e-04
4.490030568294132718e-01 6.432781015898231996e-04
4.493128378938371359e-01 6.511188681421518172e-04
4.496228326857766300e-01 6.587796313187339057e-04
4.499330413526890782e-01 6.663013597090417439e-04
4.502434640421332235e-01 6.741925157249612161e-04
4.505541009017701160e-01 6.817559024001905226e-04
4.508649520793622245e-01 6.896453701490191978e-04
4.511760177227741031e-01 6.977241093372426456e-04
4.514872979799723351e-01 7.059471448662508943e-04
4.517987929990256446e-01 7.139296394670803904e-04
4.521105029281047849e-01 7.222983263867429520e-04
4.524224279154829276e-01 7.301284522503379004e-04
4.527345681095353291e-01 7.383953367845682040e-04
4.530469236587397752e-01 7.466594962379639096e-04
4.533594947116764140e-01 7.553205673813872872e-04
4.536722814170279228e-01 7.635281140915724241e-04
4.539852839235795634e-01 7.721859306735630573e-04
4.542985023802191824e-01 7.806373239005751303e-04
4.546119369359374884e-01 7.893404335963627276e-04
4.549255877398278858e-01 7.980400690080391608e-04
4.552394549410866409e-01 8.068394559596786010e-04
4.555535386890129379e-01 8.153716140583685624e-04
4.558678391330091562e-01 8.242120744733739219e-04
4.561823564225804262e-01 8.332061903229821646e-04
4.564970907073352402e-01 8.422487067020351928e-04
4.568120421369853967e-01 8.512315522428102197e-04
4.571272108613456675e-01 8.603154181811004846e-04
4.574425970303345745e-01 8.693918760060214768e-04
4.577582007939737241e-01 8.787348222050354396e-04
4.580740223023884727e-01 8.883483319043584481e-04
4.583900617058076499e-01 8.973448743779092757e-04
4.587063191545635576e-01 9.067770839615434423e-04
4.590227947990926927e-01 9.162007610424833083e-04
4.593394887899349133e-01 9.259553833176967100e-04
4.596564012777341057e-01 9.355318583085357612e-04
4.599735324132380176e-01 9.452707167559794461e-04
4.602908823472984245e-01 9.550003852869213021e-04
4.606084512308712409e-01 9.648942146178431318e-04
4.609262392150165755e-01 9.744272401345445596e-04
4.612442464508985651e-01 9.845342489415388407e-04
4.615624730897858186e-01 9.945728287505011585e-04
4.618809192830512500e-01 1.004779095867430663e-03
4.621995851821720791e-01 1.014675344102110343e-03
4.625184709387302195e-01 1.024918426598412941e-03
4.628375767044121680e-01 1.035149485372743264e-03
4.631569026310088932e-01 1.045672332126576986e-03
4.634764488704163354e-01 1.056000094019505153e-03
4.637962155746350179e-01 1.066128354798306357e-03
4.641162028957703800e-01 1.076983701262951895e-03
4.644364109860329437e-01 1.087454008933457124e-03
4.647568399977379805e-01 1.098159393928041473e-03
4.650774900833062331e-01 1.108787210562815631e-03
4.653983613952633047e-01 1.119398619272262340e-03
4.657194540862399923e-01 1.130311477603747295e-03
4.660407683089725639e-01 1.141593961493756783e-03
4.663623042163027033e-01 1.152412295994833906e-03
4.666840619611774543e-01 1.163341730315909555e-03
4.670060416966492212e-01 1.174904903320841141e-03
4.673282435758762676e-01 1.185996265712692226e-03
4.676506677521224398e-01 1.197200523589045862e-03
4.679733143787573324e-01 1.208452228236739021e-03
4.682961836092563446e-01 1.220084273880938080e-03
4.686192755972006241e-01 1.231297992629657410e-03
4.689425904962775116e-01 1.242759044053802888e-03
4.692661284602802074e-01 1.254402663999321186e-03
4.695898896431081604e-01 1.265958633144697665e-03
4.699138741987669565e-01 1.277903189489146968e-03
4.702380822813683747e-01 1.289829024431571065e-03
4.705625140451304422e-01 1.301803911388497688e-03
4.708871696443777677e-01 1.313341745815908368e-03
4.712120492335413746e-01 1.325690585740742179e-03
4.715371529671588124e-01 1.337459591957664354e-03
4.718624809998743230e-01 1.350118554669629432e-03
4.721880334864386186e-01 1.362122225603319995e-03
4.725138105817094925e-01 1.374313637118866399e-03
4.728398124406513192e-01 1.387123498205944253e-03
4.731660392183355546e-01 1.399482406119649698e-03
4.734924910699405132e-01 1.411743719145534381e-03
4.738191681507517017e-01 1.424412713787784855e-03
4.741460706161616523e-01 1.437129981400875811e-03
4.744731986216701447e-01 1.449748845188984173e-03
4.748005523228844282e-01 1.462634691860357182e-03
4.751281318755186667e-01 1.475420895332069625e-03
4.754559374353948265e-01 1.488624713926584107e-03
4.757839691584423436e-01 1.501729004985237741e-03
4.761122272006981238e-01 1.514581616502656521e-03
4.764407117183068197e-01 1.528005915487747057e-03
4.767694228675207202e-01 1.540874918896063209e-03
4.770983608046999169e-01 1.554850600437486605e-03
4.774275256863124706e-01 1.568116499305566769e-03
4.777569176689343555e-01 1.581428205313242059e-03
4.780865369092495154e-01 1.595016246862066911e-03
4.784163835640501405e-01 1.608496959665301927e-03
4.787464577902365570e-01 1.622333713558853172e-03
4.790767597448170600e-01 1.636140473767020527e-03
4.794072895849086358e-01 1.649837630893647789e-03
4.797380474677365170e-01 1.664209087769979263e-03
4.800690335506344053e-01 1.678078197987251758e-03
4.804002479910446932e-01 1.692071949649574759e-03
4.807316909465180754e-01 1.705713276620710039e-03
4.810633625747142705e-01 1.720276178072318793e-03
4.813952630334015215e-01 1.734647248458568575e-03
4.817273924804572616e-01 1.749306890062821357e-03
4.820597510738675040e-01 1.763852988349644095e-03
4.823923389717272858e-01 1.778201937539739290e-03
4.827251563322410011e-01 1.792758487356645690e-03
4.830582033137219011e-01 1.807278453478389007e-03
4.833914800745926499e-01 1.822171852093823052e-03
4.837249867733851572e-01 1.836781500835634037e-03
4.840587235687406897e-01 1.851932358301788123e-03
4.843926906194098159e-01 1.866963953226407225e-03
4.847268880842529604e-01 1.882041122179644319e-03
4.850613161222398495e-01 1.897331308206072790e-03
4.853959748924500661e-01 1.912162296316341492e-03
4.857308645540728831e-01 1.927373381710609105e-03
4.860659852664074299e-01 1.943052955819063671e-03
4.864013371888627479e-01 1.958523934640432965e-03
4.867369204809576799e-01 1.974296138673604668e-03
4.870727353023214801e-01 1.989685390664369929e-03
4.874087818126932592e-01 2.005548070616975168e-03
4.877450601719223178e-01 2.021110313722808156e-03
4.880815705399684790e-01 2.036628293355632283e-03
4.884183130769017556e-01 2.053058910228400431e-03
4.887552879429025166e-01 2.068837571952037834e-03
4.890924952982619311e-01 2.084745993276148224e-03
4.894299353033814692e-01 2.100960855978107646e-03
4.897676081187734010e-01 2.117572977619352082e-03
4.901055139050606857e-01 2.133787517838921753e-03
4.904436528229771386e-01 2.150133385547467468e-03
4.907820250333674861e-01 2.166521801395121082e-03
4.911206306971874214e-01 2.183310867604602683e-03
4.914594699755037155e-01 2.200144155526605715e-03
4.917985430294941618e-01 2.216479761202332002e-03
4.921378500204476869e-01 2.233488936789529682e-03
4.924773911097648504e-01 2.250632559032000619e-03
4.928171664589571233e-01 2.267546434366306436e-03
4.931571762296478312e-01 2.284684767160401545e-03
4.934974205835714889e-01 2.301406474618068569e-03
4.938378996825742440e-01 2.318903714674656023e-03
4.941786136886140990e-01 2.336167034816697373e-03
4.945195627637606339e-01 2.353378656988023600e-03
4.948607470701952282e-01 2.370816233705352362e-03
4.952021667702112273e-01 2.388481136975940163e-03
4.955438220262139981e-01 2.406281125975101576e-03
4.958857130007207625e-01 2.423371549175809547e-03
4.962278398563609860e-01 2.441346162016046900e-03
4.965702027558764886e-01 2.459362101413602435e-03
4.969128018621211118e-01 2.477703286361784916e-03
4.972556373380612738e-01 2.495516116425394639e-03
4.975987093467755251e-01 2.513748650135420870e-03
4.979420180514552707e-01 2.531925568782501107e-03
4.982855636154043255e-01 2.549949552412726379e-03
4.986293462020392475e-01 2.568107169188402032e-03
4.989733659748893380e-01 2.587364370753343808e-03
4.993176230975965302e-01 2.605405997945927157e-03
4.996621177339158337e-01 2.624162942303246478e-03
5.000068500477153899e-01 2.642666572039034743e-03
5.003518202029760831e-01 2.661500068937251978e-03
5.006970283637922625e-01 2.680469538108638805e-03
5.010424746943710206e-01 2.699083940853666368e-03
5.013881593590331365e-01 2.718423585661072350e-03
5.017340825222127432e-01 2.737307756950046068e-03
5.020802443484572164e-01 2.756921280394931516e-03
5.024266450024276187e-01 2.775877802739822476e-03
5.027732846488986995e-01 2.794968459294877410e-03
5.031201634527584510e-01 2.814793419428566860e-03
5.034672815790092182e-01 2.834455778474227403e-03
5.038146391927668111e-01 2.853651769405848512e-03
5.041622364592609484e-01 2.873586365266143743e-03
5.045100735438355910e-01 2.893759448256501884e-03
5.048581506119484974e-01 2.913564022747438479e-03
5.052064678291718902e-01 2.932894652316585856e-03
5.055550253611920120e-01 2.953173289104770848e-03
5.059038233738093471e-01 2.973282891793471369e-03
5.062528620329388440e-01 2.993631051455619783e-03
5.066021415046101373e-01 3.014013433168226831e-03
5.069516619549671033e-01 3.034120573162333526e-03
5.073014235502684155e-01 3.054981931226453170e-03
5.076514264568873225e-01 3.075463983690793820e-03
5.080016708413122029e-01 3.095978079011772483e-03
5.083521568701457882e-01 3.117043835745280603e-03
5.087028847101061624e-01 3.137725978697684590e-03
5.090538545280262062e-01 3.158439034546422011e-03
5.094050664908540416e-01 3.179287265063915954e-03
5.097565207656529207e-01 3.200270890940951074e-03
5.101082175196011148e-01 3.222022121231648151e-03
5.104601569199928024e-01 3.242856350627713619e-03
5.108123391342369590e-01 3.264142074093154614e-03
5.111647643298585786e-01 3.285881782589094267e-03
5.115174326744980071e-01 3.307014418933741477e-03
5.118703443359111649e-01 3.329240521080166233e-03
5.122234994819697684e-01 3.350643658075263924e-03
5.125768982806614416e-01 3.372395380836832376e-03
5.129305409000897154e-01 3.393638523936378694e-03
5.132844275084740282e-01 3.416090390013835562e-03
5.136385582741497258e-01 3.437709447964327689e-03
5.139929333655686161e-01 3.459570117911778351e-03
5.143475529512985256e-01 3.481998281668124192e-03
5.147024172000235209e-01 3.504562673363396420e-03
5.150575262805443533e-01 3.526719308670938410e-03
5.154128803617780141e-01 3.549337162256216774e-03
5.157684796127578464e-01 3.571653409665633168e-03
5.161243242026342104e-01 3.594322508513322651e-03
5.164804143006739290e-01 3.616906887603744437e-03
5.168367500762606204e-01 3.640175277806292561e-03
5.171933316988948093e-01 3.662477638712463481e-03
5.175501593381940380e-01 3.685795598027689392e-03
5.179072331638927551e-01 3.709027731761158336e-03
5.182645533458425380e-01 3.732172705587210801e-03
5.186221200540122034e-01 3.755451526188245247e-03
5.189799334584878077e-01 3.778195868969950067e-03
5.193379937294726467e-01 3.802187645009820569e-03
5.196963010372875891e-01 3.825196719761863283e-03
5.200548555523710759e-01 3.848561236515444291e-03
5.204136574452788988e-01 3.872282571453689384e-03
5.207727068866846443e-01 3.895912008438780563e-03
5.211320040473796933e-01 3.920124657405615713e-03
5.214915490982733326e-01 3.944245412352471482e-03
5.218513422103925326e-01 3.968046595575221332e-03
5.222113835548825023e-01 3.991865763212668235e-03
5.225716733030061345e-01 4.016043080961972760e-03
5.229322116261451159e-01 4.040693641453431753e-03
5.232929986957988167e-01 4.065021082772995314e-03
5.236540346835851789e-01 4.089022812079491642e-03
5.240153197612404945e-01 4.113497463309388064e-03
5.243768541006197381e-01 4.138446882779772511e-03
5.247386378736959012e-01 4.163183635787894542e-03
5.251006712525612130e-01 4.187820867614910555e-03
5.254629544094263638e-01 4.213048995214912704e-03
5.258254875166210596e-01 4.237830974355670521e-03
5.261882707465934672e-01 4.262973523492362936e-03
5.265513042719111025e-01 4.288245975092381396e-03
5.269145882652606083e-01 4.313067749495276895e-03
5.272781228994474212e-01 4.338366109480648256e-03
5.276419083473964378e-01 4.364142734943620393e-03
5.280059447821519036e-01 4.388999013861859776e-03
5.283702323768773024e-01 4.414215260515826772e-03
5.287347713048555775e-01 4.440846218563923933e-03
5.290995617394892436e-01 4.466083645038877378e-03
5.294646038543008304e-01 4.491799276862993781e-03
5.298298978229319944e-01 4.517994686067406881e-03
5.301954438191444074e-01 4.543493029311453449e-03
5.305612420168197563e-01 4.569824533617408181e-03
5.309272925899597428e-01 4.596401330843369153e-03
5.312935957126858622e-01 4.622631809433583837e-03
5.316601515592398464e-01 4.649225044318629381e-03
5.320269603039836648e-01 4.675350612830997746e-03
5.323940221213995239e-01 4.701362423500051596e-03
5.327613371860903113e-01 4.728926880213817248e-03
5.331289056727789299e-01 4.755187050243532554e-03
5.334967277563091859e-01 4.781928436908482009e-03
5.338648036116452333e-01 4.808554160711407330e-03
5.342331334138720189e-01 4.835422414469440350e-03
5.346017173381953924e-01 4.862893466468725702e-03
5.349705555599422180e-01 4.890127966601166484e-03
5.353396482545600410e-01 4.916883450959706574e-03
5.357089955976173101e-01 4.944603169687515447e-03
5.360785977648040435e-01 4.971238986199736677e-03
5.364484549319313844e-01 4.999081520837643684e-03
5.368185672749313797e-01 5.026924954405426541e-03
5.371889349698579785e-01 5.054162687480831008e-03
5.375595581928862554e-01 5.082247395249648789e-03
5.379304371203129653e-01 5.110088318012874324e-03
5.383015719285563216e-01 5.137805350758755871e-03
5.386729627941566623e-01 5.165640833888184187e-03
5.390446098937756725e-01 5.194204229857728346e-03
5.394165134041970511e-01 5.221177444608379216e-03
5.397886735023266214e-01 5.249732535682755975e-03
5.401610903651922202e-01 5.278038442551614799e-03
5.405337641699436979e-01 5.307073975070290828e-03
5.409066950938531404e-01 5.335859300522202697e-03
5.412798833143152022e-01 5.364146984344257338e-03
5.416533290088463293e-01 5.392549495610367803e-03
5.420270323550862024e-01 5.421312775308989931e-03
5.424009935307965158e-01 5.450437311633066391e-03
5.427752127138617544e-01 5.479306376476143423e-03
5.431496900822891938e-01 5.508289036383533753e-03
5.435244258142089002e-01 5.537137454929781481e-03
5.438994200878737306e-01 5.565974253583858347e-03
5.442746730816597767e-01 5.595666565048868814e-03
5.446501849740659207e-01 5.624726877318105348e-03
5.450259559437142798e-01 5.654270694351959912e-03
5.454019861693504279e-01 5.683801206316701181e-03
5.457782758298428405e-01 5.713193050288565070e-03
5.461548251041837831e-01 5.742943617161373575e-03
5.465316341714886450e-01 5.772179751416801723e-03
5.469087032109969382e-01 5.802647814651905149e-03
5.472860324020712985e-01 5.832225156383812059e-03
5.476636219241983738e-01 5.862034731155383108e-03
5.480414719569884907e-01 5.892452279015275574e-03
5.484195826801760987e-01 5.922350155806472595e-03
5.487979542736195482e-01 5.952479189662593026e-03
5.491765869173013126e-01 5.983216162940996168e-03
5.495554807913279882e-01 6.013430165206714792e-03
5.499346360759302943e-01 6.044000041565581599e-03
5.503140529514635171e-01 6.074925962629610689e-03
5.506937315984075099e-01 6.105325383255652896e-03
5.510736721973661378e-01 6.135953349852880587e-03
5.514538749290686104e-01 6.166809660611528680e-03
5.518343399743679267e-01 6.197894098049236931e-03
5.522150675142426524e-01 6.228067611304740660e-03
5.525960577297956977e-01 6.259859918459004594e-03
5.529773108022552064e-01 6.290739329617075007e-03
5.533588269129743331e-01 6.321463868551772426e-03
5.537406062434313547e-01 6.352794052528033288e-03
5.541226489752292261e-01 6.384476414046747449e-03
5.545049552900971346e-01 6.415875213097301660e-03
5.548875253698890564e-01 6.447370702083580520e-03
5.552703593965845341e-01 6.479471641088974977e-03
5.556534575522886765e-01 6.511031638395124548e-03
5.560368200192323807e-01 6.542686306440783153e-03
5.564204469797716657e-01 6.574435026380665015e-03
5.568043386163893382e-01 6.606277172502008146e-03
5.571884951116933271e-01 6.638467708276567930e-03
5.575729166484180155e-01 6.670494976787711382e-03
5.579576034094234638e-01 6.702997663870209274e-03
5.583425555776960758e-01 6.735079487852691123e-03
5.587277733363485988e-01 6.767763888456183180e-03
5.591132568686200122e-01 6.799897201758792024e-03
5.594990063578757500e-01 6.831990740528164421e-03
5.598850219876078116e-01 6.864685492677341343e-03
5.602713039414346508e-01 6.897339430921191686e-03
5.606578524031013977e-01 6.929694565688144896e-03
5.610446675564800811e-01 6.962906989103222546e-03
5.614317495855697393e-01 6.995561843925186644e-03
5.618190986744959758e-01 7.028172336511311069e-03
5.622067150075116260e-01 7.061510478145127667e-03
5.625945987689965344e-01 7.094545462197348815e-03
5.629827501434579995e-01 7.128049692120977734e-03
5.633711693155304401e-01 7.160990832822791523e-03
5.637598564699757286e-01 7.193754429339097381e-03
5.641488117916831913e-01 7.227501736720224647e-03
5.645380354656694966e-01 7.260811960884708434e-03
5.649275276770794330e-01 7.294847078331779568e-03
5.653172886111850204e-01 7.327925874450133721e-03
5.657073184533865096e-01 7.362375224805380036e-03
5.660976173892118268e-01 7.395736549883987279e-03
5.664881856043170183e-01 7.429302586491574531e-03
5.668790232844859167e-01 7.463331830601080234e-03
5.672701306156311407e-01 7.497175923902754668e-03
5.676615077837930956e-01 7.531222733519027379e-03
5.680531549751406395e-01 7.565471604599620196e-03
5.684450723759710833e-01 7.599532600894447036e-03
5.688372601727103017e-01 7.633534423325559481e-03
5.692297185519127334e-01 7.668125352673701468e-03
5.696224477002617137e-01 7.702265964453888954e-03
5.700154478045690309e-01 7.736864439153126605e-03
5.704087190517757033e-01 7.771400415781363688e-03
5.708022616289516460e-01 7.805872924815670383e-03
5.711960757232955599e-01 7.840411050938175808e-03
5.715901615221355980e-01 7.875664380769203596e-03
5.719845192129291434e-01 7.909940979968412694e-03
5.723791489832628088e-01 7.944670879493052201e-03
5.727740510208528812e-01 7.979983703842122994e-03
5.731692255135445446e-01 8.015097625199788314e-03
5.735646726493131009e-01 8.050272068735415606e-03
5.739603926162636371e-01 8.085766697754216692e-03
5.743563856026306924e-01 8.120017102354109770e-03
5.747526517967785908e-01 8.155758564323550494e-03
5.751491913872019968e-01 8.190644601324029161e-03
5.755460045625254706e-01 8.226890242349323493e-03
5.759430915115035798e-01 8.261887225691991882e-03
5.763404524230214543e-01 8.297329460438443438e-03
5.767380874860938977e-01 8.333085761937572555e-03
5.771359968898667203e-01 8.369155302699996662e-03
5.775341808236160723e-01 8.404102040307816213e-03
5.779326394767486663e-01 8.439881924059934246e-03
