# Bandpower weights for C of ggl in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# theta[arcmin]      R(theta)
4.107806210475019593e-01 6.646443794527162607e-02
4.110640312739964886e-01 6.826814443368599272e-02
4.113476370339519406e-01 7.009781505738718610e-02
4.116314384622727363e-01 7.195352120537189256e-02
4.119154356939565553e-01 7.383532574229069445e-02
4.121996288640942807e-01 7.574330012868876749e-02
4.124840181078698320e-01 7.767751617524827623e-02
4.127686035605604431e-01 7.963799867284906964e-02
4.130533853575367176e-01 8.162486545850455855e-02
4.133383636342626288e-01 8.363813005618085661e-02
4.136235385262956865e-01 8.567787204830858150e-02
4.139089101692867145e-01 8.774418255223830065e-02
4.141944786989804062e-01 8.983705989919785195e-02
4.144802442512148799e-01 9.195663661060239635e-02
4.147662069619221237e-01 9.410291904443253419e-02
4.150523669671278282e-01 9.627599828461347320e-02
4.153387244029515535e-01 9.847594471477948141e-02
4.156252794056068955e-01 1.007027708319423315e-01
4.159120321114011531e-01 1.029565800651326135e-01
4.161989826567357720e-01 1.052374305106487801e-01
4.164861311781065112e-01 1.075453303649479414e-01
4.167734778121031103e-01 1.098804219521747338e-01
4.170610226954095667e-01 1.122426870155171091e-01
4.173487659648041914e-01 1.146322055302247678e-01
4.176367077571596087e-01 1.170490721018172670e-01
4.179248482094430339e-01 1.194932889515985808e-01
4.182131874587161069e-01 1.219649778533507811e-01
4.185017256421348919e-01 1.244641247185422211e-01
4.187904628969501553e-01 1.269908241122423842e-01
4.190793993605075873e-01 1.295451294518611129e-01
4.193685351702473585e-01 1.321271083485910380e-01
4.196578704637044521e-01 1.347367838274501073e-01
4.199474053785089978e-01 1.373742221092565108e-01
4.202371400523858824e-01 1.400395053490977870e-01
4.205270746231549728e-01 1.427326540924959697e-01
4.208172092287313926e-01 1.454537022840151628e-01
4.211075440071251896e-01 1.482027799179658489e-01
4.213980790964418910e-01 1.509798727131461682e-01
4.216888146348822808e-01 1.537850792419655499e-01
4.219797507607421783e-01 1.566183811756856614e-01
4.222708876124131594e-01 1.594798939804553950e-01
4.225622253283820573e-01 1.623696663682514529e-01
4.228537640472314618e-01 1.652876928721722927e-01
4.231455039076395530e-01 1.682340910826014835e-01
4.234374450483798236e-01 1.712088718860932945e-01
4.237295876083219115e-01 1.742120993900342085e-01
4.240219317264312116e-01 1.772438192168488136e-01
4.243144775417688197e-01 1.803040955705988158e-01
4.246072251934919772e-01 1.833929736295807911e-01
4.249001748208537932e-01 1.865104584051331948e-01
4.251933265632034664e-01 1.896566522631796814e-01
4.254866805599863966e-01 1.928315383197716781e-01
4.257802369507440732e-01 1.960352399069590634e-01
4.260739958751145195e-01 1.992678006518454892e-01
4.263679574728317379e-01 2.025291576869948373e-01
4.266621218837263751e-01 2.058194777947971177e-01
4.269564892477256124e-01 2.091387382624879943e-01
4.272510597048529424e-01 2.124870224111710115e-01
4.275458333952286694e-01 2.158643482379653811e-01
4.278408104590695760e-01 2.192707771173133813e-01
4.281359910366893673e-01 2.227062793142395303e-01
4.284313752684984489e-01 2.261710759761884626e-01
4.287269632950042042e-01 2.296649977331917114e-01
4.290227552568107727e-01 2.331882681504929833e-01
4.293187512946194384e-01 2.367407825162865798e-01
4.296149515492285742e-01 2.403226963740446864e-01
4.299113561615336421e-01 2.439339238311331037e-01
4.302079652725273040e-01 2.475746219771625678e-01
4.305047790232994775e-01 2.512448015723271477e-01
4.308017975550375023e-01 2.549444970315973835e-01
4.310990210090261399e-01 2.586737161798347562e-01
4.313964495266475185e-01 2.624325172509230919e-01
4.316940832493813551e-01 2.662209589610357585e-01
4.319919223188050661e-01 2.700390201603978246e-01
4.322899668765935455e-01 2.738868390593517388e-01
4.325882170645196645e-01 2.777642840494418119e-01
4.328866730244538830e-01 2.816716032914604595e-01
4.331853348983648044e-01 2.856086898543429564e-01
4.334842028283187876e-01 2.895756281615130545e-01
4.337832769564802238e-01 2.935724184435404838e-01
4.340825574251115371e-01 2.975991457820517661e-01
4.343820443765735173e-01 3.016557799298297260e-01
4.346817379533250425e-01 3.057424352700101600e-01
4.349816382979232454e-01 3.098590498071101540e-01
4.352817455530236246e-01 3.140057684810903527e-01
4.355820598613800998e-01 3.181825267985696204e-01
4.358825813658450676e-01 3.223894099259829726e-01
4.361833102093696790e-01 3.266263489414972798e-01
4.364842465350034506e-01 3.308935851954288299e-01
4.367853904858946534e-01 3.351908910512985673e-01
4.370867422052903684e-01 3.395184133929333714e-01
4.373883018365365416e-01 3.438762060784620878e-01
4.376900695230780403e-01 3.482643890131437159e-01
4.379920454084585413e-01 3.526828203565897657e-01
4.382942296363207535e-01 3.571315515427921916e-01
4.385966223504067507e-01 3.616106344842465736e-01
4.388992236945575831e-01 3.661201215752675209e-01
4.392020338127134993e-01 3.706601345144103776e-01
4.395050528489141128e-01 3.752303812591711307e-01
4.398082809472985688e-01 3.798312935115821243e-01
4.401117182521052107e-01 3.844625746095319263e-01
4.404153649076720245e-01 3.891243796344550643e-01
4.407192210584365832e-01 3.938166878179333863e-01
4.410232868489361024e-01 3.985396581719885534e-01
4.413275624238073847e-01 4.032931603931568798e-01
4.416320479277872635e-01 4.080772432861985988e-01
4.419367435057122706e-01 4.128919561299145280e-01
4.422416493025189688e-01 4.177373109545650665e-01
4.425467654632437298e-01 4.226133569878021690e-01
4.428520921330231785e-01 4.275200671420065768e-01
4.431576294570939711e-01 4.324574895805882169e-01
4.434633775807930722e-01 4.374256338701253966e-01
4.437693366495575886e-01 4.424245087007598332e-01
4.440755068089250468e-01 4.474541616269278044e-01
4.443818882045334484e-01 4.525145204216124983e-01
4.446884809821211038e-01 4.576057113730006565e-01
4.449952852875269094e-01 4.627277008988621154e-01
4.453023012666905145e-01 4.678805353709609149e-01
4.456095290656522101e-01 4.730641372933184763e-01
4.459169688305529844e-01 4.782786762529061542e-01
4.462246207076346338e-01 4.835240315044617154e-01
4.465324848432399296e-01 4.888002047018093488e-01
4.468405613838125623e-01 4.941074534603059343e-01
4.471488504758973082e-01 4.994454816871574665e-01
4.474573522661400293e-01 5.048143742561376213e-01
4.477660669012876737e-01 5.102141740211344478e-01
4.480749945281884972e-01 5.156450568522858990e-01
4.483841352937921743e-01 5.211068469419658511e-01
4.486934893451495765e-01 5.265994517903361816e-01
4.490030568294132718e-01 5.321231369926274768e-01
4.493128378938371359e-01 5.376777197969092592e-01
4.496228326857766300e-01 5.432632405585492430e-01
4.499330413526890782e-01 5.488798326012227502e-01
4.502434640421332235e-01 5.545273994070157864e-01
4.505541009017701160e-01 5.602059346484432600e-01
4.508649520793622245e-01 5.659155729644774757e-01
4.511760177227741031e-01 5.716560709698377263e-01
4.514872979799723351e-01 5.774276093877058758e-01
4.517987929990256446e-01 5.832302284940432680e-01
4.521105029281047849e-01 5.890637741871085353e-01
4.524224279154829276e-01 5.949283815121720886e-01
4.527345681095353291e-01 6.008239911295444324e-01
4.530469236587397752e-01 6.067506408259891737e-01
4.533594947116764140e-01 6.127082185054286700e-01
4.536722814170279228e-01 6.186969109935841482e-01
4.539852839235795634e-01 6.247167065290603061e-01
4.542985023802191824e-01 6.307673366011469218e-01
4.546119369359374884e-01 6.368490912269356707e-01
4.549255877398278858e-01 6.429617493057252497e-01
4.552394549410866409e-01 6.491056051772776669e-01
4.555535386890129379e-01 6.552802248117007844e-01
4.558678391330091562e-01 6.614860613755290109e-01
4.561823564225804262e-01 6.677228340391084815e-01
4.564970907073352402e-01 6.739905219898298938e-01
4.568120421369853967e-01 6.802891573646567824e-01
4.571272108613456675e-01 6.866188813236572264e-01
4.574425970303345745e-01 6.929796195589594809e-01
4.577582007939737241e-01 6.993711852909209048e-01
4.580740223023884727e-01 7.057938294706536109e-01
4.583900617058076499e-01 7.122473632645743846e-01
4.587063191545635576e-01 7.187318168904303084e-01
4.590227947990926927e-01 7.252472773714730980e-01
4.593394887899349133e-01 7.317936063829443283e-01
4.596564012777341057e-01 7.383707188754320416e-01
4.599735324132380176e-01 7.449788722729064894e-01
4.602908823472984245e-01 7.516178094419043720e-01
4.606084512308712409e-01 7.582875575240760613e-01
4.609262392150165755e-01 7.649883196557708542e-01
4.612442464508985651e-01 7.717198323772014312e-01
4.615624730897858186e-01 7.784822995336041496e-01
4.618809192830512500e-01 7.852752739214649003e-01
4.621995851821720791e-01 7.920991967318682381e-01
4.625184709387302195e-01 7.989540369082255289e-01
4.628375767044121680e-01 8.058393983698683982e-01
4.631569026310088932e-01 8.127556076503096305e-01
4.634764488704163354e-01 8.197025691168257078e-01
4.637962155746350179e-01 8.266801229374162174e-01
4.641162028957703800e-01 8.336883536549108964e-01
4.644364109860329437e-01 8.407272851270033431e-01
4.647568399977379805e-01 8.477968787639417192e-01
4.650774900833062331e-01 8.548970317681426900e-01
4.653983613952633047e-01 8.620277023207922884e-01
4.657194540862399923e-01 8.691891028062015412e-01
4.660407683089725639e-01 8.763809367359325364e-01
4.663623042163027033e-01 8.836033525860519378e-01
4.666840619611774543e-01 8.908561775650684078e-01
4.670060416966492212e-01 8.981393654282497918e-01
4.673282435758762676e-01 9.054531311304638841e-01
4.676506677521224398e-01 9.127974304183759102e-01
4.679733143787573324e-01 9.201719528286101957e-01
4.682961836092563446e-01 9.275767809394220853e-01
4.686192755972006241e-01 9.350119990117156110e-01
4.689425904962775116e-01 9.424774236951657391e-01
4.692661284602802074e-01 9.499732060831350688e-01
4.695898896431081604e-01 9.574993642925625492e-01
4.699138741987669565e-01 9.650553014102164484e-01
4.702380822813683747e-01 9.726416451214375813e-01
4.705625140451304422e-01 9.802581380918929943e-01
4.708871696443777677e-01 9.879046565039770744e-01
4.712120492335413746e-01 9.955814227956647500e-01
4.715371529671588124e-01 1.003288032903969729e+00
4.718624809998743230e-01 1.011024779176272759e+00
4.721880334864386186e-01 1.018791393397908251e+00
4.725138105817094925e-01 1.026587815480453303e+00
4.728398124406513192e-01 1.034414270127006263e+00
4.731660392183355546e-01 1.042270411793233764e+00
4.734924910699405132e-01 1.050156465648634851e+00
4.738191681507517017e-01 1.058072298642968256e+00
4.741460706161616523e-01 1.066017702340131823e+00
4.744731986216701447e-01 1.073993050017065132e+00
4.748005523228844282e-01 1.081997839496483094e+00
4.751281318755186667e-01 1.090032298082834528e+00
4.754559374353948265e-01 1.098096360485172340e+00
4.757839691584423436e-01 1.106189736544517688e+00
4.761122272006981238e-01 1.114312580302738276e+00
4.764407117183068197e-01 1.122464973477389050e+00
4.767694228675207202e-01 1.130646772570831793e+00
4.770983608046999169e-01 1.138857679699519565e+00
4.774275256863124706e-01 1.147098078142978927e+00
4.777569176689343555e-01 1.155367668691269722e+00
4.780865369092495154e-01 1.163666377727139434e+00
4.784163835640501405e-01 1.171994130459234285e+00
4.787464577902365570e-01 1.180351161386167247e+00
4.790767597448170600e-01 1.188737085590210629e+00
4.794072895849086358e-01 1.197152059610575359e+00
4.797380474677365170e-01 1.205595928338349943e+00
4.800690335506344053e-01 1.214068692054092624e+00
4.804002479910446932e-01 1.222570271898169247e+00
4.807316909465180754e-01 1.231100667446830776e+00
4.810633625747142705e-01 1.239659638546928733e+00
4.813952630334015215e-01 1.248247342641334967e+00
4.817273924804572616e-01 1.256863536861384967e+00
4.820597510738675040e-01 1.265508379251594873e+00
4.823923389717272858e-01 1.274181624220264375e+00
4.827251563322410011e-01 1.282883348782491550e+00
4.830582033137219011e-01 1.291613303629070009e+00
4.833914800745926499e-01 1.300371893771956611e+00
4.837249867733851572e-01 1.309158457138652309e+00
4.840587235687406897e-01 1.317973233439992953e+00
4.843926906194098159e-01 1.326816133418302179e+00
4.847268880842529604e-01 1.335687233760491033e+00
4.850613161222398495e-01 1.344586193043275868e+00
4.853959748924500661e-01 1.353513085861574705e+00
4.857308645540728831e-01 1.362467903648285183e+00
4.860659852664074299e-01 1.371450468174012949e+00
4.864013371888627479e-01 1.380460939481424010e+00
4.867369204809576799e-01 1.389498796137334402e+00
4.870727353023214801e-01 1.398564281596072378e+00
4.874087818126932592e-01 1.407657557075892019e+00
4.877450601719223178e-01 1.416778094603353244e+00
4.880815705399684790e-01 1.425926052956507206e+00
4.884183130769017556e-01 1.435101419294898539e+00
4.887552879429025166e-01 1.444304005966624782e+00
4.890924952982619311e-01 1.453533710574653304e+00
4.894299353033814692e-01 1.462790429501681366e+00
4.897676081187734010e-01 1.472074323038228272e+00
4.901055139050606857e-01 1.481385199264348973e+00
4.904436528229771386e-01 1.490723041780855906e+00
4.907820250333674861e-01 1.500087476949731879e+00
4.911206306971874214e-01 1.509478753551320107e+00
4.914594699755037155e-01 1.518896854309348177e+00
4.917985430294941618e-01 1.528341220467595019e+00
4.921378500204476869e-01 1.537812281972557704e+00
4.924773911097648504e-01 1.547309838902054535e+00
4.928171664589571233e-01 1.556833506517989685e+00
4.931571762296478312e-01 1.566383718477693421e+00
4.934974205835714889e-01 1.575959996710518896e+00
4.938378996825742440e-01 1.585562501645326305e+00
4.941786136886140990e-01 1.595190749377827455e+00
4.945195627637606339e-01 1.604844991484585481e+00
4.948607470701952282e-01 1.614525111163628512e+00
4.952021667702112273e-01 1.624231176974107793e+00
4.955438220262139981e-01 1.633962697038131351e+00
4.958857130007207625e-01 1.643720018538329608e+00
4.962278398563609860e-01 1.653502834015447176e+00
4.965702027558764886e-01 1.663311021371530307e+00
4.969128018621211118e-01 1.673144457271393826e+00
4.972556373380612738e-01 1.683003112233226295e+00
4.975987093467755251e-01 1.692887242872855857e+00
4.979420180514552707e-01 1.702796248170692417e+00
4.982855636154043255e-01 1.712730191784336942e+00
4.986293462020392475e-01 1.722688945953334771e+00
4.989733659748893380e-01 1.732672767896046961e+00
4.993176230975965302e-01 1.742681143481980000e+00
4.996621177339158337e-01 1.752714038363874627e+00
5.000068500477153899e-01 1.762771612958853984e+00
5.003518202029760831e-01 1.772853541349186157e+00
5.006970283637922625e-01 1.782959788061436956e+00
5.010424746943710206e-01 1.793090219244669825e+00
5.013881593590331365e-01 1.803244896936304631e+00
5.017340825222127432e-01 1.813423488807280437e+00
5.020802443484572164e-01 1.823626055543351443e+00
5.024266450024276187e-01 1.833852559433591489e+00
5.027732846488986995e-01 1.844102862951170874e+00
5.031201634527584510e-01 1.854376627377967601e+00
5.034672815790092182e-01 1.864673711023193459e+00
5.038146391927668111e-01 1.874994674651696336e+00
5.041622364592609484e-01 1.885338775094168362e+00
5.045100735438355910e-01 1.895706171010700603e+00
5.048581506119484974e-01 1.906096415008331935e+00
5.052064678291718902e-01 1.916509969796603707e+00
5.055550253611920120e-01 1.926946386315327997e+00
5.059038233738093471e-01 1.937405619665112155e+00
5.062528620329388440e-01 1.947887522350456813e+00
5.066021415046101373e-01 1.958392151046732810e+00
5.069516619549671033e-01 1.968919048463146471e+00
5.073014235502684155e-01 1.979468475543778361e+00
5.076514264568873225e-01 1.990040075219631888e+00
5.080016708413122029e-01 2.000633902137944453e+00
5.083521568701457882e-01 2.011249803752440446e+00
5.087028847101061624e-01 2.021887626273880745e+00
5.090538545280262062e-01 2.032547110116821987e+00
5.094050664908540416e-01 2.043228517501002095e+00
5.097565207656529207e-01 2.053931378034651090e+00
5.101082175196011148e-01 2.064655638314795372e+00
5.104601569199928024e-01 2.075401455916443538e+00
5.108123391342369590e-01 2.086168461026294274e+00
5.111647643298585786e-01 2.096956598846774877e+00
5.115174326744980071e-01 2.107765814363017576e+00
5.118703443359111649e-01 2.118595839127130009e+00
5.122234994819697684e-01 2.129446723015899323e+00
5.125768982806614416e-01 2.140318088260083851e+00
5.129305409000897154e-01 2.151210090630965688e+00
5.132844275084740282e-01 2.162122564848961037e+00
5.136385582741497258e-01 2.173055236552829506e+00
5.139929333655686161e-01 2.184008261535125062e+00
5.143475529512985256e-01 2.194981255617934224e+00
5.147024172000235209e-01 2.205974265755436647e+00
5.150575262805443533e-01 2.216986795517924325e+00
5.154128803617780141e-01 2.228019107778602681e+00
5.157684796127578464e-01 2.239071140135839411e+00
5.161243242026342104e-01 2.250142391765618477e+00
5.164804143006739290e-01 2.261233235955554033e+00
5.168367500762606204e-01 2.272343059421128686e+00
5.171933316988948093e-01 2.283471905347711495e+00
5.175501593381940380e-01 2.294619707104756490e+00
5.179072331638927551e-01 2.305786176359631678e+00
5.182645533458425380e-01 2.316971577329490550e+00
5.186221200540122034e-01 2.328175176190201867e+00
5.189799334584878077e-01 2.339397458673731833e+00
5.193379937294726467e-01 2.350637798545871071e+00
5.196963010372875891e-01 2.361896347668433371e+00
5.200548555523710759e-01 2.373172811112607139e+00
5.204136574452788988e-01 2.384467453322050456e+00
5.207727068866846443e-01 2.395779415918068533e+00
5.211320040473796933e-01 2.407109186857049554e+00
5.214915490982733326e-01 2.418456354527152907e+00
5.218513422103925326e-01 2.429820843882835479e+00
5.222113835548825023e-01 2.441202466158681528e+00
5.225716733030061345e-01 2.452601258607740586e+00
5.229322116261451159e-01 2.464016689893645751e+00
5.232929986957988167e-01 2.475448909133161735e+00
5.236540346835851789e-01 2.486898066810265817e+00
5.240153197612404945e-01 2.498363513538814029e+00
5.243768541006197381e-01 2.509845512710932702e+00
5.247386378736959012e-01 2.521343410872609603e+00
5.251006712525612130e-01 2.532857240553678224e+00
5.254629544094263638e-01 2.544387265338223791e+00
5.258254875166210596e-01 2.555933173447417328e+00
5.261882707465934672e-01 2.567494419705108832e+00
5.265513042719111025e-01 2.579071266600035273e+00
5.269145882652606083e-01 2.590663165998901896e+00
5.272781228994474212e-01 2.602270612850670073e+00
5.276419083473964378e-01 2.613892940773312024e+00
5.280059447821519036e-01 2.625530062492646088e+00
5.283702323768773024e-01 2.637182007241389847e+00
5.287347713048555775e-01 2.648848570489304777e+00
5.290995617394892436e-01 2.660529781076666378e+00
5.294646038543008304e-01 2.672225080908263717e+00
5.298298978229319944e-01 2.683934379040676443e+00
5.301954438191444074e-01 2.695657701980284315e+00
5.305612420168197563e-01 2.707394958560574771e+00
5.309272925899597428e-01 2.719145820782194800e+00
5.312935957126858622e-01 2.730910195543943875e+00
5.316601515592398464e-01 2.742687989335796050e+00
5.320269603039836648e-01 2.754478870711536409e+00
5.323940221213995239e-01 2.766282863180862694e+00
5.327613371860903113e-01 2.778099871436281898e+00
5.331289056727789299e-01 2.789929441849954284e+00
5.334967277563091859e-01 2.801771596136717335e+00
5.338648036116452333e-01 2.813626356293058794e+00
5.342331334138720189e-01 2.825493385110385614e+00
5.346017173381953924e-01 2.837372463548236023e+00
5.349705555599422180e-01 2.849263371443809589e+00
5.353396482545600410e-01 2.861166128188530333e+00
5.357089955976173101e-01 2.873080391901501329e+00
5.360785977648040435e-01 2.885006422266013448e+00
5.364484549319313844e-01 2.896943513826807592e+00
5.368185672749313797e-01 2.908891804370745238e+00
5.371889349698579785e-01 2.920851069061972893e+00
5.375595581928862554e-01 2.932821081958258969e+00
5.379304371203129653e-01 2.944801737501799188e+00
5.383015719285563216e-01 2.956792929677312110e+00
5.386729627941566623e-01 2.968794308406468296e+00
5.390446098937756725e-01 2.980806009715202709e+00
5.394165134041970511e-01 2.992827681965446462e+00
5.397886735023266214e-01 3.004858971810863810e+00
5.401610903651922202e-01 3.016900013877460651e+00
5.405337641699436979e-01 3.028950575835863912e+00
5.409066950938531404e-01 3.041010424275152779e+00
5.412798833143152022e-01 3.053079201848661661e+00
5.416533290088463293e-01 3.065157164598729445e+00
5.420270323550862024e-01 3.077243707764685254e+00
5.424009935307965158e-01 3.089339086862934902e+00
5.427752127138617544e-01 3.101442694571128200e+00
5.431496900822891938e-01 3.113554538705638475e+00
5.435244258142089002e-01 3.125674503443139685e+00
5.438994200878737306e-01 3.137802596323719495e+00
5.442746730816597767e-01 3.149938204971205469e+00
5.446501849740659207e-01 3.162081583229463533e+00
5.450259559437142798e-01 3.174232240492423696e+00
5.454019861693504279e-01 3.186390181625251117e+00
5.457782758298428405e-01 3.198555037945677082e+00
5.461548251041837831e-01 3.210726813186932649e+00
5.465316341714886450e-01 3.222905261530060184e+00
5.469087032109969382e-01 3.235090136135253314e+00
5.472860324020712985e-01 3.247281314184548684e+00
5.476636219241983738e-01 3.259478672351558526e+00
5.480414719569884907e-01 3.271682086795937749e+00
5.484195826801760987e-01 3.283891307756106936e+00
5.487979542736195482e-01 3.296105833423891962e+00
5.491765869173013126e-01 3.308325913888380931e+00
5.495554807913279882e-01 3.320551422869313374e+00
5.499346360759302943e-01 3.332781604193386649e+00
5.503140529514635171e-01 3.345016832743588964e+00
5.506937315984075099e-01 3.357256854210428187e+00
5.510736721973661378e-01 3.369501287089533115e+00
5.514538749290686104e-01 3.381750001101040848e+00
5.518343399743679267e-01 3.394002739011998226e+00
5.522150675142426524e-01 3.406259622237483686e+00
5.525960577297956977e-01 3.418520139306456596e+00
5.529773108022552064e-01 3.430784030439472332e+00
5.533588269129743331e-01 3.443051542309630619e+00
5.537406062434313547e-01 3.455322160586734359e+00
5.541226489752292261e-01 3.467595877383408354e+00
5.545049552900971346e-01 3.479872176081597601e+00
5.548875253698890564e-01 3.492151174574942285e+00
5.552703593965845341e-01 3.504432736315267416e+00
5.556534575522886765e-01 3.516716087031888094e+00
5.560368200192323807e-01 3.529002107905042429e+00
5.564204469797716657e-01 3.541289512999814981e+00
5.568043386163893382e-01 3.553578545063935223e+00
5.571884951116933271e-01 3.565869319595737608e+00
5.575729166484180155e-01 3.578161184934866679e+00
5.579576034094234638e-01 3.590454255307754305e+00
5.583425555776960758e-01 3.602747876746286160e+00
5.587277733363485988e-01 3.615042418504300858e+00
5.591132568686200122e-01 3.627337481292089549e+00
5.594990063578757500e-01 3.639632792912316006e+00
5.598850219876078116e-01 3.651928337057057217e+00
5.602713039414346508e-01 3.664223454896450516e+00
5.606578524031013977e-01 3.676518514082738331e+00
5.610446675564800811e-01 3.688812854073612701e+00
5.614317495855697393e-01 3.701106584667367194e+00
5.618190986744959758e-01 3.713399815696384554e+00
5.622067150075116260e-01 3.725691368774454837e+00
5.625945987689965344e-01 3.737981996094044135e+00
5.629827501434579995e-01 3.750270903718720295e+00
5.633711693155304401e-01 3.762558069957663509e+00
5.637598564699757286e-01 3.774843601926610059e+00
5.641488117916831913e-01 3.787126831779205727e+00
5.645380354656694966e-01 3.799407606962935890e+00
5.649275276770794330e-01 3.811686291480980593e+00
5.653172886111850204e-01 3.823961956396041195e+00
5.657073184533865096e-01 3.836234835326765680e+00
5.660976173892118268e-01 3.848504514791385223e+00
5.664881856043170183e-01 3.860771098314465188e+00
5.668790232844859167e-01 3.873033911960539033e+00
5.672701306156311407e-01 3.885293058038228775e+00
5.676615077837930956e-01 3.897548249744274163e+00
5.680531549751406395e-01 3.909799199517653978e+00
5.684450723759710833e-01 3.922045878562044674e+00
5.688372601727103017e-01 3.934288257716906489e+00
5.692297185519127334e-01 3.946525658204722120e+00
5.696224477002617137e-01 3.958758049431458481e+00
5.700154478045690309e-01 3.970985270497331854e+00
5.704087190517757033e-01 3.983207159949836651e+00
5.708022616289516460e-01 3.995423425767678172e+00
5.711960757232955599e-01 4.007633905270767016e+00
5.715901615221355980e-01 4.019838435226827933e+00
5.719845192129291434e-01 4.032036461478733180e+00
5.723791489832628088e-01 4.044228600321132738e+00
5.727740510208528812e-01 4.056413515447402141e+00
5.731692255135445446e-01 4.068591822157602067e+00
5.735646726493131009e-01 4.080763093946056408e+00
5.739603926162636371e-01 4.092926903514048753e+00
5.743563856026306924e-01 4.105083604631201588e+00
5.747526517967785908e-01 4.117232508286739368e+00
5.751491913872019968e-01 4.129373185221640874e+00
5.755460045625254706e-01 4.141506118103191803e+00
5.759430915115035798e-01 4.153630485500416469e+00
5.763404524230214543e-01 4.165746377951877299e+00
5.767380874860938977e-01 4.177853363859973967e+00
5.771359968898667203e-01 4.189951532764495390e+00
5.775341808236160723e-01 4.202040451910461272e+00
