# Bandpower weights for C of ggl in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# theta[arcmin]      R(theta)
4.644364109860329437e-01 2.833670316324920805e+03
4.647568399977379805e-01 2.857492972071432632e+03
4.650774900833062331e-01 2.881418699663784082e+03
4.653983613952633047e-01 2.905447421075502916e+03
4.657194540862399923e-01 2.929579055374348627e+03
4.660407683089725639e-01 2.953813520879321459e+03
4.663623042163027033e-01 2.978150732356273238e+03
4.666840619611774543e-01 3.002590603375906994e+03
4.670060416966492212e-01 3.027133044509886531e+03
4.673282435758762676e-01 3.051777964746964244e+03
4.676506677521224398e-01 3.076525270647901380e+03
4.679733143787573324e-01 3.101374866798625590e+03
4.682961836092563446e-01 3.126326655212090827e+03
4.686192755972006241e-01 3.151380536050787214e+03
4.689425904962775116e-01 3.176536406756558335e+03
4.692661284602802074e-01 3.201794163318697429e+03
4.695898896431081604e-01 3.227153699065093406e+03
4.699138741987669565e-01 3.252614904919852052e+03
4.702380822813683747e-01 3.278177670287713681e+03
4.705625140451304422e-01 3.303841881203158664e+03
4.708871696443777677e-01 3.329607422726574896e+03
4.712120492335413746e-01 3.355474177018772025e+03
4.715371529671588124e-01 3.381442023950982275e+03
4.718624809998743230e-01 3.407510841522263945e+03
4.721880334864386186e-01 3.433680504873531390e+03
4.725138105817094925e-01 3.459950887833542311e+03
4.728398124406513192e-01 3.486321861150770474e+03
4.731660392183355546e-01 3.512793293690314840e+03
4.734924910699405132e-01 3.539365052078200733e+03
4.738191681507517017e-01 3.566037000625456585e+03
4.741460706161616523e-01 3.592809001250110214e+03
4.744731986216701447e-01 3.619680913763193530e+03
4.748005523228844282e-01 3.646652595795259003e+03
4.751281318755186667e-01 3.673723902277539310e+03
4.754559374353948265e-01 3.700894686541791089e+03
4.757839691584423436e-01 3.728164799064698855e+03
4.761122272006981238e-01 3.755534088349843842e+03
4.764407117183068197e-01 3.783002400404537639e+03
4.767694228675207202e-01 3.810569579260582032e+03
4.770983608046999169e-01 3.838235466370441372e+03
4.774275256863124706e-01 3.865999900826057001e+03
4.777569176689343555e-01 3.893862720043431182e+03
4.780865369092495154e-01 3.921823758234170782e+03
4.784163835640501405e-01 3.949882848159494188e+03
4.787464577902365570e-01 3.978039819515775889e+03
4.790767597448170600e-01 4.006294500707491807e+03
4.794072895849086358e-01 4.034646716517412187e+03
4.797380474677365170e-01 4.063096290512327869e+03
4.800690335506344053e-01 4.091643043405399112e+03
4.804002479910446932e-01 4.120286793913665861e+03
4.807316909465180754e-01 4.149027358045110304e+03
4.810633625747142705e-01 4.177864549727093618e+03
4.813952630334015215e-01 4.206798180808375037e+03
4.817273924804572616e-01 4.235828060255039418e+03
4.820597510738675040e-01 4.264953995188364388e+03
4.823923389717272858e-01 4.294175790160376891e+03
4.827251563322410011e-01 4.323493247472514668e+03
4.830582033137219011e-01 4.352906167092564829e+03
4.833914800745926499e-01 4.382414346569590634e+03
4.837249867733851572e-01 4.412017581525152309e+03
4.840587235687406897e-01 4.441715664580741759e+03
4.843926906194098159e-01 4.471508386341007281e+03
4.847268880842529604e-01 4.501395535397656204e+03
4.850613161222398495e-01 4.531376897326443213e+03
4.853959748924500661e-01 4.561452255934989807e+03
4.857308645540728831e-01 4.591621392510570331e+03
4.860659852664074299e-01 4.621884085729445360e+03
4.864013371888627479e-01 4.652240112416214288e+03
4.867369204809576799e-01 4.682689246610317241e+03
4.870727353023214801e-01 4.713231260328006101e+03
4.874087818126932592e-01 4.743865922618602781e+03
4.877450601719223178e-01 4.774593001193888995e+03
4.880815705399684790e-01 4.805412260448610141e+03
4.884183130769017556e-01 4.836323463182791784e+03
4.887552879429025166e-01 4.867326369039967176e+03
4.890924952982619311e-01 4.898420736070009298e+03
4.894299353033814692e-01 4.929606319244028782e+03
4.897676081187734010e-01 4.960882872295384004e+03
4.901055139050606857e-01 4.992250145165877257e+03
4.904436528229771386e-01 5.023707886203485032e+03
4.907820250333674861e-01 5.055255841459795192e+03
4.911206306971874214e-01 5.086893754510118924e+03
4.914594699755037155e-01 5.118621366269951977e+03
4.917985430294941618e-01 5.150438415800424082e+03
4.921378500204476869e-01 5.182344639319409907e+03
4.924773911097648504e-01 5.214339771191299405e+03
4.928171664589571233e-01 5.246423542931313932e+03
4.931571762296478312e-01 5.278595683561738952e+03
4.934974205835714889e-01 5.310855920434558357e+03
4.938378996825742440e-01 5.343203977860379382e+03
4.941786136886140990e-01 5.375639578019825422e+03
4.945195627637606339e-01 5.408162441151631356e+03
4.948607470701952282e-01 5.440772284163393124e+03
4.952021667702112273e-01 5.473468822667282438e+03
4.955438220262139981e-01 5.506251768749909388e+03
4.958857130007207625e-01 5.539120833112301625e+03
4.962278398563609860e-01 5.572075723671707237e+03
4.965702027558764886e-01 5.605116146026374736e+03
4.969128018621211118e-01 5.638241803265877934e+03
4.972556373380612738e-01 5.671452396253223924e+03
4.975987093467755251e-01 5.704747623340133941e+03
4.979420180514552707e-01 5.738127180842404414e+03
4.982855636154043255e-01 5.771590762276501664e+03
4.986293462020392475e-01 5.805138058641003227e+03
4.989733659748893380e-01 5.838768759572357339e+03
4.993176230975965302e-01 5.872482551228901684e+03
4.996621177339158337e-01 5.906279117827644768e+03
5.000068500477153899e-01 5.940158141163064101e+03
5.003518202029760831e-01 5.974119300703481713e+03
5.006970283637922625e-01 6.008162273493240718e+03
5.010424746943710206e-01 6.042286734249734764e+03
5.013881593590331365e-01 6.076492355560765645e+03
5.017340825222127432e-01 6.110778806800273742e+03
5.020802443484572164e-01 6.145145755999366884e+03
5.024266450024276187e-01 6.179592867872491297e+03
5.027732846488986995e-01 6.214119805897275000e+03
5.031201634527584510e-01 6.248726230130867407e+03
5.034672815790092182e-01 6.283411798698774874e+03
5.038146391927668111e-01 6.318176167499240364e+03
5.041622364592609484e-01 6.353018989701087776e+03
5.045100735438355910e-01 6.387939916446206553e+03
5.048581506119484974e-01 6.422938596043401958e+03
5.052064678291718902e-01 6.458014675079975859e+03
5.055550253611920120e-01 6.493167797003918167e+03
5.059038233738093471e-01 6.528397603850503401e+03
5.062528620329388440e-01 6.563703734821008766e+03
5.066021415046101373e-01 6.599085826173909481e+03
5.069516619549671033e-01 6.634543512968082723e+03
5.073014235502684155e-01 6.670076426910233749e+03
5.076514264568873225e-01 6.705684197687892265e+03
5.080016708413122029e-01 6.741366452870483954e+03
5.083521568701457882e-01 6.777122817600627968e+03
5.087028847101061624e-01 6.812952914385166878e+03
5.090538545280262062e-01 6.848856363301194506e+03
5.094050664908540416e-01 6.884832783043887503e+03
5.097565207656529207e-01 6.920881788102139581e+03
5.101082175196011148e-01 6.957002992949550389e+03
5.104601569199928024e-01 6.993196007955880305e+03
5.108123391342369590e-01 7.029460442012358726e+03
5.111647643298585786e-01 7.065795900951556177e+03
5.115174326744980071e-01 7.102201988922190139e+03
5.118703443359111649e-01 7.138678307438461161e+03
5.122234994819697684e-01 7.175224456018630008e+03
5.125768982806614416e-01 7.211840031118934348e+03
5.129305409000897154e-01 7.248524628058518829e+03
5.132844275084740282e-01 7.285277838559557495e+03
5.136385582741497258e-01 7.322099252890714524e+03
5.139929333655686161e-01 7.358988458257007551e+03
5.143475529512985256e-01 7.395945040092661657e+03
5.147024172000235209e-01 7.432968581742935385e+03
5.150575262805443533e-01 7.470058663815153523e+03
5.154128803617780141e-01 7.507214864175300136e+03
5.157684796127578464e-01 7.544436759365744365e+03
5.161243242026342104e-01 7.581723923303165066e+03
5.164804143006739290e-01 7.619075926837454062e+03
5.168367500762606204e-01 7.656492339615292622e+03
5.171933316988948093e-01 7.693972728550237662e+03
5.175501593381940380e-01 7.731516657598821439e+03
5.179072331638927551e-01 7.769123689637372991e+03
5.182645533458425380e-01 7.806793384479702581e+03
5.186221200540122034e-01 7.844525299649056251e+03
5.189799334584878077e-01 7.882318990825609944e+03
5.193379937294726467e-01 7.920174010848347280e+03
5.196963010372875891e-01 7.958089911053544711e+03
5.200548555523710759e-01 7.996066239379455510e+03
5.204136574452788988e-01 8.034102542939925115e+03
5.207727068866846443e-01 8.072198365340545024e+03
5.211320040473796933e-01 8.110353248134209935e+03
5.214915490982733326e-01 8.148566731277319377e+03
5.218513422103925326e-01 8.186838351780423181e+03
5.222113835548825023e-01 8.225167644724515412e+03
5.225716733030061345e-01 8.263554143266506799e+03
5.229322116261451159e-01 8.301997377620460611e+03
5.232929986957988167e-01 8.340496875737630035e+03
5.236540346835851789e-01 8.379052164451448334e+03
5.240153197612404945e-01 8.417662767086902022e+03
5.243768541006197381e-01 8.456328205400775914e+03
5.247386378736959012e-01 8.495047998786336393e+03
5.251006712525612130e-01 8.533821664389963189e+03
5.254629544094263638e-01 8.572648717113734165e+03
5.258254875166210596e-01 8.611528669849085418e+03
5.261882707465934672e-01 8.650461032903054729e+03
5.265513042719111025e-01 8.689445314809236152e+03
5.269145882652606083e-01 8.728481021986366613e+03
5.272781228994474212e-01 8.767567657811667232e+03
5.276419083473964378e-01 8.806704724014760359e+03
5.280059447821519036e-01 8.845891720568793971e+03
5.283702323768773024e-01 8.885128144645359498e+03
5.287347713048555775e-01 8.924413491783396239e+03
5.290995617394892436e-01 8.963747254372514362e+03
5.294646038543008304e-01 9.003128923997659513e+03
5.298298978229319944e-01 9.042557989100636405e+03
5.301954438191444074e-01 9.082033936036239538e+03
5.305612420168197563e-01 9.121556249666546137e+03
5.309272925899597428e-01 9.161124411833052363e+03
5.312935957126858622e-01 9.200737902537366608e+03
5.316601515592398464e-01 9.240396200658868111e+03
5.320269603039836648e-01 9.280098781472315750e+03
5.323940221213995239e-01 9.319845118424445900e+03
5.327613371860903113e-01 9.359634683616724942e+03
5.331289056727789299e-01 9.399466946383492541e+03
5.334967277563091859e-01 9.439341374366407763e+03
5.338648036116452333e-01 9.479257432564336341e+03
5.342331334138720189e-01 9.519214583932651294e+03
5.346017173381953924e-01 9.559212290347801172e+03
5.349705555599422180e-01 9.599250010335632396e+03
5.353396482545600410e-01 9.639327200871610330e+03
5.357089955976173101e-01 9.679443316906988912e+03
5.360785977648040435e-01 9.719597811494135385e+03
5.364484549319313844e-01 9.759790134825505447e+03
5.368185672749313797e-01 9.800019736289596040e+03
5.371889349698579785e-01 9.840286061818487724e+03
5.375595581928862554e-01 9.880588556552042064e+03
5.379304371203129653e-01 9.920926663150185050e+03
5.383015719285563216e-01 9.961299821429691292e+03
5.386729627941566623e-01 1.000170747055608263e+04
5.390446098937756725e-01 1.004214904661822584e+04
5.394165134041970511e-01 1.008262398458016833e+04
5.397886735023266214e-01 1.012313171633545426e+04
5.401610903651922202e-01 1.016367167290888392e+04
5.405337641699436979e-01 1.020424328238501403e+04
5.409066950938531404e-01 1.024484597137987112e+04
5.412798833143152022e-01 1.028547916431219892e+04
5.416533290088463293e-01 1.032614228414524405e+04
5.420270323550862024e-01 1.036683475104053650e+04
5.424009935307965158e-01 1.040755598383766483e+04
5.427752127138617544e-01 1.044830539907592356e+04
5.431496900822891938e-01 1.048908241161558180e+04
5.435244258142089002e-01 1.052988643414997932e+04
5.438994200878737306e-01 1.057071687770514836e+04
5.442746730816597767e-01 1.061157315090293923e+04
5.446501849740659207e-01 1.065245466120518176e+04
5.450259559437142798e-01 1.069336081318391007e+04
5.454019861693504279e-01 1.073429101076083862e+04
5.457782758298428405e-01 1.077524465460476677e+04
5.461548251041837831e-01 1.081622114474805130e+04
5.465316341714886450e-01 1.085721987810328756e+04
5.469087032109969382e-01 1.089824025096109835e+04
5.472860324020712985e-01 1.093928165675185119e+04
5.476636219241983738e-01 1.098034348804920228e+04
5.480414719569884907e-01 1.102142513445138320e+04
5.484195826801760987e-01 1.106252598396126814e+04
5.487979542736195482e-01 1.110364542362140128e+04
5.491765869173013126e-01 1.114478283814238785e+04
5.495554807913279882e-01 1.118593760978100363e+04
5.499346360759302943e-01 1.122710911997994663e+04
5.503140529514635171e-01 1.126829674774110026e+04
5.506937315984075099e-01 1.130949987088998569e+04
5.510736721973661378e-01 1.135071786469678773e+04
5.514538749290686104e-01 1.139195010289007951e+04
5.518343399743679267e-01 1.143319595842304261e+04
5.522150675142426524e-01 1.147445480070067242e+04
5.525960577297956977e-01 1.151572599861827621e+04
5.529773108022552064e-01 1.155700891930606304e+04
5.533588269129743331e-01 1.159830292775532871e+04
5.537406062434313547e-01 1.163960738733148901e+04
5.541226489752292261e-01 1.168092165952736650e+04
5.545049552900971346e-01 1.172224510485964129e+04
5.548875253698890564e-01 1.176357708109730083e+04
5.552703593965845341e-01 1.180491694504749285e+04
5.556534575522886765e-01 1.184626405205577066e+04
5.560368200192323807e-01 1.188761775486631450e+04
5.564204469797716657e-01 1.192897740528487520e+04
5.568043386163893382e-01 1.197034235291167533e+04
5.571884951116933271e-01 1.201171194706377719e+04
5.575729166484180155e-01 1.205308553346222288e+04
5.579576034094234638e-01 1.209446245730415285e+04
5.583425555776960758e-01 1.213584206276183431e+04
5.587277733363485988e-01 1.217722369094203168e+04
5.591132568686200122e-01 1.221860668206858827e+04
5.594990063578757500e-01 1.225999037536421383e+04
5.598850219876078116e-01 1.230137410777623882e+04
5.602713039414346508e-01 1.234275721449611046e+04
5.606578524031013977e-01 1.238413902999497077e+04
5.610446675564800811e-01 1.242551888610495917e+04
5.614317495855697393e-01 1.246689611459763910e+04
5.618190986744959758e-01 1.250827004371990188e+04
5.622067150075116260e-01 1.254964000244765157e+04
5.625945987689965344e-01 1.259100531663334550e+04
5.629827501434579995e-01 1.263236531146006382e+04
5.633711693155304401e-01 1.267371930964555577e+04
5.637598564699757286e-01 1.271506663364259657e+04
5.641488117916831913e-01 1.275640660358394962e+04
5.645380354656694966e-01 1.279773853909766331e+04
5.649275276770794330e-01 1.283906175686156348e+04
5.653172886111850204e-01 1.288037557371228831e+04
5.657073184533865096e-01 1.292167930406967935e+04
5.660976173892118268e-01 1.296297226110816882e+04
5.664881856043170183e-01 1.300425375676586918e+04
5.668790232844859167e-01 1.304552310214230420e+04
5.672701306156311407e-01 1.308677960556417929e+04
5.676615077837930956e-01 1.312802257466600349e+04
5.680531549751406395e-01 1.316925131691909701e+04
5.684450723759710833e-01 1.321046513652870635e+04
5.688372601727103017e-01 1.325166333716522786e+04
5.692297185519127334e-01 1.329284522184490925e+04
5.696224477002617137e-01 1.333401009138140216e+04
5.700154478045690309e-01 1.337515724504301215e+04
5.704087190517757033e-01 1.341628598212133693e+04
5.708022616289516460e-01 1.345739559921215550e+04
5.711960757232955599e-01 1.349848539282372258e+04
5.715901615221355980e-01 1.353955465743647073e+04
5.719845192129291434e-01 1.358060268629208440e+04
5.723791489832628088e-01 1.362162877166327598e+04
5.727740510208528812e-01 1.366263220512409498e+04
5.731692255135445446e-01 1.370361227560672160e+04
5.735646726493131009e-01 1.374456827240518578e+04
5.739603926162636371e-01 1.378549948245100313e+04
5.743563856026306924e-01 1.382640519214582673e+04
5.747526517967785908e-01 1.386728468672029885e+04
5.751491913872019968e-01 1.390813725037415679e+04
5.755460045625254706e-01 1.394896216511281455e+04
5.759430915115035798e-01 1.398975871297320191e+04
5.763404524230214543e-01 1.403052617473046666e+04
5.767380874860938977e-01 1.407126382977748472e+04
5.771359968898667203e-01 1.411197095613468082e+04
5.775341808236160723e-01 1.415264683150375822e+04
