# Bandpower weights for C of ggl in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# theta[arcmin]      R(theta)
4.009834078255434253e-01 4.312524760334285112e+00
4.012600586523097368e-01 4.523480014906258617e+00
4.015369003490185662e-01 4.739726069217388371e+00
4.018139330473567417e-01 4.961279693742035590e+00
4.020911568791022961e-01 5.188157575443126390e+00
4.023685719761240787e-01 5.420376383964694789e+00
4.026461784703819213e-01 5.657952700044038608e+00
4.029239764939266388e-01 5.900903062837084434e+00
4.032019661789001397e-01 6.149243965477537266e+00
4.034801476575356483e-01 6.402991830614323199e+00
4.037585210621574827e-01 6.662163030234569128e+00
4.040370865251814436e-01 6.926773866543639357e+00
4.043158441791143143e-01 7.196840589941295718e+00
4.045947941565546380e-01 7.472379404157202920e+00
4.048739365901924403e-01 7.753406445758700194e+00
4.051532716128090628e-01 8.039937772971017083e+00
4.054327993572776068e-01 8.331989414145439810e+00
4.057125199565628226e-01 8.629577313864976063e+00
4.059924335437211651e-01 8.932717368894584453e+00
4.062725402519010709e-01 9.241425409136423852e+00
4.065528402143425701e-01 9.555717201642181635e+00
4.068333335643777859e-01 9.875608450040289199e+00
4.071140204354307124e-01 1.020111480536415272e+01
4.073949009610175476e-01 1.053225183193217518e+01
4.076759752747465271e-01 1.086903504568339862e+01
4.079572435103180350e-01 1.121147990992931653e+01
4.082387058015247705e-01 1.155960179180003244e+01
4.085203622822516922e-01 1.191341603609958533e+01
4.088022130864761294e-01 1.227293784273619259e+01
4.090842583482678374e-01 1.263818245628946357e+01
4.093664982017891085e-01 1.300916496035844183e+01
4.096489327812948278e-01 1.338590042473955677e+01
4.099315622211324173e-01 1.376840381491272147e+01
4.102143866557421137e-01 1.415669004817818788e+01
4.104974062196566909e-01 1.455077399589685605e+01
4.107806210475019593e-01 1.495067039712407819e+01
4.110640312739964886e-01 1.535639398239260700e+01
4.113476370339519406e-01 1.576795937100054878e+01
4.116314384622727363e-01 1.618538112608002422e+01
4.119154356939565553e-01 1.660867376484183211e+01
4.121996288640942807e-01 1.703785168853091037e+01
4.124840181078698320e-01 1.747292925088811799e+01
4.127686035605604431e-01 1.791392073219317638e+01
4.130533853575367176e-01 1.836084030961637481e+01
4.133383636342626288e-01 1.881370216232938830e+01
4.136235385262956865e-01 1.927252028727573929e+01
4.139089101692867145e-01 1.973730868302846986e+01
4.141944786989804062e-01 2.020808125232576913e+01
4.144802442512148799e-01 2.068485185312552233e+01
4.147662069619221237e-01 2.116763420245676031e+01
4.150523669671278282e-01 2.165644198124540409e+01
4.153387244029515535e-01 2.215128880384207477e+01
4.156252794056068955e-01 2.265218816026753146e+01
4.159120321114011531e-01 2.315915350614683277e+01
4.161989826567357720e-01 2.367219823030214343e+01
4.164861311781065112e-01 2.419133553185132612e+01
4.167734778121031103e-01 2.471657872363026698e+01
4.170610226954095667e-01 2.524794089143849973e+01
4.173487659648041914e-01 2.578543502293925727e+01
4.176367077571596087e-01 2.632907413869659408e+01
4.179248482094430339e-01 2.687887111286404007e+01
4.182131874587161069e-01 2.743483873545596907e+01
4.185017256421348919e-01 2.799698972573306932e+01
4.187904628969501553e-01 2.856533671853332024e+01
4.190793993605075873e-01 2.913989222012971680e+01
4.193685351702473585e-01 2.972066875144142273e+01
4.196578704637044521e-01 3.030767866103092345e+01
4.199474053785089978e-01 3.090093428482706983e+01
4.202371400523858824e-01 3.150044776566045712e+01
4.205270746231549728e-01 3.210623132754083286e+01
4.208172092287313926e-01 3.271829690453071038e+01
4.211075440071251896e-01 3.333665648160650363e+01
4.213980790964418910e-01 3.396132195674558574e+01
4.216888146348822808e-01 3.459230505632722696e+01
4.219797507607421783e-01 3.522961748153149131e+01
4.222708876124131594e-01 3.587327087828546723e+01
4.225622253283820573e-01 3.652327671615282867e+01
4.228537640472314618e-01 3.717964640607698357e+01
4.231455039076395530e-01 3.784239126613761783e+01
4.234374450483798236e-01 3.851152259449069248e+01
4.237295876083219115e-01 3.918705150613864419e+01
4.240219317264312116e-01 3.986898903916149095e+01
4.243144775417688197e-01 4.055734621306250176e+01
4.246072251934919772e-01 4.125213381923911982e+01
4.249001748208537932e-01 4.195336274671618071e+01
4.251933265632034664e-01 4.266104357442582540e+01
4.254866805599863966e-01 4.337518690077115480e+01
4.257802369507440732e-01 4.409580328951766859e+01
4.260739958751145195e-01 4.482290312718293990e+01
4.263679574728317379e-01 4.555649665910542012e+01
4.266621218837263751e-01 4.629659420048281504e+01
4.269564892477256124e-01 4.704320577754337762e+01
4.272510597048529424e-01 4.779634148850003328e+01
4.275458333952286694e-01 4.855601117965191094e+01
4.278408104590695760e-01 4.932222468330144238e+01
4.281359910366893673e-01 5.009499175419225736e+01
4.284313752684984489e-01 5.087432200075889455e+01
4.287269632950042042e-01 5.166022504593202314e+01
4.290227552568107727e-01 5.245271015341739229e+01
4.293187512946194384e-01 5.325178678855981218e+01
4.296149515492285742e-01 5.405746407641636608e+01
4.299113561615336421e-01 5.486975120560989438e+01
4.302079652725273040e-01 5.568865721340048225e+01
4.305047790232994775e-01 5.651419100732375966e+01
4.308017975550375023e-01 5.734636149087420165e+01
4.310990210090261399e-01 5.818517718083435852e+01
4.313964495266475185e-01 5.903064679196039322e+01
4.316940832493813551e-01 5.988277898973276336e+01
4.319919223188050661e-01 6.074158201781585120e+01
4.322899668765935455e-01 6.160706422088043155e+01
4.325882170645196645e-01 6.247923380960155271e+01
4.328866730244538830e-01 6.335809885847072565e+01
4.331853348983648044e-01 6.424366735962986752e+01
4.334842028283187876e-01 6.513594719542979306e+01
4.337832769564802238e-01 6.603494616641314963e+01
4.340825574251115371e-01 6.694067199222013187e+01
4.343820443765735173e-01 6.785313216616891907e+01
4.346817379533250425e-01 6.877233409622726867e+01
4.349816382979232454e-01 6.969828519560283553e+01
4.352817455530236246e-01 7.063099273732711936e+01
4.355820598613800998e-01 7.157046379096455269e+01
4.358825813658450676e-01 7.251670537143877482e+01
4.361833102093696790e-01 7.346972444154731363e+01
4.364842465350034506e-01 7.442952772555899799e+01
4.367853904858946534e-01 7.539612198844932323e+01
4.370867422052903684e-01 7.636951375406708564e+01
4.373883018365365416e-01 7.734970952522985499e+01
4.376900695230780403e-01 7.833671562400414246e+01
4.379920454084585413e-01 7.933053825401682957e+01
4.382942296363207535e-01 8.033118360007240710e+01
4.385966223504067507e-01 8.133865762984254388e+01
4.388992236945575831e-01 8.235296636096983036e+01
4.392020338127134993e-01 8.337411538685017831e+01
4.395050528489141128e-01 8.440211052124301716e+01
4.398082809472985688e-01 8.543695732308145807e+01
4.401117182521052107e-01 8.647866112464078014e+01
4.404153649076720245e-01 8.752722731173777504e+01
4.407192210584365832e-01 8.858266104285749520e+01
4.410232868489361024e-01 8.964496749825734412e+01
4.413275624238073847e-01 9.071415166560917953e+01
4.416320479277872635e-01 9.179021829896360885e+01
4.419367435057122706e-01 9.287317210003239154e+01
4.422416493025189688e-01 9.396301775857752148e+01
4.425467654632437298e-01 9.505975980453038687e+01
4.428520921330231785e-01 9.616340264405829430e+01
4.431576294570939711e-01 9.727395048144300915e+01
4.434633775807930722e-01 9.839140735411946537e+01
4.437693366495575886e-01 9.951577744557256722e+01
4.440755068089250468e-01 1.006470645798098218e+02
4.443818882045334484e-01 1.017852725312316124e+02
4.446884809821211038e-01 1.029304049869277833e+02
4.449952852875269094e-01 1.040824654254259087e+02
4.453023012666905145e-01 1.052414572770443755e+02
4.456095290656522101e-01 1.064073838851867890e+02
4.459169688305529844e-01 1.075802483820353075e+02
4.462246207076346338e-01 1.087600537687309696e+02
4.465324848432399296e-01 1.099468030421190008e+02
4.468405613838125623e-01 1.111404989423510870e+02
4.471488504758973082e-01 1.123411441197076925e+02
4.474573522661400293e-01 1.135487410921511895e+02
4.477660669012876737e-01 1.147632923323533447e+02
4.480749945281884972e-01 1.159848001379138793e+02
4.483841352937921743e-01 1.172132666735153350e+02
4.486934893451495765e-01 1.184486939253866211e+02
4.490030568294132718e-01 1.196910838798150394e+02
4.493128378938371359e-01 1.209404382542503953e+02
4.496228326857766300e-01 1.221967586292086168e+02
4.499330413526890782e-01 1.234600466789330540e+02
4.502434640421332235e-01 1.247303037599066187e+02
4.505541009017701160e-01 1.260075311380535510e+02
4.508649520793622245e-01 1.272917298952043836e+02
4.511760177227741031e-01 1.285829010696669741e+02
4.514872979799723351e-01 1.298810456110493021e+02
4.517987929990256446e-01 1.311861642362935925e+02
4.521105029281047849e-01 1.324982575229395252e+02
4.524224279154829276e-01 1.338173259575209784e+02
4.527345681095353291e-01 1.351433699366592123e+02
4.530469236587397752e-01 1.364763896189091668e+02
4.533594947116764140e-01 1.378163850709117071e+02
4.536722814170279228e-01 1.391633564198457975e+02
4.539852839235795634e-01 1.405173034025724235e+02
4.542985023802191824e-01 1.418782257142912613e+02
4.546119369359374884e-01 1.432461228568894285e+02
4.549255877398278858e-01 1.446209942921001641e+02
4.552394549410866409e-01 1.460028392355439166e+02
4.555535386890129379e-01 1.473916570730271189e+02
4.558678391330091562e-01 1.487874465239021902e+02
4.561823564225804262e-01 1.501902066880514610e+02
4.564970907073352402e-01 1.515999362586443340e+02
4.568120421369853967e-01 1.530166338904498389e+02
4.571272108613456675e-01 1.544402980397643148e+02
4.574425970303345745e-01 1.558709268526737048e+02
4.577582007939737241e-01 1.573085188743976914e+02
4.580740223023884727e-01 1.587530719588028774e+02
4.583900617058076499e-01 1.602045839745793785e+02
4.587063191545635576e-01 1.616630528659648292e+02
4.590227947990926927e-01 1.631284762641450925e+02
4.593394887899349133e-01 1.646008516516781981e+02
4.596564012777341057e-01 1.660801764189975529e+02
4.599735324132380176e-01 1.675664475780984617e+02
4.602908823472984245e-01 1.690596627381404176e+02
4.606084512308712409e-01 1.705598182655605228e+02
4.609262392150165755e-01 1.720669115332190131e+02
4.612442464508985651e-01 1.735809386580060050e+02
4.615624730897858186e-01 1.751018965997356815e+02
4.618809192830512500e-01 1.766297817600127757e+02
4.621995851821720791e-01 1.781645899692714750e+02
4.625184709387302195e-01 1.797063177402704355e+02
4.628375767044121680e-01 1.812549610789385781e+02
4.631569026310088932e-01 1.828105155341964689e+02
4.634764488704163354e-01 1.843729766794403986e+02
4.637962155746350179e-01 1.859423404874933112e+02
4.641162028957703800e-01 1.875186022906812866e+02
4.644364109860329437e-01 1.891017570158137460e+02
4.647568399977379805e-01 1.906917999925472316e+02
4.650774900833062331e-01 1.922887260848904134e+02
4.653983613952633047e-01 1.938925303799995277e+02
4.657194540862399923e-01 1.955032071769240076e+02
4.660407683089725639e-01 1.971207513161047018e+02
4.663623042163027033e-01 1.987451571656603448e+02
4.666840619611774543e-01 2.003764186768849243e+02
4.670060416966492212e-01 2.020145301593383067e+02
4.673282435758762676e-01 2.036594855729221365e+02
4.676506677521224398e-01 2.053112787857201340e+02
4.679733143787573324e-01 2.069699031774935634e+02
4.682961836092563446e-01 2.086353525630791239e+02
4.686192755972006241e-01 2.103076203368570418e+02
4.689425904962775116e-01 2.119866993978420169e+02
4.692661284602802074e-01 2.136725830200850851e+02
4.695898896431081604e-01 2.153652641858334960e+02
4.699138741987669565e-01 2.170647355814487298e+02
4.702380822813683747e-01 2.187709897994753590e+02
4.705625140451304422e-01 2.204840194088510827e+02
4.708871696443777677e-01 2.222038167495632592e+02
4.712120492335413746e-01 2.239303737908133769e+02
4.715371529671588124e-01 2.256636828963467281e+02
4.718624809998743230e-01 2.274037357810094022e+02
4.721880334864386186e-01 2.291505241351857478e+02
4.725138105817094925e-01 2.309040396276781166e+02
4.728398124406513192e-01 2.326642736226451120e+02
4.731660392183355546e-01 2.344312173192286082e+02
4.734924910699405132e-01 2.362048621118367748e+02
4.738191681507517017e-01 2.379851989455310672e+02
4.741460706161616523e-01 2.397722183085717802e+02
4.744731986216701447e-01 2.415659113230090327e+02
4.748005523228844282e-01 2.433662682920947304e+02
4.751281318755186667e-01 2.451732795709249331e+02
4.754559374353948265e-01 2.469869354225574796e+02
4.757839691584423436e-01 2.488072260191534042e+02
4.761122272006981238e-01 2.506341412183889190e+02
4.764407117183068197e-01 2.524676707099856117e+02
4.767694228675207202e-01 2.543078043930982801e+02
4.770983608046999169e-01 2.561545311693980125e+02
4.774275256863124706e-01 2.580078410593340550e+02
4.777569176689343555e-01 2.598677226258032533e+02
4.780865369092495154e-01 2.617341653300645703e+02
4.784163835640501405e-01 2.636071575455613356e+02
4.787464577902365570e-01 2.654866885551687119e+02
4.790767597448170600e-01 2.673727463915417388e+02
4.794072895849086358e-01 2.692653198485299981e+02
4.797380474677365170e-01 2.711643968496919683e+02
4.800690335506344053e-01 2.730699656959948243e+02
4.804002479910446932e-01 2.749820141254924124e+02
4.807316909465180754e-01 2.769005302599342144e+02
4.810633625747142705e-01 2.788255014165392254e+02
4.813952630334015215e-01 2.807569148167540902e+02
4.817273924804572616e-01 2.826947583936159845e+02
4.820597510738675040e-01 2.846390188666053973e+02
4.823923389717272858e-01 2.865896833452438273e+02
4.827251563322410011e-01 2.885467388504753217e+02
4.830582033137219011e-01 2.905101719060828032e+02
4.833914800745926499e-01 2.924799689429332261e+02
4.837249867733851572e-01 2.944561164653089804e+02
4.840587235687406897e-01 2.964386008894622364e+02
4.843926906194098159e-01 2.984274078787267968e+02
4.847268880842529604e-01 3.004225235852334777e+02
4.850613161222398495e-01 3.024239338234271486e+02
4.853959748924500661e-01 3.044316239820809642e+02
4.857308645540728831e-01 3.064455796953229765e+02
4.860659852664074299e-01 3.084657861712580598e+02
4.864013371888627479e-01 3.104922286125909636e+02
4.867369204809576799e-01 3.125248918772951470e+02
4.870727353023214801e-01 3.145637608182519784e+02
4.874087818126932592e-01 3.166088199413487700e+02
4.877450601719223178e-01 3.186600541800774522e+02
4.880815705399684790e-01 3.207174474307135483e+02
4.884183130769017556e-01 3.227809841039243679e+02
4.887552879429025166e-01 3.248506484375799914e+02
4.890924952982619311e-01 3.269264237065486896e+02
4.894299353033814692e-01 3.290082942334115046e+02
4.897676081187734010e-01 3.310962430239319474e+02
4.901055139050606857e-01 3.331902538746806499e+02
4.904436528229771386e-01 3.352903100548005000e+02
4.907820250333674861e-01 3.373963945672088016e+02
4.911206306971874214e-01 3.395084899673220775e+02
4.914594699755037155e-01 3.416265795271380625e+02
4.917985430294941618e-01 3.437506455356053721e+02
4.921378500204476869e-01 3.458806706425682478e+02
4.924773911097648504e-01 3.480166372315427452e+02
4.928171664589571233e-01 3.501585271441977625e+02
4.931571762296478312e-01 3.523063224970821921e+02
4.934974205835714889e-01 3.544600051381502794e+02
4.938378996825742440e-01 3.566195566447851775e+02
4.941786136886140990e-01 3.587849585066311988e+02
4.945195627637606339e-01 3.609561921266851527e+02
4.948607470701952282e-01 3.631332385433846071e+02
4.952021667702112273e-01 3.653160792668653585e+02
4.955438220262139981e-01 3.675046946042578497e+02
4.958857130007207625e-01 3.696990656146488732e+02
4.962278398563609860e-01 3.718991725222750233e+02
4.965702027558764886e-01 3.741049961230979193e+02
4.969128018621211118e-01 3.763165163744049551e+02
4.972556373380612738e-01 3.785337132398038307e+02
4.975987093467755251e-01 3.807565669779496602e+02
4.979420180514552707e-01 3.829850571927254919e+02
4.982855636154043255e-01 3.852191633053391229e+02
4.986293462020392475e-01 3.874588651315219749e+02
4.989733659748893380e-01 3.897041416346839355e+02
4.993176230975965302e-01 3.919549720774658113e+02
4.996621177339158337e-01 3.942113353486796541e+02
5.000068500477153899e-01 3.964732103497199205e+02
5.003518202029760831e-01 3.987405757039350078e+02
5.006970283637922625e-01 4.010134096568162931e+02
5.010424746943710206e-01 4.032916909573025350e+02
5.013881593590331365e-01 4.055753974874757546e+02
5.017340825222127432e-01 4.078645074384170925e+02
5.020802443484572164e-01 4.101589983256248502e+02
5.024266450024276187e-01 4.124588482739600863e+02
5.027732846488986995e-01 4.147640345331557796e+02
5.031201634527584510e-01 4.170745347672707908e+02
5.034672815790092182e-01 4.193903260602261298e+02
5.038146391927668111e-01 4.217113852114638917e+02
5.041622364592609484e-01 4.240376895406628250e+02
5.045100735438355910e-01 4.263692152798078610e+02
5.048581506119484974e-01 4.287059396888711831e+02
5.052064678291718902e-01 4.310478387345409033e+02
5.055550253611920120e-01 4.333948889090086141e+02
5.059038233738093471e-01 4.357470660131614864e+02
5.062528620329388440e-01 4.381043462763068419e+02
5.066021415046101373e-01 4.404667056450053906e+02
5.069516619549671033e-01 4.428341192665209860e+02
5.073014235502684155e-01 4.452065632355835305e+02
5.076514264568873225e-01 4.475840122281035178e+02
5.080016708413122029e-01 4.499664418716554906e+02
5.083521568701457882e-01 4.523538271992225077e+02
5.087028847101061624e-01 4.547461428522059350e+02
5.090538545280262062e-01 4.571433634957421077e+02
5.094050664908540416e-01 4.595454637162210929e+02
5.097565207656529207e-01 4.619524184426009015e+02
5.101082175196011148e-01 4.643642010565715168e+02
5.104601569199928024e-01 4.667807860152793751e+02
5.108123391342369590e-01 4.692021474904861975e+02
5.111647643298585786e-01 4.716282585181971854e+02
5.115174326744980071e-01 4.740590936457753060e+02
5.118703443359111649e-01 4.764946256471936863e+02
5.122234994819697684e-01 4.789348280683786356e+02
5.125768982806614416e-01 4.813796740601135298e+02
5.129305409000897154e-01 4.838291362679245253e+02
5.132844275084740282e-01 4.862831880117220749e+02
5.136385582741497258e-01 4.887418018934414476e+02
5.139929333655686161e-01 4.912049498987157676e+02
5.143475529512985256e-01 4.936726051251343392e+02
5.147024172000235209e-01 4.961447391907602196e+02
5.150575262805443533e-01 4.986213243957241730e+02
5.154128803617780141e-01 5.011023326410768846e+02
5.157684796127578464e-01 5.035877356447513762e+02
5.161243242026342104e-01 5.060775050508862023e+02
5.164804143006739290e-01 5.085716124307969039e+02
5.168367500762606204e-01 5.110700285138843242e+02
5.171933316988948093e-01 5.135727250545127163e+02
5.175501593381940380e-01 5.160796726351788948e+02
5.179072331638927551e-01 5.185908424271328840e+02
5.182645533458425380e-01 5.211062047561084682e+02
5.186221200540122034e-01 5.236257302068921717e+02
5.189799334584878077e-01 5.261493894049500568e+02
5.193379937294726467e-01 5.286771522371554966e+02
5.196963010372875891e-01 5.312089887407283868e+02
5.200548555523710759e-01 5.337448694426865359e+02
5.204136574452788988e-01 5.362847634573533924e+02
5.207727068866846443e-01 5.388286406117522347e+02
5.211320040473796933e-01 5.413764703269713436e+02
5.214915490982733326e-01 5.439282217287479853e+02
5.218513422103925326e-01 5.464838643252846850e+02
5.222113835548825023e-01 5.490433668786278076e+02
5.225716733030061345e-01 5.516066984215656248e+02
5.229322116261451159e-01 5.541738274650567746e+02
5.232929986957988167e-01 5.567447225650540759e+02
5.236540346835851789e-01 5.593193523245220149e+02
5.240153197612404945e-01 5.618976847086722728e+02
5.243768541006197381e-01 5.644796879579753295e+02
5.247386378736959012e-01 5.670653302476135877e+02
5.251006712525612130e-01 5.696545793431481570e+02
5.254629544094263638e-01 5.722474024830476083e+02
5.258254875166210596e-01 5.748437677614269887e+02
5.261882707465934672e-01 5.774436419389410275e+02
5.265513042719111025e-01 5.800469926345656404e+02
5.269145882652606083e-01 5.826537871736364878e+02
5.272781228994474212e-01 5.852639918889552746e+02
5.276419083473964378e-01 5.878775737446648009e+02
5.280059447821519036e-01 5.904944995262898146e+02
5.283702323768773024e-01 5.931147357237665574e+02
5.287347713048555775e-01 5.957382484133198659e+02
5.290995617394892436e-01 5.983650040763620837e+02
5.294646038543008304e-01 6.009949687820280815e+02
5.298298978229319944e-01 6.036281083028418379e+02
5.301954438191444074e-01 6.062643883494093870e+02
5.305612420168197563e-01 6.089037745713267213e+02
5.309272925899597428e-01 6.115462325580837160e+02
5.312935957126858622e-01 6.141917274847611452e+02
5.316601515592398464e-01 6.168402247030581975e+02
5.320269603039836648e-01 6.194916891502139151e+02
5.323940221213995239e-01 6.221460862986929214e+02
5.327613371860903113e-01 6.248033798982888811e+02
5.331289056727789299e-01 6.274635351855258705e+02
5.334967277563091859e-01 6.301265166261230206e+02
5.338648036116452333e-01 6.327922881498463994e+02
5.342331334138720189e-01 6.354608147056070493e+02
5.346017173381953924e-01 6.381320597502494820e+02
5.349705555599422180e-01 6.408059874020626694e+02
5.353396482545600410e-01 6.434825616044585104e+02
5.357089955976173101e-01 6.461617455234670615e+02
5.360785977648040435e-01 6.488435032329560954e+02
5.364484549319313844e-01 6.515277975471353784e+02
5.368185672749313797e-01 6.542145924331374545e+02
5.371889349698579785e-01 6.569038504756742896e+02
5.375595581928862554e-01 6.595955346887913038e+02
5.379304371203129653e-01 6.622896076695991496e+02
5.383015719285563216e-01 6.649860326915234054e+02
5.386729627941566623e-01 6.676847720047092025e+02
5.390446098937756725e-01 6.703857876842591850e+02
5.394165134041970511e-01 6.730890427293361427e+02
5.397886735023266214e-01 6.757944987471762488e+02
5.401610903651922202e-01 6.785021179041453934e+02
5.405337641699436979e-01 6.812118623175826997e+02
5.409066950938531404e-01 6.839236930749063959e+02
5.412798833143152022e-01 6.866375725629067119e+02
5.416533290088463293e-01 6.893534618935250364e+02
5.420270323550862024e-01 6.920713220057501758e+02
5.424009935307965158e-01 6.947911151453241700e+02
5.427752127138617544e-01 6.975128014171696123e+02
5.431496900822891938e-01 7.002363424815185908e+02
5.435244258142089002e-01 7.029616987183879928e+02
5.438994200878737306e-01 7.056888313269901118e+02
5.442746730816597767e-01 7.084177000995222215e+02
5.446501849740659207e-01 7.111482662694415922e+02
5.450259559437142798e-01 7.138804896623905734e+02
5.454019861693504279e-01 7.166143308043449451e+02
5.457782758298428405e-01 7.193497493075963121e+02
5.461548251041837831e-01 7.220867057368177484e+02
5.465316341714886450e-01 7.248251596185345988e+02
5.469087032109969382e-01 7.275650704360778036e+02
5.472860324020712985e-01 7.303063980055324009e+02
5.476636219241983738e-01 7.330491014771639584e+02
5.480414719569884907e-01 7.357931404606677006e+02
5.484195826801760987e-01 7.385384738998160401e+02
5.487979542736195482e-01 7.412850614509750358e+02
5.491765869173013126e-01 7.440328612259745569e+02
5.495554807913279882e-01 7.467818326782354461e+02
5.499346360759302943e-01 7.495319342184440075e+02
5.503140529514635171e-01 7.522831247225628886e+02
5.506937315984075099e-01 7.550353625261187744e+02
5.510736721973661378e-01 7.577886055489570936e+02
5.514538749290686104e-01 7.605428126839249217e+02
5.518343399743679267e-01 7.632979415263383771e+02
5.522150675142426524e-01 7.660539503939207862e+02
5.525960577297956977e-01 7.688107970644074385e+02
5.529773108022552064e-01 7.715684392811987209e+02
5.533588269129743331e-01 7.743268346273118823e+02
5.537406062434313547e-01 7.770859407795612697e+02
5.541226489752292261e-01 7.798457151287043416e+02
5.545049552900971346e-01 7.826061147792253223e+02
5.548875253698890564e-01 7.853670971853720175e+02
5.552703593965845341e-01 7.881286192620120801e+02
5.556534575522886765e-01 7.908906380206720996e+02
5.560368200192323807e-01 7.936531104432710890e+02
5.564204469797716657e-01 7.964159931000325514e+02
5.568043386163893382e-01 7.991792425320273878e+02
5.571884951116933271e-01 8.019428155075579525e+02
5.575729166484180155e-01 8.047066680007352488e+02
5.579576034094234638e-01 8.074707568532716095e+02
5.583425555776960758e-01 8.102350379854748326e+02
5.587277733363485988e-01 8.129994675473041070e+02
5.591132568686200122e-01 8.157640016635382381e+02
5.594990063578757500e-01 8.185285960496377129e+02
5.598850219876078116e-01 8.212932061396899144e+02
5.602713039414346508e-01 8.240577881140692398e+02
5.606578524031013977e-01 8.268222972315935522e+02
5.610446675564800811e-01 8.295866893709026044e+02
5.614317495855697393e-01 8.323509193602409368e+02
5.618190986744959758e-01 8.351149427778223071e+02
5.622067150075116260e-01 8.378787145377153820e+02
5.625945987689965344e-01 8.406421897910760208e+02
5.629827501434579995e-01 8.434053236696884142e+02
5.633711693155304401e-01 8.461680708996323119e+02
5.637598564699757286e-01 8.489303859301354578e+02
5.641488117916831913e-01 8.516922239669263490e+02
5.645380354656694966e-01 8.544535390366590946e+02
5.649275276770794330e-01 8.572142857947269476e+02
5.653172886111850204e-01 8.599744192688781368e+02
5.657073184533865096e-01 8.627338926611514580e+02
5.660976173892118268e-01 8.654926603219092840e+02
5.664881856043170183e-01 8.682506771056538355e+02
5.668790232844859167e-01 8.710078962999247096e+02
5.672701306156311407e-01 8.737642719557790087e+02
5.676615077837930956e-01 8.765197578528608346e+02
5.680531549751406395e-01 8.792743080184598057e+02
5.684450723759710833e-01 8.820278756906901663e+02
5.688372601727103017e-01 8.847804144860189126e+02
5.692297185519127334e-01 8.875318778813317522e+02
5.696224477002617137e-01 8.902822196041158804e+02
5.700154478045690309e-01 8.930313922043472985e+02
5.704087190517757033e-01 8.957793493928842281e+02
5.708022616289516460e-01 8.985260439638309435e+02
5.711960757232955599e-01 9.012714290944018103e+02
5.715901615221355980e-01 9.040154580860577198e+02
5.719845192129291434e-01 9.067580829340373612e+02
5.723791489832628088e-01 9.094992567993400598e+02
5.727740510208528812e-01 9.122389327091142377e+02
5.731692255135445446e-01 9.149770627758565524e+02
5.735646726493131009e-01 9.177135998903208929e+02
5.739603926162636371e-01 9.204484961598033124e+02
5.743563856026306924e-01 9.231817039504613831e+02
5.747526517967785908e-01 9.259131761489957171e+02
5.751491913872019968e-01 9.286428640781641661e+02
5.755460045625254706e-01 9.313707203644003130e+02
5.759430915115035798e-01 9.340966969837016904e+02
5.763404524230214543e-01 9.368207460443156833e+02
5.767380874860938977e-01 9.395428192658089301e+02
5.771359968898667203e-01 9.422628688927054554e+02
5.775341808236160723e-01 9.449808457384624489e+02
