# Bandpower weights for C of clustering in Fourier space
# lowest theta boundary = 0.5
# highest theta boundary = 300
# apodization beand width = 0.5
# minimum multipole = 100
# maximum multipole = 1500
# number of bandpowers modes = 8
# binning type for multipoles = log
# ell      W(ell)
1.000000000000000000e+00 -1.047408515829633263e-01
1.000921550516792990e+00 -1.047408560484242301e-01
1.001843950288941132e+00 -1.047408605221862160e-01
1.002767200099075939e+00 -1.047408650042183781e-01
1.003691300730550351e+00 -1.047408694945269753e-01
1.004616252967439172e+00 -1.047408739931572769e-01
1.005542057594539962e+00 -1.047408785000743803e-01
1.006468715397373481e+00 -1.047408830153647857e-01
1.007396227162183910e+00 -1.047408875389584937e-01
1.008324593675940628e+00 -1.047408920709565205e-01
1.009253815726337766e+00 -1.047408966113196616e-01
1.010183894101795765e+00 -1.047409011600562434e-01
1.011114829591461151e+00 -1.047409057172610791e-01
1.012046622985208311e+00 -1.047409102828435329e-01
1.012979275073639052e+00 -1.047409148568694964e-01
1.013912786648083708e+00 -1.047409194393803394e-01
1.014847158500602253e+00 -1.047409240303533440e-01
1.015782391423984521e+00 -1.047409286298338210e-01
1.016718486211750649e+00 -1.047409332377848001e-01
1.017655443658151970e+00 -1.047409378542825537e-01
1.018593264558172340e+00 -1.047409424793104976e-01
1.019531949707527918e+00 -1.047409471128811775e-01
1.020471499902667833e+00 -1.047409517550563218e-01
1.021411915940775739e+00 -1.047409564057556614e-01
1.022353198619769588e+00 -1.047409610651048734e-01
1.023295348738302746e+00 -1.047409657330628657e-01
1.024238367095764435e+00 -1.047409704096439603e-01
1.025182254492280620e+00 -1.047409750948750939e-01
1.026127011728715122e+00 -1.047409797887747379e-01
1.027072639606668947e+00 -1.047409844913717997e-01
1.028019138928482512e+00 -1.047409892026478495e-01
1.028966510497235198e+00 -1.047409939226254388e-01
1.029914755116746683e+00 -1.047409986513685581e-01
1.030863873591577384e+00 -1.047410033888030445e-01
1.031813866727028906e+00 -1.047410081350401978e-01
1.032764735329145367e+00 -1.047410128900532478e-01
1.033716480204713628e+00 -1.047410176538628584e-01
1.034669102161263732e+00 -1.047410224264401502e-01
1.035622602007070236e+00 -1.047410272078779514e-01
1.036576980551152438e+00 -1.047410319981700172e-01
1.037532238603275037e+00 -1.047410367973082568e-01
1.038488376973949467e+00 -1.047410416053235344e-01
1.039445396474433236e+00 -1.047410464222261473e-01
1.040403297916732361e+00 -1.047410512480553835e-01
1.041362082113600707e+00 -1.047410560827987808e-01
1.042321749878541315e+00 -1.047410609264502745e-01
1.043282302025806407e+00 -1.047410657791273403e-01
1.044243739370399382e+00 -1.047410706407166381e-01
1.045206062728074148e+00 -1.047410755113521719e-01
1.046169272915336235e+00 -1.047410803909577109e-01
1.047133370749444348e+00 -1.047410852796136355e-01
1.048098357048409923e+00 -1.047410901772870551e-01
1.049064232630997795e+00 -1.047410950840356320e-01
1.050030998316727970e+00 -1.047410999998491521e-01
1.050998654925875408e+00 -1.047411049247605891e-01
1.051967203279471130e+00 -1.047411098588070522e-01
1.052936644199302663e+00 -1.047411148019473798e-01
1.053906978507914927e+00 -1.047411197542289923e-01
1.054878207028610682e+00 -1.047411247156684044e-01
1.055850330585451635e+00 -1.047411296863192259e-01
1.056823350003258666e+00 -1.047411346661134418e-01
1.057797266107613154e+00 -1.047411396551727741e-01
1.058772079724856763e+00 -1.047411446534394497e-01
1.059747791682093432e+00 -1.047411496609444298e-01
1.060724402807188271e+00 -1.047411546777187036e-01
1.061701913928770225e+00 -1.047411597037725406e-01
1.062680325876231402e+00 -1.047411647391204431e-01
1.063659639479728414e+00 -1.047411697837809796e-01
1.064639855570182814e+00 -1.047411748377685692e-01
1.065620974979281987e+00 -1.047411799011039174e-01
1.066602998539479819e+00 -1.047411849738158207e-01
1.067585927083996689e+00 -1.047411900559023501e-01
1.068569761446821920e+00 -1.047411951474314373e-01
1.069554502462712664e+00 -1.047412002483125437e-01
1.070540150967195681e+00 -1.047412053586857517e-01
1.071526707796567113e+00 -1.047412104784934544e-01
1.072514173787894487e+00 -1.047412156077520556e-01
1.073502549779016713e+00 -1.047412207465132639e-01
1.074491836608544082e+00 -1.047412258947729019e-01
1.075482035115860713e+00 -1.047412310525783902e-01
1.076473146141123216e+00 -1.047412362198906211e-01
1.077465170525263582e+00 -1.047412413967776512e-01
1.078458109109987628e+00 -1.047412465832518458e-01
1.079451962737777437e+00 -1.047412517793256670e-01
1.080446732251891806e+00 -1.047412569850031949e-01
1.081442418496365798e+00 -1.047412622003071059e-01
1.082439022316013189e+00 -1.047412674252684445e-01
