#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.874300907361e-01  -2.578813814077e-01   3.068032743108e-05   1.556328016884e-05  -2.333283954348e-07  -5.263281850143e-05   5.047894932559e-08   5.047894932559e-08   2.229239700000e+07   2.229239700000e+07
  1.452095610920e+00   1.617849056791e+00   4.621756215186e-01   3.207894945340e-05  -2.203550540570e-05  -1.273476867683e-05  -7.337217061575e-06   1.212855173363e-08   1.212855173363e-08   9.277862800000e+07   9.277862800000e+07
  2.955824775231e+00   3.256377218160e+00   1.162870247502e+00   1.978648109215e-05  -5.169841068036e-07  -1.594233670052e-06  -1.207438221104e-06   3.043797119104e-09   3.043797119104e-09   3.559883520000e+08   3.559883520000e+08
  6.016752640915e+00   6.647099912238e+00   1.875161940237e+00   1.324362922894e-05   3.619131026012e-06   1.334281478357e-06   3.505708600828e-06   7.667198173296e-10   7.667198173296e-10   1.467543311000e+09   1.467543311000e+09
  1.224744871392e+01   1.340263356353e+01   2.577713381913e+00   5.109924397398e-06   2.612386726466e-06  -1.681494362396e-06  -6.662695923747e-07   1.935846464828e-10   1.935846464828e-10   5.597025245000e+09   5.597025245000e+09
  2.493039168338e+01   2.736184277739e+01   3.290184797046e+00   2.097454615033e-06   2.107943787839e-06   5.280773843445e-07   1.445026381632e-07   4.815861114067e-11   4.815861114067e-11   2.336082501700e+10   2.336082501700e+10
  5.074725716388e+01   5.614838432154e+01   4.008952725015e+00   7.432181411363e-07   9.250276033534e-07  -5.401594639292e-07  -5.584276914860e-08   1.202138076739e-11   1.202138076739e-11   9.356460805900e+10   9.356460805900e+10
  1.032989831192e+02   1.127256151085e+02   4.706997231269e+00   4.424994337295e-07   6.168473883673e-07  -4.379748606950e-07  -1.399702336542e-07   3.253887324369e-12   3.253887324369e-12   3.327854958810e+11   3.327854958810e+11
  2.102710670453e+02   2.278708613639e+02   5.409195060415e+00   5.414563361360e-07   3.708122877845e-07   4.774976284276e-10   7.463404000226e-09   9.885277260371e-13   9.885277260371e-13   1.137984747594e+12   1.137984747594e+12
