#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.873616258424e-01  -2.579631459213e-01   5.235315324697e-05  -6.288905860110e-06   2.554930381607e-05  -1.796898337164e-06   5.185580717172e-08   5.185580717172e-08   2.053661400000e+07   2.053661400000e+07
  1.452095610920e+00   1.617701437587e+00   4.620764176782e-01   3.859734807329e-05  -6.740499547746e-06   1.252857859785e-05  -4.987953588561e-06   1.247563729816e-08   1.247563729816e-08   8.536139900000e+07   8.536139900000e+07
  2.955824775231e+00   3.255926040867e+00   1.162723984369e+00   3.202802256037e-05  -3.898417324629e-06   3.550521985158e-06  -2.494982472722e-06   3.139431550262e-09   3.139431550262e-09   3.266387530000e+08   3.266387530000e+08
  6.016752640915e+00   6.646159744106e+00   1.875010416702e+00   1.889936628771e-05   3.082530811454e-07  -1.762425702786e-06   3.149782458485e-06   7.931947113587e-10   7.931947113587e-10   1.342504643000e+09   1.342504643000e+09
  1.224744871392e+01   1.340167164032e+01   2.577636509663e+00   8.420863422022e-06   3.189004300283e-06   7.047375229914e-07  -1.041776022031e-07   2.006183058534e-10   2.006183058534e-10   5.111189793000e+09   5.111189793000e+09
  2.493039168338e+01   2.735984662638e+01   3.290108021415e+00   3.892232693942e-06   3.098249277901e-06   5.974235313034e-07  -5.565914737892e-07   4.997309834445e-11   4.997309834445e-11   2.130532446200e+10   2.130532446200e+10
  5.074725716388e+01   5.614567566707e+01   4.008901103884e+00   2.313150006151e-06   1.866580860114e-06   2.605525272404e-07   7.215735894989e-07   1.248941988913e-11   1.248941988913e-11   8.522768945500e+10   8.522768945500e+10
  1.032989831192e+02   1.127247123295e+02   4.706988131001e+00   1.378101154060e-06   9.250384462904e-07   2.458324038031e-07   3.315792171806e-08   3.382342835827e-12   3.382342835827e-12   3.029659193820e+11   3.029659193820e+11
  2.102710670453e+02   2.278615024242e+02   5.409153939296e+00   4.295652445331e-07   5.528272381052e-07   2.147248724706e-07   3.650709046198e-08   1.027752971081e-12   1.027752971081e-12   1.035723726699e+12   1.035723726699e+12
