#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.873642573521e-01  -2.579631883460e-01   1.939517857679e-04  -4.250146504688e-06  -2.872701075094e-21  -5.013868766286e-06   1.506499206671e-07   1.506499206671e-07   9.398554000000e+06   9.398554000000e+06
  1.452095610920e+00   1.618080948821e+00   4.623217868776e-01   1.787429298483e-04   1.882284848919e-05   1.508911435507e-20  -1.768056163031e-05   3.611285102591e-08   3.611285102591e-08   3.920590200000e+07   3.920590200000e+07
  2.955824775231e+00   3.257005452565e+00   1.163069139481e+00   1.224361668086e-04   8.905813434086e-07   2.523787213604e-21  -1.367782693181e-05   9.038756570988e-09   9.038756570988e-09   1.508374380000e+08   1.508374380000e+08
  6.016752640915e+00   6.648333451409e+00   1.875359070739e+00   6.444446934980e-05   1.876230658475e-05  -1.623419786993e-20   3.708154694331e-06   2.268638493821e-09   2.268638493821e-09   6.240662700000e+08   6.240662700000e+08
  1.224744871392e+01   1.340374913854e+01   2.577800324551e+00   3.547291665270e-05   1.538903579465e-05   3.847555130897e-20   4.645339061955e-08   5.716809154803e-10   5.716809154803e-10   2.384762398000e+09   2.384762398000e+09
  2.493039168338e+01   2.736294635171e+01   3.290228361165e+00   2.053184584337e-05   9.386532244274e-06  -1.070781438018e-11  -1.145613433737e-06   1.420223872792e-10   1.420223872792e-10   9.968016638000e+09   9.968016638000e+09
  5.074725716388e+01   5.615214854279e+01   4.009021314773e+00   7.515307687678e-06   8.688740409957e-06   2.661687503600e-12   3.113942796326e-07   3.542309653383e-11   3.542309653383e-11   3.996148147400e+10   3.996148147400e+10
  1.032989831192e+02   1.127278602330e+02   4.707021091255e+00   1.406569704708e-06   4.547798535195e-06  -6.100934625858e-12   3.117435477745e-07   9.576795459674e-12   9.576795459674e-12   1.423352314100e+11   1.423352314100e+11
  2.102710670453e+02   2.278715853252e+02   5.409196472420e+00   1.871452455796e-07   2.932135981277e-06   1.717748819304e-12  -3.777849705979e-07   2.912164867802e-12   2.912164867802e-12   4.865348584840e+11   4.865348584840e+11
