#       r_nom               meanr               meanlogr               xip                  xim                 xip_im               xim_im             sigma_xip            sigma_xim              weight               npairs       
  7.133649061081e-01   7.874471930802e-01  -2.578557688651e-01   3.439006389031e-05   1.393693308955e-05  -6.059882909331e-06  -1.988606882629e-06   4.420460042402e-08   4.420460042402e-08   1.941073900000e+07   1.941073900000e+07
  1.452095610920e+00   1.618062108735e+00   4.623116031408e-01   4.951921168379e-05  -6.478654797518e-06   6.601941564482e-06  -1.578638345914e-06   1.060168097735e-08   1.060168097735e-08   8.093194600000e+07   8.093194600000e+07
  2.955824775231e+00   3.256924894163e+00   1.163044867897e+00   3.889268736077e-05   3.522324912167e-06   2.020723062065e-06  -3.292276653167e-06   2.654146943184e-09   2.654146943184e-09   3.112939770000e+08   3.112939770000e+08
  6.016752640915e+00   6.648318132542e+00   1.875356671323e+00   2.207258210576e-05   5.926534716166e-06  -2.576562792392e-06   6.691213871162e-06   6.661288444465e-10   6.661288444465e-10   1.287993419000e+09   1.287993419000e+09
  1.224744871392e+01   1.340372551119e+01   2.577799919457e+00   9.849012257784e-06   4.219908370266e-06   2.523952603992e-06  -1.274536418773e-06   1.678052666341e-10   1.678052666341e-10   4.923374316000e+09   4.923374316000e+09
  2.493039168338e+01   2.736330510223e+01   3.290241287781e+00   4.815465436365e-06   3.322384627098e-06   4.037577637486e-07  -2.258450282694e-07   4.169332209753e-11   4.169332209753e-11   2.057536691300e+10   2.057536691300e+10
  5.074725716388e+01   5.615147272550e+01   4.009009401187e+00   2.258841387346e-06   1.346244081435e-06   8.282581507686e-07  -3.188548092565e-08   1.039953742079e-11   1.039953742079e-11   8.247573790700e+10   8.247573790700e+10
  1.032989831192e+02   1.127271371387e+02   4.707012197218e+00   9.825312830113e-07   1.108409689867e-06   4.087743125725e-07   4.340305077944e-08   2.813006442866e-12   2.813006442866e-12   2.935650436130e+11   2.935650436130e+11
  2.102710670453e+02   2.278627529487e+02   5.409157466116e+00   3.656846336209e-07   5.422490504980e-07   2.164265978123e-07   1.917591996105e-07   8.550936154401e-13   8.550936154401e-13   1.003455139180e+12   1.003455139180e+12
